alpha	97.79	59.408	42.929	96.923	-7.7424	86.095	23.895	25.007	70.367	10.194	-10.395	24.182	-6.1254	15.478	-0.85352	1.7148	2.0686	4.4717	9.4443	4.3651	-4.6706	-6.7958	10.609	-10.87	3.2568	-3.0874	3.1349	-5.7782	2.6862	-1.034	0.24379
alpha	129.47	-31.924	-2.1044	97.495	-49.063	76.609	0.3239	10.901	51.807	17.378	-15.492	5.6837	12.872	-4.0085	12.946	0.23906	-2.7484	-8.2773	7.8929	-9.4121	3.1888	-6.4621	-2.8752	10.591	-20.659	10.166	-14.536	-0.112	21.284	0.13599	2.0864
alpha	103.96	2.1565	-27.282	94.896	-23.335	75.413	-28.73	-23.311	63.08	-21.538	-14.204	-15.146	-5.9645	4.8818	7.2171	4.6267	-1.9377	4.7367	18.612	10.695	5.2741	-9.1268	0.50461	1.8398	-14.785	-0.19533	5.9677	5.5945	12.407	-17.799	5.8658
alpha	107.9	66.168	34.605	90.206	-30.141	84.106	-7.9014	-13.264	57.449	-21.847	-24.152	-5.4688	-24.589	-16.212	21.301	13.272	-20.413	-0.49068	0.70967	-14.824	-23.721	17.421	31.32	-22.078	18.344	-10.371	6.7674	-10.221	-8.725	5.5094	6.125
alpha	103.53	8.91	17.555	38.583	-90.63	22.175	18.97	38.401	24.477	8.9221	-43.056	8.7786	11.417	12.094	-1.7526	19.438	1.7852	0.90178	24.824	2.1633	0.36076	4.5832	6.6702	6.5565	7.3168	-4.6177	4.3024	-5.0935	7.7864	5.4471	11.092
alpha	99.229	-12.94	23.707	81.336	-24.148	65.066	23.5	31.253	63.815	16.81	-17.497	15.05	27.743	5.7969	-0.77002	11.067	-2.7378	-19.938	22.124	5.1339	2.31	13.589	5.9041	-12.747	-9.0354	20.402	-5.7823	6.2924	10.785	2.8801	-24.604
alpha	98.274	20.337	1.1533	47.603	-57.9	48.853	1.3122	4.3479	31.278	5.5216	-30.635	-0.42695	-2.7798	9.1671	-4.8361	-6.5745	5.1912	4.6687	3.6733	6.5095	-1.3485	-5.5224	-2.2339	-3.3851	-0.6127	-0.41153	-0.45901	0.35225	-1.2054	-0.21144	3.263
alpha	91.006	21.326	5.8866	77.388	-47.494	58.366	-44.175	-6.8445	34.842	-2.0798	-29.362	3.5208	-6.0295	-0.58082	-5.3186	-7.5578	5.0263	-2.5308	16.26	0.67647	0.63255	-2.9216	1.7863	-17.596	-0.38296	1.4972	4.6892	13.24	17.808	-4.8248	-13.442
alpha	113.23	-2.0093	-1.0906	76.588	-57.662	67.125	-13.591	-16.224	48.154	-11.747	-29.622	-10.758	-7.2944	2.6684	1.9868	2.3354	1.565	1.4096	13.709	-2.774	-3.0963	1.4357	-4.9653	2.5395	4.7494	0.88107	-4.2111	0.90066	-5.1264	-3.6559	0.27125
alpha	93.199	3.358	21.298	57.605	-56.965	41.626	0.48596	20.053	33.928	11.136	-37.422	10.894	2.4505	4.7961	-1.7608	2.255	0.29689	1.1907	18.432	2.3591	2.3068	-1.7423	7.7648	2.4973	0.57072	-9.6514	-0.043829	0.93908	4.1294	0.024608	3.3051
