alpha	-4.18954090030518	-0.73129927172366	0.616012089519264	-0.924072045445916	-0.290671800332255	0.487201745374449	1.21780333304597	-0.43858337217051	1.9699259244634	0.979890381122033
alpha	-2.72588931218812	1.80460300442987	-0.703970315512386	0.796557576301304	-0.202220865102997	0.157023704730501	0.0758370006372245	0.0557156978099623	-0.0499413009065932	0.7029592448128
alpha	-1.28132537406852	1.58398780263401	-0.129819911327954	2.59805626661905	1.71348631626117	-0.208725115031992	-1.322611168497	0.157466759666292	0.720404775668664	-0.114651978877114
alpha	-3.7663316378315	2.4514025036997	-0.885538421984932	0.543516749529133	1.12923868438624	-1.17275678446035	0.50360378781279	-1.11994223107673	-0.0816876001453733	-0.31709485356124
alpha	-9.09893444730407	-1.06289097577141	-0.0396547352119506	-0.268374840796786	0.268826897773294	-0.234038258775664	-0.127496732177523	0.4468620129454	-0.223965721275743	-1.07708029981546
alpha	-2.92329283741274	0.788995033388098	2.70545170437	-0.123885417968521	-0.451569531706767	1.58902488227105	-1.32393440098065	0.38239995405966	-0.404610189987547	0.541343486697646
alpha	-7.47009918406764	-0.972876736146691	-1.04328574617088	0.734324694589847	0.532036354051848	-1.13004009839484	0.747077731978243	0.234232774780639	0.363338516804954	-0.135747231584182
alpha	-5.21054781038405	-0.751350209494196	-0.794285534595052	1.12067447630909	-0.472252622374475	-1.10701906282877	-0.962097199411072	-0.290064702226213	-0.976975464694387	0.959507278799364
alpha	-4.09647657912644	0.214445811060296	-0.09770816294163	1.97327286602965	0.536755802293012	0.820989487900651	-0.55985174407748	0.361361006701691	-0.098533059475151	-0.227548673973537
alpha	-6.4860633169736	-0.14438441456397	0.367308173727571	0.936950568676902	1.08025419876551	0.507927159616827	-0.355179574464482	0.323476256444365	0.131089972984718	-0.114375059721105
alpha	-10.7780344369239	-3.14291351066414	-1.39212297725646	-1.37482189171472	-0.998789641432737	-0.612735127846319	1.45043059187883	1.27084025028848	0.356138976730447	-0.684985920139752
alpha	-8.32625998799547	-3.06029340572946	0.713310641264993	-0.623930709774669	0.225000393557941	-0.112284602687712	0.956526683289277	1.01518699322686	0.719064825658197	-0.24979322848908
alpha	-10.440697690741	-2.10081651053504	-1.32927547847064	-1.17890687209401	-0.408013790791317	-1.31772038960922	1.74837231668588	0.228456914279983	-0.206710339759136	-0.554879663337311
alpha	-8.80033599806394	-2.94563414097092	0.876957891560015	-1.02113060788569	0.313771969264723	0.294132163253276	0.644201131681513	0.771231713940329	-0.172717006124828	0.335371447426514
alpha	-7.24983364377974	-0.456624755235489	-0.49148623481208	1.57144234992506	0.980686400454186	-0.0893429480331123	-0.267966743998241	-0.208276281297448	-0.30842627073884	0.302653654829604
alpha	-7.53393444569814	0.700325731934222	-0.339168702194418	1.75182140030575	1.15039206518927	-2.09479383708708	0.769716485885223	0.055702965098345	-0.411295558348609	0.303073993248062
alpha	-4.77124980188524	0.276439904402028	0.21345763320753	1.04216287636349	-0.127334332986759	1.3415682408792	-0.00713433816399207	-0.533828948117672	-0.0515629901038368	-0.867716006965469
alpha	-15.0761966431288	-11.0111266538523	-5.7990662617922	-5.31596400562233	-7.37061171894351	0.474988479909367	-1.17789021736051	0.721914320658009	-0.661196670387182	-1.58617907436764
