alpha	0.515248	0.127902	0.138371	0.21848
alpha	0.505644	0.1461	0.14293	0.205327
alpha	0.479831	0.160559	0.15054	0.209069
alpha	0.515978	0.146264	0.133727	0.204031
alpha	0.546942	0.0993396	0.0993396	0.254378
alpha	0.500919	0.130435	0.150337	0.21831
alpha	0.530568	0.119771	0.107615	0.242045
alpha	0.515358	0.124573	0.120307	0.239761
alpha	0.504854	0.135078	0.132967	0.2271
alpha	0.523619	0.12064	0.12173	0.234012
alpha	0.554908	0.0968176	0.0847154	0.263559
alpha	0.532048	0.0999552	0.107575	0.260421
alpha	0.555154	0.0985533	0.0881555	0.258137
alpha	0.539432	0.0959892	0.1032	0.261379
alpha	0.529396	0.122087	0.110434	0.238083
alpha	0.533435	0.119627	0.11485	0.232089
alpha	0.502653	0.131631	0.137268	0.228448
alpha	0.560226	0.0809285	0.0363864	0.322459
alpha	0.521987	0.123371	0.115635	0.239007
alpha	0.522365	0.127894	0.126321	0.223421
alpha	0.501354	0.137718	0.144294	0.216634
alpha	0.490865	0.151035	0.163216	0.194884
alpha	0.550607	0.107866	0.0989011	0.242626
alpha	0.499448	0.153793	0.141379	0.205379
alpha	0.511325	0.137033	0.138448	0.213194
alpha	0.509185	0.137668	0.129618	0.223529
alpha	0.501528	0.151797	0.134624	0.212051
alpha	0.518795	0.13517	0.117662	0.228373
alpha	0.518964	0.121795	0.125	0.234241
alpha	0.504406	0.142323	0.146061	0.20721
alpha	0.529246	0.122227	0.123437	0.225091
alpha	0.504643	0.129189	0.130803	0.235365
alpha	0.546554	0.0785973	0.0961306	0.278718
alpha	0.5	0.144684	0.155227	0.20009
alpha	0.503149	0.134593	0.146723	0.215535
alpha	0.517191	0.132772	0.139722	0.210315
alpha	0.510779	0.12791	0.12906	0.232251
alpha	0.490717	0.166363	0.140881	0.202039
alpha	0.50527	0.123767	0.153009	0.217953
alpha	0.526125	0.121822	0.118469	0.233585
alpha	0.506667	0.145263	0.12655	0.22152
alpha	0.510425	0.127328	0.130108	0.232138
alpha	0.55288	0.101855	0.087862	0.257403
alpha	0.535521	0.111071	0.118644	0.234764
alpha	0.495303	0.142613	0.130231	0.231853
alpha	0.506927	0.135711	0.147255	0.210108
alpha	0.506735	0.135664	0.132777	0.224824
alpha	0.539313	0.101513	0.114064	0.245109
alpha	0.52253	0.127273	0.125692	0.224506
alpha	0.523285	0.115439	0.124471	0.236805
alpha	0.494602	0.112596	0.123393	0.269409
alpha	0.495267	0.144642	0.1507	0.20939
alpha	0.497905	0.137155	0.158104	0.206836
alpha	0.497572	0.133873	0.153295	0.21526
alpha	0.540686	0.122479	0.111695	0.22514
alpha	0.559866	0.0886015	0.0866858	0.264847
alpha	0.533066	0.116232	0.116232	0.234469
alpha	0.514517	0.130264	0.12451	0.230709
alpha	0.504443	0.131664	0.137318	0.226575
