alpha	1132	281	304	480
alpha	3987	1152	1127	1619
alpha	1820	609	571	793
alpha	2099	595	544	830
alpha	1905	346	346	886
alpha	1636	426	491	713
alpha	1484	335	301	677
alpha	1208	292	282	562
alpha	2392	640	630	1076
alpha	1441	332	335	644
alpha	1238	216	189	588
alpha	1187	223	240	581
alpha	1228	218	195	571
alpha	1197	213	229	580
alpha	1999	461	417	899
alpha	2457	551	529	1069
alpha	1516	397	414	689
alpha	893	129	58	514
alpha	1282	303	284	587
alpha	2324	569	562	994
alpha	1296	356	373	560
alpha	2015	620	670	800
alpha	1904	373	342	839
alpha	3621	1115	1025	1489
alpha	1806	484	489	753
alpha	2467	667	628	1083
alpha	3446	1043	925	1457
alpha	2015	525	457	887
alpha	1943	456	468	877
alpha	1889	533	547	776
alpha	1312	303	306	558
alpha	1250	320	324	583
alpha	904	130	159	461
alpha	2229	645	692	892
alpha	2157	577	629	924
alpha	2828	726	764	1150
alpha	1777	445	449	808
alpha	1348	457	387	555
alpha	1486	364	450	641
alpha	1883	436	424	836
alpha	2166	621	541	947
alpha	1836	458	468	835
alpha	1699	313	270	791
alpha	1485	308	329	651
alpha	1160	334	305	543
alpha	1976	529	574	819
alpha	1580	423	414	701
alpha	1461	275	309	664
alpha	1322	322	318	568
alpha	1854	409	441	839
alpha	962	219	240	524
alpha	1308	382	398	553
alpha	2258	622	717	938
alpha	2152	579	663	931
alpha	7721	1749	1595	3215
alpha	1169	185	181	553
alpha	1330	290	290	585
alpha	1967	498	476	882
alpha	1249	326	340	561
alpha	1382	275	272	643
alpha	4081	905	978	1746
alpha	1965	423	405	913
alpha	2094	488	471	966
alpha	1211	247	252	533
alpha	1050	244	236	483
alpha	1364	418	409	551
alpha	1468	309	308	677
alpha	1136	275	298	485
alpha	1832	441	494	763
alpha	1248	383	360	529
alpha	1268	289	338	546
alpha	2233	433	470	1016
alpha	1261	322	386	561
alpha	2313	421	491	1056
alpha	1106	232	232	481
alpha	1662	346	461	710
alpha	1959	404	502	887
alpha	1914	479	450	868
alpha	2014	502	475	897
alpha	1461	327	322	681
alpha	1639	501	472	711
alpha	1588	370	474	664
alpha	1355	371	339	579
alpha	1356	400	406	577
alpha	1103	246	305	527
alpha	1326	399	411	568
alpha	1369	366	356	555
alpha	2095	637	641	884
alpha	1957	464	521	817
alpha	1229	289	270	565
alpha	1352	324	315	659
alpha	1845	427	472	822
alpha	1840	519	530	783
alpha	1558	354	337	680
