alpha	0.778523	0.64547	0.918459	0.73202	0.452626	0.849188	0.698118	0.555309
alpha	0.79156	0.669076	0.932773	0.777827	0.520814	0.871911	0.732249	0.602672
alpha	0.777103	0.648055	0.925822	0.770131	0.479619	0.863446	0.712098	0.575763
alpha	0.780816	0.649403	0.928392	0.767947	0.512776	0.860485	0.70767	0.575831
alpha	0.775865	0.669819	0.921452	0.730468	0.480325	0.86418	0.734304	0.615207
alpha	0.775109	0.649188	0.923931	0.747483	0.460737	0.863872	0.718838	0.576754
alpha	0.775339	0.659893	0.920488	0.735151	0.466153	0.856588	0.717938	0.597487
alpha	0.767344	0.649181	0.919667	0.734881	0.432513	0.85796	0.712185	0.588347
alpha	0.783528	0.666648	0.925206	0.758589	0.473862	0.867982	0.729263	0.604032
alpha	0.771264	0.651884	0.921666	0.734755	0.445271	0.860776	0.719199	0.589706
alpha	0.774632	0.667253	0.914968	0.708178	0.422947	0.851627	0.720513	0.603756
alpha	0.771561	0.662981	0.914958	0.718932	0.429785	0.853977	0.720694	0.601664
alpha	0.773197	0.663068	0.916549	0.715166	0.453642	0.85025	0.716269	0.600766
alpha	0.770832	0.662774	0.914281	0.715609	0.419168	0.856287	0.721687	0.602281
alpha	0.777401	0.663941	0.924866	0.737129	0.463969	0.865055	0.729512	0.605983
alpha	0.782295	0.667803	0.9288	0.754807	0.465262	0.862136	0.723227	0.612261
alpha	0.777462	0.655512	0.920016	0.744808	0.460807	0.861615	0.71542	0.583649
alpha	0.774407	0.69221	0.890874	0.624656	0.373288	0.850424	0.747103	0.629308
alpha	0.771962	0.65341	0.918384	0.735805	0.438221	0.858068	0.710752	0.586818
alpha	0.779371	0.660271	0.928303	0.755261	0.463363	0.866641	0.722898	0.598567
alpha	0.772155	0.641929	0.920952	0.745907	0.471011	0.858761	0.709568	0.568139
alpha	0.77966	0.643265	0.930083	0.773718	0.508312	0.858858	0.708807	0.562502
alpha	0.777487	0.665123	0.925091	0.735109	0.439999	0.859565	0.722988	0.609844
alpha	0.784914	0.662313	0.934428	0.776547	0.513956	0.872021	0.732307	0.599967
alpha	0.780385	0.651982	0.92448	0.757	0.499431	0.860735	0.710244	0.574758
alpha	0.78387	0.665374	0.926298	0.759034	0.488423	0.867401	0.729462	0.600253
alpha	0.787438	0.667255	0.933323	0.76981	0.501618	0.869676	0.730807	0.604142
alpha	0.775682	0.657792	0.927368	0.749157	0.462238	0.864165	0.724952	0.599787
alpha	0.779629	0.663711	0.922606	0.753752	0.452907	0.863418	0.723876	0.599769
alpha	0.777629	0.647231	0.926475	0.762074	0.495954	0.862957	0.715137	0.574287
alpha	0.773008	0.646751	0.920851	0.742348	0.449264	0.855546	0.703097	0.576798
alpha	0.773432	0.652803	0.917299	0.742772	0.430907	0.85762	0.710254	0.583852
alpha	0.770269	0.667042	0.903993	0.685005	0.376786	0.852677	0.722719	0.599843
