2.1	0.782779	0.640229	0.92773	0.766877	0.531283	0.851461	0.69926	0.539153
2.1	0.777619	0.627386	0.915581	0.736189	0.503477	0.839983	0.679654	0.484605
2.1	0.779589	0.624012	0.913916	0.732355	0.493455	0.835265	0.673071	0.468985
2.1	0.774967	0.630994	0.922311	0.758733	0.48271	0.85459	0.695135	0.525422
2.1	0.770119	0.621831	0.91795	0.745788	0.483167	0.846936	0.686553	0.500634
2.1	0.773417	0.619414	0.919356	0.741046	0.498455	0.838456	0.679522	0.476803
2.1	0.780152	0.621326	0.912423	0.72418	0.499967	0.832851	0.677126	0.450044
2.1	0.787782	0.626197	0.893656	0.709168	0.480807	0.822267	0.660262	0.41403
2.1	0.776699	0.627867	0.913017	0.748077	0.470731	0.847575	0.684743	0.501136
2.1	0.778994	0.62837	0.921268	0.764946	0.497078	0.84709	0.690586	0.503405
2.1	0.780478	0.623089	0.914407	0.756799	0.469972	0.838887	0.66865	0.486358
2.1	0.795589	0.652374	0.895525	0.700931	0.489358	0.835294	0.692189	0.471381
2.1	0.780767	0.639591	0.904066	0.71479	0.474022	0.835348	0.679335	0.488232
2.1	0.774352	0.60825	0.923309	0.756832	0.495273	0.840924	0.671315	0.455437
2.1	0.777497	0.642936	0.906499	0.721197	0.467138	0.846971	0.697082	0.526517
2.1	0.777079	0.62201	0.920309	0.756309	0.488685	0.847772	0.683002	0.491513
2.1	0.78244	0.623946	0.910277	0.736652	0.490163	0.830411	0.666435	0.457256
2.1	0.77392	0.610058	0.92458	0.755679	0.50006	0.839919	0.674128	0.465676
2.1	0.783251	0.620715	0.91057	0.747136	0.496591	0.834992	0.656518	0.454348
2.1	0.78341	0.62717	0.912101	0.733453	0.470673	0.836705	0.672847	0.459614
2.1	0.784061	0.628541	0.913116	0.73929	0.502074	0.837483	0.674205	0.472952
2.1	0.7772	0.638633	0.909987	0.723412	0.47612	0.845262	0.694136	0.521971
2.1	0.776806	0.641237	0.914705	0.732506	0.489929	0.848914	0.703262	0.533811
2.1	0.775016	0.625802	0.915214	0.736985	0.479139	0.839891	0.677899	0.49604
2.1	0.778274	0.633427	0.908863	0.725217	0.46038	0.8363	0.680568	0.486926
2.1	0.778657	0.641659	0.908718	0.726365	0.485579	0.84182	0.696433	0.526346
2.1	0.783315	0.632057	0.909679	0.740457	0.488252	0.840157	0.675719	0.484469
2.1	0.780265	0.626915	0.91179	0.74514	0.501914	0.833102	0.676975	0.478321
2.1	0.786944	0.629851	0.91676	0.741602	0.509775	0.839823	0.666809	0.475972
2.1	0.777644	0.643023	0.904841	0.719618	0.478468	0.844673	0.702897	0.523932
2.1	0.776761	0.644559	0.906088	0.703033	0.46988	0.840758	0.701448	0.52753
2.1	0.777496	0.636892	0.915435	0.752018	0.509272	0.846716	0.703722	0.512472
2.1	0.778408	0.629618	0.917062	0.745808	0.505443	0.844657	0.686623	0.505443
2.1	0.777977	0.605218	0.908869	0.712659	0.40421	0.817718	0.625988	0.40035
2.1	0.776167	0.641309	0.911022	0.72333	0.46573	0.8506	0.702234	0.528285
2.1	0.776255	0.647855	0.908358	0.707952	0.457972	0.846968	0.704457	0.542062
2.1	0.778819	0.641644	0.909782	0.712646	0.476261	0.841304	0.694	0.522132
2.1	0.777051	0.639657	0.915304	0.737614	0.507471	0.845243	0.702604	0.527345
2.1	0.778828	0.638625	0.907682	0.706902	0.461658	0.842145	0.694153	0.512569
2.1	0.775733	0.648925	0.905546	0.69299	0.422795	0.839909	0.701898	0.539452
2.1	0.776659	0.644194	0.910482	0.716873	0.475505	0.849657	0.701834	0.538468
2.1	0.776986	0.636806	0.910914	0.730996	0.479516	0.840678	0.694251	0.510488
2.1	0.782956	0.624376	0.913585	0.744672	0.513673	0.835419	0.670837	0.461637
2.1	0.772749	0.631108	0.922353	0.753662	0.49407	0.853093	0.696187	0.528501
2.12	0.800859	0.659316	0.939195	0.800998	0.568408	0.864552	0.716955	0.548675
2.12	0.796404	0.652419	0.937925	0.79905	0.553233	0.861606	0.712353	0.539954
2.12	0.798169	0.651113	0.940505	0.801813	0.566887	0.861713	0.711908	0.536187
2.12	0.792738	0.639278	0.935262	0.78689	0.559194	0.851016	0.693739	0.50692
2.12	0.800395	0.650412	0.938365	0.798664	0.560259	0.857888	0.705146	0.53006
2.12	0.793946	0.640733	0.93533	0.787151	0.550606	0.851862	0.694079	0.502183
2.12	0.798156	0.655829	0.938543	0.796594	0.560674	0.862386	0.716623	0.546937
2.12	0.798963	0.640556	0.929202	0.762196	0.518419	0.840799	0.679249	0.47908
2.12	0.798632	0.651474	0.939947	0.800093	0.570936	0.861253	0.713227	0.532731
2.12	0.794819	0.642893	0.937324	0.797475	0.564636	0.854624	0.700978	0.511533
2.12	0.793582	0.645337	0.938938	0.797954	0.563908	0.858903	0.709721	0.523602
2.12	0.792817	0.641219	0.936228	0.794781	0.553097	0.853055	0.700122	0.517818
2.12	0.793818	0.639756	0.934497	0.783435	0.549631	0.848576	0.694498	0.504032
2.12	0.795445	0.646894	0.935231	0.78632	0.538092	0.857765	0.704581	0.522514
2.12	0.801059	0.657417	0.939505	0.802873	0.570546	0.864008	0.715771	0.544236
2.12	0.795129	0.649414	0.937823	0.794205	0.559406	0.8572	0.706643	0.539461
2.12	0.798064	0.65069	0.940325	0.802845	0.57244	0.86086	0.713376	0.533204
2.12	0.801258	0.653077	0.939946	0.801258	0.57327	0.860152	0.71008	0.528794
2.12	0.779419	0.632942	0.924434	0.759536	0.509724	0.849582	0.692402	0.513008
2.12	0.789984	0.641884	0.932889	0.787227	0.54694	0.852609	0.701654	0.524665
2.12	0.79608	0.650662	0.938273	0.80013	0.56154	0.860922	0.710861	0.535015
2.12	0.793107	0.640454	0.936028	0.798922	0.562998	0.857348	0.702623	0.506629
2.12	0.797006	0.653005	0.938835	0.79646	0.55988	0.86112	0.713413	0.53632
2.12	0.774847	0.626368	0.918271	0.754229	0.483053	0.845608	0.689567	0.500614
2.12	0.79229	0.643648	0.934421	0.788708	0.545657	0.852749	0.703292	0.518724
2.12	0.793228	0.645207	0.936753	0.796132	0.555351	0.857665	0.706712	0.526558
2.12	0.792987	0.641215	0.934905	0.787892	0.553471	0.853838	0.699113	0.511928
2.12	0.799215	0.651919	0.938766	0.799953	0.56276	0.861303	0.712505	0.530397
2.12	0.779001	0.618395	0.925492	0.763326	0.526964	0.841043	0.674127	0.472637
2.12	0.789836	0.636022	0.933667	0.789435	0.5397	0.85079	0.693066	0.503069
2.12	0.790587	0.644099	0.937305	0.796933	0.560311	0.860769	0.709732	0.530095
2.12	0.793629	0.644515	0.936612	0.789842	0.55347	0.856768	0.705135	0.518425
2.12	0.796078	0.648465	0.93801	0.798616	0.570775	0.858376	0.711472	0.530818
2.12	0.779025	0.621588	0.923313	0.76595	0.529987	0.84274	0.675742	0.483171
2.12	0.793749	0.642896	0.931904	0.783201	0.528983	0.848772	0.696101	0.509673
2.12	0.793543	0.637908	0.936681	0.79995	0.567874	0.855195	0.696716	0.501338
2.12	0.778985	0.62432	0.921008	0.757639	0.493676	0.841068	0.67927	0.481683
2.12	0.791839	0.643229	0.933529	0.788628	0.550673	0.852309	0.703477	0.518548
2.12	0.793611	0.638813	0.936989	0.799158	0.573152	0.85525	0.697542	0.504838
2.12	0.796491	0.647676	0.93896	0.800246	0.55913	0.859678	0.706137	0.525927
2.12	0.799062	0.649078	0.939925	0.80283	0.572745	0.859218	0.708202	0.523956
2.12	0.775733	0.617501	0.919872	0.759049	0.502486	0.840566	0.678098	0.485919
2.12	0.791609	0.642515	0.931971	0.78423	0.537309	0.854605	0.699992	0.516098
2.12	0.798966	0.651828	0.93945	0.80018	0.562932	0.861793	0.711582	0.534694
2.12	0.798343	0.653807	0.939176	0.800617	0.56517	0.860968	0.714729	0.541097
2.13	0.799005	0.650973	0.938917	0.804491	0.573895	0.860474	0.711236	0.530608
2.13	0.797851	0.652324	0.934746	0.786639	0.549093	0.858154	0.703128	0.529173
2.13	0.798003	0.645195	0.937602	0.80008	0.564102	0.855532	0.700766	0.513634
2.13	0.797117	0.653384	0.935944	0.795422	0.558511	0.856814	0.710618	0.537798
2.13	0.796912	0.647725	0.936401	0.792367	0.556579	0.857534	0.706706	0.518752
2.13	0.797972	0.645534	0.93746	0.79942	0.565702	0.853933	0.700876	0.52124
2.13	0.797185	0.649365	0.938629	0.80269	0.570966	0.859002	0.710267	0.527135
2.13	0.801119	0.654287	0.938668	0.802883	0.577047	0.860399	0.712294	0.535666
2.13	0.799019	0.652725	0.934637	0.790186	0.55985	0.855009	0.701822	0.529586
2.13	0.798421	0.651828	0.93846	0.800998	0.568567	0.859754	0.707644	0.533534
2.13	0.794465	0.653644	0.934643	0.786433	0.542716	0.860938	0.713685	0.553443
2.13	0.795437	0.644918	0.93703	0.796197	0.558797	0.856285	0.703433	0.516996
