2.1	-1.12972507362963	-0.189045240792628
2.1	9.54067301070136	-0.0521038893801076
2.1	9.73362527978867	-0.0510575745623109
2.1	5.33787269981047	-0.10388467177197
2.1	9.88423183572488	-0.055050943468043
2.1	9.28179189149153	-0.0742671859738527
2.1	9.94233584624808	-0.0508059105613341
2.1	12.0940214369986	-0.0207836584833084
2.1	8.27865182519771	-0.0696472252327734
2.1	4.8562127567681	-0.131109367157372
2.1	6.77284595721202	-0.109645354316176
2.1	9.69348752795485	-0.0001266444651696
2.1	9.50909326405917	-0.0485125937047677
2.1	7.06269808731161	-0.0958155178664233
2.1	10.2787974616262	-0.0414311604269061
2.1	6.71590181719185	-0.096663828641274
2.1	9.75514249675262	-0.0508536750735445
2.1	7.69838331104435	-0.0938429454482939
2.1	8.40230413871315	-0.0607053570129528
2.1	8.54118536283764	-0.0629762209298748
2.1	8.3897758409032	-0.0579512170417272
2.1	10.2135474573233	-0.0418467459422503
2.1	8.73656964694985	-0.0573543981879078
2.1	9.21884621892568	-0.0696076529583898
2.1	10.2366809463283	-0.0419443501659012
2.1	9.80261356220196	-0.0480423618790416
2.1	8.17224304410716	-0.0616184565645592
2.1	9.38968107136411	-0.0542079931159482
2.1	6.46890485549974	-0.0749803136367641
2.1	10.3958714221449	-0.0400707433538658
2.1	10.8366013713356	-0.0343617570815242
2.1	7.4638358760409	-0.0779002689064115
2.1	8.31909539869275	-0.0606467195035132
2.1	11.0635661261788	-0.04538969254708
2.1	9.76905483265365	-0.0486056784665586
2.1	10.1094313485369	-0.0433333246179298
2.1	10.0340757367941	-0.0455431094592674
2.1	8.79955049077542	-0.0582906243873808
2.1	10.7579372713616	-0.037460550575178
2.1	10.7679702833393	-0.0319432128106553
2.1	10.0407221425058	-0.0416612143362734
2.1	9.60497446343629	-0.0516144013536129
2.1	8.53887350181098	-0.0586137824340645
2.1	6.89281479076266	-0.0913420585135768
2.12	-55.2195587061577	-1.05753136901849
2.12	-39.2267710305515	-0.810063292873768
2.12	-46.3175232509799	-0.917474743138512
2.12	-18.4100531572357	-0.483630719927744
2.12	-44.0447264471938	-0.879167675102962
2.12	-20.0186490905824	-0.500693109089748
2.12	-43.5011720302956	-0.871555692541245
2.12	-17.9724157060733	-0.466044580629951
2.12	-45.5517286537382	-0.910684095874351
2.12	-28.5807230890578	-0.649327061943597
2.12	-31.5390470863496	5.86944109961922
2.12	-22.7581199041099	-0.545710807713766
2.12	-18.1315697269611	-0.490644359943372
2.12	-24.9548445122806	-0.580355600747594
2.12	-56.7554259093689	-1.08830838546915
2.12	-32.5256791294974	-0.711223562618717
2.12	-46.3521469732031	-0.922998182479269
2.12	-51.8547457560542	-1.00992207896036
2.12	3.46274339298228	-0.141577993676736
2.12	-12.7691666951868	-0.377272307631946
2.12	-38.4148662435179	-0.798659041151184
2.12	-25.7668469089619	-0.608319278039407
