2.1	-1.95793441278109	0.445190846926943	-0.354335713216835
2.1	2.02222605552157	0.631789854851458	0.445332455689274
2.1	2.9104356148392	0.404286972609161	1.04918045387076
2.1	-0.106998247813975	1.35169833864317	-1.28440825772522
2.1	1.76674397476717	1.02113153115928	-1.21587766681217
2.1	2.36186870674072	0.0233904773408231	-0.234891471998947
2.1	3.35326948225389	0.237759404478175	1.34526187006999
2.1	5.87030018039216	0.968556959783945	3.70582505664876
2.1	1.7027542822668	1.52686752421755	-0.299926395904077
2.1	0.265862053851839	0.284425371291566	-0.447227130491864
2.1	2.4290638209634	0.323259500928583	0.554584198350163
2.1	2.58711036125858	3.43606090329136	3.98535695007015
2.1	3.2102495220313	2.66446855875765	1.7590947444301
2.1	2.46222107416313	-1.4018887837851	-0.564156845565604
2.1	1.6248545963382	3.79135961183849	0.351230203843222
2.1	1.16876535977974	0.217350233631793	-0.544073236094444
2.1	3.49394348296512	0.0997104180454973	1.73021708480522
2.1	2.17887619317365	-1.25297635730132	-0.623785884904327
2.1	3.29859227180421	-0.582894542853089	1.53601695608039
2.1	3.06502772654757	0.766469058851752	1.5672166320506
2.1	2.18430034758635	0.319773520673329	1.44043313124111
2.1	1.60677864581696	3.09670884700155	0.273585848970266
2.1	0.364062714395951	2.86864767691915	-0.252689077490199
2.1	2.4357400160176	1.17917959137078	0.0591405413117935
2.1	3.13003245993952	2.19941775535714	1.05493261392805
2.1	1.40688627653445	3.05960723875806	0.581451462519375
2.1	2.17769049644415	1.0944104948988	1.26347140379354
2.1	2.4588183075661	0.302320544619283	1.02421725889833
2.1	1.69099565747982	-0.126932833730084	1.70305227953885
2.1	1.5890472094617	3.76974912072524	0.447334485151323
2.1	2.14587257788145	4.32419351152303	0.784314731799084
2.1	0.110152830857225	1.43846033202905	-0.353720965671448
2.1	0.972856459933299	0.871702559293466	-0.00345903056348021
2.1	8.2329552586792	-0.179148667147597	2.58758217001279
2.1	1.11208757544852	3.66051825883001	-0.169982255379213
2.1	1.4522824721334	4.77206414707961	0.310144270540828
2.1	1.86674744766815	3.40599557557397	0.868312036166636
2.1	0.303107402546373	2.16597278485715	-0.135773701129826
2.1	2.44274022051816	3.69432782753569	0.916328707696011
2.1	2.81522041894747	5.75680996982508	0.893508517168844
2.1	0.980397458127752	3.9335477514349	0.0435544102692301
2.1	1.77400512969019	2.4564983735403	0.355556754099447
2.1	2.38479759525749	-0.450715791027092	1.33358581984886
2.1	-0.0448966937452059	1.37677561366552	-1.42413389771975
2.12	-6.39597699412448	-0.693989130624217	0.663471722003817
2.12	-5.31566722590459	-0.751333404011657	0.274112757674849
2.12	-5.69798274724224	-1.33180135405547	0.390193448558309
2.12	-3.07505181809563	-1.80683416845792	0.659016920610463
2.12	-5.07481274984476	-1.36047563537258	0.992939996878128
2.12	-3.0668852410877	-1.70473808455441	0.817803941075467
2.12	-5.80730441208062	-0.54910958562686	0.449450761321529
2.12	-0.830458199409587	-1.061832705269	2.64932737982312
2.12	-5.68852333619299	-1.35589988262316	0.507008221267594
2.12	-4.09446758677828	-1.94581708810155	0.521380120796047
2.12	-4.77367192478072	-1.50466574215938	0.0334113947165107
2.12	-3.65462314629434	-1.57922339102184	0.344207924761805
2.12	-2.76617080542184	-1.58274649691349	0.965944939684739
2.12	-3.91792242900103	-0.655775875378222	0.623708559792775
2.12	-6.32723142798242	-0.964775878043469	0.672607134546692
2.12	-4.7784143634095	-0.982241334363901	0.398871588060714
2.12	-5.72555470885562	-1.49073615543564	0.390489363815201
2.12	-5.73103748703674	-1.55766170272544	0.945190390395088
2.12	-0.407482660674966	0.414110189909216	-0.431782663298709
2.12	-3.2089483614858	-0.887447562453149	0.148738355148456
2.12	-5.27343566667694	-1.1116338056571	0.254025293788528
2.12	-3.99836823193801	-1.94113931090652	0.147510521203191
2.12	-5.41214379820915	-0.881000681991158	0.413846049449748
2.12	1.22045947861457	0.883483247083338	-0.675373841252454
2.12	-3.45165616077215	-1.03513458164204	0.423634470138197
2.12	-4.37130657139669	-1.21717188465836	0.120192723368458
2.12	-3.40025060193697	-1.42775251424975	0.496099241471512
2.12	-5.50678854672904	-1.19515261965701	0.623265682016923
2.12	1.01099517489283	-1.64438808377502	-0.0448860722940473
2.12	-2.47522256087815	-1.60452680569995	0.274149600901523
