2.1	0	0	0	0	0	0	0	174	174	174	175	182	182	190	222	285	348	419	497	585	649	702	736	780	831	865	908	933	967	1015	1066	1102	1161	1241	1320	1424	1518	1620	1713	1809	1906	1983	2075	2145	2225	2312	2395	2480	2569	2658	2761	2861	2951	3058	3151	3250	3347	3453	3566	3678	3797	3919	4038	4158	4261	4388	4498	4614	4732	4857	4965	5074	5191	5303	5406	5533	5644	5785	5910	6014	6149	6284	6393	6505	6611	6739	6837	6958	7061	7178	7286	7418	7533	7640	7758	7865	7955	8065	8164	8294	8433	8535	8632	8726	8839	8957	9058	9166	9284	9373	9481	9585	9684	9777	9883	9990	10069	10151	10240	10343	10437	10530	10637	10728	10803	10881	10949	11035	11117	11197	11281	11351	11435	11506	11587	11658	11734	11801	11861	11944	12023	12079	12139	12200	12269	12332	12397	12452	12531	12598	12656
2.1	0	0	0	0	0	0	0	108	108	108	108	111	111	113	131	156	192	233	267	321	366	391	417	456	486	502	532	543	559	573	590	602	630	668	693	736	786	838	908	964	1009	1053	1082	1124	1162	1193	1235	1265	1300	1344	1379	1427	1468	1506	1549	1593	1658	1705	1736	1779	1817	1856	1899	1946	1985	2037	2082	2128	2167	2207	2257	2296	2334	2380	2413	2443	2477	2509	2542	2581	2611	2655	2690	2734	2779	2805	2848	2891	2919	2959	2990	3019	3050	3093	3117	3142	3180	3223	3253	3289	3326	3353	3391	3424	3453	3490	3520	3548	3570	3604	3629	3652	3680	3713	3746	3774	3798	3828	3851	3885	3916	3939	3968	3993	4017	4044	4065	4090	4114	4134	4162	4191	4216	4248	4272	4297	4325	4351	4375	4391	4429	4453	4473	4499	4518	4539	4558	4579	4607	4627	4648
2.1	0	0	0	0	0	0	0	107	107	107	107	110	110	111	123	149	177	220	260	310	347	382	411	445	473	499	519	540	554	570	588	605	635	669	706	736	784	841	906	968	1014	1056	1089	1116	1144	1189	1224	1257	1294	1334	1370	1410	1447	1486	1531	1572	1617	1667	1719	1758	1803	1836	1870	1912	1951	1991	2028	2072	2120	2153	2197	2242	2276	2313	2353	2372	2397	2433	2464	2498	2538	2579	2613	2646	2682	2712	2752	2790	2839	2880	2906	2949	2973	2999	3027	3054	3085	3112	3146	3186	3222	3253	3289	3318	3345	3380	3414	3451	3477	3509	3528	3561	3582	3604	3626	3653	3686	3713	3745	3779	3796	3822	3853	3875	3904	3934	3961	3981	4008	4025	4049	4074	4113	4136	4162	4185	4207	4226	4250	4272	4292	4316	4334	4358	4382	4404	4427	4456	4482	4505	4523
2.1	0	0	0	0	0	0	0	132	132	132	132	132	133	145	178	229	267	326	380	439	479	503	540	572	595	619	649	666	693	730	775	814	861	905	968	1025	1096	1164	1221	1271	1332	1376	1439	1505	1553	1603	1672	1732	1798	1871	1933	1994	2056	2122	2187	2266	2353	2419	2498	2567	2629	2690	2773	2856	2933	2992	3055	3141	3217	3301	3368	3446	3515	3598	3659	3732	3796	3848	3913	3987	4058	4125	4193	4263	4344	4408	4489	4567	4627	4695	4762	4832	4901	4971	5024	5084	5152	5207	5264	5334	5388	5439	5521	5567	5625	5698	5742	5801	5847	5902	5946	5994	6045	6110	6165	6206	6259	6298	6339	6383	6417	6445	6486	6525	6571	6614	6652	6696	6737	6770	6805	6838	6872	6903	6930	6962	6997	7032	7063	7091	7131	7151	7179	7205	7232	7252	7282	7306	7335	7362	7391
2.1	0	0	0	0	0	0	0	100	100	100	100	100	100	104	121	150	185	222	273	313	352	378	402	428	442	458	476	490	507	523	547	572	607	642	669	718	768	815	852	905	954	988	1017	1046	1072	1118	1159	1197	1234	1272	1316	1348	1390	1431	1479	1535	1578	1625	1678	1730	1766	1812	1842	1884	1939	1994	2053	2086	2133	2173	2218	2266	2299	2340	2378	2411	2446	2499	2544	2584	2631	2665	2705	2740	2786	2822	2873	2912	2953	2994	3030	3064	3098	3129	3171	3189	3222	3258	3292	3326	3359	3397	3413	3444	3470	3496	3538	3573	3599	3630	3652	3672	3696	3728	3761	3782	3804	3819	3834	3847	3861	3880	3904	3930	3948	3963	3987	4005	4024	4043	4059	4078	4094	4110	4123	4136	4147	4161	4175	4188	4204	4217	4230	4242	4258	4265	4279	4300	4311	4326	4336
2.1	0	0	0	0	0	0	0	100	100	100	100	100	100	102	113	141	162	201	240	300	347	386	404	435	455	476	495	506	519	543	564	595	619	644	671	712	772	829	888	943	990	1030	1071	1106	1142	1179	1212	1263	1308	1350	1404	1441	1475	1529	1588	1626	1670	1716	1763	1813	1862	1917	1967	2022	2091	2152	2196	2258	2305	2354	2409	2465	2511	2557	2604	2641	2686	2728	2773	2822	2872	2938	2995	3041	3093	3139	3191	3237	3294	3337	3385	3439	3485	3538	3574	3627	3674	3713	3748	3781	3822	3857	3894	3942	3990	4031	4065	4104	4134	4176	4196	4235	4269	4302	4333	4357	4381	4411	4440	4477	4498	4510	4529	4551	4574	4594	4609	4631	4643	4659	4674	4693	4707	4721	4742	4754	4766	4784	4805	4821	4827	4835	4845	4851	4862	4870	4881	4894	4905	4915	4919
2.1	0	0	0	0	0	0	0	109	109	109	109	115	116	121	133	145	168	212	251	298	335	366	390	417	450	468	487	500	509	519	534	554	579	609	649	691	740	797	833	878	906	945	972	1000	1033	1070	1095	1124	1154	1187	1224	1262	1299	1336	1377	1419	1457	1507	1543	1571	1620	1661	1708	1752	1792	1834	1879	1925	1972	2007	2052	2100	2136	2171	2220	2268	2298	2338	2385	2435	2486	2527	2570	2612	2657	2700	2748	2804	2859	2892	2928	2982	3028	3073	3111	3155	3192	3234	3276	3327	3360	3400	3427	3467	3510	3548	3589	3629	3667	3702	3740	3783	3820	3854	3889	3924	3956	3989	4023	4052	4082	4116	4151	4174	4214	4248	4271	4301	4339	4362	4387	4420	4442	4474	4502	4529	4555	4584	4611	4632	4656	4684	4706	4734	4757	4778	4804	4820	4845	4863	4883
2.1	0	0	0	0	0	0	0	100	100	100	100	100	100	100	112	137	162	200	233	257	275	294	312	331	350	366	377	387	400	416	443	466	485	512	534	553	586	600	620	646	668	688	708	727	756	781	808	838	856	880	905	933	951	980	1005	1019	1046	1078	1100	1125	1145	1162	1185	1217	1240	1264	1283	1306	1337	1372	1402	1432	1455	1490	1513	1545	1578	1613	1639	1662	1688	1716	1742	1776	1802	1840	1872	1904	1945	1979	2011	2045	2076	2115	2144	2179	2216	2248	2274	2314	2350	2377	2409	2437	2475	2510	2545	2587	2625	2668	2703	2728	2760	2795	2826	2868	2899	2927	2954	2992	3024	3047	3076	3105	3134	3167	3196	3222	3252	3279	3307	3335	3364	3391	3416	3446	3478	3510	3537	3557	3581	3606	3631	3659	3680	3694	3710	3730	3751	3774	3794
2.1	0	0	0	0	0	0	0	113	113	113	113	113	113	114	144	176	223	265	310	346	380	406	433	469	504	527	548	581	606	629	660	694	737	784	835	869	913	952	1002	1040	1081	1139	1189	1234	1276	1319	1372	1419	1463	1513	1555	1599	1646	1694	1757	1806	1866	1913	1957	2021	2079	2133	2180	2221	2274	2327	2375	2420	2478	2537	2580	2634	2693	2754	2810	2856	2897	2950	3008	3051	3087	3126	3184	3226	3271	3316	3366	3417	3476	3529	3586	3618	3660	3691	3731	3762	3806	3838	3871	3917	3957	3995	4029	4068	4108	4144	4173	4219	4248	4282	4324	4359	4403	4430	4466	4487	4520	4562	4594	4622	4661	4690	4719	4747	4782	4803	4830	4851	4877	4909	4936	4963	4996	5034	5064	5087	5117	5144	5162	5189	5213	5245	5263	5278	5298	5321	5344	5367	5389	5417	5439
2.1	0	0	0	0	0	0	0	129	129	129	129	129	129	129	158	194	218	268	334	412	468	493	534	568	598	628	652	678	707	727	765	799	839	886	939	1015	1077	1161	1233	1305	1367	1428	1492	1533	1609	1682	1732	1795	1857	1927	1992	2053	2109	2188	2272	2342	2421	2501	2580	2667	2738	2835	2921	2998	3083	3156	3235	3322	3390	3475	3538	3614	3684	3767	3843	3927	4002	4083	4165	4264	4356	4443	4510	4593	4675	4753	4831	4902	5000	5084	5164	5244	5320	5390	5458	5530	5600	5682	5746	5821	5912	5975	6051	6127	6191	6252	6327	6397	6450	6513	6565	6627	6687	6756	6814	6879	6935	6977	7030	7076	7124	7164	7207	7248	7282	7324	7363	7404	7444	7489	7530	7571	7619	7654	7685	7711	7740	7759	7778	7804	7829	7853	7870	7899	7925	7942	7972	7991	8011	8030	8046
2.1	0	0	0	0	0	0	0	118	118	118	118	118	118	119	127	166	196	230	270	335	382	439	482	503	526	558	581	603	623	639	661	688	728	761	817	871	931	984	1056	1119	1175	1234	1290	1346	1398	1460	1510	1563	1632	1680	1742	1793	1847	1898	1955	2024	2093	2152	2226	2292	2354	2442	2501	2580	2660	2722	2781	2857	2917	2977	3052	3113	3183	3253	3312	3378	3451	3518	3589	3666	3746	3812	3894	3961	4032	4092	4160	4223	4284	4350	4434	4515	4581	4645	4711	4775	4834	4888	4947	5010	5074	5128	5191	5244	5288	5349	5412	5467	5523	5582	5633	5692	5736	5784	5832	5882	5922	5959	5997	6035	6085	6134	6161	6199	6238	6278	6299	6329	6356	6387	6415	6439	6462	6500	6534	6569	6585	6608	6624	6649	6661	6672	6687	6706	6727	6747	6758	6770	6788	6806	6821
2.1	0	0	0	0	0	0	0	145	145	145	145	147	150	167	190	224	259	305	347	382	406	431	461	491	512	532	548	563	593	615	640	690	726	758	798	832	862	906	936	974	1001	1024	1056	1089	1111	1141	1173	1202	1235	1259	1292	1325	1358	1378	1414	1448	1472	1504	1533	1567	1603	1624	1660	1679	1705	1729	1758	1781	1811	1847	1870	1896	1936	1961	1984	2018	2051	2081	2103	2121	2154	2175	2202	2229	2268	2294	2311	2340	2369	2393	2426	2456	2484	2512	2531	2565	2599	2620	2643	2671	2698	2729	2754	2783	2809	2834	2862	2889	2911	2941	2964	2984	3008	3039	3060	3090	3118	3144	3165	3186	3210	3235	3256	3286	3319	3349	3373	3399	3428	3460	3487	3517	3546	3578	3609	3636	3665	3695	3715	3728	3755	3788	3820	3847	3876	3908	3931	3956	3981	4012	4036
2.1	0	0	0	0	0	0	0	120	120	120	120	122	123	124	142	168	200	244	279	318	346	379	398	434	460	481	497	512	528	546	568	590	612	635	651	694	745	798	848	895	931	952	986	1018	1048	1077	1110	1150	1184	1229	1263	1312	1352	1394	1443	1492	1528	1570	1617	1665	1701	1745	1791	1830	1877	1931	1980	2028	2081	2130	2179	2210	2259	2315	2360	2406	2455	2504	2539	2579	2629	2672	2715	2762	2802	2854	2889	2945	2985	3027	3074	3117	3150	3186	3213	3259	3302	3341	3376	3424	3473	3522	3571	3611	3644	3683	3714	3749	3779	3815	3859	3893	3934	3966	4010	4042	4075	4116	4143	4171	4214	4245	4282	4312	4356	4395	4422	4453	4489	4516	4557	4579	4615	4634	4667	4704	4730	4761	4785	4820	4844	4871	4908	4944	4973	4997	5014	5044	5062	5094	5122
2.1	0	0	0	0	0	0	0	106	106	106	109	112	112	129	152	185	218	262	297	332	370	402	441	475	510	542	572	611	634	666	703	753	801	850	910	965	1018	1069	1131	1185	1237	1292	1337	1384	1435	1500	1560	1619	1689	1752	1815	1874	1935	2003	2065	2144	2210	2264	2328	2385	2436	2505	2565	2640	2700	2776	2850	2922	2976	3040	3098	3158	3210	3278	3344	3401	3463	3519	3580	3644	3708	3770	3811	3873	3932	3971	4031	4086	4147	4191	4235	4292	4341	4391	4451	4493	4530	4560	4610	4645	4695	4727	4775	4813	4851	4893	4908	4945	4971	4995	5036	5062	5088	5114	5143	5167	5190	5204	5225	5246	5261	5279	5295	5308	5321	5340	5357	5370	5385	5401	5411	5426	5443	5452	5460	5472	5485	5492	5501	5505	5515	5526	5533	5544	5559	5564	5568	5577	5588	5589	5591
2.1	0	0	0	0	0	0	0	103	103	103	103	107	109	109	117	139	180	220	263	315	357	386	409	431	459	475	496	514	532	549	577	600	625	650	682	717	755	797	858	889	936	974	1019	1052	1093	1124	1154	1186	1220	1250	1286	1321	1362	1398	1438	1488	1537	1572	1610	1653	1688	1717	1756	1786	1835	1864	1898	1932	1969	2015	2057	2099	2128	2161	2187	2216	2244	2277	2305	2330	2359	2390	2424	2451	2484	2517	2551	2579	2611	2640	2664	2696	2729	2753	2778	2810	2832	2865	2892	2926	2958	2980	3003	3021	3052	3084	3104	3127	3155	3175	3195	3217	3244	3261	3282	3302	3331	3356	3378	3403	3433	3443	3461	3484	3500	3522	3550	3569	3591	3612	3637	3657	3683	3703	3731	3746	3768	3786	3803	3816	3835	3862	3877	3891	3912	3939	3947	3966	3982	3992	4019
2.1	0	0	0	0	0	0	0	121	121	121	121	121	121	121	144	173	223	271	328	381	420	446	476	505	535	560	593	629	656	687	718	755	798	856	902	953	1008	1062	1106	1166	1225	1275	1333	1393	1453	1519	1574	1620	1690	1747	1804	1858	1923	1995	2041	2099	2157	2229	2287	2353	2408	2472	2547	2616	2688	2750	2823	2890	2957	3024	3079	3146	3206	3273	3336	3396	3460	3518	3570	3634	3711	3768	3826	3874	3942	3997	4046	4104	4164	4211	4274	4334	4388	4447	4490	4533	4585	4641	4680	4727	4769	4802	4847	4901	4936	4982	5029	5074	5123	5173	5198	5255	5296	5327	5361	5407	5448	5481	5510	5564	5601	5628	5669	5706	5749	5781	5810	5843	5875	5909	5942	5969	5997	6031	6063	6095	6129	6156	6178	6203	6232	6255	6288	6314	6345	6372	6397	6421	6443	6462	6482
2.1	0	0	0	0	0	0	0	109	109	109	109	116	116	119	131	146	171	217	256	302	338	369	383	415	449	479	499	517	535	554	582	599	632	659	705	744	789	839	891	934	973	1020	1058	1100	1141	1171	1196	1236	1266	1293	1321	1356	1399	1444	1489	1543	1578	1620	1666	1706	1751	1791	1828	1870	1914	1955	1987	2021	2063	2096	2135	2170	2218	2252	2289	2329	2367	2404	2437	2472	2504	2537	2586	2627	2660	2686	2729	2771	2811	2851	2887	2920	2958	2996	3043	3068	3101	3128	3169	3207	3234	3266	3302	3353	3387	3420	3461	3489	3524	3563	3602	3642	3684	3715	3741	3780	3807	3842	3870	3906	3938	3975	4004	4040	4069	4111	4135	4177	4199	4236	4264	4289	4313	4348	4367	4400	4424	4464	4488	4524	4554	4584	4603	4633	4659	4687	4715	4751	4775	4794	4814
2.1	0	0	0	0	0	0	0	104	104	104	104	110	110	112	127	162	189	226	278	338	373	410	429	463	496	515	551	571	592	621	656	687	727	763	818	867	929	985	1052	1111	1162	1206	1241	1286	1348	1397	1458	1522	1588	1658	1716	1771	1829	1889	1951	2009	2066	2123	2173	2238	2313	2373	2436	2504	2561	2630	2699	2759	2809	2880	2947	3001	3061	3120	3164	3218	3282	3336	3395	3456	3515	3578	3625	3681	3734	3795	3841	3888	3933	3977	4042	4084	4128	4179	4223	4273	4314	4369	4404	4438	4469	4507	4549	4590	4634	4660	4698	4733	4768	4795	4826	4856	4888	4917	4950	4975	4993	5024	5050	5072	5088	5107	5130	5149	5165	5184	5203	5221	5240	5255	5274	5285	5302	5309	5319	5330	5338	5347	5353	5359	5363	5372	5378	5384	5393	5402	5403	5413	5419	5424	5425
2.1	0	0	0	0	0	0	0	120	120	120	120	129	129	137	145	173	214	244	285	318	362	402	430	468	498	527	561	588	616	643	677	710	741	774	818	868	912	966	1021	1073	1132	1182	1223	1255	1303	1347	1389	1436	1472	1515	1557	1604	1651	1704	1746	1786	1843	1904	1950	1995	2034	2081	2130	2186	2224	2277	2318	2356	2397	2441	2468	2514	2556	2601	2641	2683	2720	2764	2801	2842	2880	2928	2961	3008	3060	3095	3141	3181	3209	3252	3304	3336	3375	3421	3471	3515	3553	3598	3631	3669	3715	3756	3797	3846	3877	3926	3972	4002	4026	4070	4123	4162	4206	4244	4285	4328	4361	4391	4429	4471	4507	4548	4587	4625	4660	4698	4741	4785	4819	4848	4882	4921	4964	5009	5032	5076	5103	5139	5178	5212	5242	5267	5298	5329	5363	5389	5424	5466	5492	5520	5558
2.1	0	0	0	0	0	0	0	117	117	117	117	126	126	127	138	156	184	239	281	333	370	409	447	475	506	535	559	571	600	622	658	691	736	777	819	862	915	969	1020	1071	1113	1167	1217	1261	1287	1338	1379	1417	1460	1506	1550	1597	1635	1685	1730	1785	1827	1878	1923	1974	2022	2061	2109	2175	2215	2260	2300	2355	2399	2434	2478	2514	2543	2587	2634	2684	2721	2756	2785	2822	2868	2918	2956	3006	3055	3090	3134	3183	3224	3255	3302	3357	3390	3430	3468	3504	3542	3581	3626	3661	3698	3733	3779	3810	3848	3902	3943	3991	4029	4067	4108	4141	4176	4219	4246	4283	4314	4353	4389	4417	4450	4474	4494	4533	4566	4603	4637	4676	4708	4735	4759	4789	4810	4845	4880	4901	4925	4961	4998	5029	5058	5073	5094	5115	5143	5172	5200	5232	5254	5278	5307
2.1	0	0	0	0	0	0	0	122	122	122	122	130	130	133	147	168	202	244	302	344	390	423	456	490	524	555	574	588	616	642	677	705	743	796	839	893	944	1005	1047	1101	1152	1197	1241	1283	1314	1354	1404	1451	1489	1532	1585	1632	1679	1724	1775	1822	1874	1918	1972	2012	2048	2091	2136	2183	2236	2272	2319	2371	2418	2454	2494	2530	2573	2614	2661	2702	2750	2783	2838	2869	2907	2944	2985	3023	3049	3094	3134	3172	3211	3259	3307	3337	3381	3404	3438	3494	3537	3578	3607	3628	3663	3703	3731	3763	3795	3829	3875	3915	3943	3982	4011	4044	4074	4102	4142	4172	4213	4249	4283	4319	4354	4392	4421	4443	4469	4503	4538	4562	4599	4629	4654	4683	4707	4740	4783	4820	4850	4879	4911	4931	4964	4985	5012	5036	5062	5088	5114	5144	5170	5196	5228
2.1	0	0	0	0	0	0	0	102	102	102	102	106	107	107	120	147	182	228	277	320	358	381	409	432	451	468	496	525	546	559	579	606	625	651	681	721	772	824	870	917	959	1001	1028	1066	1105	1126	1154	1187	1210	1251	1293	1328	1380	1412	1464	1511	1553	1605	1631	1665	1701	1736	1772	1802	1840	1867	1907	1936	1983	2025	2069	2108	2135	2170	2193	2230	2253	2291	2315	2340	2374	2407	2439	2476	2504	2543	2577	2605	2629	2661	2688	2708	2742	2766	2791	2827	2863	2888	2926	2953	2979	3004	3031	3055	3081	3110	3129	3145	3170	3198	3223	3249	3262	3292	3321	3343	3369	3387	3411	3423	3445	3470	3492	3508	3531	3555	3577	3596	3617	3641	3663	3686	3706	3725	3746	3758	3778	3805	3824	3844	3866	3881	3896	3913	3937	3954	3977	3999	4016	4037	4062
2.1	0	0	0	0	0	0	0	111	111	111	111	115	115	115	133	170	206	268	311	377	410	440	465	491	518	542	563	589	602	630	656	694	723	753	797	836	889	951	1008	1067	1116	1146	1188	1225	1250	1298	1340	1376	1424	1470	1519	1562	1607	1656	1711	1767	1816	1850	1903	1934	1982	2028	2070	2112	2149	2193	2251	2298	2355	2398	2433	2469	2505	2549	2591	2625	2669	2713	2755	2788	2828	2867	2907	2947	2991	3032	3071	3108	3152	3189	3227	3258	3284	3326	3367	3407	3444	3481	3521	3554	3583	3621	3651	3692	3726	3761	3795	3817	3838	3869	3897	3933	3960	3998	4028	4051	4089	4117	4142	4171	4199	4222	4248	4284	4319	4342	4373	4409	4438	4474	4502	4533	4557	4577	4595	4626	4655	4679	4705	4729	4756	4785	4812	4839	4859	4882	4906	4929	4959	4984	5008
