2.1	0.657086	0.537425	0.778762	0.643737	0.445973	0.714739	0.586977	0.452579	0.895104	0.854778	0.558469	0.799816	0.838764	0.702279	0.466806	0.647449	0.69629	0.638737	0.738475	0.263449	0.577222	0.404766	0.624426	0.640693	0.410234	0.559057	0.385796	0.451871	0.281947
2.1	0.654098	0.52773	0.770146	0.61925	0.423503	0.706556	0.571695	0.407628	0.877744	0.832592	0.513322	0.778372	0.824948	0.669487	0.437746	0.620824	0.670678	0.609516	0.716333	0.232932	0.558557	0.373323	0.584051	0.622083	0.389631	0.513957	0.358826	0.37909	0.125894
2.1	0.657772	0.526506	0.77111	0.617919	0.416349	0.704749	0.567899	0.395702	0.874927	0.828288	0.496492	0.772302	0.819206	0.660603	0.436583	0.610659	0.668342	0.599145	0.712602	0.165784	0.548147	0.363796	0.565878	0.612651	0.380362	0.503163	0.323517	0.374087	0.0641341
2.1	0.646907	0.526725	0.769903	0.633356	0.402944	0.713372	0.580267	0.438598	0.888164	0.847796	0.541662	0.803339	0.8365	0.703549	0.461436	0.608237	0.700071	0.64699	0.735994	0.136675	0.554236	0.399937	0.629293	0.643369	0.360786	0.560235	0.374222	0.427189	0.266269
2.1	0.641701	0.518139	0.76488	0.621426	0.402598	0.705708	0.572069	0.417152	0.882141	0.840968	0.53316	0.792323	0.828779	0.68298	0.462471	0.606444	0.687655	0.628786	0.725936	0.172034	0.552717	0.403524	0.605605	0.636706	0.371728	0.539118	0.363434	0.394821	0.219685
2.1	0.646508	0.517775	0.7685	0.619448	0.416664	0.700874	0.56802	0.398565	0.884564	0.837809	0.508043	0.784697	0.823112	0.670127	0.42411	0.62263	0.676351	0.605559	0.720871	0.19712	0.552553	0.384911	0.573139	0.626622	0.377217	0.517775	0.381147	0.361128	0.144388
2.1	0.658417	0.524374	0.770048	0.611179	0.421952	0.702893	0.571467	0.379819	0.874393	0.819523	0.479302	0.774636	0.813467	0.64616	0.438835	0.619499	0.668665	0.593579	0.713718	0.167603	0.550334	0.38299	0.555897	0.624465	0.362117	0.499729	0.384536	0.335207	0.129676
2.1	0.676308	0.537588	0.767201	0.608818	0.412771	0.705913	0.566833	0.355444	0.848227	0.795813	0.444184	0.740132	0.791977	0.637103	0.379959	0.575678	0.645077	0.576382	0.686888	0.182144	0.505918	0.323071	0.508685	0.590131	0.386973	0.463997	0.338741	0.275292	0
2.1	0.652233	0.527252	0.766706	0.628197	0.395297	0.711751	0.575013	0.420829	0.874903	0.835639	0.538346	0.791615	0.822936	0.689843	0.437321	0.594912	0.692431	0.633193	0.722716	0.0985491	0.531185	0.377174	0.60358	0.629251	0.330904	0.538346	0.362675	0.401631	0.206549
2.1	0.653344	0.527016	0.77267	0.641563	0.4169	0.710457	0.579197	0.422207	0.887743	0.849697	0.567388	0.790059	0.828047	0.700604	0.45321	0.620374	0.694704	0.629262	0.729072	0.179253	0.553841	0.415521	0.600895	0.633689	0.373321	0.544712	0.382968	0.404407	0.179253
