1.20.1050	1485	308	329	651	
1.20.1050	1461	275	309	664	
1.20.1050	1169	185	181	553	
1.20.1050	1330	290	290	585	
1.20.1050	1211	247	252	533	
1.20.1050	2233	433	470	1016	
1.20.1050	2313	421	491	1056	
1.20.1050	1106	232	232	481	
1.20.1050	1267	254	268	555	
1.20.1050	1251	289	297	554	
1.20.1050	1478	312	353	654	
1.20.1050	1300	295	273	588	
1.20.1050	1313	256	258	593	
1.20.1050	1113	207	217	505	
1.20.1050	1547	373	354	700	
1.20.1050	1488	369	346	678	
1.20.1050	1384	291	318	611	
1.20.1050	1530	289	323	672	
1.20.1050	1240	234	263	562	
1.20.1050	1675	331	348	754	
1.20.1050	1668	367	383	722	
1.20.1050	1619	356	380	696	
1.20.1050	1640	412	430	729	
1.20.1050	1282	251	258	579	
1.20.1050	1366	267	281	620	
1.20.1050	1237	274	300	563	
1.20.1050	1772	428	431	758	
1.20.1050	1471	278	303	656	
1.20.1050	1567	319	314	707	
1.20.1050	1319	291	276	585	
1.20.1050	1286	270	295	560	
1.20.1050	1635	338	380	721	
1.20.1050	1731	391	426	766	
1.20.1050	1395	316	340	619	
1.20.1050	1516	305	332	659	
1.20.1050	1518	298	309	687	
1.20.1050	1326	268	277	590	
1.20.1050	1311	277	270	576	
1.20.1050	2195	443	439	947	
1.20.1050	2211	379	431	1021	
1.20.1050	1465	319	347	644	
1.20.1050	1392	295	331	615	
1.20.1050	1666	449	408	726	
1.20.1050	2011	444	490	874	
1.20.1050	1327	305	300	592	
1.20.1050	1305	285	268	572	
1.20.1050	1510	349	332	683	
1.20.1050	1334	296	300	601	
1.20.1050	1276	259	270	567	
1.20.1050	1308	299	303	583	
1.20.1050	1311	266	265	586	
1.20.1050	1336	264	317	585	
1.20.1050	1306	267	277	576	
1.20.1050	1878	361	395	849	
1.20.1050	1554	344	292	736	
1.20.1050	1606	354	283	751	
1.20.1050	1379	307	331	600	
1.20.1050	1243	250	256	568	
1.20.1050	1624	359	379	730	
1.20.1050	1624	383	392	729	
1.20.1050	1621	340	362	718	
1.20.1050	1231	243	254	557	
1.20.1050	1440	365	324	639	
1.20.1050	1501	280	313	700	
1.20.1050	1724	362	358	740	
1.20.1050	2212	402	466	1005	
1.20.1050	1787	394	464	783	
1.20.1050	1706	386	417	734	
1.20.1050	1526	330	348	658	
1.20.1050	1529	332	306	671	
1.20.1050	1370	288	297	601	
1.20.1050	1499	378	352	664	
1.20.1050	1304	290	256	583	
1.20.1050	1550	342	361	707	
1.20.1050	1510	325	319	668	
1.20.1050	1270	253	264	569	
1.20.120	1904	373	342	839	
1.20.120	1699	313	270	791	
1.20.120	1468	309	308	677	
1.20.120	1901	408	381	861	
1.20.120	1230	313	286	537	
1.20.120	1484	337	311	705	
1.20.120	2301	411	368	1079	
1.20.120	2734	509	470	1282	
1.20.120	1747	454	466	761	
1.20.120	1963	444	460	852	
1.20.120	1967	404	403	879	
1.20.120	1917	383	373	820	
1.20.120	1983	428	436	896	
1.20.120	1984	399	419	888	
1.20.120	1406	313	307	673	
1.20.120	1919	432	400	863	
1.20.120	1578	349	290	722	
1.20.120	1607	325	325	721	
1.20.120	1692	395	341	777	
1.20.120	1984	438	422	887	
1.20.120	1488	364	334	641	
1.20.120	1472	390	358	647	
1.20.120	1725	393	410	783	
1.20.120	1766	381	351	810	
1.20.120	1703	346	346	747	
1.20.120	1246	251	252	550	
1.20.120	1213	188	164	597	
1.20.120	1627	324	282	751	
1.20.120	1485	308	325	665	
1.20.120	1284	266	259	570	
1.20.120	1997	339	358	903	
1.20.120	1337	265	299	632	
1.20.120	1723	346	336	795	
1.20.120	1238	224	229	575	
1.20.120	1523	379	367	708	
1.20.120	1311	117	123	706	
1.20.120	1311	131	136	724	
1.20.120	1220	77	83	687	
1.20.120	1280	112	117	697	
1.20.120	1265	248	253	563	
1.20.120	1625	374	312	738	
1.20.120	1443	280	301	663	
1.20.120	2329	573	535	1020	
1.20.120	1532	337	322	699	
1.20.120	1377	344	373	638	
1.20.120	2281	596	577	963	
1.20.120	1353	282	264	628	
1.20.120	1126	205	212	559	
1.20.120	1651	398	383	722	
1.20.120	1451	290	304	659	
1.20.120	1718	441	418	742	
1.20.120	1497	307	326	708	
1.20.120	1507	315	287	702	
1.20.120	2012	448	417	886	
1.20.120	1642	441	429	705	
1.20.120	1474	297	381	618	
1.20.120	1340	333	351	566	
1.20.120	1565	362	328	715	
1.20.120	1510	379	380	670	
1.20.120	1326	239	285	629	
1.20.120	2731	646	551	1199	
1.20.120	1973	428	423	880	
1.20.120	1771	420	453	785	
1.20.120	1166	228	221	525	
1.20.120	1286	274	237	597	
1.20.120	1519	345	321	693	
1.20.120	1918	477	457	843	
1.20.120	2440	438	423	1147	
1.20.120	2023	487	485	930	
1.20.120	1542	347	327	703	
1.20.120	2274	494	532	1007	
1.20.120	1540	341	340	704	
1.20.120	2061	432	422	923	
1.20.120	1211	219	237	561	
1.20.120	1117	210	212	519	
1.20.120	1744	465	402	751	
