1.20.1050	0	0	0	0	0	0	0	120	120	120	120	120	120	122	141	181	259	356	422	472	506	535	558	575	592	612	644	674	697	723	740	766	804	844	897	981	1042	1104	1164	1224	1279	1339	1386	1451	1499	1562	1628	1675	1718	1777	1833	1895	1946	2004	2079	2156	2236	2311	2378	2459	2533	2597	2674	2749	2822	2895	2971	3042	3116	3186	3238	3293	3370	3442	3520	3590	3662	3720	3783	3837	3901	3962	4029	4106	4180	4252	4324	4399	4467	4525	4589	4634	4704	4756	4823	4884	4937	4998	5051	5107	5168	5219	5270	5332	5380	5432	5481	5530	5579	5634	5682	5726	5777	5821	5861	5917	5949	5982	6022	6061	6096	6129	6163	6198	6231	6267	6295	6330	6355	6394	6419	6444	6478	6502	6527	6563	6591	6618	6643	6662	6680	6704	6725	6745	6765	6776	6790	6806	6823	6835	6848
1.20.1050	0	0	0	0	0	0	0	122	122	122	122	122	122	122	136	183	273	365	432	475	511	531	562	575	596	621	650	686	713	730	744	768	814	847	907	975	1040	1101	1168	1214	1256	1304	1367	1435	1487	1546	1623	1677	1725	1787	1832	1880	1944	2011	2069	2126	2198	2274	2351	2427	2498	2554	2636	2719	2792	2872	2936	3004	3081	3142	3206	3274	3337	3416	3482	3545	3612	3688	3759	3824	3900	3976	4039	4107	4167	4239	4313	4382	4448	4516	4578	4631	4695	4773	4826	4880	4942	5005	5065	5130	5187	5251	5297	5353	5409	5464	5520	5559	5606	5658	5707	5754	5812	5858	5910	5952	5997	6047	6080	6119	6156	6199	6233	6270	6312	6357	6382	6413	6440	6480	6520	6561	6586	6616	6642	6675	6702	6733	6760	6785	6802	6823	6839	6864	6883	6910	6928	6947	6964	6982	7005
1.20.1050	0	0	0	0	0	0	0	108	108	108	108	108	108	110	140	203	267	337	382	408	431	456	477	494	522	548	579	608	625	644	656	679	702	751	806	853	915	960	1009	1061	1100	1158	1206	1261	1309	1363	1419	1458	1500	1546	1585	1646	1686	1740	1804	1857	1924	1986	2033	2106	2175	2239	2293	2368	2428	2494	2563	2617	2697	2763	2816	2879	2936	2986	3043	3099	3144	3194	3252	3298	3356	3403	3459	3519	3581	3633	3705	3754	3799	3835	3885	3935	3991	4040	4078	4126	4172	4206	4247	4290	4323	4369	4402	4441	4483	4519	4553	4599	4642	4679	4709	4738	4773	4808	4836	4867	4905	4931	4954	4972	4999	5032	5060	5079	5099	5117	5139	5157	5177	5205	5231	5248	5272	5294	5318	5354	5372	5387	5402	5412	5428	5446	5458	5472	5489	5501	5513	5523	5533	5546	5563
1.20.1050	0	0	0	0	0	0	0	104	104	104	104	104	104	110	124	166	230	329	388	425	446	469	487	498	517	539	570	595	611	629	646	666	698	732	775	830	892	945	996	1048	1091	1138	1173	1214	1262	1319	1367	1414	1462	1498	1553	1603	1640	1684	1747	1800	1860	1911	1966	2017	2066	2134	2198	2255	2321	2374	2432	2493	2543	2607	2658	2717	2766	2823	2869	2920	2980	3034	3096	3131	3183	3239	3294	3350	3395	3441	3499	3535	3577	3621	3653	3695	3751	3791	3826	3866	3913	3952	4004	4034	4059	4096	4126	4170	4209	4248	4289	4315	4353	4382	4419	4446	4470	4495	4525	4553	4582	4616	4642	4661	4681	4705	4736	4755	4774	4786	4813	4834	4853	4868	4885	4906	4922	4938	4957	4973	4990	5012	5027	5038	5053	5067	5078	5096	5112	5135	5146	5159	5171	5183	5199
1.20.1050	0	0	0	0	0	0	0	104	104	104	104	104	104	107	128	174	227	298	355	396	425	453	473	490	507	531	553	574	589	609	631	654	686	710	755	813	871	927	972	1027	1078	1128	1179	1237	1272	1312	1363	1412	1456	1506	1550	1595	1640	1690	1746	1798	1857	1908	1967	2026	2084	2143	2217	2271	2352	2411	2457	2518	2575	2643	2680	2739	2797	2855	2903	2954	3012	3058	3103	3157	3208	3263	3302	3348	3401	3441	3488	3539	3587	3629	3678	3724	3770	3819	3856	3895	3928	3965	4015	4041	4073	4107	4147	4181	4201	4245	4283	4317	4350	4381	4403	4438	4471	4496	4525	4548	4586	4619	4645	4674	4699	4723	4747	4773	4800	4815	4828	4846	4865	4883	4899	4916	4931	4951	4978	4994	5015	5027	5048	5063	5080	5101	5111	5125	5142	5153	5163	5177	5190	5202	5210
1.20.1050	0	0	0	0	0	0	0	166	166	166	166	166	167	177	211	311	430	563	640	697	738	757	785	806	833	870	913	970	997	1021	1050	1095	1136	1198	1274	1364	1464	1553	1643	1714	1776	1843	1917	1992	2086	2185	2242	2314	2383	2448	2530	2610	2695	2768	2872	2979	3086	3178	3297	3385	3495	3613	3717	3830	3944	4048	4155	4258	4360	4459	4552	4648	4749	4851	4937	5025	5114	5191	5288	5370	5446	5516	5620	5713	5812	5902	6003	6104	6183	6267	6354	6445	6528	6622	6705	6781	6854	6927	6983	7061	7127	7199	7270	7339	7408	7488	7567	7648	7715	7799	7868	7942	8008	8074	8147	8202	8268	8336	8393	8450	8526	8589	8650	8708	8768	8824	8879	8933	8982	9043	9091	9136	9197	9277	9339	9401	9453	9503	9559	9608	9654	9710	9755	9807	9861	9919	9967	10012	10063	10109	10154
1.20.1050	0	0	0	0	0	0	0	173	173	173	173	173	173	174	194	293	413	602	679	728	764	794	818	835	851	914	978	1014	1040	1065	1090	1129	1187	1234	1313	1446	1540	1641	1727	1810	1884	1949	2025	2107	2190	2277	2369	2424	2490	2562	2623	2691	2760	2875	2986	3113	3234	3334	3423	3553	3679	3793	3916	4025	4128	4223	4330	4443	4537	4642	4748	4848	4934	5039	5131	5225	5324	5417	5482	5567	5659	5747	5839	5962	6073	6176	6274	6353	6446	6533	6628	6706	6792	6872	6952	7027	7096	7177	7271	7339	7412	7484	7562	7645	7717	7799	7897	7987	8066	8141	8229	8301	8370	8444	8514	8575	8643	8706	8777	8834	8907	8974	9024	9080	9145	9202	9265	9332	9394	9468	9532	9601	9664	9724	9774	9858	9917	9992	10028	10076	10134	10187	10235	10289	10342	10405	10451	10512	10563	10611	10655
1.20.1050	0	0	0	0	0	0	0	104	104	104	104	104	106	117	146	181	227	287	337	372	405	434	459	477	495	515	539	557	574	599	625	645	681	710	756	800	859	905	960	1021	1068	1104	1140	1195	1241	1288	1341	1388	1436	1479	1525	1564	1610	1650	1697	1764	1815	1885	1947	2009	2074	2141	2192	2240	2295	2367	2436	2500	2560	2609	2660	2714	2765	2821	2871	2919	2966	3023	3068	3115	3169	3207	3260	3302	3357	3407	3452	3505	3551	3586	3636	3677	3719	3762	3813	3848	3885	3925	3961	3998	4035	4065	4095	4133	4162	4198	4233	4269	4305	4333	4363	4396	4420	4455	4490	4516	4545	4566	4601	4625	4653	4684	4709	4731	4753	4776	4802	4818	4840	4859	4872	4900	4914	4934	4950	4963	4977	4996	5017	5032	5057	5072	5085	5099	5115	5127	5141	5153	5158	5169	5180
1.20.1050	0	0	0	0	0	0	0	104	104	104	104	104	104	104	119	159	234	325	375	408	432	457	471	482	499	522	553	566	588	607	623	646	672	704	753	804	866	919	979	1019	1066	1115	1156	1197	1244	1294	1336	1385	1431	1477	1520	1566	1622	1672	1720	1780	1834	1886	1945	1998	2064	2122	2207	2259	2316	2371	2432	2485	2537	2604	2667	2718	2784	2832	2886	2936	2996	3046	3087	3136	3183	3235	3282	3337	3384	3432	3474	3521	3564	3608	3655	3705	3752	3794	3837	3877	3911	3949	3977	4020	4044	4089	4121	4150	4189	4226	4254	4293	4333	4368	4391	4412	4437	4470	4499	4531	4560	4590	4620	4655	4685	4714	4735	4755	4773	4789	4803	4818	4836	4869	4888	4904	4917	4933	4961	4981	4997	5014	5032	5050	5064	5079	5094	5113	5125	5136	5146	5160	5172	5184	5193
1.20.1050	0	0	0	0	0	0	0	109	109	109	109	109	109	110	124	174	218	310	361	407	441	460	471	487	506	530	557	574	595	618	642	672	712	748	788	850	908	958	1012	1069	1114	1157	1206	1252	1298	1348	1400	1454	1501	1551	1596	1657	1707	1761	1835	1899	1947	2024	2088	2146	2222	2290	2353	2427	2482	2552	2610	2677	2747	2799	2855	2911	2981	3039	3103	3158	3220	3276	3335	3388	3446	3486	3546	3610	3670	3727	3783	3845	3884	3931	3975	4021	4071	4111	4151	4199	4251	4310	4355	4410	4455	4489	4534	4576	4628	4660	4703	4753	4786	4833	4871	4903	4947	4991	5021	5057	5092	5122	5153	5180	5203	5236	5266	5297	5331	5358	5384	5415	5446	5473	5503	5518	5539	5561	5577	5600	5617	5641	5663	5676	5701	5714	5725	5746	5766	5779	5790	5798	5806	5823	5834
1.20.1050	0	0	0	0	0	0	0	114	114	114	114	114	116	124	150	199	268	359	431	468	494	511	526	539	553	569	604	631	653	681	708	741	765	803	864	926	992	1055	1105	1141	1198	1245	1293	1346	1390	1452	1502	1556	1614	1674	1725	1779	1832	1886	1945	2014	2094	2169	2220	2285	2373	2438	2509	2570	2643	2712	2784	2858	2935	3004	3067	3133	3187	3241	3299	3354	3417	3478	3568	3619	3673	3732	3789	3845	3910	3954	4018	4084	4141	4193	4249	4295	4364	4419	4470	4528	4580	4631	4676	4728	4783	4816	4867	4912	4969	5008	5051	5098	5141	5181	5228	5280	5323	5373	5414	5451	5481	5526	5563	5599	5632	5660	5690	5719	5743	5775	5804	5829	5859	5880	5907	5936	5958	5980	6011	6033	6052	6072	6093	6114	6134	6153	6174	6187	6201	6216	6229	6245	6252	6264	6280
1.20.1050	0	0	0	0	0	0	0	105	105	105	105	105	105	106	119	166	221	319	371	421	444	460	474	485	498	522	549	570	592	608	624	645	680	719	766	831	893	939	987	1031	1075	1110	1151	1192	1242	1289	1329	1377	1426	1470	1522	1571	1620	1668	1722	1783	1842	1904	1962	2013	2077	2137	2215	2284	2339	2385	2433	2497	2550	2607	2641	2694	2743	2792	2864	2907	2966	3015	3064	3108	3162	3216	3259	3307	3343	3397	3442	3487	3537	3592	3638	3680	3719	3760	3800	3845	3892	3937	3973	4007	4045	4077	4110	4141	4184	4226	4263	4288	4325	4359	4394	4426	4456	4483	4515	4548	4565	4591	4616	4653	4678	4710	4735	4764	4787	4809	4827	4857	4869	4883	4899	4916	4940	4955	4977	4999	5024	5039	5053	5062	5077	5105	5122	5138	5154	5169	5182	5196	5215	5228	5239
1.20.1050	0	0	0	0	0	0	0	108	108	108	108	108	108	109	125	169	237	341	395	431	454	478	493	505	527	562	589	611	625	643	666	687	713	743	804	878	924	976	1030	1084	1136	1180	1223	1264	1303	1366	1427	1471	1507	1557	1602	1644	1685	1747	1805	1892	1947	2004	2068	2116	2177	2253	2326	2396	2469	2524	2591	2657	2716	2772	2827	2875	2927	2983	3038	3091	3158	3208	3264	3319	3361	3405	3462	3520	3583	3636	3680	3734	3777	3821	3874	3923	3973	4013	4062	4103	4145	4193	4231	4262	4297	4334	4364	4399	4446	4489	4529	4571	4602	4630	4663	4692	4729	4762	4785	4817	4854	4889	4922	4944	4960	4992	5021	5044	5063	5085	5105	5127	5148	5167	5180	5197	5214	5242	5269	5292	5312	5332	5350	5369	5387	5403	5421	5429	5452	5470	5483	5494	5505	5522	5541
