1.20.1050	94.52	24.013	23.808	57.364	-53.672	41.378	25.024	35.82	34.361	9.7628	-41.93	9.5073	13.44	19.802	-9.3653	13.233	11.295	-0.62856	20.174	4.4802	0.4459	8.5969	1.6542	7.8702	3.9862	-7.5277	8.6622	0.5432	3.3626	0.60056	7.4527
1.20.1050	95.038	22.155	23.44	55.056	-53.57	39.816	22.533	35.494	34.391	7.5463	-41.626	11.701	12.435	16.148	-6.9236	14.211	8.0732	-1.7361	20.864	2.7352	1.1296	5.3597	1.3268	6.2783	4.19	-6.5196	7.951	1.6336	4.0265	1.2754	7.5983
1.20.1050	91.286	12.883	10.842	48.384	-70.167	33.626	16.702	15.435	28.689	0.46583	-42.057	0.8337	7.6272	2.8694	-0.16693	-0.73012	0.26195	1.9246	14.765	-0.7293	-1.781	-0.59335	-1.987	5.3259	0.69333	-1.6225	4.7314	-3.2801	-1.2098	2.4051	6.2473
1.20.1050	90.155	14.701	12.676	53.503	-69.451	37.375	19.522	18.357	28.481	0.80066	-40.847	2.7007	8.1754	3.6624	0.5183	1.1438	0.39094	2.6419	17.442	-0.99309	-1.7889	-0.85053	-4.1816	7.1612	0.043958	-3.2444	5.9462	-2.6247	-0.99455	3.4182	8.9459
1.20.1050	90.155	14.206	14.702	52.236	-70.61	35.947	19.562	18.712	28.314	0.97597	-41.159	2.6385	7.5586	3.7961	0.047982	1.1482	0.52754	2.7505	18.101	-0.81046	-1.7547	-0.57936	-2.929	6.2636	1.2672	-3.2221	5.2714	-3.6343	-0.17838	3.7147	8.0219
1.20.1050	105.45	10.772	8.2613	30.141	-105.61	19.877	8.3566	33.618	13.768	10.892	-45.217	5.7599	6.082	15.051	-6.8397	15.778	6.6738	-3.9047	9.4094	-1.2152	4.497	6.1154	5.2737	3.0809	5.2044	-1.8675	3.2496	-0.96975	-1.7595	2.7516	3.596
1.20.1050	106.89	11.476	8.2155	29.298	-108.72	20.187	8.5022	34.427	14.285	10.952	-47.882	5.836	6.5293	15.758	-7.535	16.394	7.7185	-4.5468	9.6731	-1.6352	4.7363	6.9139	5.5134	3.4385	5.5705	-1.8787	3.6822	-0.75351	-2.2274	3.0184	3.8855
1.20.1050	90.155	13.464	14.879	50.418	-73.238	33.764	19.277	19.72	26.381	2.1324	-40.673	2.7199	6.9649	5.0949	-0.13888	2.1605	0.80663	2.8743	17.589	-0.58728	-1.5753	0.44051	-2.0981	6.5636	1.1691	-4.6402	4.2969	-3.6672	0.20396	3.8945	8.2187
1.20.1050	90.155	14.125	14.65	51.041	-71.085	34.972	19.03	19.071	28.856	1.5184	-40.763	2.4018	7.9253	4.0649	0.14136	1.4366	0.60609	2.8661	18.094	-0.82509	-1.7472	-0.41613	-2.8727	6.4159	1.1144	-3.6329	5.0571	-4.1235	0.36728	3.6397	8.4809
1.20.1050	91.841	25.097	21.06	68.142	-45.292	53.471	33.737	30.823	45.279	5.5482	-26.149	3.1482	23.094	12.883	-4.3871	7.1442	4.4209	6.6694	27.77	4.2831	-6.1719	0.63693	-1.1169	10.558	6.409	-0.36955	12.228	-16.622	3.9478	3.9967	12.247
1.20.1050	92.931	21.521	17.081	60.117	-56.179	43.556	27.577	25.75	33.512	4.3139	-38.749	4.0546	12.368	12.249	-3.8919	3.7847	4.248	4.2613	20.639	3.2547	-2.1269	0.70654	-4.099	10.115	3.6899	-6.3255	7.8571	-5.8025	-1.5277	2.949	10.602
1.20.1050	90.44	16.722	15.78	49.568	-67.866	35.888	19.421	31.055	33.279	6.0341	-37.183	9.932	11.424	10.969	-2.5333	11.509	3.9484	-0.010609	19.264	-0.38608	0.49534	1.5155	-1.8447	6.1332	3.0255	-7.633	6.1529	1.2818	2.0795	2.7891	9.0035
1.20.1050	91.286	13.719	11.247	48.127	-69.654	34.547	17.038	17.263	29.127	0.70602	-41.869	2.0582	8.269	3.7137	-0.25184	-0.010865	0.98153	1.9432	16.25	-1.1097	-2.1389	-0.57821	-2.2483	4.9259	0.93021	-1.9322	5.4656	-2.6972	0.031337	2.4323	6.527
1.20.1050	90.155	14.428	14.011	51.469	-69.644	36.004	20.064	21.334	30.3	2.5395	-39.908	3.5342	9.3675	5.7017	0.014885	2.7345	1.3966	2.7961	18.925	-0.59807	-1.8211	-0.30542	-3.9112	6.2814	1.3408	-4.7095	5.6383	-3.2701	1.8781	3.5619	9.3868
1.20.1050	95.038	21.908	17.673	54.266	-53.298	40.231	25.247	30.081	34.933	3.3505	-40.517	5.2875	16.174	11.372	-3.0564	8.6823	2.5411	4.3761	25.022	4.1473	-3.7713	1.2118	-1.6455	8.9083	4.9712	-2.1173	10.551	-10.176	3.4692	4.9515	9.9276
1.20.1050	95.804	-1.7263	18.591	59.577	-43.601	51.248	25.137	30.271	39.457	11.343	-38.001	12.204	15.176	0.88471	3.1473	14.379	-0.21306	-7.2505	18.262	-0.18822	-1.1555	3.9594	-6.3581	2.3379	-5.6455	-4.0374	-5.0132	14.641	7.5097	4.5138	-1.5515
1.20.1050	91.006	13.769	10.723	55.38	-65.342	39.656	19.381	13.336	30.026	-1.4644	-41.895	-0.18557	7.9831	2.6497	0.41598	-2.4442	0.31653	2.6504	14.672	-0.4495	-2.2843	-1.242	-5.0357	5.8287	0.60757	-1.275	5.4636	-3.4302	-1.9323	2.7338	7.2565
1.20.1050	95.55	22.664	21.339	57.402	-51.095	42.121	26.773	34.751	34.043	9.6418	-40.997	9.1368	13.496	18.208	-7.7411	12.248	8.8385	0.29527	21.36	5.1077	0.20423	5.9315	0.077732	7.97	4.8491	-8.3469	8.5586	-0.048539	2.8764	1.7336	8.3663
1.20.1050	90.155	14.129	12.168	51.453	-70.42	36.552	18.989	20.237	28.67	2.4873	-41.363	3.5422	8.5317	5.0218	0.25187	2.9692	1.2181	2.3063	16.668	-1.0734	-1.5645	-0.25125	-3.5644	6.3519	0.72733	-3.925	4.6088	-1.9332	0.26815	3.0549	8.5862
1.20.1050	99.464	28.735	25.276	59.445	-56.618	42.642	29.759	33.755	35.607	6.4526	-40.515	6.9495	14.725	17.557	-7.6375	9.745	10.233	7.5504	28.444	4.3767	-2.6752	-0.27823	1.49	10.778	7.6689	-5.6336	14.387	-11.259	7.8877	3.4411	9.1584
1.20.1050	96.807	23.159	24.774	56.092	-54.14	39.758	27.311	37.264	33.648	9.554	-41.022	10.814	12.729	17.575	-5.9155	14.524	8.7302	2.814	27.353	3.0495	1.353	4.0426	2.7618	11.648	4.3406	-12.895	9.2492	-0.16988	7.8377	3.1884	11.714
1.20.1050	97.301	28.378	16.558	57.918	-50.389	45.699	23.814	25.861	36.923	1.5208	-34.82	7.0916	11.984	15.042	-7.513	3.2773	9.4766	2.5665	17.66	2.0095	-2.5083	0.15068	-4.4076	7.4919	5.4804	-2.1343	10.715	-1.2364	-3.3473	1.5655	6.1981
1.20.1050	99.932	11.869	16.214	67.891	-46.358	57.911	22.976	17.423	39.881	1.5556	-27.666	1.2277	15.589	9.9423	-1.1853	-5.1152	3.5528	5.5272	20.785	7.6165	-7.5485	0.63401	-3.5202	4.8826	1.4805	1.0046	2.0129	-13.221	6.5598	3.3644	4.4521
1.20.1050	91.286	13.792	10.902	49.138	-68.552	35.356	17.778	16.721	29.879	0.25532	-41.664	1.8101	8.4292	3.4555	-0.3074	-0.48945	0.81458	2.027	16.219	-0.92961	-2.1082	-0.82581	-2.4205	5.069	1.01	-1.6921	5.555	-2.9838	-0.27999	2.4497	6.4191
1.20.1050	92.116	16.927	13.441	48.187	-67.726	35.676	16.928	16.654	28.618	-1.2134	-41.103	2.9324	6.4934	0.5296	-1.017	0.26747	1.8239	1.6633	17.628	-3.7528	-2.0171	-1.0883	-0.43037	3.8953	1.728	-1.5689	6.4538	-2.0603	3.565	0.20057	4.845
1.20.1050	90.44	17.883	17.609	55.977	-61.684	41.365	22.14	30.198	36.671	5.6901	-34.011	10.561	12.182	10.088	-2.2856	10.882	3.4457	-0.18201	18.637	-0.67292	-0.20804	1.0646	-2.4366	6.5402	3.3189	-7.2436	6.0134	1.4979	-1.5284	3.9516	8.9549
1.20.1050	98.992	19.405	33.77	67.161	-45.79	50.68	27.865	40.128	42.234	16.617	-33.746	17.891	13.307	17.778	-12.184	18.553	12.948	-5.1923	23.551	-5.8259	6.0959	6.4948	16.725	10.003	5.489	-12.747	6.7887	4.3148	-0.61108	6.005	5.9858
1.20.1050	95.295	16.053	15.629	55.279	-55.777	38.383	20.883	20.061	30.324	1.4325	-41.816	2.8755	9.7005	5.034	-1.674	2.0461	1.5722	2.3662	18.012	-0.61744	-1.5681	-0.42704	-2.4985	8.3248	2.1908	-1.8761	6.3572	-4.9681	-1.7239	2.7272	8.1647
1.20.1050	98.274	28.045	27.699	58.861	-56.099	45.118	27.593	30.784	31.246	5.8983	-39.534	5.8545	11.293	16.861	-5.7939	5.1577	4.5691	12.012	32.479	9.9768	-6.2453	3.0181	-5.0207	15.35	7.8518	-11.03	15.655	-14.951	8.8408	6.8593	10.607
1.20.1050	91.006	15.771	14.112	51.464	-70.417	34.931	19.525	20.032	26.712	1.0588	-38.057	2.9738	7.8596	2.7318	0.51083	3.11	0.85318	2.8585	18.42	-2.5645	-1.4813	-1.409	-1.7023	6.7571	1.7998	-3.8713	4.7447	-3.802	2.0004	2.7549	8.031
1.20.1050	90.724	18.751	18.585	52.481	-64.734	37.883	20.596	33.609	34.799	6.7936	-35.305	11.306	12.423	11.774	-4.0268	13.578	4.9386	-0.80634	20.739	-1.9115	1.057	2.7693	0.43315	6.5658	4.4546	-7.0312	6.4052	0.73042	1.7913	3.2788	9.5571
1.20.1050	97.055	23.571	25.356	58.28	-52.795	41.456	28.521	36.626	34.604	8.054	-40.127	10.515	14.034	15.66	-4.6089	14.346	7.1795	2.9868	28.002	1.9905	-0.82285	4.0805	1.754	12.527	4.0551	-10.764	9.4878	-2.333	7.0484	3.9883	12.555
1.20.1050	98.274	22.972	23.073	55.717	-59.491	39.051	27.525	35.371	31.115	8.2796	-41.233	9.0765	12.331	16.053	-5.5084	13.222	6.9358	3.6798	26.086	2.1417	-0.15561	3.6511	-0.25667	11.978	5.6149	-11.266	11.599	-2.0846	5.3401	3.6725	11.767
1.20.1050	91.286	14.139	10.887	53.028	-66.316	37.889	19.199	14.092	29.898	-0.83283	-44.02	-0.58272	8.2734	3.2547	-0.1392	-2.155	0.80003	3.0221	15.018	-0.63185	-2.2725	-0.86843	-4.2951	5.5011	1.9356	-1.9356	4.5682	-4.431	-0.59948	2.9634	6.7359
1.20.1050	96.308	16.109	16.871	55.323	-56.268	37.201	20.347	18.669	30.023	1.964	-38.582	2.4219	7.6939	6.2398	-1.0224	0.11233	1.7662	3.2424	17.571	1.4892	-1.2956	-0.83005	-4.7502	6.7205	0.37715	-3.5717	4.7997	-4.8879	1.0125	3.5587	8.8251
1.20.1050	97.301	25.237	22.305	52.555	-60.472	35.38	25.664	33.274	29.638	6.3963	-39.683	8.7387	8.9777	16.202	-5.2113	10.322	6.6038	6.6562	27.856	2.3582	-0.82169	1.9202	-1.2952	14.738	5.5762	-13.995	14.281	-2.6881	5.3476	4.9141	11.832
1.20.1050	91.286	13.797	11.319	50.707	-67.942	36.137	17.826	15.397	29.573	0.001573	-41.352	1.169	7.5523	3.007	-0.21176	-0.83489	0.10508	1.975	14.588	-0.47719	-1.7171	-0.42037	-2.9774	6.7065	0.16678	-2.0875	4.781	-2.9673	-2.8784	2.8457	7.0816
1.20.1050	90.155	13.962	12.582	53.875	-68.958	37.886	19.464	18.081	28.773	1.0514	-40.883	2.5489	8.2827	3.4256	0.76422	0.91551	0.20809	2.5924	17.451	-1.0014	-1.9653	-0.64769	-4.6103	7.6287	-0.23683	-3.255	5.787	-2.6307	-1.4956	3.69	9.2291
1.20.1050	109.47	13.812	12.26	40.888	-101.84	24.954	19.598	37.761	23.934	9.2832	-37.969	8.4648	11.091	15.189	-7.698	17.988	2.9788	-11.466	9.9246	3.7493	2.9641	6.4205	1.8043	-1.1554	7.4143	-3.3713	2.4593	-0.73446	5.514	-7.4679	-3.7117
1.20.1050	107.3	9.1153	8.5649	27.022	-112.28	17.674	6.0279	31.312	12.601	9.1973	-45.543	5.1472	5.3873	13.436	-6.3094	14.166	6.2016	-2.9729	8.7294	-1.5845	2.9769	5.8912	5.8889	2.6599	4.9105	-1.2138	2.5072	-1.5626	-1.7904	3.1659	3.0357
1.20.1050	92.661	20.356	14.969	56.525	-54.117	46.748	19.99	25.539	38.037	5.3181	-39.443	7.7055	12.071	10.52	-4.5973	4.8361	7.5416	-1.263	18.532	-3.9805	-3.9447	3.4054	-0.28467	3.2548	1.8579	-0.97197	8.2473	3.3206	0.93746	2.8894	5.8667
1.20.1050	91.286	16.212	13.926	58.058	-62.877	41.397	20.377	15.516	30.444	-1.5468	-41.525	1.3279	8.0394	1.3661	0.66276	-0.49594	0.82671	2.5896	15.974	-2.6126	-2.1475	-1.9904	-4.7083	6.7643	1.5525	-2.1285	5.5654	-2.8952	-2.3045	3.7124	7.8245
1.20.1050	97.055	19.15	26.024	67.522	-45.772	52.029	30.892	27.147	35.183	8.6593	-31.041	4.2443	13.455	14.486	-5.3035	4.1625	5.6072	5.2798	21.786	6.7165	-2.7077	1.9792	-1.1292	6.8013	4.8189	-5.714	5.5773	-9.3511	3.3019	4.693	6.2496
1.20.1050	103.75	34.477	31.162	55.663	-71.228	42.449	29.247	42.45	31.33	11.555	-40.84	11.18	12.26	26.512	-14.272	15.994	16.902	14.691	36.351	12.364	-5.487	8.9925	0.052446	20.733	16.367	-18.8	20.253	-11.386	2.5783	12.743	14.934
1.20.1050	90.155	14.172	12.425	53.448	-69.315	37.273	19.728	19.373	28.832	1.4877	-41.234	3.4542	8.4397	4.1028	0.34505	2.1628	0.75035	2.3514	17.211	-1.2441	-1.7747	-0.61024	-3.7283	7.0081	0.41917	-3.4487	5.4804	-1.9355	-1.0322	3.5062	8.6586
1.20.1050	91.006	15.819	14.587	51.224	-70.875	34.412	19.093	19.36	26.353	0.66467	-37.076	2.2556	7.8321	2.1943	0.89444	2.9216	0.77837	2.9769	17.723	-2.7747	-1.5124	-1.4895	-1.683	6.2059	2.227	-4.2214	3.9428	-4.0811	2.4925	2.4223	7.7603
1.20.1050	95.038	21.096	18.902	54.679	-49.381	41.348	24.175	32.559	40.096	4.1115	-36.913	7.9088	18.56	9.976	-2.4019	11.781	2.0809	1.1218	24.3	3.3551	-4.8282	2.643	-1.9455	7.8987	4.0991	2.4627	9.6179	-10.764	3.8608	4.4103	9.7812
1.20.1050	88.995	15.18	12.995	57.563	-65.423	42.393	21.382	19.009	33.362	1.4692	-34.533	3.2736	9.6074	4.0489	0.4066	1.0955	0.72639	2.3061	17.858	-1.2859	-2.2375	-0.48954	-4.304	7.2069	0.1119	-3.3117	6.0683	-2.0431	-1.2325	3.484	9.2091
1.20.1050	90.155	14.067	13.804	49.439	-72.509	33.718	18.578	19.089	28.116	1.2281	-40.779	2.6438	7.7312	3.9285	0.51611	1.3764	0.51273	2.989	18.583	-0.74799	-2.0588	-0.39878	-3.5226	6.3308	1.0794	-4.1142	5.2637	-3.5956	1.5043	3.5394	8.4554
1.20.1050	90.44	17.641	17.778	52.096	-65.114	38.081	21.039	33.355	35.095	7.5007	-39.401	10.998	12.571	12.259	-3.6056	12.963	5.1175	-0.4591	20.882	-0.6653	0.72671	2.0455	-0.94663	5.9224	3.8101	-8.1611	7.0893	1.4469	3.1234	3.0629	9.4663
1.20.1050	91.006	17.741	16.242	50.215	-70.212	36.366	17.772	19.095	26.924	-1.1565	-41.707	4.0077	6.7923	5.0822	-1.3153	1.0783	2.3448	2.1314	17.191	-0.54685	-1.9079	0.083443	-1.9546	2.9793	1.5146	-3.0375	5.8078	-1.6958	4.1239	0.69679	4.7747
1.20.1050	91.006	13.853	10.523	55.537	-64.677	39.928	19.319	12.686	30.893	-1.6814	-42.063	-0.69335	8.0657	2.255	0.54014	-2.9292	0.32483	2.7142	14.989	-0.65838	-2.3784	-1.3966	-4.9856	5.3385	0.55569	-0.94304	5.5619	-3.834	-1.3244	2.662	7.2037
1.20.1050	90.155	14.282	12.711	54.102	-69.197	37.811	19.363	17.868	28.267	0.79926	-40.393	2.5243	7.9628	3.6585	0.50051	0.95018	0.24011	2.4766	16.701	-0.8102	-1.7187	-0.55668	-4.3721	7.6037	-0.14769	-3.1709	5.4673	-2.4556	-2.2644	3.7151	9.0244
1.20.1050	104.18	37.186	35.498	60.176	-68.264	47.233	32.049	43.617	31.81	12.928	-40.331	11.419	12.895	27.309	-14.966	16.635	16.832	17.45	37.975	12.01	-2.0792	5.9065	0.1553	21.61	21.359	-20.642	20.892	-15.313	-1.547	19.43	16.104
1.20.1050	96.308	10.912	18.923	45.121	-70.032	25.83	15.014	34.695	20.736	12.082	-41.754	6.4104	8.9731	13.654	-4.2513	15.349	5.1928	0.67161	18.326	-0.3116	-0.71394	4.7061	6.892	5.3205	5.8857	-1.284	2.0407	-6.5761	-1.169	7.3592	6.2312
1.20.1050	98.992	10.847	21.079	46.857	-75.486	25.852	16.474	37.292	22.416	12.433	-37.689	7.9776	10.068	14.115	-4.4161	17.856	5.5141	0.92466	20.644	-0.27626	0.85826	3.9014	7.7431	6.2642	6.0579	-2.6795	3.6025	-7.4096	-0.66399	8.4511	9.4005
1.20.1050	92.931	20.046	16.178	57.544	-54.296	46.302	20.78	24.195	36.507	4.7894	-38.524	7.2853	10.169	9.3069	-4.6683	4.3705	7.0809	-0.45741	17.612	-4.5736	-3.9551	3.6283	1.6994	4.322	1.4583	-2.5407	7.1493	2.5379	0.26054	2.7593	5.866
1.20.1050	90.44	18.65	17.566	53.763	-64.464	39.32	21.772	29.363	34.525	3.776	-35.662	9.778	11.36	10.068	-3.2195	9.4349	4.0008	0.039753	20.51	-0.27342	0.42797	0.46738	-1.4573	5.7536	3.4646	-4.3332	7.2664	0.026582	1.7404	2.3312	8.5086
1.20.1050	96.807	18.483	12.703	54.855	-52.217	41.615	23.48	24.387	36.165	2.7871	-39.31	3.504	15.237	10.069	-2.8337	3.8831	2.2917	2.5746	19.468	3.4674	-4.362	1.8558	-3.0729	7.8966	3.9366	-0.99403	7.686	-5.9736	-1.4724	4.2481	6.4405
1.20.1050	97.301	24.478	30.189	55.583	-55.858	40.712	28.358	39.998	32.404	10.247	-41.59	9.845	14.344	18.898	-4.784	15.83	6.3165	9.4154	35.95	9.2581	-4.1976	5.8015	2.5893	14.194	8.7477	-12.318	11.528	-15.114	12.68	8.9221	14.218
1.20.1050	96.308	17.538	18.177	56.703	-55.369	38.016	22.738	22.01	30.321	3.678	-40.935	3.7699	8.4552	9.3844	-1.9617	2.3012	2.8236	4.1571	18.226	2.0565	-1.1963	0.53221	-5.1978	9.4928	0.34424	-8.5201	5.011	-3.8838	0.48504	5.4697	9.9803
1.20.1050	90.155	14.659	13.972	50.063	-71.355	34.707	18.692	18.97	29.067	1.1051	-40.413	2.324	8.221	4.2137	0.24178	1.2764	0.63983	2.935	18.053	-0.51155	-1.878	-0.40771	-3.1931	5.9805	1.1576	-3.7102	5.0824	-3.9666	1.5654	3.1421	8.1937
1.20.1050	92.661	34.661	26.131	68.017	-46.195	54.671	36.868	40.742	40.731	12.924	-30.376	10.929	17.985	24.928	-12.033	14.965	13.168	7.4846	27.423	9.9111	-0.93255	8.0132	-1.1095	19.62	6.2951	-18.603	15.638	-5.5318	-8.0897	10.039	17.714
