1.20.1050	0.771456	0.65257	0.921603	0.74036	0.463762	0.859656	0.717387	0.58818	
1.20.1050	0.772561	0.658672	0.919566	0.731398	0.454867	0.859522	0.721158	0.596764	
1.20.1050	0.771239	0.664043	0.913625	0.705136	0.419311	0.853552	0.721064	0.604695	
1.20.1050	0.767495	0.647418	0.920983	0.74015	0.438581	0.859214	0.714392	0.585324	
1.20.1050	0.769331	0.649001	0.918485	0.733015	0.437542	0.85597	0.708856	0.582285	
1.20.1050	0.777414	0.668647	0.925716	0.741292	0.462285	0.86612	0.734384	0.614918	
1.20.1050	0.778172	0.670697	0.925799	0.735621	0.448271	0.867876	0.735946	0.618219	
1.20.1050	0.770474	0.646778	0.916734	0.727591	0.419534	0.854337	0.705303	0.570227	
1.20.1050	0.768373	0.648428	0.919425	0.739356	0.434364	0.856086	0.712866	0.586829	
1.20.1050	0.768773	0.646297	0.919226	0.739163	0.445599	0.858588	0.713819	0.579201	
1.20.1050	0.769726	0.650732	0.92123	0.744171	0.461119	0.861918	0.718978	0.587842	
1.20.1050	0.767167	0.64957	0.919361	0.737378	0.453625	0.860164	0.717532	0.587438	
1.20.1050	0.770009	0.654769	0.918673	0.7272	0.432574	0.857987	0.718589	0.59451	
1.20.1050	0.770212	0.653529	0.91626	0.718311	0.418679	0.853228	0.709443	0.586037	
1.20.1050	0.77045	0.653111	0.920818	0.744185	0.460005	0.865385	0.721199	0.590224	
1.20.1050	0.773724	0.655384	0.920337	0.737888	0.459801	0.8618	0.720896	0.587912	
1.20.1050	0.769065	0.649506	0.920811	0.737791	0.443552	0.860628	0.716901	0.588208	
1.20.1050	0.772822	0.656121	0.921592	0.733877	0.458847	0.859709	0.718103	0.594471	
1.20.1050	0.769262	0.653034	0.918463	0.724962	0.394777	0.857606	0.715316	0.590503	
1.20.1050	0.775033	0.66148	0.920893	0.73775	0.456648	0.861696	0.725515	0.600045	
1.20.1050	0.772905	0.653097	0.92405	0.741411	0.468091	0.861874	0.72186	0.590066	
1.20.1050	0.772635	0.651443	0.923781	0.74863	0.470403	0.859513	0.718469	0.588159	
1.20.1050	0.775338	0.65392	0.922404	0.749419	0.456756	0.8622	0.72054	0.586788	
1.20.1050	0.769057	0.653247	0.919047	0.726423	0.407602	0.857932	0.718394	0.590901	
1.20.1050	0.770644	0.65581	0.91755	0.730199	0.430268	0.861239	0.721355	0.595873	
1.20.1050	0.769314	0.64963	0.918286	0.729919	0.438552	0.859587	0.717945	0.583519	
1.20.1050	0.774237	0.651989	0.924148	0.75334	0.462102	0.863386	0.721291	0.586529	
1.20.1050	0.772466	0.657071	0.921064	0.730832	0.428829	0.859346	0.715257	0.598093	
1.20.1050	0.774165	0.66008	0.921396	0.734178	0.446862	0.859397	0.719407	0.600359	
1.20.1050	0.769588	0.650272	0.920131	0.737958	0.448367	0.856685	0.716727	0.586612	
1.20.1050	0.770317	0.648043	0.919746	0.733531	0.475497	0.857316	0.713285	0.580134	
1.20.1050	0.773091	0.655408	0.923076	0.742307	0.451335	0.860677	0.722759	0.593313	
1.20.1050	0.774293	0.655736	0.924552	0.741255	0.465803	0.862626	0.722409	0.594386	
1.20.1050	0.76922	0.648505	0.92021	0.740858	0.4368	0.862791	0.718822	0.585509	
1.20.1050	0.773087	0.653943	0.922094	0.738435	0.448672	0.859151	0.713825	0.592609	
1.20.1050	0.773655	0.659736	0.920317	0.735015	0.438607	0.858849	0.721313	0.59819	
1.20.1050	0.769834	0.652036	0.919928	0.729951	0.43836	0.85812	0.716343	0.592189	
1.20.1050	0.768494	0.649057	0.920126	0.735074	0.43225	0.858743	0.714087	0.586942	
1.20.1050	0.781204	0.666661	0.925254	0.744386	0.490528	0.862414	0.728319	0.60287	
1.20.1050	0.779104	0.673701	0.924911	0.735409	0.445759	0.863711	0.73414	0.620452	
1.20.1050	0.769621	0.649575	0.921031	0.743583	0.463402	0.862114	0.719639	0.587328	
1.20.1050	0.768507	0.64863	0.921667	0.740633	0.448626	0.859959	0.716889	0.587121	
1.20.1050	0.772938	0.650127	0.923323	0.749185	0.459204	0.865115	0.720667	0.584807	
1.20.1050	0.777583	0.659413	0.926378	0.752124	0.489032	0.861201	0.724748	0.596185	
1.20.1050	0.768699	0.648659	0.921115	0.739771	0.453683	0.857324	0.717172	0.587254	
1.20.1050	0.769841	0.649483	0.919967	0.731917	0.428461	0.857694	0.717472	0.583985	
1.20.1050	0.771922	0.655057	0.9204	0.744749	0.471676	0.861534	0.718331	0.591482	
1.20.1050	0.768449	0.650067	0.919679	0.737228	0.438522	0.860341	0.719451	0.589007	
1.20.1050	0.767881	0.649431	0.919308	0.741733	0.446125	0.856164	0.7138	0.589061	
1.20.1050	0.769145	0.648462	0.920054	0.733842	0.448608	0.859649	0.718851	0.581999	
1.20.1050	0.768992	0.651981	0.918747	0.733218	0.446869	0.858938	0.716583	0.591204	
1.20.1050	0.769331	0.648653	0.920782	0.739662	0.453347	0.857941	0.711442	0.587712	
1.20.1050	0.76851	0.649442	0.920311	0.734745	0.442376	0.857698	0.714605	0.588261	
1.20.1050	0.778367	0.666562	0.922589	0.740652	0.458957	0.861073	0.726248	0.605886	
1.20.1050	0.771934	0.662596	0.920198	0.727773	0.435918	0.862699	0.728269	0.606878	
1.20.1050	0.773708	0.664081	0.920245	0.727539	0.430217	0.86252	0.727752	0.605913	
