d.104	0.485762	0.158426	0.167228	0.188584
d.104	0.487864	0.155387	0.159882	0.196867
d.104	0.488205	0.156913	0.160496	0.194386
d.104	0.482649	0.158411	0.169007	0.189934
d.104	0.480121	0.158912	0.164834	0.196133
d.104	0.496385	0.149182	0.15451	0.199924
d.104	0.499464	0.15397	0.146191	0.200376
d.104	0.511367	0.118616	0.132125	0.237891
d.104	0.492495	0.143317	0.137241	0.226948
d.104	0.491667	0.150238	0.16	0.198095
d.104	0.515487	0.118837	0.128635	0.237042
d.104	0.502235	0.135311	0.135717	0.226737
d.104	0.496245	0.157154	0.1549	0.191701
d.104	0.490551	0.147295	0.153767	0.208387
d.104	0.488881	0.154429	0.158902	0.197789
d.104	0.513608	0.109909	0.133636	0.242847
d.104	0.499442	0.133879	0.14206	0.224619
d.104	0.483985	0.160152	0.162269	0.193594
d.104	0.497934	0.155563	0.142338	0.204166
d.104	0.486809	0.163745	0.160511	0.188936
d.104	0.495917	0.148294	0.153689	0.2021
d.104	0.504702	0.151925	0.13973	0.203644
d.104	0.496609	0.1552	0.148417	0.199774
d.104	0.488616	0.1513	0.159051	0.201033
d.104	0.488844	0.165335	0.155012	0.190809
d.104	0.491743	0.155919	0.1587	0.193638
d.104	0.496121	0.152044	0.153835	0.198001
d.104	0.482416	0.158257	0.163914	0.195413
d.104	0.480784	0.152948	0.160106	0.206162
d.104	0.483818	0.163013	0.160776	0.192394
d.104	0.491036	0.165147	0.159678	0.184139
d.104	0.471834	0.162187	0.17176	0.194219
d.104	0.47721	0.165279	0.172612	0.184899
d.104	0.491788	0.158816	0.147686	0.20171
d.104	0.465832	0.160111	0.175407	0.198649
d.104	0.469127	0.168798	0.168798	0.193277
d.104	0.501782	0.144589	0.152003	0.201626
d.104	0.464304	0.165275	0.172602	0.197819
d.104	0.490286	0.15772	0.15772	0.194274
d.104	0.504334	0.15511	0.144637	0.195919
d.104	0.491755	0.152394	0.154255	0.201596
d.104	0.478247	0.164913	0.163185	0.193655
d.104	0.47206	0.158193	0.1711	0.198646
d.104	0.485735	0.164765	0.15573	0.193771
d.108	0.508939	0.133511	0.139597	0.217954
d.108	0.498724	0.157982	0.142364	0.200931
d.108	0.47016	0.168395	0.164752	0.196694
d.108	0.499226	0.147323	0.150418	0.203033
d.108	0.488856	0.164603	0.146442	0.200099
d.108	0.496302	0.152932	0.147121	0.203645
d.108	0.503592	0.154978	0.131714	0.209716
d.108	0.4634	0.18048	0.166344	0.189775
d.108	0.5	0.151657	0.147905	0.200438
d.108	0.47372	0.167235	0.168601	0.190444
d.108	0.508495	0.141586	0.137136	0.212783
d.108	0.472846	0.166051	0.163776	0.197327
d.108	0.469547	0.17068	0.15864	0.201133
d.108	0.503165	0.148101	0.151266	0.197468
d.108	0.533382	0.115385	0.105951	0.245283
d.108	0.473386	0.167909	0.166367	0.192337
