c.23.1	138	0.0942029	0.0289855	0.0289855	0.0797101	0	0.0217391	0.0942029	0.0724638	0.0217391	0.0507246	0.173913	0.0434783	0.0434783	0.00724638	0.0507246	0.0652174	0.0434783	0	0.00724638	0.0724638
c.23.1	140	0.0928571	0.0785714	0.0142857	0.0714286	0	0.0142857	0.0642857	0.0428571	0.0142857	0.0642857	0.114286	0.0571429	0.0857143	0.0214286	0.0571429	0.0642857	0.05	0	0.00714286	0.0857143
c.23.1	105	0.142857	0.0285714	0.0285714	0.133333	0	0.0285714	0.0666667	0.0285714	0.00952381	0.0952381	0.0380952	0.047619	0.00952381	0.0571429	0.00952381	0.0666667	0.0761905	0	0.0285714	0.104762
c.23.1	123	0.097561	0.0406504	0.0325203	0.0813008	0	0.0162602	0.0813008	0.0569106	0.0325203	0.0731707	0.0813008	0.0406504	0.0650407	0.0487805	0.0487805	0.0406504	0.0406504	0	0.00813008	0.113821
c.23.1	133	0.0150376	0.0526316	0.0451128	0.0526316	0.0300752	0.0225564	0.075188	0.0601504	0.0451128	0.0225564	0.135338	0.0601504	0.0451128	0.0300752	0.0300752	0.075188	0.0526316	0	0.0150376	0.135338
c.23.1	123	0.0650407	0.0406504	0.0325203	0.0813008	0.0162602	0.0487805	0.0813008	0.0569106	0.0325203	0.0894309	0.121951	0.0487805	0.0406504	0.0325203	0.0406504	0.0406504	0.0325203	0	0.0325203	0.0650407
c.23.1	144	0.0555556	0.0416667	0.0555556	0.0694444	0.00694444	0.0416667	0.0763889	0.0347222	0.0208333	0.0625	0.152778	0.0694444	0	0.0208333	0.0625	0.0555556	0.0486111	0.00694444	0.0208333	0.0833333
c.23.1	124	0.120968	0.0483871	0.016129	0.0887097	0.00806452	0.0483871	0.0483871	0.0564516	0.0241935	0.0645161	0.112903	0.0322581	0.0403226	0.0241935	0.0483871	0.0564516	0.0403226	0.016129	0.0241935	0.0806452
c.23.1	128	0.125	0.03125	0.0625	0.0546875	0	0.015625	0.0859375	0.0703125	0	0.046875	0.117188	0.0859375	0.046875	0.046875	0.0234375	0.03125	0.0390625	0.0078125	0.015625	0.078125
c.23.1	149	0.033557	0.0402685	0.033557	0.0805369	0.0201342	0.0536913	0.0671141	0.0469799	0	0.0939597	0.107383	0.0402685	0.0134228	0.0268456	0.0671141	0.0604027	0.0671141	0.00671141	0.0469799	0.0939597
c.23.1	140	0.0785714	0.0428571	0.05	0.0642857	0.00714286	0.0285714	0.0785714	0.0285714	0.0285714	0.0785714	0.121429	0.0642857	0.0142857	0.0285714	0.0428571	0.0714286	0.05	0.00714286	0.0285714	0.0785714
c.23.1	122	0.057377	0.0737705	0.0327869	0.0983607	0.00819672	0	0.0983607	0.0491803	0.00819672	0.0491803	0.131148	0.0491803	0	0.0245902	0.0409836	0.0327869	0.0327869	0.00819672	0.0327869	0.114754
c.23.1	135	0.118519	0.0444444	0.00740741	0.0666667	0.037037	0.0962963	0.0888889	0.0296296	0.0296296	0.0592593	0.125926	0.00740741	0.0222222	0.0222222	0.0444444	0.0518519	0.0222222	0.00740741	0.0296296	0.0888889
c.23.1	117	0.0512821	0.0512821	0.025641	0.0683761	0.00854701	0.034188	0.128205	0.042735	0.025641	0.0854701	0.145299	0.0683761	0.017094	0.017094	0.042735	0.042735	0.0512821	0.00854701	0.017094	0.0683761
c.23.1	121	0.0578512	0.0495868	0.0247934	0.0909091	0.00826446	0.0330579	0.0991736	0.0413223	0	0.0578512	0.140496	0.0991736	0.0413223	0.0247934	0.0413223	0.0413223	0.0413223	0	0.0247934	0.0826446
c.23.1	137	0.0437956	0.0510949	0.0364964	0.0437956	0.00729927	0	0.153285	0.0510949	0.0218978	0.0729927	0.145985	0.116788	0.0364964	0.0218978	0.0218978	0.0291971	0.0437956	0.00729927	0.0218978	0.0729927
c.23.1	120	0.0416667	0.05	0.025	0.0916667	0.00833333	0.0166667	0.1	0.0416667	0.00833333	0.05	0.125	0.1	0	0.05	0.0333333	0.0333333	0.05	0.0166667	0.025	0.1
