c.23.1	3.346549	2.803457	3.967408	3.178113	1.968483	3.678973	3.066699	2.469822
c.23.1	3.327155	2.770852	3.93897	3.180413	2.049218	3.627161	3.001734	2.431364
c.23.1	3.172019	2.593286	3.782329	3.072985	1.832509	3.476107	2.813581	2.212188
c.23.1	3.327155	2.759668	3.964024	3.22763	2.021189	3.677333	3.0306	2.414973
c.23.1	3.365675	2.793092	4.005781	3.274158	2.064458	3.719911	3.080987	2.447158
c.23.1	3.247237	2.716003	3.852968	3.076276	1.929419	3.558589	2.961895	2.378398
c.23.1	3.391817	2.803457	4.031206	3.284882	2.170262	3.707996	3.078819	2.429752
c.23.1	3.310056	2.737987	3.944186	3.211921	2.012837	3.634981	2.990783	2.374748
c.23.1	3.364926	2.790988	4.012837	3.282622	2.130334	3.712313	3.067071	2.456366
c.23.1	3.403978	2.835691	4.03555	3.248464	2.127105	3.735439	3.095866	2.482874
c.23.1	3.365301	2.78746	3.999043	3.2266	2.068186	3.693375	3.061452	2.432969
c.23.1	3.348694	2.774517	3.996818	3.268344	2.08636	3.697752	3.063709	2.436163
c.23.1	3.361917	2.784617	4.009493	3.269746	2	3.710202	3.071882	2.423246
c.23.1	3.287578	2.720159	3.929674	3.187239	2.0086	3.622421	2.980912	2.383815
c.23.1	3.287802	2.727541	3.919758	3.159266	1.995635	3.604226	2.967548	2.389166
c.23.1	3.351023	2.819544	3.980049	3.211388	1.973128	3.687351	3.079543	2.514548
c.23.1	3.314078	2.729974	3.945912	3.232742	2.09691	3.647969	3.004321	2.363612
c.23.1	3.25261	2.720986	3.855943	3.092721	1.934498	3.546419	2.93902	2.396199
c.23.1	3.396548	2.85309	4.043519	3.305351	2.053078	3.756027	3.125156	2.55145
c.23.1	3.354493	2.773786	3.998739	3.270213	2.004321	3.695131	3.061075	2.41162
c.23.1	3.551816	3.007748	4.207069	3.434569	2.201397	3.921842	3.298635	2.71265
c.23.1	3.307068	2.748188	3.940566	3.19201	1.944483	3.64365	3.01536	2.419956
c.23.1	3.23096	2.704151	3.82588	3.058426	1.763428	3.537441	2.913284	2.390935
c.23.1	3.353339	2.779596	3.978181	3.221414	2.089905	3.657343	2.987219	2.448706
c.23.1	3.338656	2.810233	3.965484	3.176091	1.939519	3.669317	3.064083	2.503791
c.23.1	3.324282	2.753583	3.966142	3.226084	2.093422	3.655427	3.021603	2.416641
c.23.1	3.371437	2.810904	4.005952	3.234264	2.029384	3.70612	3.102091	2.460898
c.23.1	3.343606	2.777427	3.995021	3.24403	1.995635	3.687886	3.038223	2.44248
c.23.1	3.329398	2.767156	3.969975	3.213252	2.021189	3.675687	3.044148	2.426511
c.23.1	3.331225	2.752816	3.978317	3.245019	2.093422	3.66792	3.024486	2.404834
c.23.1	3.327155	2.760422	3.970114	3.233757	2.09691	3.66792	3.042182	2.423246
c.23.1	3.320562	2.762679	3.964778	3.206556	2.049218	3.662191	3.027757	2.432969
c.23.1	3.331427	2.805501	3.952453	3.192567	1.939519	3.66436	3.047664	2.503791
c.23.1	3.338656	2.763428	3.992554	3.259116	2.09691	3.683947	3.048053	2.424882
c.23.1	3.245513	2.725095	3.83353	3.062206	1.863323	3.539829	2.944483	2.394452
c.23.1	3.158061	2.572872	3.746712	3.006038	1.732394	3.450711	2.782473	2.149219
c.23.1	3.158061	2.568202	3.747489	3.019947	1.826075	3.439175	2.805501	2.143015
c.23.1	3.338058	2.800029	3.963079	3.177248	1.913814	3.706035	3.075547	2.4843
c.23.1	3.241297	2.673021	3.862966	3.102777	1.869232	3.546789	2.909021	2.320146
c.23.1	3.298635	2.738781	3.922725	3.184407	2.029384	3.623042	2.985426	2.41162
c.23.1	3.374748	2.791691	4.027186	3.291591	2.10721	3.722716	3.073718	2.440909
c.23.16	3.65244	3.019947	4.332438	3.623663	2.41162	4.003073	3.318689	2.617
c.23.16	3.646011	3.019116	4.325002	3.624385	2.419956	3.996687	3.317646	2.636488
c.23.16	3.549371	2.92737	4.236537	3.531734	2.380211	3.910464	3.240549	2.550228
c.23.16	3.566673	2.940018	4.2223	3.481012	2.30103	3.896636	3.220892	2.489958
c.23.16	3.500648	2.867467	4.148387	3.444513	2.255273	3.811843	3.118926	2.456366
c.23.16	3.554489	2.928908	4.218982	3.507316	2.262451	3.905904	3.197556	2.544068
c.23.16	3.627775	2.990783	4.286838	3.611405	2.382017	3.954243	3.256477	2.584331
c.23.16	3.569608	2.92737	4.230398	3.529045	2.318063	3.897627	3.208173	2.513218
c.23.16	3.569374	2.926857	4.235907	3.555336	2.396199	3.898341	3.197556	2.509203
c.23.16	3.540955	2.905796	4.197529	3.463594	2.271842	3.85382	3.170262	2.4843
c.23.16	3.778585	3.155032	4.472303	3.74351	2.531479	4.139501	3.458184	2.778874
c.23.16	3.770778	3.134496	4.460387	3.731186	2.55145	4.13242	3.441066	2.739572
c.23.16	3.658393	3.028571	4.333669	3.610447	2.462398	4.002814	3.307068	2.655138
c.23.16	3.541454	2.935507	4.216984	3.493737	2.278754	3.910091	3.235781	2.570543
c.23.16	3.556061	2.959041	4.222872	3.470263	2.292256	3.910624	3.248954	2.605305
c.23.16	3.455606	2.824776	4.10799	3.406199	2.232996	3.783546	3.109241	2.399674
c.23.16	3.528917	2.913284	4.174147	3.449015	2.214844	3.854852	3.172019	2.511883
c.23.16	3.599009	2.960471	4.279279	3.560146	2.365488	3.952744	3.271842	2.541579
c.23.16	3.68744	3.058805	4.371917	3.668106	2.434569	4.037466	3.340047	2.686636
c.23.16	3.533518	2.925828	4.190948	3.473049	2.264818	3.88587	3.209247	2.545307
c.23.16	3.678973	3.035029	4.361954	3.648067	2.502427	4.028327	3.343606	2.61066
c.23.16	3.742254	3.106871	4.431605	3.730782	2.471292	4.110084	3.426186	2.710117
c.23.16	3.672005	3.044148	4.363706	3.625929	2.472756	4.040088	3.361728	2.653213
c.23.16	3.673482	3.03623	4.346353	3.647872	2.418301	4.020278	3.319522	2.634477
c.23.16	3.626135	3.003891	4.300313	3.564666	2.399674	3.968156	3.281942	2.619093
c.23.16	3.583426	2.936514	4.268976	3.551084	2.389166	3.931814	3.246252	2.514548
c.23.16	3.480438	2.89098	4.128787	3.407561	2.25042	3.823996	3.16643	2.537819
c.23.16	3.563718	2.943495	4.227321	3.489537	2.278754	3.91153	3.214049	2.537819
c.23.16	3.582291	2.966611	4.25679	3.534914	2.348305	3.935104	3.257439	2.596597
c.23.16	3.592399	2.955688	4.261001	3.528274	2.334454	3.929521	3.244772	2.536558
c.23.16	3.547405	2.933487	4.207284	3.50515	2.340444	3.892317	3.210586	2.542825
c.23.16	3.683317	3.052309	4.345295	3.654273	2.40654	4.025961	3.334856	2.653213
c.23.16	3.674586	3.026942	4.346333	3.663701	2.528917	4.008813	3.316599	2.58995
c.23.16	3.538322	2.905796	4.195069	3.480582	2.267172	3.878981	3.186108	2.503791
c.23.5	3.539327	2.925828	4.210987	3.5027	2.32838	3.896581	3.210051	2.547775
c.23.5	3.490801	2.900367	4.149158	3.40807	2.170262	3.837652	3.180126	2.547775
c.23.5	3.441381	2.849419	4.094436	3.351023	2.198657	3.778585	3.129045	2.495544
c.23.5	3.525563	2.898725	4.198492	3.50147	2.348305	3.879784	3.186391	2.501059
c.23.5	3.676602	3.09691	4.320437	3.57588	2.414973	4.018784	3.360972	2.738781
c.23.5	3.462548	2.881955	4.129915	3.374198	2.09691	3.827821	3.168203	2.545307
c.23.5	3.416807	2.824776	4.067517	3.326541	2.082785	3.756788	3.091667	2.460898
c.23.5	3.470704	2.851258	4.122773	3.424555	2.264818	3.804548	3.10551	2.460898
c.23.5	3.511215	2.91169	4.169322	3.427973	2.225309	3.857393	3.185825	2.553883
c.23.5	3.473341	2.896526	4.115111	3.368473	2.161368	3.816904	3.156246	2.540329
c.23.5	3.533899	2.91169	4.211894	3.517064	2.313867	3.90271	3.204391	2.531479
c.23.5	3.628593	3.043755	4.252173	3.524656	2.359835	3.9347	3.272538	2.671173
