c.23.1	0.0703837	0.018936	0.0218916	0.0318104	0.176135	0.0512474	0.0159303	0.00716361	0.00976856	0.0356678	0.0566076	0.0392746	0.0153291	0.0141268	0.00285543	0.0405771	0.00801523	0.0332632	0.0303076	0.00385733	0.00270514	0.000200381	0.00170324	0.0588117	0.0163811	0.0162308	0.0116221	0.0110209	0.00190362	0.00445847	0.0113716	0.00751428	0.0175333	0.0216912	0.0606152	0.00325619	0.00746418	0.00295562	0.0339645	0.00786494	0.00285543	0.014728
c.23.1	0.0735945	0.0200173	0.0209345	0.0317794	0.189382	0.0527139	0.00911838	0.00728391	0.00901047	0.0390094	0.0568145	0.0373368	0.0169958	0.010791	0.00188842	0.0384159	0.0099277	0.0301608	0.0370131	0.00458617	0.00404662	0.000431639	0.00151074	0.0611848	0.0196396	0.0182368	0.00787741	0.00787741	0.00145678	0.00296752	0.0099277	0.00690623	0.0152153	0.0172116	0.0601058	0.00258983	0.00696018	0.00183447	0.0338837	0.00690623	0.00194238	0.0145139
c.23.1	0.0706145	0.0217157	0.0220237	0.0301093	0.170799	0.0539042	0.0134761	0.00808563	0.0077006	0.0403511	0.0603727	0.0430464	0.0179424	0.0107808	0.00300323	0.0369629	0.0102418	0.0333436	0.0404282	0.00700755	0.00308024	0.000539042	0.00154012	0.0579855	0.0215617	0.0178654	0.0116279	0.0100108	0.00223317	0.00415832	0.0105498	0.0101648	0.0150162	0.013322	0.0559064	0.00308024	0.00585246	0.00231018	0.0285692	0.0077006	0.0025412	0.012475
c.23.1	0.0669363	0.0188574	0.0215369	0.0290192	0.171638	0.0523761	0.010819	0.00687563	0.00940344	0.0384226	0.0605157	0.0399899	0.0163296	0.0125885	0.00202224	0.0443377	0.00970677	0.0368554	0.0336704	0.00510617	0.00338726	0.000404449	0.00146613	0.0595046	0.018453	0.0164307	0.0133468	0.0109201	0.00222447	0.00429727	0.0103134	0.00813953	0.0178969	0.0195147	0.0594034	0.00232558	0.00733064	0.00237614	0.0313448	0.0078362	0.00298281	0.013094
c.23.1	0.0649202	0.0214259	0.0200954	0.0284456	0.16659	0.0535878	0.0134887	0.00972656	0.01069	0.0446412	0.0575335	0.0419343	0.017985	0.0094054	0.002294	0.0370251	0.0082584	0.0341347	0.0370251	0.00679024	0.00311984	0.00041292	0.00174344	0.0562489	0.0228941	0.0193614	0.0110571	0.0118829	0.00238576	0.00339512	0.0115618	0.0117453	0.0162874	0.0165627	0.0573041	0.00311984	0.00775372	0.00233988	0.0293632	0.00954304	0.00311984	0.0128005
c.23.1	0.0733601	0.0188252	0.0220598	0.0335748	0.180748	0.0439255	0.0133264	0.00776297	0.00918618	0.0355156	0.0558934	0.0419847	0.0170785	0.00925087	0.00168198	0.0447018	0.00834519	0.0309225	0.0340277	0.0037521	0.00323457	0.00045284	0.00174667	0.0629448	0.016561	0.0146203	0.0100272	0.00950964	0.00219951	0.00446371	0.0109975	0.00711606	0.016561	0.018243	0.0608099	0.00323457	0.00718075	0.00284642	0.0363566	0.00653383	0.0030405	0.0153966
c.23.1	0.0692431	0.019123	0.0212132	0.0282398	0.18745	0.0549231	0.0123632	0.00853865	0.00978387	0.0374455	0.0576803	0.0419372	0.0138308	0.0113404	0.00146758	0.0410478	0.00836076	0.0362448	0.035889	0.00515877	0.00404696	0.000266833	0.00222361	0.058214	0.0172552	0.0153874	0.00996175	0.00960598	0.00168994	0.00257938	0.00938362	0.00769368	0.0164102	0.0200125	0.0587921	0.00306858	0.00747132	0.00284622	0.0307302	0.00680423	0.00235702	0.0119185
c.23.1	0.0673356	0.0192617	0.0229102	0.029295	0.175824	0.0485567	0.0140036	0.00831634	0.01395	0.0353579	0.0614336	0.0409379	0.0172765	0.0138427	0.00268269	0.0395965	0.0125013	0.0346067	0.0331581	0.0070823	0.00257538	0.000590192	0.00230711	0.0576242	0.016579	0.0149158	0.0133598	0.00955038	0.00187788	0.00375577	0.0108917	0.0090675	0.0190471	0.019369	0.0554244	0.00284365	0.00831634	0.00230711	0.0295633	0.00745788	0.00198519	0.0126623
c.23.1	0.0645559	0.0199653	0.0212902	0.028189	0.170093	0.0567891	0.0142544	0.00785819	0.0118787	0.0351334	0.0606268	0.0443165	0.017224	0.0116959	0.00164474	0.0390168	0.010508	0.0338085	0.0370066	0.00621345	0.0035636	0.000274123	0.00228436	0.0567434	0.0189602	0.0176809	0.0117873	0.0114218	0.00246711	0.00315241	0.0104624	0.00790387	0.0180007	0.0188231	0.058114	0.0031981	0.00730994	0.00255848	0.0290113	0.00845212	0.00274123	0.0130208
c.23.1	0.0690331	0.0206882	0.0206446	0.0297909	0.182753	0.0532666	0.0139808	0.00949477	0.00962544	0.0406359	0.0530488	0.0422038	0.0126742	0.0121951	0.00152439	0.0412456	0.00648955	0.0305314	0.0337108	0.00640244	0.00313589	0.000348432	0.00230836	0.0579268	0.0188589	0.0176829	0.0108449	0.0106272	0.00187282	0.00296167	0.0112805	0.00958188	0.0164634	0.01973	0.0589721	0.00287456	0.00805749	0.00261324	0.0304007	0.00762195	0.00270035	0.0131969
c.23.1	0.0695532	0.0195129	0.0209847	0.0290557	0.187105	0.053886	0.0119641	0.00840336	0.00906803	0.0379338	0.0563073	0.0423017	0.0128662	0.0119641	0.00132935	0.040545	0.00897308	0.0310022	0.0347054	0.0052699	0.00308598	0.000379813	0.00204149	0.0585387	0.0199402	0.0164744	0.0108721	0.00940037	0.00147178	0.00261121	0.00968523	0.00816598	0.016332	0.0200351	0.0607701	0.00299103	0.00726392	0.00256374	0.0311921	0.00859327	0.00204149	0.0128187
c.23.1	0.0644749	0.0195837	0.0214759	0.0280984	0.169584	0.0517975	0.0147588	0.00974456	0.0113529	0.0352886	0.0624882	0.0409177	0.0179281	0.0118259	0.00198675	0.0418638	0.0100284	0.0320719	0.039404	0.00619678	0.00316935	0.000473037	0.00208136	0.058562	0.018543	0.0171712	0.0113056	0.0112583	0.00203406	0.00326395	0.0108798	0.00761589	0.018543	0.0190161	0.0576159	0.00302744	0.00808893	0.00269631	0.0297067	0.00808893	0.00312204	0.0128666
c.23.1	0.0662973	0.0210526	0.0188366	0.0280702	0.182041	0.0599723	0.0149584	0.00974146	0.00927978	0.0368883	0.0531856	0.0410434	0.0152355	0.0115882	0.00350877	0.0343952	0.00821791	0.0313481	0.03735	0.0089566	0.00295476	0.000369344	0.00124654	0.0585873	0.0210065	0.0180517	0.010157	0.0129732	0.00253924	0.00309326	0.00900277	0.010988	0.0141736	0.0165743	0.0596953	0.00253924	0.00747922	0.00263158	0.0290859	0.00964912	0.00304709	0.0121884
c.23.1	0.0664147	0.019452	0.0218418	0.0291224	0.168121	0.055466	0.0125604	0.00639137	0.0090035	0.036014	0.0613016	0.0435169	0.0175068	0.0135053	0.00205636	0.047185	0.0105041	0.0340688	0.0343467	0.00655811	0.00344578	0.000222309	0.0019452	0.0559106	0.0170066	0.0174512	0.0115601	0.0116156	0.00161174	0.00455733	0.0105597	0.00661368	0.019063	0.019063	0.0579114	0.00300117	0.00655811	0.00222309	0.0309565	0.00744734	0.00294559	0.0133941
c.23.1	0.0693731	0.0194701	0.0218682	0.0304328	0.179228	0.0537855	0.0141601	0.00685166	0.00982071	0.0334589	0.062864	0.0419664	0.0154162	0.0118191	0.00216969	0.0430513	0.0109056	0.0296905	0.0369419	0.00479616	0.00325454	0.000456777	0.00188421	0.0588101	0.0187279	0.0170721	0.0105059	0.00947813	0.00251228	0.00348293	0.00890716	0.00668037	0.0167866	0.0191276	0.0573827	0.00314034	0.00645198	0.0020555	0.0319744	0.00736554	0.0019413	0.0139317
c.23.1	0.0707547	0.0181385	0.0201809	0.0320463	0.192813	0.0490663	0.0117681	0.00530053	0.0108442	0.0320463	0.0534915	0.0408481	0.0136647	0.0112819	0.00141023	0.0418693	0.00875316	0.0301498	0.0336997	0.00646761	0.00252869	0.000486287	0.00150749	0.0644816	0.01702	0.0158043	0.00992025	0.0108928	0.00121572	0.00335538	0.00953122	0.00714841	0.0168741	0.0178954	0.0625365	0.00277183	0.0066135	0.00223692	0.037055	0.00734293	0.00233418	0.0158529
c.23.1	0.068057	0.020169	0.0205385	0.0282999	0.176294	0.0585005	0.0119852	0.00887012	0.00897571	0.0358501	0.0574446	0.0388596	0.0148891	0.0135692	0.00095037	0.0399155	0.00823654	0.0370116	0.03849	0.00644139	0.00380148	0.000369588	0.00237592	0.0589757	0.018585	0.017265	0.00997888	0.0122492	0.00179514	0.0031679	0.00971489	0.00781415	0.0157867	0.017793	0.0615628	0.00290391	0.00718057	0.00274551	0.0288279	0.00855333	0.0030623	0.0121436
c.23.1	0.0769828	0.0183231	0.0204597	0.0339916	0.19372	0.0510197	0.0128844	0.00725154	0.00647459	0.0344448	0.058077	0.038977	0.0121075	0.0104888	0.00168339	0.0374879	0.00744578	0.0357397	0.0325024	0.00440272	0.00265458	0	0.00284882	0.0640337	0.0174166	0.0154095	0.00848171	0.00822273	0.00148916	0.00330204	0.00809323	0.00615086	0.0154743	0.0161865	0.0635157	0.00233085	0.0063451	0.00207187	0.0373584	0.00576238	0.00233085	0.016057
c.23.1	0.0668321	0.0190108	0.0189266	0.0299462	0.184934	0.0520273	0.011398	0.00719213	0.0103886	0.0365495	0.0566117	0.0387786	0.0147628	0.0124075	0.00222914	0.0376009	0.00879038	0.0288106	0.0387786	0.00853802	0.0029862	0.000420592	0.00130384	0.0631729	0.0188005	0.0183378	0.0103045	0.0132487	0.00185061	0.00353297	0.00912685	0.00794919	0.0156881	0.0169499	0.0608176	0.00243943	0.00689771	0.00214502	0.034068	0.00790713	0.00260767	0.014931
c.23.1	0.0661055	0.0200019	0.0208057	0.0280405	0.179497	0.0537167	0.0152733	0.00808587	0.00841687	0.0345659	0.0587762	0.0398619	0.0153206	0.0130982	0.00288443	0.0419425	0.0111594	0.0319652	0.0378286	0.00709287	0.00307358	0.000378286	0.00127672	0.0581615	0.019198	0.0158407	0.0118214	0.0110176	0.00241158	0.00420844	0.00988273	0.00974087	0.0154152	0.0177795	0.0588235	0.00307358	0.00756573	0.00297901	0.0290335	0.00870059	0.00302629	0.0121524
c.23.1	0.0679567	0.0169383	0.0185944	0.0295476	0.204451	0.0498271	0.0110114	0.00758302	0.00708911	0.0322496	0.0579912	0.0396002	0.01136	0.00830936	0.00107499	0.0374502	0.00659519	0.0337023	0.0346611	0.00403847	0.00273105	0.000377698	0.00148174	0.0660101	0.0203376	0.0163282	0.0103722	0.00894855	0.00104593	0.00223714	0.00862895	0.00691479	0.017868	0.0187396	0.0652256	0.00244051	0.00781545	0.00197565	0.0347773	0.00842558	0.0023243	0.0149627
c.23.1	0.0666631	0.0197898	0.0222568	0.0299796	0.16706	0.0540599	0.0127105	0.00681111	0.0116379	0.0392577	0.0569559	0.0457471	0.0181808	0.0115306	0.00166255	0.0420466	0.0111016	0.0341628	0.033412	0.00471951	0.0027888	0.000375416	0.00150166	0.0572777	0.0157138	0.0175909	0.0117988	0.0107798	0.00214523	0.00450499	0.0116379	0.00895634	0.0186099	0.0190926	0.0579213	0.00332511	0.00777647	0.00268154	0.0312131	0.00724016	0.00327148	0.0140513
c.23.1	0.0764493	0.0186846	0.0212853	0.034563	0.187667	0.0509205	0.00862364	0.00520156	0.00718637	0.0356581	0.0528369	0.0396961	0.0132092	0.0108822	0.00232701	0.0440764	0.00930806	0.0315516	0.0333311	0.00403805	0.00239546	0.000205325	0.00130039	0.0635822	0.017042	0.0160838	0.00965026	0.00978715	0.00130039	0.00314831	0.0100609	0.00561221	0.0174526	0.0193005	0.0628294	0.00219013	0.00622818	0.00239546	0.0372322	0.00650195	0.00143727	0.0167682
c.23.1	0.0735095	0.0203079	0.0192549	0.0301359	0.197312	0.0561601	0.00912601	0.00722058	0.00717044	0.0417189	0.0524996	0.0405155	0.013338	0.0128867	0.00145414	0.0374066	0.00837387	0.0293837	0.0398636	0.00581658	0.00340972	0.000250715	0.002457	0.0612746	0.0193552	0.018954	0.00762172	0.00822344	0.00120343	0.00356015	0.00977787	0.00732086	0.0137893	0.0159454	0.0607231	0.002106	0.00396129	0.00200572	0.0328937	0.00546558	0.00220629	0.01404
c.23.1	0.0728651	0.0179889	0.0193027	0.0325922	0.198737	0.0475998	0.0121273	0.00773118	0.0066195	0.0352703	0.0571501	0.039616	0.0139464	0.00853967	0.00106114	0.0382516	0.00742799	0.0301668	0.0341587	0.00399192	0.00217281	0.000404245	0.00176857	0.0662961	0.0188479	0.0168267	0.00889338	0.00899444	0.00146539	0.00293077	0.00990399	0.00702375	0.0162203	0.0162203	0.0623042	0.002476	0.00641738	0.00227388	0.0386559	0.00631632	0.00237494	0.0160687
c.23.1	0.0678902	0.0193242	0.0206022	0.0289351	0.179081	0.058586	0.0111446	0.00782169	0.0109401	0.0370124	0.0587393	0.0419713	0.014212	0.0122182	0.0018404	0.0392618	0.00889525	0.0338429	0.0374725	0.0057768	0.00373192	0.000306733	0.00224937	0.0588927	0.0179439	0.0165636	0.00981545	0.0107868	0.00214713	0.00322069	0.0105312	0.00695261	0.0167169	0.0194775	0.0581259	0.00265835	0.00751495	0.00219825	0.0311845	0.00792393	0.00219825	0.0132918
c.23.1	0.0675838	0.0198258	0.0214934	0.029924	0.183065	0.0497962	0.016398	0.0118121	0.00954234	0.036826	0.0547526	0.0375208	0.0159348	0.0106077	0.00379841	0.0395127	0.00926441	0.0315916	0.0327497	0.00579025	0.00277932	0.000509542	0.00162127	0.0567908	0.018992	0.0155179	0.0117195	0.0103761	0.00259403	0.00430795	0.0107467	0.00949602	0.0154252	0.0200111	0.0594312	0.00375208	0.00773578	0.00352047	0.0325181	0.008199	0.00282564	0.0133407
c.23.1	0.0669426	0.0185764	0.0205977	0.0287791	0.179845	0.0530824	0.0107801	0.00683382	0.00851822	0.0363829	0.06136	0.0400404	0.0169402	0.0141489	0.0020694	0.0457192	0.0106839	0.0327253	0.0358535	0.0051013	0.00274315	0.000288753	0.00168439	0.0587131	0.0192021	0.0156889	0.0112132	0.0098176	0.00173252	0.00413879	0.0113576	0.00818134	0.0170846	0.0180471	0.0593388	0.00288753	0.00654507	0.00216565	0.0309928	0.00779633	0.00211752	0.0132826
c.23.1	0.0656916	0.0179433	0.0236228	0.0293526	0.173351	0.0498593	0.0125151	0.00713711	0.00954966	0.033072	0.0662445	0.0405609	0.0166868	0.013269	0.00165862	0.0450844	0.0133193	0.0326196	0.0326196	0.0035183	0.00306594	0.000402091	0.00175915	0.0594089	0.0182951	0.0153297	0.0141234	0.0105549	0.00196019	0.00392039	0.0115099	0.00628267	0.020959	0.020004	0.0557901	0.00341777	0.00849417	0.00206072	0.0306092	0.00844391	0.00256333	0.0133695
c.23.1	0.06564	0.0188397	0.0223285	0.0281599	0.171302	0.054675	0.014055	0.00777512	0.00991826	0.0365829	0.0601077	0.0407695	0.016547	0.0145534	0.0018441	0.045953	0.0126096	0.0350379	0.0351376	0.00478469	0.00378788	0.000199362	0.00214314	0.0561204	0.0179924	0.0156499	0.0127592	0.0099681	0.0018441	0.00448565	0.0116627	0.00832337	0.0178429	0.019388	0.0559211	0.00309011	0.00682815	0.00274123	0.0302033	0.00732656	0.00249203	0.0126096
c.23.1	0.0649671	0.0193594	0.0224267	0.0289134	0.167195	0.0503344	0.0115151	0.00799517	0.0106099	0.0373611	0.061598	0.0458088	0.0167446	0.0135264	0.00201136	0.0446523	0.0120179	0.0337406	0.0345452	0.00578267	0.00387188	0.000452557	0.0019108	0.057525	0.0171469	0.0168955	0.0121185	0.0104591	0.00201136	0.00377131	0.0119173	0.00849801	0.0182531	0.0201136	0.0553125	0.00357017	0.0075929	0.00286619	0.031679	0.00683864	0.00281591	0.013275
c.23.1	0.0652129	0.0184787	0.0233415	0.0295864	0.170403	0.0526208	0.0144861	0.00680794	0.012285	0.0345004	0.0593776	0.0440725	0.016636	0.0138718	0.00174038	0.0451474	0.0126433	0.0357801	0.0284603	0.00542588	0.00358313	0.000460688	0.001638	0.0568182	0.0163288	0.0159705	0.0140254	0.0100328	0.00133088	0.00358313	0.0109541	0.00670557	0.0204238	0.0210893	0.0578419	0.00266175	0.00716626	0.0028665	0.0317875	0.00685913	0.00317363	0.0138206
c.23.1	0.0724429	0.017339	0.0205289	0.0328257	0.195359	0.0501646	0.0102387	0.00632846	0.0114736	0.0343178	0.0581395	0.0360671	0.0110619	0.00987858	0.00221239	0.0358613	0.00812924	0.0344721	0.0326713	0.00483639	0.00241819	0.000360156	0.00164643	0.0640049	0.0170303	0.0147664	0.00982712	0.00920971	0.00185223	0.0028298	0.00993003	0.00679152	0.0173904	0.0187796	0.0650854	0.00329286	0.00653427	0.00200659	0.0369932	0.00648282	0.00205804	0.0163614
c.23.1	0.0639437	0.018807	0.0223755	0.0279211	0.168057	0.0534311	0.0146116	0.00814968	0.0122486	0.0359261	0.0614843	0.0433042	0.0164923	0.0139364	0.00298982	0.0433525	0.0116217	0.036987	0.0332256	0.00569031	0.00376139	0.000578676	0.00163958	0.0561316	0.0178907	0.0156725	0.0129238	0.0108019	0.00202537	0.00376139	0.00988571	0.00742634	0.0195785	0.0207359	0.0560351	0.00260404	0.00728167	0.00265226	0.030718	0.0077639	0.00279693	0.0127791
c.23.1	0.0776139	0.0178954	0.0223861	0.0355228	0.191287	0.0447721	0.0099866	0.00663539	0.0101206	0.0338472	0.052815	0.0410188	0.0140751	0.0118633	0.00241287	0.0379357	0.00991957	0.033244	0.0295576	0.00455764	0.00254692	0.000469169	0.00180965	0.0619303	0.0157507	0.013874	0.0101877	0.00770777	0.00227882	0.00355228	0.00991957	0.00663539	0.0176273	0.0205094	0.0622654	0.00261394	0.00603217	0.00288204	0.0402145	0.00569705	0.00147453	0.016555
c.23.1	0.0732701	0.0222056	0.0241184	0.0310213	0.171906	0.050815	0.0134731	0.0101464	0.0103959	0.0322688	0.0569694	0.0457418	0.0160512	0.0157186	0.00166334	0.0389222	0.00848303	0.0331005	0.0339321	0.00873253	0.00224551	0.000582169	0.00158017	0.0561377	0.0176314	0.0153859	0.0113939	0.012475	0.00324351	0.00399202	0.0115602	0.00973054	0.0171324	0.0205422	0.0554724	0.00357618	0.00740186	0.00407518	0.0262808	0.00715236	0.00182967	0.0116434
c.23.1	0.0742957	0.0218566	0.0233524	0.0306657	0.175019	0.0494474	0.0137954	0.00855979	0.0103881	0.0331588	0.0620793	0.0406382	0.0170365	0.0171196	0.00224383	0.0350702	0.00806117	0.0368154	0.0335743	0.00847669	0.0034073	0.000332419	0.0017452	0.0570099	0.0184493	0.015042	0.0107205	0.0102219	0.00307488	0.0052356	0.0113854	0.00889221	0.0148758	0.0172027	0.0562619	0.00407213	0.00664838	0.00373972	0.0284218	0.00772875	0.00241004	0.0114685
c.23.1	0.0677453	0.0188099	0.0214899	0.0312671	0.174252	0.0457591	0.0121594	0.00694824	0.0106209	0.0378183	0.0566778	0.0407961	0.0153357	0.0102238	0.00208447	0.0431287	0.00784158	0.0307211	0.031416	0.00461561	0.00233262	0.000446672	0.00124076	0.0617897	0.0189091	0.0156335	0.0133505	0.0119113	0.00248151	0.00436746	0.0135987	0.0113653	0.0188595	0.0197528	0.0601519	0.00357338	0.00848677	0.00357338	0.0326071	0.00774232	0.00302745	0.0150876
c.23.1	0.0720276	0.0200871	0.0211272	0.0305532	0.180979	0.0542157	0.0107261	0.00832087	0.00871091	0.0360788	0.0557759	0.0455048	0.0156016	0.0131314	0.0028603	0.0421894	0.00890594	0.0323734	0.0355587	0.00546057	0.00234025	0.000455048	0.0019502	0.0590262	0.0176819	0.0157967	0.0105311	0.0101411	0.00273029	0.00325034	0.00786583	0.00637067	0.0161867	0.0178119	0.0614965	0.00279529	0.00520055	0.00227524	0.0322434	0.00767081	0.00247026	0.0135214
