c.23.1	1405	378	437	635
c.23.1	1364	371	388	589
c.23.1	917	282	286	391
c.23.1	1324	373	426	574
c.23.1	1415	467	438	620
c.23.1	1134	291	341	519
c.23.1	1557	430	477	635
c.23.1	1255	359	427	546
c.23.1	1413	437	466	617
c.23.1	1585	475	474	684
c.23.1	1465	411	442	612
c.23.1	1363	414	454	594
c.23.1	1436	456	408	608
c.23.1	1195	350	393	524
c.23.1	1215	341	383	533
c.23.1	1455	373	415	659
c.23.1	1289	382	389	536
c.23.1	1189	283	316	525
c.23.1	1589	452	450	712
c.23.1	1398	423	440	593
c.23.1	2339	583	640	1017
c.23.1	1243	369	415	559
c.23.1	1117	273	311	505
c.23.1	1466	405	384	601
c.23.1	1442	356	382	645
c.23.1	1328	378	403	566
c.23.1	1459	428	464	646
c.23.1	1391	386	428	598
c.23.1	1307	357	470	584
c.23.1	1317	378	448	565
c.23.1	1292	385	446	575
c.23.1	1274	361	456	578
c.23.1	1408	337	399	638
c.23.1	1326	390	464	579
c.23.1	1158	267	334	530
c.23.1	881	267	290	373
c.23.1	894	263	281	369
c.23.1	1365	379	433	630
c.23.1	1108	309	325	470
c.23.1	1221	360	407	547
c.23.1	1446	431	492	618
c.23.16	2607	946	938	1046
c.23.16	2583	859	983	1044
c.23.16	2039	774	729	845
c.23.16	2090	828	768	870
c.23.16	1902	635	629	736
c.23.16	2098	744	742	848
c.23.16	2413	904	926	978
c.23.16	2113	796	802	845
c.23.16	2127	803	779	844
c.23.16	2100	701	673	804
c.23.16	3437	1315	1253	1428
c.23.16	3424	1272	1202	1362
c.23.16	2649	973	931	1067
c.23.16	2018	718	742	861
c.23.16	2148	726	723	909
c.23.16	1675	560	619	667
c.23.16	2059	650	670	818
c.23.16	2228	858	885	912
c.23.16	2896	975	997	1144
c.23.16	2040	710	665	842
c.23.16	2836	928	1010	1083
c.23.16	3219	1180	1124	1278
c.23.16	2731	973	994	1106
c.23.16	2723	1000	991	1086
c.23.16	2482	840	905	1008
c.23.16	2147	815	869	863
c.23.16	1874	583	565	777
c.23.16	2140	791	730	877
c.23.16	2251	771	799	925
c.23.16	2299	832	780	902
c.23.16	2084	751	691	857
c.23.16	2837	1012	973	1127
c.23.16	2740	1046	940	1063
c.23.16	2097	696	660	804
c.23.5	2007	738	716	842
c.23.5	1882	590	623	794
c.23.5	1680	542	540	706
c.23.5	1911	752	690	791
c.23.5	2949	943	856	1249
c.23.5	1772	545	583	761
c.23.5	1577	539	494	667
c.23.5	1725	602	628	709
c.23.5	1976	614	654	815
c.23.5	1871	572	530	787
c.23.5	1947	756	715	815
c.23.5	2660	830	761	1105
c.23.5	1639	500	485	687
c.23.5	1394	481	400	604
c.23.5	1945	662	547	813
c.23.5	2739	809	744	1118
c.23.5	2028	649	635	848
c.23.5	2126	644	609	911
c.23.5	1932	622	576	791
c.23.5	1655	468	524	690
c.23.5	1613	473	486	693
c.23.5	2335	741	702	982
c.23.5	1492	436	453	628
c.23.5	1937	719	703	812
c.23.5	1990	661	698	850
c.23.5	2152	746	740	903
c.23.5	2022	756	702	795
c.23.5	1523	513	578	660
c.23.5	2777	1010	854	1112
c.23.5	2512	819	795	1046
c.23.5	2067	619	583	870
c.23.5	1563	530	527	652
