c.2.1.1	106.89	-77.617	64.239	113.25	-3.0179	105.46	65.064	39.751	74.707	45.512	-7.7977	34.724	30.483	-20.679	-33.876	29.375	-0.28932	-32.635	28.836	21.381	10.064	19.283	3.5621	-23.516	-15.631	16.615	-36.735	16.999	10.316	0.48223	-19.677
c.2.1.1	107.09	-79.38	63.192	109.92	-6.7889	102.46	63.166	40.763	72.621	44.044	-9.8432	35.001	31.619	-21.684	-34.442	30.93	2.8422	-31.389	28.594	22.423	7.3251	17.894	-0.98035	-23.653	-16.528	16.386	-39.387	17.056	12.413	-0.25404	-19.286
c.2.1.1	106.69	-77.769	64.338	112.35	-3.2634	105.02	63.832	41.441	74.828	48.156	-11.719	35.83	31.159	-21.115	-36.048	30.935	-2.7811	-34.433	29.956	22.232	11.223	21.183	4.0071	-23.885	-17.915	15.948	-37.756	20.129	12.365	-1.028	-21.363
c.2.1.1	105.86	-82.902	67.376	115.08	-0.64362	107.61	66.092	44.905	74.069	55.974	-10.125	34.733	37.575	-23.744	-43.549	35.348	-13.885	-38.927	30.927	51.809	11.803	30.201	-14.123	-26.25	-14.769	18.041	-43.699	16.214	13.51	-1.4184	-24.939
c.2.1.1	106.69	-80.294	61.437	110.75	-6.4358	103.21	59.153	40.602	71.316	49.517	-7.5384	35.731	28.678	-23.082	-37.525	31.383	-4.6525	-33.193	31.47	37.301	8.7927	22.359	-3.1296	-23.158	-17.87	15.771	-43.127	18.301	14.916	-3.2511	-20.346
c.2.1.1	109.67	-69.569	61.823	110.04	-12.814	98.604	67.996	45.006	69.439	47.698	-13.203	30.142	35.454	-19.296	-38.438	33.632	-17.283	-41.605	21.098	43.94	11.046	32.44	-21.218	-22.83	-14.273	14.657	-23.027	15.27	11.402	-20.482	-28.41
c.2.1.1	106.28	-82.03	61.132	110.36	-7.7749	100.2	63.905	41.396	70.361	47.086	-11.637	30.28	35.102	-22.58	-37.697	31.445	-7.5125	-35.202	33.171	37.77	7.4289	27.179	-7.9408	-23.399	-11.029	14.119	-42.041	17.945	18.053	-7.3751	-20.272
c.2.1.1	104.18	-78.514	54.54	109.33	-2.4089	102.59	62.393	48.98	75.006	54.637	-9.5054	32.851	50.704	-23.819	-37.997	38.459	-13.49	-33.964	37.649	57.513	6.5202	22.927	-23.48	-22.005	-4.6578	18.817	-49.915	8.1505	17.294	0.13908	-8.1301
c.2.1.1	106.69	-75.625	64.605	112.98	-3.6203	103.81	65.111	40.214	74.601	44.975	-8.118	31.544	33.25	-20.17	-31.05	29.414	-3.3383	-33.821	28.093	21.15	3.2269	21.745	-6.0035	-27.9	-15.388	20.28	-34.189	17.348	11.096	1.7857	-23.096
c.2.1.1	105.24	-78.22	65.671	112.82	-1.5437	104.31	65.582	49.275	75.158	54.633	-6.2855	36.714	43.438	-21.94	-43.953	38.058	-15.042	-43.613	28.85	43.85	11.457	34.474	-13.141	-26.195	-15.08	16.019	-39.62	19.255	13.79	-2.452	-28.783
c.2.1.1	110.82	-63.586	60.559	113.73	-4.5764	104.91	56.49	30.439	79.408	28.018	-8.2967	35.112	19.371	-17.181	-10.549	18.675	4.2313	-22.115	22.129	12.608	-20.944	13.138	-2.7263	-22.975	-7.5187	11.561	-22.608	21.197	9.6354	0.058816	-25.11
c.2.1.1	105.03	-81.102	63.948	114.63	-0.65439	105.6	67.935	45.539	74.058	56.105	-10.019	34.107	38.496	-22.704	-37.381	35.177	-13.677	-37.374	31.809	40.417	3.833	29.11	-15.906	-26.75	-15.942	17.137	-40.671	21.593	15.411	-5.4887	-19.569
c.2.1.1	107.3	-96.626	60.057	118.14	2.5976	112.46	79.655	50.98	77.543	65.857	-7.0069	38.565	54.004	-28.027	-64.605	43.38	-7.7256	-47.687	24.392	69.82	22.979	33.862	-37.329	-24.548	-15.793	20.378	-42.733	15.951	-7.2748	-7.3631	-15.833
c.2.1.1	106.69	-75.852	62.965	111.87	-4.409	104.18	63.761	39.619	73.611	45.687	-8.8355	33.857	29.538	-20.366	-33.873	29.038	-2.17	-33.418	28.57	21.308	11.257	20.155	4.8864	-23.298	-16.134	15.894	-35.324	17.825	10.483	-2.6181	-19.918
c.2.1.1	105.45	-87.933	65.943	116.43	1.1445	108.03	73.061	47.529	75.492	57.432	-4.0785	37.057	43.451	-26.772	-45.819	38.48	-12.02	-38.863	35.247	68.425	9.9333	27.17	-24.624	-33.565	-6.8056	16.093	-53.372	15.074	20.969	-11.635	-24.969
c.2.1.1	106.07	-90.927	63.966	115.87	0.8199	108.38	67.692	42.316	76.371	50.628	-9.0534	32.773	45.36	-25.299	-41.562	34.542	-5.387	-34.021	30.686	58.759	11.781	21.199	-24.98	-28.314	-9.9601	20.644	-47.248	15.521	16.47	-1.6099	-24.705
c.2.1.1	108.5	-82.027	45.93	105.35	-15.003	97.47	61.056	49.109	67.221	51.14	-12.984	35.056	45.106	-26.976	-42.834	40.35	-14.175	-32.926	35.713	87.526	14.238	16.721	-46.78	-23.228	-11.839	15.571	-55.647	16.326	25.714	-2.742	-9.1458
c.2.1.1	107.7	-73.46	56.004	104.84	-12.929	97.308	61.645	45.145	69.827	47.355	-14.865	33.762	34.113	-21.341	-40.604	34.008	-9.4674	-36.545	31.852	36.998	7.812	29.16	-7.174	-22.179	-0.47431	6.993	-40.244	12.485	17.337	-5.8518	-16.054
c.2.1.1	105.45	-93.51	59.885	112.67	-1.989	106.15	66.878	48.655	73.404	60.131	-9.6434	34.262	51.886	-27.926	-50.116	40.637	-9.9202	-39.985	30.233	71.908	13.064	27.295	-39.748	-27.605	-15.172	21.402	-48.637	18.278	17.51	-10.878	-24.546
c.2.1.1	104.6	-75.014	70.678	125.18	15.08	117.59	97.278	63.355	88.64	71.681	-0.77621	50.871	67.294	-19.977	-50.159	51.763	-29.482	-56.374	23.032	66.918	24.55	36.492	-29.367	-30.022	-21.902	19.297	-31.375	16.133	-13.796	-0.73036	-14.548
c.2.1.1	107.09	-78.515	62.792	108.9	-8.2437	101.33	63.112	41.969	71.495	45.234	-8.748	34.744	32.308	-21.201	-35.759	31.7	0.77649	-32.794	29.631	21.659	10.736	18.721	4.1552	-23.464	-16.463	16.709	-40.215	17.556	11.55	2.2674	-18.819
