c.2.1.1	1797	531	584	746
c.2.1.1	1952	647	671	825
c.2.1.1	1901	600	629	805
c.2.1.1	1831	509	526	772
c.2.1.1	1719	485	506	731
c.2.1.1	2096	621	679	903
c.2.1.1	1953	556	638	831
c.2.1.1	1717	503	462	740
c.2.1.1	1901	553	572	803
c.2.1.1	1840	518	590	785
c.2.1.1	2017	618	646	872
c.2.1.1	1876	564	634	808
c.2.1.1	2027	715	636	856
c.2.1.1	1759	541	546	760
c.2.1.1	1625	507	518	685
c.2.1.1	1988	560	616	852
c.2.1.1	1990	515	577	846
c.2.1.1	1961	572	607	881
c.2.1.1	1830	538	629	796
c.2.1.1	1918	661	661	785
c.2.1.1	1943	629	654	831
c.2.1.1	1842	602	586	789
c.2.1.1	2138	678	698	902
c.2.1.1	1883	604	544	803
c.2.1.1	1780	548	586	749
c.2.1.1	1964	596	603	849
c.2.1.1	1702	464	485	719
c.2.1.1	2121	630	650	911
c.2.1.1	1916	603	653	812
c.2.1.1	1806	557	595	769
c.2.1.2	3194	972	901	1363
c.2.1.2	2767	827	783	1152
c.2.1.2	3061	986	994	1267
c.2.1.2	4088	1186	1283	1620
c.2.1.2	2804	884	847	1186
c.2.1.2	3163	1001	944	1320
c.2.1.2	4121	1329	1337	1644
c.2.1.2	3783	1274	1265	1605
c.2.1.2	2827	866	867	1171
c.2.1.2	3064	937	838	1277
c.2.1.2	2750	723	739	1165
c.2.1.2	4133	1321	1389	1644
c.2.1.2	3374	1075	1112	1342
c.2.1.2	2694	841	790	1128
c.2.1.2	2861	834	864	1187
c.2.1.2	3156	945	924	1268
c.2.1.2	2966	796	841	1231
c.2.1.2	3119	885	965	1301
c.2.1.2	4355	1443	1504	1741
c.2.1.2	2814	859	840	1170
c.2.1.2	2795	879	860	1151
c.2.1.2	2330	882	768	940
c.2.1.2	2599	758	708	1056
c.2.1.2	2963	908	868	1231
c.2.1.2	4960	1704	1803	1991
c.2.1.2	3090	901	913	1264
c.2.1.2	3126	959	977	1284
c.2.1.2	3172	930	873	1343
c.2.1.2	2843	822	789	1168
c.2.1.2	4564	1545	1548	1829
c.2.1.2	2916	873	869	1162
c.2.1.2	2915	906	845	1207
c.2.1.2	3414	1004	1131	1361
c.2.1.2	3218	930	915	1309
c.2.1.2	4338	1350	1493	1721
c.2.1.2	2865	893	927	1180
c.2.1.2	2311	693	681	959
c.2.1.2	2368	670	660	1014
c.2.1.2	3002	945	867	1224
c.2.1.2	4379	1461	1526	1760
c.2.1.2	2578	780	709	1033
c.2.1.2	4287	1359	1471	1723
c.2.1.2	3021	913	812	1241
c.2.1.2	2708	805	831	1155
c.2.1.2	2751	813	807	1165
c.2.1.2	2803	865	810	1160
c.2.1.2	3729	1149	1138	1526
c.2.1.2	3816	1219	1181	1460
c.2.1.2	4031	1291	1374	1613
c.2.1.2	4499	1428	1480	1780
c.2.1.2	4470	1437	1587	1819
c.2.1.2	4243	1365	1459	1713
c.2.1.2	2986	908	967	1202
c.2.1.2	2765	846	783	1117
c.2.1.2	2699	804	736	1169
c.2.1.2	4397	1441	1545	1719
c.2.1.2	2717	844	830	1116
c.2.1.2	4232	1355	1442	1699
c.2.1.2	2757	807	788	1162
c.2.1.2	2673	857	776	1123
c.2.1.2	2488	725	702	1035
c.2.1.2	3299	1051	1188	1363
c.2.1.2	3112	991	959	1247
c.2.1.2	3301	970	940	1379
c.2.1.2	3364	1038	1028	1372
c.2.1.2	4610	1462	1558	1859
c.2.1.2	2803	843	823	1168
c.2.1.2	3037	922	932	1275
c.2.1.2	3904	1203	1222	1495
c.2.1.2	3118	906	870	1331
c.2.1.2	3203	933	900	1324
c.2.1.2	3198	942	882	1325
c.2.1.2	3168	988	892	1306
c.2.1.2	4172	1396	1440	1652
c.2.1.2	3006	921	863	1250
c.2.1.2	2919	840	826	1211
c.2.1.2	2978	870	934	1278
c.2.1.2	2670	848	734	1070
c.2.1.2	3321	1025	974	1390
c.2.1.2	4092	1316	1394	1639
c.2.1.2	2925	917	819	1177
c.2.1.2	4369	1384	1511	1751
c.2.1.2	3330	1007	991	1390
c.2.1.2	3248	989	952	1370
c.2.1.2	3066	990	1015	1300
c.2.1.2	2933	894	927	1197
c.2.1.2	2400	835	723	998
c.2.1.2	2620	728	742	1085
c.2.1.2	3036	923	843	1264
c.2.1.2	2970	929	879	1208
c.2.1.2	3664	1163	1194	1424
c.2.1.2	2730	807	801	1133
c.2.1.2	2932	912	854	1263
c.2.1.2	2563	779	689	1069
c.2.1.2	4191	1265	1425	1638
c.2.1.2	2857	869	847	1167
c.2.1.2	4604	1628	1715	1841
c.2.1.2	2781	835	844	1182
c.2.1.2	2579	800	791	1050
c.2.1.2	2067	677	682	855
c.2.1.2	2604	750	766	1087
c.2.1.2	3184	982	1012	1313
c.2.1.2	2675	818	757	1119
c.2.1.2	3272	1076	1024	1363
c.2.1.2	3036	948	889	1260
c.2.1.2	2361	636	637	974
c.2.1.2	2692	936	866	1097
c.2.1.2	3106	974	858	1279
c.2.1.2	2999	831	818	1221
c.2.1.3	1328	486	465	602
c.2.1.3	1425	520	515	638
c.2.1.3	1926	607	587	854
c.2.1.3	1135	341	363	531
c.2.1.3	1434	463	517	588
c.2.1.3	1238	366	406	569
c.2.1.3	1351	385	418	582
c.2.1.3	1125	303	352	481
c.2.1.3	1426	488	554	598
c.2.1.3	1853	587	669	783
c.2.1.3	1473	439	464	641
c.2.1.3	1383	478	550	610
c.2.1.3	1497	542	549	626
c.2.1.3	1022	303	353	438
c.2.1.3	1526	573	588	660
c.2.1.3	1269	384	413	553
c.2.1.3	1310	426	422	572
c.2.1.3	1337	430	468	582
