c.55.1	0.786684	0.667637	0.921829	0.749677	0.482293	0.858008	0.720627	0.591056	
c.55.1	0.787561	0.662304	0.929375	0.763637	0.518366	0.86308	0.719922	0.586116	
c.55.1	0.788365	0.666812	0.927486	0.761489	0.487322	0.86428	0.725429	0.592372	
c.55.1	0.789706	0.658982	0.931471	0.772752	0.51317	0.863465	0.719551	0.574493	
c.55.1	0.783464	0.659491	0.925468	0.7608	0.491994	0.861406	0.71754	0.586966	
c.55.1	0.784331	0.653445	0.926504	0.755138	0.488626	0.85699	0.711673	0.57055	
c.55.1	0.787856	0.666063	0.923627	0.744945	0.489974	0.855968	0.721429	0.585943	
c.55.1	0.786924	0.665594	0.930274	0.764678	0.503301	0.865488	0.725478	0.597502	
c.55.1	0.787024	0.666456	0.922558	0.745673	0.479008	0.859228	0.722005	0.587293	
c.55.1	0.787095	0.664836	0.929719	0.764746	0.509723	0.866515	0.723512	0.594901	
c.55.1	0.782829	0.660905	0.925022	0.75572	0.475525	0.862177	0.722485	0.58757	
c.55.1	0.784143	0.653403	0.92571	0.756527	0.500797	0.853687	0.709351	0.569988	
c.55.1	0.783558	0.657025	0.926721	0.753464	0.492868	0.860659	0.715796	0.580583	
c.55.1	0.786915	0.657251	0.923656	0.752478	0.493112	0.857076	0.71439	0.571203	
c.55.1	0.787501	0.65789	0.925274	0.749364	0.488292	0.855048	0.713096	0.569669	
c.55.1	0.784431	0.663835	0.925639	0.760232	0.506368	0.858697	0.72321	0.591505	
c.55.1	0.789142	0.661405	0.932412	0.771186	0.51893	0.865494	0.722499	0.58605	
c.55.1	0.788922	0.667372	0.919527	0.747242	0.485828	0.855429	0.717628	0.585609	
c.55.1	0.791206	0.670621	0.927306	0.755348	0.481623	0.864439	0.726005	0.596221	
c.55.1	0.777804	0.646697	0.922856	0.745148	0.474916	0.851945	0.706436	0.559939	
c.55.1	0.785506	0.661534	0.925603	0.750872	0.491222	0.860298	0.718279	0.586717	
c.55.1	0.789066	0.667436	0.927539	0.764117	0.491229	0.861912	0.71991	0.594014	
c.55.1	0.78004	0.645291	0.92227	0.746053	0.484671	0.851985	0.703748	0.548474	
c.55.1	0.782092	0.654631	0.926043	0.762793	0.487834	0.860787	0.711493	0.579353	
