b.1	102	0.00980392	0.0490196	0.0490196	0.0490196	0.00980392	0.0882353	0.0686275	0.0490196	0.0294118	0.0490196	0.0392157	0.0784314	0.0392157	0.0490196	0.0588235	0.0490196	0.0882353	0.00980392	0.0392157	0.0980392
b.1	101	0.039604	0.049505	0.0594059	0.049505	0.019802	0.019802	0.0891089	0.029703	0.00990099	0.029703	0.0792079	0.0594059	0.00990099	0.049505	0.0693069	0.0594059	0.138614	0.029703	0.049505	0.0594059
b.1	101	0.029703	0.0693069	0.019802	0.108911	0.00990099	0.049505	0.049505	0.0693069	0.019802	0.039604	0.049505	0.0990099	0.019802	0.0594059	0.049505	0.049505	0.049505	0.00990099	0.0594059	0.0891089
b.1	112	0.0178571	0.0357143	0.0267857	0.0357143	0.0178571	0.0535714	0.0357143	0.0982143	0.0267857	0.0357143	0.107143	0.0535714	0.00892857	0.0446429	0.0625	0.151786	0.0714286	0.00892857	0.0357143	0.0714286
b.1	105	0.0666667	0.0285714	0.047619	0.047619	0.0190476	0.0571429	0.0571429	0.0380952	0.0190476	0.00952381	0.0761905	0.0761905	0	0.0380952	0.047619	0.152381	0.0761905	0.00952381	0.0380952	0.0952381
b.1	119	0.0756303	0.0336134	0.0504202	0.0336134	0.0168067	0.0420168	0.0588235	0.092437	0	0.0252101	0.0672269	0.0756303	0.0168067	0.0504202	0.0336134	0.0672269	0.117647	0.0336134	0.0588235	0.0504202
b.1	110	0.0909091	0.0272727	0.0363636	0.0363636	0.0181818	0.0545455	0.0727273	0.0909091	0.0181818	0.0181818	0.0727273	0.0636364	0	0.0636364	0.0363636	0.109091	0.0727273	0.00909091	0.0636364	0.0454545
b.1	113	0.0353982	0.0442478	0.0176991	0.0442478	0.0176991	0.0619469	0.0265487	0.079646	0.0176991	0.0265487	0.0884956	0.0530973	0.0353982	0.0619469	0.0530973	0.141593	0.0973451	0.00884956	0.0442478	0.0442478
b.1	106	0.0660377	0.0188679	0.0471698	0.0471698	0.0283019	0.0566038	0.0660377	0.0377358	0.0188679	0.00943396	0.0754717	0.0754717	0	0.0377358	0.0471698	0.150943	0.0754717	0.00943396	0.0377358	0.0943396
b.1	120	0.0666667	0.0333333	0.0333333	0.0416667	0.0166667	0.0416667	0.0583333	0.0916667	0	0.0333333	0.05	0.0666667	0.025	0.0333333	0.025	0.1	0.108333	0.0333333	0.0833333	0.0583333
b.1	114	0.157895	0.0263158	0.0263158	0.0526316	0.0350877	0.00877193	0.0438596	0.157895	0.00877193	0.0263158	0.0350877	0	0.00877193	0.0438596	0.0350877	0.105263	0.0964912	0	0.0175439	0.114035
b.1	123	0.0731707	0.0569106	0.0487805	0.0406504	0.0162602	0.0569106	0.0243902	0.0894309	0.00813008	0.0406504	0.0813008	0.0325203	0.0162602	0.0569106	0.0325203	0.097561	0.0487805	0.0243902	0.0569106	0.0894309
b.1	103	0.0582524	0	0.038835	0.0194175	0.0291262	0.0291262	0.00970874	0.0776699	0.0194175	0.00970874	0.0776699	0.0776699	0	0.0291262	0.0873786	0.184466	0.0970874	0.00970874	0.0291262	0.116505
b.1	111	0.0810811	0.045045	0.045045	0.036036	0.018018	0.045045	0.018018	0.126126	0.018018	0.036036	0.0810811	0.018018	0	0.036036	0.0630631	0.135135	0.0900901	0.00900901	0.036036	0.0540541
b.1	105	0.114286	0	0.0380952	0.0190476	0.0285714	0.047619	0.0666667	0.0285714	0.0190476	0.00952381	0.0571429	0.0857143	0	0.0190476	0.0857143	0.152381	0.0857143	0.0190476	0.0380952	0.0857143
b.1	106	0.0377358	0.0471698	0.0566038	0.0471698	0	0.0471698	0.0849057	0.0377358	0.00943396	0.0471698	0.0943396	0.0660377	0.0377358	0.00943396	0.0660377	0.0566038	0.0566038	0.0377358	0.0566038	0.103774
b.1	114	0.0701754	0.0263158	0.0526316	0.0438596	0.0175439	0.0614035	0.0526316	0.0701754	0.00877193	0.0526316	0.0877193	0.0526316	0.00877193	0.0701754	0.0526316	0.122807	0.0438596	0.0263158	0.0350877	0.0438596
b.1	109	0.0642202	0.0366972	0.0366972	0.0275229	0.0183486	0.0825688	0.0366972	0.100917	0.00917431	0.0458716	0.0733945	0.0366972	0.00917431	0.0366972	0.0366972	0.137615	0.0825688	0.0183486	0.0642202	0.0458716
b.1	102	0.0686275	0.0196078	0.0490196	0.0588235	0.0196078	0.0588235	0.0588235	0.0294118	0.0196078	0.00980392	0.0784314	0.0784314	0	0.0392157	0.0490196	0.147059	0.0784314	0.00980392	0.0392157	0.0882353
b.1	115	0.0869565	0.00869565	0.026087	0.0521739	0.0173913	0.0608696	0.0434783	0.0782609	0.026087	0.0434783	0.0608696	0.0956522	0.00869565	0.026087	0.026087	0.121739	0.0782609	0.026087	0.0608696	0.0434783
b.1	113	0.0619469	0.0530973	0.0442478	0.0265487	0.0176991	0.0707965	0.0442478	0.123894	0.0265487	0.0265487	0.0707965	0.0353982	0.00884956	0.0353982	0.0442478	0.0973451	0.0884956	0.00884956	0.0619469	0.0530973
b.1	125	0.072	0.056	0.048	0.04	0.024	0.048	0.072	0.048	0.04	0.016	0.064	0.064	0	0.048	0.072	0.104	0.04	0.04	0.024	0.08
b.1	162	0.123457	0.0308642	0.0679012	0.0432099	0	0.0493827	0.0123457	0.104938	0	0.037037	0.0555556	0.0246914	0.00617284	0.0246914	0.0555556	0.117284	0.0493827	0.0246914	0.0802469	0.0925926
b.1	107	0.0280374	0.0373832	0.0560748	0.046729	0.0186916	0.0654206	0.0280374	0.0747664	0.00934579	0.0560748	0.11215	0.0654206	0.00934579	0.046729	0.046729	0.121495	0.102804	0.00934579	0.0373832	0.0280374
b.1	107	0.0747664	0.0373832	0.0747664	0.0560748	0.0280374	0.0373832	0.0280374	0.0373832	0.0186916	0.0280374	0.0560748	0.0560748	0.0186916	0.0280374	0.046729	0.140187	0.0934579	0.00934579	0.0373832	0.0934579
b.1	121	0.0743802	0.0578512	0.0413223	0.0413223	0.0165289	0.0413223	0.0495868	0.115702	0.00826446	0.0247934	0.0661157	0.0413223	0.0413223	0.0495868	0.0413223	0.0661157	0.0909091	0.0247934	0.0578512	0.0495868
b.1	101	0.0594059	0.0891089	0.019802	0.0693069	0.029703	0.0594059	0.0792079	0.0594059	0.00990099	0.039604	0.0792079	0.029703	0.019802	0.049505	0.0792079	0.0792079	0.029703	0.00990099	0.029703	0.0792079
b.1	103	0.038835	0.0291262	0.038835	0.0485437	0	0.0582524	0.0485437	0.0776699	0.00970874	0.038835	0.126214	0.038835	0.00970874	0.0194175	0.0485437	0.0776699	0.0970874	0.0194175	0.0582524	0.116505
b.1	111	0.0810811	0.036036	0.045045	0.0900901	0.018018	0.00900901	0.0630631	0.0540541	0.00900901	0.0630631	0.0630631	0.0900901	0	0.027027	0.0720721	0.036036	0.0810811	0.00900901	0.0630631	0.0900901
b.1	109	0.0275229	0.0458716	0.0458716	0.0642202	0.00917431	0.0275229	0.0733945	0.0275229	0.00917431	0.0825688	0.0550459	0.0825688	0.0183486	0.0275229	0.0642202	0.12844	0.0825688	0.0366972	0.0458716	0.0458716
b.1	111	0.0810811	0.027027	0.027027	0.0630631	0.018018	0.036036	0.036036	0.0990991	0.00900901	0.036036	0.0720721	0.027027	0	0.018018	0.045045	0.18018	0.0900901	0.018018	0.036036	0.0720721
b.1	105	0.0952381	0.00952381	0.0380952	0.0190476	0.0285714	0.047619	0.0666667	0.0380952	0.0190476	0.00952381	0.0571429	0.0857143	0	0.0190476	0.0857143	0.133333	0.104762	0.0190476	0.0380952	0.0857143
b.1	114	0.0701754	0.0614035	0.0350877	0.0350877	0.0175439	0.0438596	0.0350877	0.105263	0.0263158	0.0263158	0.0789474	0.0350877	0.0263158	0.0263158	0.0263158	0.131579	0.0701754	0.0263158	0.0526316	0.0701754
b.1	102	0.0686275	0.0196078	0.0294118	0.0294118	0.0294118	0.0196078	0.0196078	0.0490196	0.0196078	0.00980392	0.0686275	0.0490196	0.00980392	0.0196078	0.117647	0.156863	0.117647	0.00980392	0.0294118	0.127451
b.1	107	0.0280374	0.0280374	0.0373832	0.0373832	0.0186916	0.0654206	0.046729	0.0841121	0.0186916	0.0560748	0.0934579	0.0373832	0.00934579	0.046729	0.046729	0.205607	0.0654206	0.0186916	0.0280374	0.0280374
b.1	107	0.046729	0.0373832	0.0747664	0.0654206	0.0280374	0.0280374	0.0560748	0.0373832	0.0186916	0.0373832	0.046729	0.0654206	0.00934579	0.0373832	0.046729	0.149533	0.102804	0.0186916	0.0373832	0.0560748
