b.1	-9.30529853144581	-0.0750462998719454
b.1	-9.83562890142733	-0.0671980432641278
b.1	-9.34060457562537	-0.0788260200853466
b.1	-7.70239256304132	-0.0927285458779072
b.1	-9.1970391555014	-0.0667111714728408
b.1	-6.8497147994116	-0.101224375925382
b.1	-8.01842342413203	-0.0898882724747096
b.1	-7.73104515330185	-0.0946325750116101
b.1	-9.16650356550345	-0.0716516169740755
b.1	-6.76877865202017	-0.106322410399944
b.1	-9.29957772069993	-0.0859825686347002
b.1	-6.37808210867098	-0.111359563174769
b.1	-9.56878822700347	-0.0673632601161808
b.1	-8.06342398905331	-0.0858839787118955
b.1	-9.45168538466413	-0.0638366740992908
b.1	-9.43191851795489	-0.0743195296334392
b.1	-7.45859520977514	-0.0932722759184743
b.1	-8.11552908863918	0.884357877134207
b.1	-9.54392522975002	0.908255566291593
b.1	-7.31651603236021	0.384765756023186
b.1	-7.28514342314539	-0.0993977330445454
b.1	-7.624956770792	-0.075226936142212
b.1	-1.71766195069509	-0.166608452155857
b.1	-8.26705429774352	-0.0850981277345316
b.1	-9.11468145196934	-0.0664228111841449
b.1	-6.53081145306956	-0.105085326249521
b.1	-9.11284478477545	-0.07866066236724
b.1	-9.70019541336521	-0.0589206219206041
b.1	-8.77769670206865	-0.075937427795907
b.1	-8.87884997934897	-0.0777205799023698
b.1	-7.93915532771527	0.399915381655277
b.1	-9.2117840265577	-0.066810581080228
b.1	-7.27356244842565	-0.100541863335917
b.1	-9.38940524090201	-0.0661477795779763
b.1	-8.32252634752878	-0.0869046363009986
b.1	-9.12059157982063	-0.0689086255350242
b.1	-8.99248340751227	-0.0700756111681328
b.1	-8.4157559807396	-0.0806565388176056
b.1	-8.50237152917088	-0.0847156700145233
b.1	-8.00928032493898	-0.089485974616764
b.1	-8.29931929123011	-0.0907612231750606
b.1	-8.23320299827478	-0.0870490515115449
b.1	-6.4328941707628	-0.113269008624987
b.1	-7.79081716481602	-0.0978425167191117
b.1	-9.46571061384741	-0.069673343082593
b.1	-8.20110423806125	-0.0863972983671612
b.1	-9.08017975551931	-0.071743682042163
b.1	-8.28536636732986	-0.0846484814941607
b.1	-8.90363670290292	-0.0633464410154206
b.1	-6.88911574748556	-0.0994121704397209
b.1	-6.36419346172841	-0.102775561789508
b.1	-7.72503017104836	-0.0923662297600662
b.1	-9.04653176361863	-0.0692924001201157
b.1	-7.72912224333363	-0.0976971513032637
b.1	-8.94285142549569	-0.0805131994023972
b.1	-1.748145701362	-0.145483245594998
b.1	0.387168764966829	-0.15905377547424
b.1	-8.96265544728865	-0.0759132412048872
b.1	-6.63827771259119	-0.103815744911337
b.1	-7.47989870034757	-0.0946874417799636
b.1	-8.96712170622038	-0.0791365051254063
b.1	-9.71529767612127	-0.06719089150413
b.1	-9.17515135368351	-0.0711557122891132
b.1	-9.17817097641892	-0.0755421452787159
b.1	-6.83943660462816	-0.103707804760459
b.1	-9.78283475070495	-0.0663784529177843
b.1	-8.33706079159595	-0.0886584105982373
b.1	-9.44483945680744	-0.0665882905315255
b.1	-6.38700157723508	-0.11106222010124
b.1	-7.59552869732188	-0.0949643872233175
b.1	-1.0899516028689	-0.178652255004591
b.1	-7.15715353925428	-0.0861136525186739
b.1	-6.43849465030083	-0.113947745018814
b.1	-8.56766619343122	-0.0882138736927248
b.1	-7.19963606622911	-0.101091938811046
b.1	-6.60786905600747	-0.0990778172500879
b.1	-6.31474495962996	-0.10990149717193
b.1	-8.25587830015531	-0.0814893370112997
b.1	-9.08972162249476	-0.0684004880136697
b.1	-7.63986612231931	-0.0958474752918094
b.1	-9.24800479025956	-0.0692535574882013
b.1	-8.56344483047857	-0.0758832261386285
b.1	-6.66167055196793	-0.10190615661132
b.1	-7.91031634409176	-0.0943152369956053
b.1	-8.98447948566466	-0.0657207506377409
b.1	-4.16784765614794	-0.143470568757352
b.1	-7.53999154552147	-0.0965604146624242
b.1	-1.34837657136523	-0.183108865018735
b.1	-1.63945323708359	-0.184962418586429
b.1	-0.522502300896562	-0.182883951213794
b.1	-8.41799232176637	-0.0762843951186083
b.1	-1.43070316047603	-0.184769571939607
b.1	-5.48992306686205	-0.127448395974247
b.1	-6.51780505506383	-0.113343268487701
b.1	-7.51272370543775	-0.0974885188304632
b.1	-6.40835666486068	-0.105318013736277
b.1	-9.6806526093216	-0.0700882683971756
b.1	-7.9039473012931	-0.0960763758105108
b.1	-9.28614135956378	-0.0683944349592427
b.1	-9.24296195343647	-0.077615961197895
b.1	-9.10240842016683	-0.0772523302602915
b.1	-6.83929052665055	-0.111589877622163
b.1	-8.4043268180308	-0.0905218502151561
b.1	-9.58202279738448	-0.0658616286537152
b.1	-8.16771095142387	-0.0821096879801218
b.1	-9.29932368085452	6.15109987581927
b.1	-7.00654258038105	-0.0927512129540116
b.1	-9.628803553633	0.912490140399764
b.1	-9.84236120326049	-0.0639578933116357
b.1	-9.25464511251531	-0.0718381726094468
b.1	-5.12378121471283	-0.118050464541493
b.1	-8.19093873911888	-0.0928592768195686
b.1	-6.63079478635038	-0.111275661803161
b.1	-9.44137037181627	-0.0750427935033351
b.1	-5.22663788462249	-0.116765001448851
b.1	-8.65937789219792	-0.0741836033961629
b.1	-9.59950645662712	-0.0684969882415377
b.1	-1.07375594004052	-0.147346572650474
b.1	-1.37070816906184	-0.155928528067014
b.1	-9.24561197627033	-0.0512779291067271
b.1	-9.40276241707657	-0.0703761206420378
b.1	-7.04780565455859	-0.0965135093879109
b.1	-8.08084278010113	2.04825106025925
b.1	-7.62347273713388	-0.0700671033901647
b.1	-7.17456428761671	-0.100802098228667
b.1	-7.73925936648304	-0.0970273350885374
b.1	-8.33589418965793	-0.0875363782506634
b.1	5.87134834905176	-0.194041367214981
b.1	-7.194598957006	-0.10582575093167
b.1	-9.66123036760387	-0.0676103080302647
b.1	-10.5599589446149	-0.0386149513424857
b.1	-8.52448631014703	-0.0783793289273228
b.1	-9.50275471744958	-0.0740259039355805
b.1	-7.20036170371109	-0.100177129100002
b.1	-6.81198900190596	-0.102111701279774
b.1	-9.14133312639267	-0.0670641475779492
b.1	-8.18612500482024	-0.0830395845631706
b.1	-9.01201833101312	-0.0689554545966677
b.1	-6.36087154149281	-0.105477351187782
b.1	-8.78385428328396	-0.0787054396820456
b.1	-7.8779838614039	-0.0948534651835225
b.1	-8.43839804432506	-0.0877692605977298
b.1	-5.51768961853462	-0.123204136844059
b.1	4.4328015759715	-0.269096316545017
b.1	-8.41602679980872	-0.0895314536269091
b.1	-6.56119910103847	-0.112067972956573
b.1	-8.70832579251818	-0.0731874518207729
b.1	-7.20370996578033	-0.0992405630346315
b.1	-8.26430875559749	-0.0886097854691869
b.1	-9.02179805434698	-0.0655694724443286
b.1	-6.69279799245575	-0.106255224452188
b.1	-7.74157013738609	-0.0942802024927972
b.1	-9.41152075232099	-0.0690212502926729
b.1	-9.33106896583167	-0.0671916063737207
b.1	-5.98638044332711	-0.104111375611036
b.1	-7.48409576940584	-0.1028452486497
