2.60.120	6.47619	5.641133	0.001771	0.001312	0.50579	0.046649	0.345615
2.60.120	7.08046	5.770678	0.000248	0.00051	0.438257	0.020661	0.254681
2.60.120	7.151515	4.333259	0.000813	0.001442	0.46749	0.044859	0.238615
2.60.120	7.134328	3.804399	0.000898	0.002009	0.442418	0.05434	0.162301
2.60.120	7.658537	4.58739	0.000332	0.000907	0.440907	0.031482	0.226834
2.60.120	6.753927	5.07396	0.000716	0.001074	0.474338	0.036743	0.271869
2.60.120	6.730159	3.884444	0.001143	0.002102	0.455657	0.054581	0.203792
2.60.120	7.698113	4.279979	0.000447	0.00113	0.473832	0.037002	0.234163
2.60.120	7.641509	4.259546	0.000447	0.001133	0.455354	0.036216	0.200482
2.60.120	7.150685	4.263675	0.001039	0.001657	0.466489	0.050311	0.163904
2.60.120	7.202454	4.458532	0.000909	0.001421	0.470915	0.045264	0.191096
2.60.120	7.690265	4.422773	0.000433	0.001023	0.437238	0.034179	0.175107
2.60.120	7.848649	4.023972	0.00047	0.001374	0.454361	0.042656	0.164496
2.60.120	7.435897	3.995947	0.000744	0.001647	0.454186	0.048429	0.236577
2.60.120	6.757895	7.319249	0.000519	0.000509	0.494652	0.024154	0.297835
2.60.120	7.507937	4.738506	0.000379	0.000862	0.458426	0.030265	0.321224
2.60.120	6.630252	7.894621	0.001099	6e-04	0.490625	0.029034	0.372998
2.60.120	7.019417	4.409614	0.000426	0.00112	0.433686	0.034241	0.132596
2.60.120	6.538462	5.937511	0.000505	0.000678	0.465021	0.026225	0.252856
2.60.120	6.721569	8.367948	0.000803	0.00052	0.486441	0.027941	0.342847
2.60.120	6.453901	9.383837	0.000934	0.000426	0.48736	0.024425	0.387797
2.60.120	6.432836	7.763514	0.000643	0.000517	0.481015	0.025022	0.339172
2.60.120	7.131148	4.833401	0.000439	0.000877	0.433764	0.030379	0.301924
2.60.120	6.305785	7.978362	0.000994	0.000577	0.497518	0.027241	0.345637
2.60.120	7.22963	3.81382	0.000884	0.001986	0.460886	0.053952	0.129618
2.60.120	6.702703	4.754172	0.000646	0.001173	0.447605	0.03705	0.267363
2.60.120	7.149733	5.887299	0.000258	0.00047	0.416969	0.019965	0.300391
2.60.120	6.977444	3.944406	0.001025	0.001957	0.472868	0.055233	0.149979
2.60.120	7.555556	3.922388	0.001327	0.001949	0.460265	0.057872	0.231624
2.60.120	7.240876	3.950945	0.001073	0.001901	0.458578	0.054395	0.274295
2.60.120	7.693122	4.386919	0.000563	0.001236	0.476222	0.041245	0.118228
2.60.120	6.617143	4.5311	0.000788	0.001309	0.43553	0.038648	0.342291
2.60.120	7.751938	3.778828	0.00109	0.002114	0.507493	0.060562	0.207687
2.60.120	7.238095	3.940267	0.000839	0.001771	0.444562	0.050071	0.16244
2.60.120	7.894231	4.14934	0.000418	0.001184	0.453877	0.038136	0.185067
2.60.120	6.61745	4.493017	0.001179	0.001554	0.463605	0.046103	0.297286
2.60.120	6.509804	4.215944	0.00086	0.001595	0.449868	0.043709	0.177051
2.60.120	7.603175	3.721651	0.001016	0.002193	0.499916	0.061548	0.159003
2.60.120	7.611111	3.937354	0.000874	0.001807	0.51257	0.053225	0.064083
2.60.120	7.575	3.947327	0.000786	0.001627	0.476779	0.048537	0.191065
2.60.120	7.352941	4.027985	0.000627	0.001494	0.451165	0.043886	0.212079
2.60.120	6.316901	8.028791	0.000572	0.000469	0.489329	0.023294	0.355345
2.60.120	7.150794	4.882628	0.000411	0.000838	0.447823	0.028819	0.316608
2.60.120	6.327731	8.11013	0.001099	0.00058	0.486016	0.027653	0.396261
2.60.120	7.623431	4.512746	0.000352	0.000948	0.435289	0.032031	0.224652
2.60.120	7.892473	4.859235	0.000284	0.000755	0.465723	0.028854	0.320317
2.60.120	6.148936	7.526112	0.001707	0.000795	0.46343	0.035277	0.447045
2.60.120	6.993289	4.220297	0.000907	0.001649	0.480465	0.047711	0.21669
2.60.120	7.089888	4.757316	0.000698	0.00122	0.482255	0.040714	0.142028
2.60.120	7.142857	3.931693	0.000932	0.001771	0.431482	0.05	0.189818
2.60.120	7.092105	4.183513	0.000871	0.001627	0.457748	0.048431	0.259966
2.60.120	7.657143	3.971494	0.000591	0.001467	0.453074	0.044382	0.099263
2.60.120	7.593583	4.112529	0.000633	0.00133	0.439243	0.041151	0.186734
2.60.120	7.641026	3.966667	0.000744	0.001655	0.461286	0.049297	0.122563
2.60.120	8.125461	4.651141	0.000301	0.000811	0.459315	0.030263	0.149718
2.60.120	7.398907	4.174143	6e-04	0.001344	0.469504	0.040981	0.171969
2.60.120	5.7125	5.195991	0.001022	0.00124	0.447436	0.03827	0.253547
2.60.120	7.086705	4.25615	0.000672	0.001391	0.462447	0.043503	0.262131
2.60.120	7.551913	4.171861	6e-04	0.001345	0.460432	0.042173	0.206619
2.60.120	7.44206	4.733351	0.000444	0.000932	0.462255	0.032078	0.200255
2.60.120	6.300885	4.310683	0.00158	0.002111	0.491783	0.057111	0.044133
2.60.120	7.006369	4.481545	0.001143	0.001479	0.468104	0.045748	0.25187
2.60.120	7.597884	4.355679	0.000563	0.001248	0.466639	0.040414	0.219363
2.60.120	7.432099	4.305421	0.000997	0.001492	0.504093	0.046661	0.225539
2.60.120	7.899497	4.056444	0.000457	0.001264	0.438958	0.04025	0.185421
2.60.120	7.419718	7.271903	0.00043	0.000425	0.467673	0.021238	0.304332
2.60.120	7.145299	4.635193	0.000404	0.000943	0.428772	0.030857	0.320899
2.60.120	7.547009	4.504604	0.000367	0.00097	0.430123	0.032391	0.222663
2.60.120	7.236641	4.042983	0.001174	0.001944	0.508071	0.055666	0.274529
2.60.120	7.2	4.636402	0.000384	0.000918	0.431378	0.030493	0.217696
2.60.120	7.05641	4.60074	0.000529	0.001151	0.454552	0.036971	0.176541
2.60.120	7.292683	4.452342	0.000748	0.001413	0.47695	0.045141	0.194799
2.60.120	7.314741	4.626582	0.000382	0.00088	0.434179	0.029602	0.247139
2.60.120	7.364807	4.548357	0.000407	0.000966	0.428169	0.031745	0.250362
2.60.120	7.700935	4.233294	0.000439	0.001128	0.452185	0.036155	0.160128
2.60.120	6.700565	4.625514	0.00077	0.001267	0.451	0.038686	0.245387
2.60.120	7.228758	3.993292	0.00086	0.001678	0.460188	0.048013	0.117431
2.60.120	8.17192	5.172068	0.000214	0.000565	0.47948	0.023601	0.266191
2.60.120	7.911111	4.019367	0.000497	0.00141	0.46988	0.044196	0.160894
2.60.120	7.19697	3.905852	0.001157	0.001991	0.450006	0.055549	0.171608
2.60.120	7.028169	4.006093	0.000899	0.001805	0.440609	0.049845	0.112121
2.60.120	7.225806	4.015836	0.000754	0.001646	0.444743	0.046921	0.182102
2.60.120	7.757848	4.195895	0.000364	0.001092	0.44209	0.035418	0.241726
2.60.120	7.24183	3.997678	0.000946	0.001685	0.451922	0.048565	0.27126
2.60.120	7.740586	4.461376	0.000387	0.000959	0.428394	0.032523	0.187025
2.60.120	7.903084	4.30377	0.000351	0.001044	0.454892	0.035202	0.20806
2.60.120	6.974359	4.053846	0.000827	0.001617	0.446633	0.045837	0.134775
2.60.120	7.263736	4.144314	0.000546	0.001351	0.450197	0.041452	0.150119
2.60.120	7.941463	4.101196	0.000383	0.001213	0.435207	0.039216	0.207455
2.60.120	7.42446	3.774163	0.000834	0.001948	0.460153	0.054959	0.173633
2.60.120	7.805405	4.064454	0.00047	0.00136	0.441705	0.042421	0.153944
2.60.120	7.348837	3.692466	0.000969	0.002145	0.468363	0.058071	0.109142
2.60.120	7.423913	4.152887	0.000594	0.001343	0.456204	0.041285	0.204967
2.60.120	7.457627	4.508439	0.000397	0.00096	0.429501	0.031735	0.187921
2.60.120	7.596899	3.804021	0.00109	0.0021	0.512524	0.059351	0.170937
2.60.120	7.234043	4.273658	0.001317	0.001736	0.48319	0.053422	0.236611
2.60.120	7.718121	3.816978	0.000726	0.001801	0.459469	0.052149	0.183255
2.60.120	7.892683	4.135055	0.000383	0.001205	0.459608	0.03869	0.184145
2.60.120	6.985075	4.885224	0.000647	0.00105	0.4497	0.035687	0.274282
2.60.120	7.434978	4.501111	0.000444	0.00102	0.464217	0.033491	0.153239
2.60.120	7.657895	4.478515	0.000425	0.001001	0.442576	0.034179	0.193715
2.60.120	7.313433	3.758276	0.000898	0.002031	0.4474	0.055707	0.12656
2.60.120	7.009346	3.605008	0.001411	0.002674	0.47767	0.067949	0.241375
2.60.120	7.126984	3.915048	0.001143	0.002082	0.472058	0.057677	0.250099
2.60.120	8.131579	4.366373	0.000348	0.001025	0.453904	0.035822	0.234996
2.60.120	7.283422	4.465413	0.00069	0.001232	0.467822	0.040473	0.228048
2.60.120	7.426357	3.860344	0.00109	0.002063	0.50795	0.058686	0.146806
2.60.120	7.966667	4.004159	0.000559	0.001416	0.464552	0.044507	0.093159
2.60.120	7.515528	4.026398	0.000699	0.00158	0.47779	0.047406	0.184073
2.60.120	5.926702	5.547975	0.000661	0.000963	0.472252	0.032846	0.290919
2.60.120	7.033113	4.067108	0.000795	0.001661	0.456556	0.047338	0.113038
2.60.120	7.294686	4.568876	0.000516	0.001093	0.460474	0.035916	0.301745
2.60.120	6.724832	4.682568	0.00127	0.001495	0.477612	0.04751	0.235219
2.60.120	7.089655	3.879119	0.000862	0.001823	0.458531	0.050231	0.18509
2.60.120	7.496503	3.959027	0.001083	0.001813	0.475668	0.052792	0.180425
2.60.120	7.757282	4.442908	0.000521	0.001126	0.468284	0.038116	0.165574
2.60.120	7.734177	3.932516	0.000726	0.001653	0.463497	0.049731	0.162707
2.60.120	7.337662	3.97861	0.000764	0.001672	0.474808	0.049933	0.175608
2.60.120	7.729032	3.846251	0.00067	0.001718	0.473304	0.05117	0.134444
2.60.120	7.623188	3.729187	0.000846	0.001988	0.466369	0.056247	0.132872
2.60.120	8.0875	3.783176	0.000629	0.00169	0.474295	0.050865	0.223762
2.60.120	7.125	3.988679	0.000629	0.0016	0.466912	0.045219	0.182462
2.60.120	7.506726	4.457641	0.000404	0.001031	0.450385	0.033814	0.16695
2.60.120	7.375	4.031857	0.000971	0.001773	0.450351	0.052103	0.14928
2.60.120	7.272727	3.750413	0.00124	0.002265	0.449427	0.060606	0.201901
2.60.120	6.436782	5.104976	0.00093	0.001173	0.464854	0.039463	0.299223
2.60.120	7.603306	4.555571	0.000377	0.000927	0.436865	0.031743	0.205296
2.60.120	7.35	4.158176	0.000708	0.001537	0.476074	0.046226	0.138577
2.60.120	7.43083	4.679811	0.000376	0.000864	0.437992	0.029487	0.203162
2.60.120	6.727273	4.535967	0.00069	0.001215	0.454562	0.036722	0.224223
2.60.120	7.638655	4.689466	0.00039	0.00092	0.458319	0.033088	0.231276
2.60.120	7.389831	4.644284	0.000469	0.000938	0.43608	0.032041	0.250725
2.60.120	7.524752	4.225752	0.000443	0.001201	0.45208	0.038323	0.255597
2.60.120	6.944206	4.633454	0.000407	0.000947	0.439407	0.030492	0.20335
2.60.120	6.542125	7.990896	0.000646	0.000494	0.488324	0.024425	0.301219
2.60.120	7.380392	4.877042	0.000401	0.000828	0.473175	0.029596	0.292043
2.60.120	6.516949	7.918933	0.001118	0.000602	0.47425	0.029137	0.36402
2.60.120	7.622951	3.724834	0.001084	0.002253	0.490048	0.063	0.101582
2.60.120	7.591549	3.980721	0.000999	0.00182	0.506969	0.053841	0.158594
2.60.120	7.208333	4.525087	0.000545	0.001181	0.450813	0.038027	0.193755
2.60.120	7.295238	3.730769	0.001832	0.002641	0.471931	0.071135	0.176536
2.60.120	7.485232	4.639527	0.000429	0.000935	0.439512	0.032317	0.251273
2.60.120	7.605178	5.154436	0.000315	0.000645	0.445796	0.02493	0.206871
2.60.120	6.550459	3.686714	0.001529	0.002567	0.437052	0.063432	0.170162
2.60.120	6.972973	3.614087	0.00131	0.002566	0.471376	0.068104	0.22678
2.60.120	7.608247	4.26911	0.000534	0.001236	0.467928	0.039724	0.173704
2.60.120	6.931217	4.775245	0.000788	0.001152	0.456468	0.037722	0.2911
2.60.120	7.317073	5.992503	0.000265	0.000467	0.444241	0.020217	0.223897
2.60.120	7.192982	3.711535	0.001242	0.002438	0.474876	0.063655	0.172215
2.60.120	7.596899	3.826672	0.00109	0.002087	0.509672	0.059351	0.254879
2.60.120	7.534884	3.81577	0.00109	0.002091	0.509567	0.059547	0.188828
2.60.120	7.008696	3.776201	0.001373	0.002371	0.474337	0.063369	0.212586
2.60.120	7.97037	4.615916	0.000303	0.00082	0.453781	0.029795	0.140701
2.60.120	8.115254	4.874438	0.000254	0.000712	0.456793	0.027603	0.175649
2.60.120	7.71223	3.771244	0.000938	0.001951	0.452022	0.055886	0.189339
2.60.120	7.875706	3.996918	0.000578	0.001448	0.45067	0.04513	0.233734
2.60.120	7.147287	4.406734	0.001453	0.001831	0.516554	0.056471	0.183543
2.60.120	7.56129	4.174361	0.000838	0.001592	0.497395	0.050627	0.195136
2.60.120	7.155963	3.799354	0.001529	0.002492	0.532714	0.067151	0.096761
2.60.120	7.603053	3.612566	0.00094	0.002168	0.476552	0.058485	0.101525
