2.60.120	147	0.0680272	0.0748299	0.0816327	0.0272109	0.0272109	0.0272109	0.0408163	0.047619	0	0.0408163	0.0408163	0.0272109	0.0136054	0.0612245	0.0612245	0.102041	0.0952381	0.0136054	0.0204082	0.129252
2.60.120	348	0.0747126	0.0344828	0.0316092	0.0517241	0.0258621	0.0316092	0.0431034	0.0775862	0.0402299	0.0603448	0.066092	0.045977	0.0344828	0.0545977	0.0689655	0.0689655	0.0718391	0.0258621	0.0258621	0.066092
2.60.120	165	0.10303	0.0545455	0.0484848	0.0484848	0.0121212	0.0363636	0.030303	0.0727273	0.0121212	0.0666667	0.0787879	0.0424242	0	0.0424242	0.0363636	0.0969697	0.0666667	0.0424242	0.0484848	0.0606061
2.60.120	134	0.0746269	0.0223881	0.0522388	0.0447761	0.0298507	0.0447761	0.0746269	0.0746269	0.0223881	0.0597015	0.0746269	0.0671642	0.00746269	0.0895522	0.0522388	0.0820896	0.0298507	0.00746269	0.00746269	0.0820896
2.60.120	246	0.0447154	0.0284553	0.109756	0.0691057	0.0121951	0.0162602	0.0487805	0.0487805	0.0162602	0.105691	0.0934959	0.0691057	0.0203252	0.0365854	0.0203252	0.097561	0.0447154	0.0203252	0.0365854	0.0609756
2.60.120	191	0.0732984	0.0314136	0.115183	0.0418848	0	0.0471204	0.0418848	0.0418848	0.0157068	0.0680628	0.0942408	0.0418848	0.0104712	0.0209424	0.0418848	0.0994764	0.104712	0.0052356	0.0418848	0.0628272
2.60.120	126	0.126984	0.0714286	0.0555556	0.0396825	0.015873	0.047619	0.031746	0.119048	0	0.047619	0.047619	0	0.015873	0.031746	0.0634921	0.0396825	0.047619	0.0238095	0.047619	0.126984
2.60.120	212	0.0566038	0.00943396	0.0896226	0.0566038	0.00943396	0.0188679	0.0377358	0.117925	0.0188679	0.0377358	0.0471698	0.0660377	0.0141509	0.0613208	0.0330189	0.0707547	0.0896226	0.0377358	0.0801887	0.0471698
2.60.120	212	0.0566038	0.00943396	0.0896226	0.0566038	0.00943396	0.0188679	0.0377358	0.117925	0.0188679	0.0377358	0.0471698	0.0660377	0.0141509	0.0613208	0.0330189	0.0707547	0.0896226	0.0377358	0.0801887	0.0471698
2.60.120	146	0.0821918	0.0342466	0.0479452	0.0136986	0.0205479	0.0753425	0.0410959	0.0821918	0.0273973	0.0410959	0.0958904	0.0479452	0.00684932	0.0479452	0.0410959	0.116438	0.0684932	0.00684932	0.0342466	0.0684932
2.60.120	163	0.0736196	0.0122699	0.00613497	0.0306748	0.0245399	0.0613497	0.0245399	0.0429448	0.0184049	0.0920245	0.0920245	0.0368098	0.0184049	0.0306748	0.0981595	0.104294	0.141104	0.0122699	0.0184049	0.0613497
