3.40.50.150	0.667898	0.557475	0.780049	0.633218	0.401485	0.724076	0.596594	0.480689	0.886261	0.837483	0.542457	0.788823	0.8388	0.694054	0.429654	0.596594	0.686132	0.639379	0.73676	0.118873	0.542763	0.371353	0.643725	0.640706	0.343622	0.572333	0.326415	0.473799	0.330144	
3.40.50.150	0.65811	0.542798	0.781168	0.649711	0.435312	0.720381	0.595158	0.468965	0.899976	0.859371	0.571905	0.807177	0.84558	0.710363	0.468257	0.64174	0.706383	0.650648	0.747062	0.236655	0.573201	0.430148	0.642177	0.65249	0.394848	0.574095	0.39775	0.470363	0.326353	
3.40.50.150	0.66085	0.542966	0.781967	0.652851	0.43883	0.721821	0.593446	0.463034	0.899307	0.859715	0.581016	0.809005	0.844831	0.714698	0.466242	0.639253	0.708284	0.653394	0.744624	0.258525	0.57044	0.420567	0.642147	0.651248	0.400261	0.569843	0.384509	0.460994	0.307499	
3.40.50.150	0.667167	0.557951	0.787443	0.656576	0.428326	0.732433	0.612315	0.492307	0.905299	0.859999	0.569214	0.819899	0.854796	0.71922	0.484675	0.625114	0.722005	0.671131	0.760177	0.169364	0.566089	0.440421	0.666601	0.674316	0.377531	0.599553	0.393103	0.503407	0.352624	
3.40.50.150	0.66717	0.552793	0.786617	0.6582	0.454255	0.727813	0.603358	0.482289	0.903109	0.861243	0.580421	0.813517	0.849206	0.719031	0.477322	0.650973	0.713213	0.660229	0.752085	0.28494	0.590005	0.430283	0.655828	0.660349	0.428325	0.588522	0.394555	0.486174	0.343254	
3.40.50.150	0.65088	0.534739	0.773107	0.64275	0.412281	0.71464	0.58172	0.459207	0.887383	0.855169	0.586372	0.796542	0.838981	0.711574	0.450498	0.622024	0.696159	0.643115	0.733668	0.193823	0.562473	0.400138	0.634874	0.637553	0.364544	0.555665	0.359993	0.45247	0.318538	
3.40.50.150	0.658084	0.547013	0.781443	0.646316	0.431934	0.72475	0.601415	0.479196	0.900826	0.856229	0.562801	0.813072	0.85049	0.711511	0.481462	0.633797	0.711242	0.66152	0.752427	0.22976	0.575284	0.422354	0.65485	0.664386	0.391096	0.588818	0.379228	0.484026	0.333041	
3.40.50.150	0.658747	0.54149	0.780844	0.650473	0.432604	0.721359	0.593421	0.464788	0.899116	0.857423	0.579467	0.808601	0.844853	0.715117	0.472034	0.636977	0.706782	0.651999	0.744973	0.252783	0.572668	0.407118	0.639938	0.652048	0.397816	0.572999	0.370457	0.466785	0.313758	
3.40.50.150	0.665994	0.55431	0.785806	0.657267	0.439073	0.728641	0.604723	0.482917	0.902909	0.861335	0.580928	0.814518	0.850311	0.720737	0.478712	0.638326	0.715085	0.663066	0.753188	0.221765	0.579844	0.431555	0.65417	0.662787	0.390618	0.587136	0.390084	0.485335	0.334749	
3.40.50.150	0.654827	0.542367	0.778735	0.646781	0.414992	0.721269	0.594997	0.47543	0.897671	0.85799	0.5747	0.808743	0.847547	0.713911	0.462223	0.622711	0.707174	0.656203	0.747412	0.177141	0.561297	0.416845	0.648998	0.656203	0.37127	0.581694	0.363666	0.480785	0.337771	
3.40.50.150	0.665426	0.552344	0.784668	0.644792	0.424758	0.722478	0.597163	0.47749	0.899477	0.854352	0.549964	0.802896	0.846959	0.700451	0.452141	0.622675	0.698087	0.641339	0.744964	0.201771	0.560329	0.414101	0.644965	0.647408	0.372292	0.57274	0.379426	0.476348	0.33109	
