3.40.50.150	0.787733	0.657498	0.920006	0.746832	0.47352	0.853991	0.703636	0.566935	
3.40.50.150	0.783994	0.646626	0.930591	0.773989	0.518579	0.858177	0.709	0.558669	
3.40.50.150	0.786219	0.645971	0.930313	0.776703	0.52208	0.858757	0.706029	0.550876	
3.40.50.150	0.790999	0.661512	0.9336	0.778443	0.507828	0.86838	0.725967	0.583684	
3.40.50.150	0.791021	0.655411	0.932641	0.780385	0.538581	0.862921	0.715362	0.571819	
3.40.50.150	0.777321	0.638618	0.923292	0.767612	0.492371	0.853467	0.694725	0.548414	
3.40.50.150	0.783924	0.651614	0.930872	0.769906	0.514529	0.863339	0.716419	0.570829	
3.40.50.150	0.784385	0.644765	0.929769	0.774533	0.515111	0.85894	0.7066	0.553434	
3.40.50.150	0.790081	0.657588	0.932216	0.779727	0.52088	0.8644	0.717394	0.572893	
3.40.50.150	0.781285	0.647107	0.929122	0.771685	0.495134	0.860558	0.709901	0.567243	
3.40.50.150	0.788861	0.654802	0.930221	0.764399	0.503549	0.856496	0.707935	0.566063	
3.40.50.150	0.784744	0.649759	0.926281	0.762673	0.502655	0.8589	0.706514	0.560498	
3.40.50.150	0.787478	0.663295	0.928689	0.767894	0.505535	0.86507	0.724521	0.589118	
3.40.50.150	0.789109	0.664344	0.929506	0.768758	0.509126	0.864877	0.723333	0.587874	
3.40.50.150	0.786608	0.648868	0.931092	0.776916	0.519146	0.860778	0.710215	0.557553	
3.40.50.150	0.781465	0.651679	0.923612	0.756057	0.465718	0.861116	0.712799	0.565564	
3.40.50.150	0.78728	0.65768	0.930589	0.769356	0.501712	0.862647	0.718543	0.576573	
3.40.50.150	0.778433	0.648084	0.922333	0.748884	0.475967	0.853559	0.705278	0.564616	
3.40.50.150	0.782478	0.648905	0.926674	0.766127	0.487039	0.859005	0.707484	0.563867	
3.40.50.150	0.782538	0.651012	0.926869	0.76812	0.508159	0.86231	0.714129	0.571992	
3.40.50.150	0.786833	0.65201	0.931504	0.7733	0.514033	0.862352	0.713233	0.564493	
3.40.50.150	0.789329	0.654308	0.932765	0.781163	0.520768	0.860762	0.713821	0.570368	
3.40.50.150	0.781881	0.644439	0.926568	0.762084	0.492014	0.856877	0.704963	0.557219	
3.40.50.150	0.788099	0.65996	0.930353	0.765649	0.506528	0.863184	0.717947	0.584393	
3.40.50.150	0.78632	0.648596	0.933274	0.780103	0.531643	0.862195	0.71313	0.558835	
3.40.50.150	0.783862	0.645054	0.929552	0.770002	0.519224	0.858861	0.71047	0.551927	
3.40.50.150	0.785957	0.651719	0.931274	0.777315	0.520257	0.862917	0.712026	0.568953	
3.40.50.150	0.789943	0.661991	0.933221	0.781126	0.528574	0.866921	0.721881	0.587558	
3.40.50.150	0.783433	0.65233	0.928711	0.764447	0.497511	0.860157	0.709138	0.57474	
3.40.50.150	0.790677	0.664257	0.933097	0.779728	0.522442	0.868615	0.728272	0.591293	
3.40.50.150	0.78931	0.664676	0.929381	0.765743	0.51197	0.864537	0.72324	0.590142	
3.40.50.150	0.790193	0.663501	0.931949	0.773273	0.510885	0.866662	0.724527	0.590959	
3.40.50.150	0.783337	0.650256	0.927929	0.764321	0.494868	0.860545	0.713972	0.566966	
3.40.50.150	0.777635	0.641075	0.922106	0.741441	0.463885	0.850043	0.693407	0.550246	
3.40.50.150	0.771802	0.634796	0.919962	0.743226	0.47676	0.851457	0.692455	0.550936	
3.40.50.150	0.786279	0.648533	0.932201	0.782412	0.52767	0.861297	0.709237	0.564596	
3.40.50.150	0.78161	0.645939	0.9294	0.763588	0.51121	0.860516	0.710322	0.559764	
3.40.50.150	0.789284	0.663111	0.928956	0.772279	0.498385	0.86404	0.721158	0.586063	
3.40.50.150	0.78279	0.648137	0.927455	0.76582	0.509929	0.859675	0.709761	0.563018	
3.40.50.150	0.785258	0.649994	0.929973	0.764531	0.518589	0.859163	0.708384	0.561764	
3.40.50.150	0.784494	0.648678	0.928938	0.762374	0.502545	0.858897	0.708621	0.562099	
3.40.50.150	0.774051	0.629741	0.916242	0.733033	0.466289	0.843758	0.685604	0.524148	
3.40.50.150	0.784044	0.648884	0.929921	0.771452	0.513002	0.86132	0.712884	0.56565	
3.40.50.150	0.785088	0.652452	0.927482	0.768671	0.488672	0.861803	0.716128	0.564442	
3.40.50.150	0.775945	0.644737	0.92151	0.740841	0.47522	0.851032	0.703091	0.55787	
3.40.50.150	0.782751	0.650279	0.928979	0.768837	0.501706	0.860165	0.711746	0.57046	
3.40.50.150	0.775662	0.64144	0.921516	0.750505	0.478524	0.85441	0.702516	0.554495	
3.40.50.150	0.786507	0.650777	0.929326	0.773121	0.504308	0.859146	0.705994	0.565401	
3.40.50.150	0.789067	0.658232	0.931119	0.777549	0.520853	0.863793	0.714914	0.580553	
