c.26.1	4170	1168	1227	1729	
c.26.1	1268	422	437	579	
c.26.1	1859	635	617	812	
c.26.1	3976	1309	1357	1642	
c.26.1	1780	616	582	757	
c.26.1	1756	408	379	845	
c.26.1	2216	717	705	1019	
c.26.1	3373	1042	1162	1440	
c.26.1	2296	775	772	981	
c.26.1	1661	354	348	780	
c.26.1	2025	635	656	926	
c.26.1	335	3	3	0	
c.26.1	4208	1344	1306	1718	
c.26.1	2059	561	506	968	
c.26.1	2175	664	682	985	
c.26.1	4172	1265	1195	1738	
c.26.1	2960	923	948	1278	
c.26.1	1648	377	328	833	
c.26.1	2317	755	744	1052	
c.26.1	4254	1290	1338	1765	
c.26.1	3619	1103	1280	1457	
c.26.1	3491	1125	1227	1469	
c.26.1	3568	1105	1094	1492	
c.26.1	2374	818	803	1025	
c.26.1	3711	1196	1076	1565	
c.26.1	2151	749	753	933	
c.26.1	1864	601	642	798	
c.26.1	2521	785	788	1095	
c.26.1	3325	1181	1143	1355	
c.26.1	1611	477	479	709	
c.26.1	2117	691	655	912	
c.26.1	1589	551	533	714	
c.26.1	3998	1265	1187	1666	
c.26.1	2251	697	733	953	
c.26.1	3506	1041	1073	1438	
c.26.1	3042	1008	1110	1267	
c.26.1	4046	1356	1421	1680	
c.26.1	1600	487	493	701	
c.26.1	1567	468	528	695	
c.26.1	1958	536	559	890	
c.26.1	1273	286	298	608	
c.26.1	1668	504	521	725	
c.26.1	3824	1251	1287	1592	
c.26.1	3816	1265	1247	1582	
c.26.1	3824	1264	1278	1585	
c.26.1	4880	1637	1557	1990	
c.26.1	2221	754	789	948	
c.26.1	1269	297	310	629	
c.26.1	1948	560	561	872	
c.26.1	1563	471	519	700	
c.26.1	4439	1441	1353	1772	
c.26.1	2295	824	852	977	
c.26.1	3097	1094	1050	1277	
c.26.1	1569	461	504	693	
c.26.1	2381	766	725	1030	
c.26.1	4700	1507	1438	1937	
c.26.1	4902	1639	1603	2009	
c.26.1	4225	1393	1462	1756	
c.26.1	3934	1313	1388	1609	
c.26.1	3753	1212	1105	1591	
c.26.1	3010	983	949	1260	
c.26.1	3676	1195	1074	1578	
c.26.2	3692	1182	1093	1569	
c.26.2	1677	530	568	653	
c.26.2	2181	707	831	928	
c.26.2	1789	541	644	708	
c.26.2	2217	702	824	997	
c.26.2	1843	504	527	824	
c.26.2	1866	532	644	835	
c.26.2	3429	1045	987	1433	
c.26.2	1335	424	437	596	
c.26.2	2099	679	610	918	
c.26.2	3186	899	1030	1367	
c.26.2	1470	409	464	668	
c.26.2	2361	670	677	1047	
c.26.2	3407	1054	1021	1407	
c.26.2	1400	353	449	617	
c.26.2	2283	712	742	1013	
c.26.2	1023	260	246	483	
c.26.2	1289	359	391	589	
c.26.2	1965	555	579	845	
c.26.2	2849	808	841	1292	
c.26.2	2521	804	909	1159	
c.26.2	2913	788	851	1275	
c.26.2	1923	598	675	798	
c.26.2	2268	685	751	982	
c.26.2	2080	717	722	893	
c.26.2	1583	493	510	702	
c.26.2	1280	352	421	560	
c.26.2	2500	700	750	1065	
c.26.2	1167	365	405	551	
c.26.2	2218	724	747	999	
c.26.2	1724	587	659	679	
