c.26.1	3.817301	3.238046	4.489663	3.735200	2.523746	4.186730	3.527243	2.920645	5.136191	4.880259	3.251881	4.645206	4.883548	4.097118	2.748188	3.620864	4.101713	3.828853	4.354838	1.477121	3.312812	2.511883	3.847449	3.858357	2.326336	3.483159	2.230449	2.977724	2.222716
c.26.1	3.327972	2.763428	3.943939	3.212720	1.991226	3.674861	3.036230	2.392697	4.535598	4.286838	2.752048	4.081527	4.294224	3.557267	2.267172	3.025306	3.585461	3.319938	3.785330	0.000000	2.773055	2.064458	3.279211	3.353916	1.662758	2.927883	1.880814	2.408240	1.602060
c.26.1	3.493040	2.910091	4.143140	3.440594	2.269513	3.854488	3.190612	2.571709	4.761070	4.548966	3.040602	4.288786	4.521988	3.813247	2.382017	3.372912	3.789863	3.498173	3.984662	1.322219	3.039414	2.240549	3.495267	3.509471	2.041393	3.116276	2.012837	2.605305	1.838849
c.26.1	3.822364	3.215638	4.502727	3.767453	2.564666	4.190556	3.508530	2.864511	5.163519	4.918864	3.319522	4.679773	4.885169	4.130527	2.807535	3.670524	4.119586	3.850156	4.340127	1.380211	3.347915	2.510545	3.817896	3.846275	2.371068	3.443889	2.264818	2.910624	2.110590
c.26.1	3.474071	2.879669	4.118397	3.427973	2.260071	3.820661	3.156852	2.530200	4.731387	4.527449	3.046885	4.245291	4.478970	3.790285	2.361728	3.363988	3.750894	3.444357	3.958468	1.230449	2.994757	2.225309	3.439491	3.448861	2.096910	3.091667	1.903090	2.556303	1.799341
c.26.1	3.405517	2.927370	3.995811	3.199481	2.025306	3.734160	3.142702	2.646404	4.563172	4.294025	2.719331	4.071514	4.369216	3.527114	2.222716	3.078457	3.522705	3.310693	3.850524	1.041393	2.764176	1.819544	3.410946	3.384174	1.792392	3.095518	1.518514	2.689309	1.973128
c.26.1	3.560982	3.008600	4.173565	3.462697	2.287802	3.898725	3.258398	2.654177	4.755227	4.549800	3.000434	4.303477	4.539829	3.803730	2.399674	3.365113	3.801815	3.538699	4.012035	1.176091	3.022428	2.225309	3.515609	3.550106	2.107210	3.178113	2.029384	2.673021	1.908485
c.26.1	3.746479	3.158664	4.402657	3.660391	2.424882	4.101059	3.435685	2.804139	5.040262	4.790447	3.166134	4.558120	4.777449	4.009281	2.640481	3.494989	4.010554	3.732956	4.235276	1.146128	3.206016	2.428135	3.731589	3.751972	2.164353	3.360783	2.217484	2.836324	2.033424
c.26.1	3.584783	2.992111	4.234315	3.514282	2.357935	3.922933	3.248954	2.635484	4.862579	4.634054	3.092018	4.362727	4.587890	3.846461	2.545307	3.450711	3.821251	3.540455	4.038342	1.361728	3.114944	2.117271	3.544192	3.547775	2.173186	3.163161	1.963788	2.657056	1.903090
c.26.1	3.373647	2.892651	3.948217	3.149835	1.939519	3.696618	3.130655	2.582063	4.503328	4.218430	2.531479	4.022387	4.312685	3.458638	2.004321	2.934498	3.529943	3.276692	3.825296	0.602060	2.658011	1.982271	3.339451	3.386856	1.643453	3.063709	1.832509	2.639486	1.857332
c.26.1	3.520745	2.967080	4.118893	3.350054	2.301030	3.828918	3.215638	2.579784	4.692961	4.428086	2.800029	4.212081	4.459046	3.629512	2.378398	3.297979	3.685563	3.398981	3.949683	1.079181	2.994757	2.187521	3.410102	3.490380	2.093422	3.099681	2.103804	2.594393	1.785330
c.26.1	2.534026	0.000000	2.547775	0.845098	0.000000	0.000000	0.000000	0.000000	2.561101	1.397940	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
c.26.1	3.836261	3.235276	4.510813	3.790356	2.571709	4.202325	3.513750	2.902003	5.161140	4.932433	3.368473	4.677707	4.896912	4.168556	2.772322	3.670524	4.129142	3.842422	4.332681	1.477121	3.366423	2.498311	3.860458	3.834993	2.387390	3.453318	2.232996	2.930949	2.181844
c.26.1	3.495128	2.986324	4.074268	3.298416	2.143015	3.819017	3.223496	2.659916	4.624499	4.349918	2.714330	4.153571	4.420649	3.617629	2.271842	3.138618	3.644931	3.419956	3.932169	0.602060	2.867467	2.133539	3.449324	3.475962	1.892095	3.142389	1.913814	2.703291	1.924279
c.26.1	3.546789	2.993877	4.114110	3.361917	2.287802	3.834675	3.213518	2.587711	4.652836	4.396670	2.719331	4.172574	4.421801	3.623766	2.374748	3.255031	3.666050	3.407051	3.907841	1.146128	3.007748	2.184691	3.391993	3.456821	2.060698	3.062958	2.025306	2.572872	1.799341
c.26.1	3.821710	3.240300	4.505570	3.749736	2.506505	4.205773	3.543571	2.926857	5.166874	4.908169	3.302114	4.683488	4.907266	4.113442	2.732394	3.630631	4.134974	3.872681	4.378434	1.380211	3.311330	2.540329	3.865933	3.894593	2.313867	3.510143	2.238046	2.990783	2.209515
c.26.1	3.684127	3.106871	4.317813	3.571942	2.363612	4.019656	3.367542	2.756636	4.926872	4.669568	3.072617	4.435239	4.674797	3.899273	2.550228	3.423901	3.906658	3.621799	4.141199	1.255273	3.093772	2.318063	3.639088	3.660106	2.130334	3.283075	2.045323	2.787460	2.025306
c.26.1	3.371806	2.921166	3.925776	3.134814	1.857332	3.692494	3.142702	2.638489	4.444607	4.185287	2.665581	3.975937	4.286479	3.475671	1.949390	2.820201	3.490380	3.275081	3.813314	0.602060	2.569374	1.968483	3.352761	3.370513	1.531479	3.102091	1.707570	2.676694	1.954243
c.26.1	3.581722	3.022428	4.197308	3.456670	2.334454	3.910144	3.271842	2.656098	4.780699	4.556664	2.986772	4.318522	4.555808	3.775028	2.451786	3.382917	3.791129	3.528788	4.023417	1.113943	3.079181	2.238046	3.519828	3.556303	2.103804	3.169674	2.071882	2.676694	1.880814
c.26.1	3.837778	3.246991	4.504946	3.761326	2.545307	4.194598	3.533264	2.903633	5.149201	4.900334	3.307068	4.653637	4.882576	4.117636	2.773055	3.640581	4.107990	3.825426	4.351777	1.414973	3.321805	2.501059	3.832700	3.847819	2.271842	3.472903	2.309630	2.943495	2.167317
c.26.1	3.778368	3.163758	4.452553	3.747334	2.540329	4.138018	3.459995	2.797268	5.106674	4.883389	3.394277	4.616832	4.826697	4.110017	2.746634	3.657629	4.079507	3.780965	4.290569	1.505150	3.299507	2.514548	3.755417	3.798443	2.359835	3.378943	2.296665	2.842609	2.012837
c.26.1	3.766710	3.167317	4.436369	3.711048	2.484300	4.137164	3.456973	2.810904	5.086025	4.851815	3.240050	4.620323	4.824263	4.084040	2.689309	3.572174	4.078855	3.802089	4.280191	1.146128	3.269513	2.492760	3.772248	3.799616	2.285557	3.389520	2.264818	2.854306	2.033424
c.26.1	3.761025	3.174060	4.433690	3.682957	2.416641	4.123460	3.456821	2.846337	5.075299	4.831614	3.191730	4.584874	4.820116	4.026901	2.754348	3.534407	4.034428	3.755265	4.273094	1.041393	3.220631	2.440909	3.769303	3.778151	2.143015	3.405858	2.127105	2.889302	2.136721
c.26.1	3.601625	3.011147	4.253386	3.510411	2.294466	3.955303	3.294246	2.655138	4.877285	4.628062	2.998259	4.406898	4.623011	3.838597	2.532754	3.357172	3.874366	3.591732	4.091069	0.954243	3.061452	2.271842	3.576341	3.629206	2.049218	3.212986	2.064458	2.703291	1.908485
