2.160.10	-1.24195384763702	2.0866128648694	0.00969950105749901	1.71417898934476	0.0290431959046989	-1.09148401797583	0.274706647403823	-0.394312033248767	-1.26137143822498	-0.770430439354579	0.68082332524471	0.0901145795494668	0.323703565335112
2.160.10	-2.13057574042294	1.35393185033766	-1.42733580902754	-1.2748340008478	0.855887663567019	0.63764191457076	-0.56822698005207	-0.281620939367062	0.78345310160197	1.4498468859265	1.05760824667323	0.20045882204252	-0.0487077041564632
2.160.10	-0.950328207971647	-1.72981532313391	-2.79291380271347	1.10920098229653	-0.327522529988315	-0.601697930471054	-1.92888362617218	-0.0626249890516204	-0.724986113982367	0.659309749981338	-0.69520656394089	0.635417537900899	0.889064155026196
2.160.10	3.48297130485279	5.42329223828368	1.08973519519466	1.13129245745665	-4.17738218154479	3.63556472878935	-0.424562102264779	0.621766229110878	-0.156219469877536	1.53257164065552	0.524722963243469	0.850499951486924	-0.322653119212282
2.160.10	-1.31444645771378	-1.43225080790896	-0.2478549643539	-0.712327495117669	-0.970034727979949	0.288732515905814	-0.763713082638586	0.851413243607932	-0.752273008805519	1.07387497608648	-0.49478851110716	0.483287745520769	-0.451892343588433
2.160.10	-1.42035019865851	-1.78661390418375	-1.11255951876599	2.69482796064851	-1.47137253353129	-0.423264039607695	0.548481570956398	0.598110395476189	-0.788936259706552	-1.40496980155489	-0.705040650512883	0.771816036446461	-1.04293755309554
2.160.10	-1.48017416250832	-1.84718048209934	-1.11699987728484	2.67810745000992	-1.49949216477818	-0.397672581568701	0.569463397003832	0.34895961395718	-0.738791429110712	-1.27466083080235	-0.571220459301542	0.794012019139859	-1.02341950451357
2.160.10	-4.19274166227297	0.504531860949087	0.344553622626848	2.12833678813042	0.732951395571716	-0.586758663646558	-0.182514850973514	-0.17259792112644	0.18324308639566	0.418250632618416	0.629889998974632	-0.283101763658751	0.960988358059538
2.160.10	-3.70448940003487	0.17611522006241	1.45927502474125	1.62310757423178	2.12938136689086	0.433943997743482	1.50227206361705	1.27318291820787	0.274394887627568	0.889284187748389	-0.860761979455509	-0.266833789117453	-0.147081538099221
2.160.10	-3.00778444712053	0.154934735199888	-2.4439968621928	1.49306437513408	0.145106302248283	-0.610131117769223	0.750805362335132	0.682333274978773	-0.156395872526834	-0.40456596425229	1.21311463297465	0.542693953506127	1.63045728993646
