2.160.10	3.527501	2.886491	4.155336	3.420451	2.383815	3.828595	3.196176	2.336460
2.160.10	3.523486	2.838849	4.151829	3.447778	2.472756	3.787177	3.137671	2.190332
2.160.10	3.497344	2.907949	4.105033	3.362294	2.326336	3.797198	3.185259	2.474216
2.160.10	3.313867	2.695482	3.934397	3.228657	2.117271	3.634074	2.999131	2.198657
2.160.10	3.487986	2.881955	4.115511	3.387390	2.328380	3.801198	3.162266	2.448706
2.160.10	3.562769	2.929419	4.202815	3.458638	2.416641	3.866110	3.218798	2.431364
2.160.10	3.556905	2.921686	4.196701	3.458184	2.392697	3.857815	3.213252	2.414973
2.160.10	3.213783	2.567026	3.818688	3.114944	2.117271	3.497621	2.879669	1.973128
2.160.10	3.313445	2.620136	3.943544	3.274620	2.276462	3.588047	2.930440	1.982271
2.160.10	3.518514	2.873902	4.176988	3.446226	2.406540	3.834421	3.190892	2.371068
2.160.10	3.505014	2.872739	4.151615	3.401917	2.401401	3.810837	3.182415	2.382017
2.160.10	3.542950	2.867467	4.179063	3.472171	2.474216	3.820595	3.156549	2.255273
2.160.10	3.553640	2.915927	4.169851	3.452400	2.460898	3.824906	3.188928	2.383815
2.160.10	3.510545	2.888741	4.144107	3.426023	2.389166	3.821251	3.176381	2.436163
2.160.10	3.484869	2.833784	4.123917	3.391464	2.352183	3.784617	3.124830	2.298853
2.160.10	3.544068	2.921166	4.150664	3.414806	2.399674	3.826593	3.198107	2.399674
2.160.10	3.505421	2.885926	4.122642	3.412964	2.318063	3.793930	3.135133	2.416641
2.160.10	3.281942	2.623249	3.895975	3.173769	2.264818	3.551206	2.943495	2.004321
2.160.10	3.432649	2.818226	4.062356	3.318898	2.324282	3.735918	3.100026	2.344392
2.160.10	3.467608	2.844477	4.090223	3.354685	2.290035	3.760196	3.124504	2.313867
2.160.10	3.356790	2.687529	3.968670	3.246991	2.274158	3.622525	2.981366	2.037426
2.160.10	3.503246	2.902003	4.114844	3.385070	2.307496	3.810837	3.165541	2.429752
2.160.10	3.515609	2.894316	4.129432	3.425208	2.374748	3.812713	3.141763	2.423246
2.160.10	3.449633	2.809560	4.062995	3.335458	2.352183	3.726564	3.096215	2.252853
2.160.10	3.416308	2.758912	4.043559	3.326131	2.264818	3.697491	3.045714	2.187521
2.160.10	3.531096	2.915927	4.172311	3.449633	2.390935	3.864452	3.217747	2.487138
2.160.10	3.333850	2.659916	3.961041	3.273464	2.274158	3.613630	2.945961	2.068186
2.160.10	3.513351	2.894316	4.148448	3.408918	2.359835	3.821382	3.181272	2.434569
2.160.10	3.530712	2.850646	4.170320	3.454997	2.468347	3.814847	3.155943	2.227887
