2.160.10	-5.60187303653407	4.07099731798935	-0.59281559097466	1.08669675495868	0.196001402016216	-0.184017232473875
2.160.10	-4.57859751956898	3.69964752322527	-0.841342256460778	1.30872744519088	-0.0697088209389278	0.309351260268258
2.160.10	-4.20583838137916	-3.48016190968505	1.32787883818306	0.886735055278329	0.448196178453356	-0.890404937064844
2.160.10	-3.8193224447904	3.22556005074613	-0.177003516735857	-0.24518043606924	-1.43137369899498	1.49323108402481
2.160.10	-3.5367542513723	-3.12419541251719	1.45275422444227	0.995647649585191	0.121622137577047	-0.041423979048106
2.160.10	-5.02138847381213	0.255086408817437	0.761936145973989	-2.4034540366199	-0.4455554523608	-1.99374198158338
2.160.10	-4.8521487113182	0.529164418137098	0.828511091255102	-2.88267589972916	-0.175204212767122	-1.73517425212853
2.160.10	-3.53088074962217	0.712276059018826	0.558340998671001	-0.595732488241635	-0.234961219687795	1.72637618862446
2.160.10	-2.99117417161389	0.748076233353091	-1.4824325875413	-0.802051419866778	-0.0266875355164785	1.68840840918515
2.160.10	-3.96511106941164	0.605728602086169	0.172004412473523	-2.49960720099608	0.713510879703179	0.655290450270779
2.160.10	-4.9738966584377	1.8878621901403	-0.447279513022561	-2.51506349999105	0.6800488145006	-0.527672443475307
2.160.10	-4.49715621174602	3.81267027740703	-0.723474596334311	1.14976456193191	-0.0471352081302797	0.562837219990008
2.160.10	-6.37116119535394	1.79524154101175	0.0527687728802256	0.855898786690055	0.274635592660469	-2.19729267345912
2.160.10	-3.60158517256644	-2.9694456124559	1.24427135182957	0.759957478507842	0.164635472678256	-0.299515124898585
2.160.10	-2.60674510618399	-0.977265298728464	-1.17014498172203	0.141153144494125	0.573401708270511	1.28745273008408
2.160.10	-6.33828298891001	1.89842298686983	0.0143411595028096	0.873705058957661	0.201050537421607	-2.14911639269893
2.160.10	-2.66569978500441	-4.49055705109255	2.37836962039923	-1.2882614434742	-0.267203632252533	0.891913149905123
2.160.10	-3.34769270360799	1.81480140470931	1.33130920046916	0.0448147298985231	-0.357860931317426	2.87421718432054
2.160.10	-4.78360243716464	1.91233008714584	0.661428960711081	0.44651466243736	-1.48214333705362	-0.956514345182922
2.160.10	-4.48543476875232	0.521694087065211	-0.121546084609266	-0.216451131829555	-1.10668633460005	-1.54221549020456
2.160.10	-4.86831955774953	2.03436504975085	-1.18436356169924	1.22549099210835	-0.369582173259263	-0.35525466889571
2.160.10	-2.94771792286706	-4.00354308072661	2.17593975328565	-1.42732749213186	-0.144189863712462	0.577364804907696
2.160.10	-2.55789068156709	-4.30493125852266	2.35290097297304	-1.46846342279246	-0.383474766407467	1.07277406209277
2.160.10	-2.80914339914949	-2.63081425790505	-4.52081184320503	-1.17672148943676	3.98295298945403	-0.453030786624227
2.160.10	-3.00766573212061	-0.147372997313628	-0.560152084913803	1.28026404336875	0.146217639922971	1.72975405128195
2.160.10	-3.76213780956437	-2.83120435371748	1.196280939842	0.350955570340354	0.181377637638671	-0.393219357997234
2.160.10	-3.80093828694824	0.0754328070957798	-1.24803959800874	-1.34233204516899	0.188697612699958	0.0888577129607074
2.160.10	-3.68876950397301	-3.14730282468391	0.968827506775136	0.752883952095337	0.208158683628083	-0.570604154310848
2.160.10	-4.86828439694938	3.29857598827238	-0.765855998203085	1.28644510356277	-0.0506809532809066	-0.0694590193696231
2.160.10	-3.66118571263165	1.77516798086136	-0.0910938257761921	-0.513730757453235	-0.175407863380493	2.01592950869081
2.160.10	-3.55781351842895	-2.67625659099048	1.1424049370283	0.888667191495698	-0.0161313300057853	-0.0156581146382755
2.160.10	-4.73441591527854	4.00757602104007	-1.43648748489833	1.43459446072515	-0.108789053386751	-0.0603550448751062
2.160.10	-3.61801018678298	-2.84031280378356	0.953304621624352	0.849867002044278	0.142246048275654	-0.35469755226395
2.160.10	-2.79307113675497	-1.84436850102462	-3.0214771012664	-0.155794496042792	2.66221612301008	0.432766113381982
2.160.20	5.55844192263634	2.21342570694594	-0.770253538306838	-1.62814303592459	0.84109815689671	0.155982739414263
2.160.20	4.40374680264589	-0.701446406718671	-1.92677678901855	-0.0383678680307454	0.452989857194065	-0.568667448067027
2.160.20	4.92907528856268	2.75480617616156	-0.383823416770811	1.04078220107659	0.862916084343146	0.770121944778852
2.160.20	2.40278715496131	-2.78938591031835	1.63979029006438	0.460994412467301	1.28930044264238	-0.489275722529116
2.160.20	4.02129067697868	-1.40449349688788	-3.31374359346217	-1.08471999459789	-0.190426910611255	-1.28750438276701
2.160.20	4.03234284656108	0.901629354466541	0.53496636648538	-0.50824983891901	1.03880804673789	0.217336375697844
2.160.20	4.03638233547687	1.56091327669557	1.60883423993324	0.610368187351961	0.138176080740872	0.742816297516613
2.160.20	1.00429788836331	-3.66673919162614	-0.768807883095569	0.929638029294235	-2.77118829117619	1.33793977896726
