c.1.10	0.496442	0.157661	0.147876	0.198021	
c.1.10	0.477498	0.164858	0.167411	0.190233	
c.1.10	0.488311	0.15925	0.147621	0.204818	
c.1.10	0.486056	0.165653	0.150136	0.198155	
c.1.10	0.487363	0.158305	0.157551	0.196781	
c.1.10	0.494324	0.15979	0.149858	0.196027	
c.1.10	0.496076	0.157287	0.148206	0.19843	
c.1.10	0.493585	0.151587	0.152093	0.202735	
c.1.10	0.487518	0.158926	0.150508	0.203048	
c.1.10	0.486034	0.160228	0.157019	0.196719	
c.1.10	0.488956	0.159951	0.155947	0.195146	
c.1.10	0.489865	0.154313	0.157124	0.198698	
c.1.10	0.481868	0.162361	0.160702	0.19507	
c.1.10	0.487505	0.140715	0.154748	0.217032	
c.1.10	0.497321	0.145919	0.151278	0.205482	
c.1.10	0.494188	0.149837	0.152924	0.203051	
c.1.10	0.49054	0.154834	0.145808	0.208818	
c.1.10	0.479986	0.157227	0.165878	0.196909	
c.1.10	0.474141	0.164087	0.171008	0.190764	
c.1.10	0.488387	0.159824	0.158945	0.192844	
c.1.10	0.480044	0.165731	0.167134	0.187091	
c.1.10	0.482468	0.158455	0.164447	0.194629	
c.1.10	0.489821	0.157398	0.152185	0.200596	
c.1.10	0.490853	0.14859	0.152838	0.207719	
c.1.10	0.485793	0.155668	0.165597	0.192942	
c.1.10	0.490906	0.152029	0.144567	0.212498	
c.1.10	0.478255	0.159924	0.168394	0.193426	
c.1.10	0.481355	0.166293	0.153116	0.199236	
c.1.10	0.494775	0.149189	0.150811	0.205225	
c.1.10	0.482114	0.159178	0.164005	0.194702	
c.1.10	0.490647	0.156547	0.153525	0.199281	
c.1.10	0.494195	0.151703	0.153444	0.200658	
c.1.10	0.48752	0.150117	0.162148	0.200215	
c.1.10	0.497407	0.148932	0.143746	0.209915	
c.1.10	0.47466	0.161311	0.164508	0.19952	
c.1.10	0.496663	0.141873	0.138644	0.22282	
c.1.10	0.47516	0.16402	0.166069	0.19475	
c.1.10	0.485643	0.157798	0.158061	0.198498	
c.1.10	0.481983	0.15625	0.166295	0.195472	
c.1.10	0.480438	0.156886	0.152582	0.210094	
c.1.10	0.487451	0.138768	0.151836	0.221946	
c.1.10	0.494477	0.160326	0.148499	0.196698	
c.1.10	0.493779	0.152295	0.155584	0.198341	
c.1.10	0.48716	0.157941	0.157816	0.197083	
c.1.10	0.491753	0.162286	0.1476	0.198361	
c.1.10	0.494052	0.149827	0.153892	0.202229	
c.1.10	0.485756	0.159004	0.159799	0.195442	
c.1.10	0.490799	0.16482	0.148115	0.196266	
c.1.10	0.488225	0.157955	0.153552	0.200268	
c.1.10	0.489826	0.159946	0.156616	0.193612	
c.1.10	0.488858	0.149983	0.155294	0.205865	
c.1.10	0.4915	0.162378	0.140176	0.205945	
c.1.10	0.489115	0.166932	0.15111	0.192843	
c.1.10	0.478682	0.169685	0.159133	0.1925	
