1.10.10	91.564	43.863	9.164	85.074	-26.665	77.954	-11.965	-0.084447	54.514	-10.427	-21.542	0.94846	-5.6527	-7.6622	4.9887	-0.073828	5.1487	3.9519	0.031879	-4.4303	-4.5316	-5.099	6.6751	-10.979	4.3704	-1.1349	-9.726	-4.344	5.9677	-5.4165	8.4523
1.10.10	88.701	-39.302	5.675	63.057	-47.14	70.48	0.57901	-11.125	43.247	-4.4185	-20.159	-6.3462	-2.0745	13.773	11.864	-7.8827	-7.4149	-4.1284	0.64598	-1.9995	-1.3322	2.5877	1.3283	-3.1822	2.8847	-1.2944	-3.8851	0.72227	0.65333	1.2504	2.1631
1.10.10	94.259	73.801	26.997	68.138	-36.125	72.411	-5.0853	10.36	39.602	-9.5186	-16.934	3.1112	-8.6322	15.773	-31.381	-13.637	29.133	3.4503	12.513	-2.8636	11.779	0.85663	2.9134	-13.162	9.7302	-9.4555	7.4142	-1.021	3.3263	6.8869	2.6025
1.10.10	96.308	-65.285	-14.386	112.29	17.641	101.36	-67.359	-25.46	98.851	-7.1939	1.9366	7.9227	-33.04	35.689	27.889	-14.952	-33.374	-20.528	7.6398	-16.43	17.876	14.976	12.99	7.6669	13.313	-22.641	5.6854	-7.2723	12.267	-1.404	-7.3064
1.10.10	92.931	49.826	25.92	67.115	-44.682	63.374	-15.334	8.1485	36.524	-6.6135	-19.337	6.3054	-6.3228	10.861	-15.992	-10.33	10.859	-2.1787	9.1437	3.5106	8.8951	0.22047	5.0152	-11.495	2.2961	-6.2198	-0.29454	-0.38087	-3.4137	3.2	11.366
1.10.10	93.996	-4.6505	-0.8771	61.538	-47.514	55.063	-2.0965	-5.4286	36.917	-2.6501	-39.579	-0.71957	-4.5541	-1.0788	-0.86935	0.75154	1.5765	0.029783	0.016185	0.312	-0.74102	1.6017	-1.0669	-6.552	3.1092	-1.7108	-0.10605	0.041476	2.3985	-2.1217	5.2405
1.10.10	89.868	78.983	26.819	86.601	-32.508	79.619	-2.2201	8.7563	45.897	-9.637	-25.362	-1.8173	-7.2653	-10.938	11.599	4.057	-6.7866	0.34918	8.3932	-12.929	-4.1637	-1.9254	15.106	-11.516	2.8693	-4.695	-8.8784	-5.2415	5.5283	1.9574	11.52
1.10.10	90.155	38.819	12.55	81.15	-34.496	72.87	-25.416	-14.913	49.431	-16.349	-19.877	-2.7469	-18.486	-0.85809	11.408	0.99077	6.0181	0.19276	5.7862	-19.078	-11.692	5.4622	10.721	-4.9701	20.591	-9.7911	-8.6308	-3.928	-5.8454	-5.6503	19.494
1.10.10	90.155	3.9538	0.57278	19.924	-96.178	22.437	1.4272	9.038	11.413	3.2653	-38.532	0.62156	2.2541	-0.13945	-0.021319	1.1594	-1.1502	-0.024452	1.4897	0.88202	0.28532	-0.29521	-0.41407	-0.7365	0.32542	-0.011671	-0.033647	-0.24558	0.15881	0.59525	-0.54531
1.10.10	99.464	23.998	4.4044	85.538	-23.861	72.338	-0.79217	-2.0039	57.929	-7.9104	-18.818	-1.3668	-3.9553	-3.8631	1.2473	-1.0097	4.6469	1.7282	1.952	-3.5419	-2.8226	-0.75749	3.8731	-8.0935	3.1532	-1.2044	-5.1888	-0.73369	3.3632	0.98713	2.73
