2.40.100	0	0	0	0	0	0	0	176	176	176	176	176	176	180	205	262	323	426	528	612	689	753	798	858	906	951	991	1027	1079	1122	1172	1240	1306	1377	1451	1552	1663	1801	1919	2040	2150	2261	2367	2479	2559	2645	2750	2847	2965	3094	3196	3326	3462	3585	3711	3842	3963	4086	4216	4338	4466	4616	4771	4912	5055	5206	5340	5481	5653	5823	5972	6132	6258	6414	6556	6687	6837	6964	7113	7257	7389	7549	7709	7858	8013	8163	8298	8486	8630	8790	8962	9127	9260	9421	9563	9697	9838	9972	10108	10250	10388	10520	10658	10800	10924	11074	11212	11319	11457	11591	11720	11834	11965	12087	12194	12318	12428	12532	12668	12764	12892	12987	13099	13185	13289	13382	13487	13580	13674	13771	13839	13923	14006	14079	14166	14230	14293	14374	14437	14496	14557	14613	14676	14734	14791	14831	14879	14925	14970	15011	15047
2.40.100	0	0	0	0	0	0	0	177	177	177	177	177	177	177	197	269	317	410	509	603	702	761	803	857	909	957	988	1030	1076	1127	1176	1243	1310	1376	1452	1549	1667	1784	1907	2027	2153	2268	2365	2461	2545	2654	2754	2856	2985	3087	3204	3333	3451	3565	3689	3833	3955	4075	4212	4365	4513	4654	4790	4911	5062	5200	5357	5497	5642	5801	5959	6135	6292	6439	6567	6719	6869	7007	7160	7290	7427	7576	7728	7891	8060	8219	8366	8534	8705	8875	9037	9188	9328	9486	9632	9768	9915	10057	10175	10298	10434	10594	10736	10862	11008	11150	11290	11441	11573	11684	11822	11955	12089	12222	12340	12455	12569	12679	12786	12893	13012	13125	13235	13325	13427	13528	13626	13714	13797	13886	13981	14069	14145	14222	14291	14363	14440	14499	14551	14622	14680	14734	14796	14844	14894	14945	15001	15051	15092	15129	15165
2.40.100	0	0	0	0	0	0	0	171	171	171	171	171	171	173	208	275	337	429	514	610	695	752	801	833	891	928	973	1012	1057	1105	1157	1226	1286	1368	1465	1549	1656	1782	1912	2039	2150	2262	2369	2462	2562	2643	2735	2839	2970	3090	3202	3307	3424	3532	3659	3797	3905	4046	4176	4308	4449	4594	4728	4879	5009	5145	5306	5436	5579	5737	5890	6027	6172	6316	6473	6621	6758	6888	7029	7154	7288	7447	7579	7708	7884	8043	8195	8330	8486	8662	8819	8963	9086	9220	9349	9488	9627	9765	9889	10023	10177	10315	10457	10587	10699	10835	10960	11090	11201	11331	11460	11576	11686	11793	11905	12016	12118	12217	12334	12431	12525	12612	12718	12800	12897	12985	13079	13166	13243	13321	13401	13476	13540	13613	13674	13733	13783	13836	13894	13958	14006	14048	14093	14129	14170	14209	14250	14286	14318	14355	14384
2.40.100	0	0	0	0	0	0	0	181	181	181	181	181	181	182	218	285	345	452	558	649	737	793	843	899	959	1015	1052	1090	1137	1192	1253	1317	1377	1452	1548	1651	1787	1918	2045	2166	2294	2415	2521	2625	2728	2834	2942	3060	3190	3323	3448	3560	3679	3814	3953	4108	4237	4365	4498	4663	4792	4947	5108	5260	5412	5569	5723	5891	6053	6241	6400	6581	6733	6893	7026	7167	7298	7467	7616	7764	7903	8078	8248	8423	8583	8757	8919	9080	9262	9445	9602	9759	9916	10084	10223	10377	10533	10666	10815	10960	11103	11239	11408	11536	11690	11845	11999	12141	12290	12444	12578	12708	12837	12954	13082	13189	13322	13436	13558	13675	13788	13892	14011	14102	14219	14329	14418	14509	14589	14685	14775	14867	14931	15018	15100	15170	15247	15307	15377	15446	15499	15558	15616	15667	15722	15767	15813	15858	15901	15938	15974
2.40.100	0	0	0	0	0	0	0	183	183	183	183	183	183	188	225	293	354	457	552	651	744	799	854	895	953	995	1035	1082	1130	1179	1247	1319	1396	1475	1571	1669	1784	1912	2044	2175	2292	2389	2517	2625	2734	2833	2947	3062	3180	3316	3439	3559	3671	3813	3963	4105	4246	4382	4543	4686	4837	4974	5134	5287	5431	5580	5740	5897	6064	6204	6386	6553	6713	6871	7041	7217	7360	7508	7644	7799	7945	8117	8263	8417	8597	8783	8953	9120	9269	9455	9598	9776	9936	10088	10240	10382	10544	10689	10824	10970	11128	11285	11438	11600	11751	11903	12057	12209	12343	12470	12617	12758	12887	13002	13128	13253	13373	13493	13637	13759	13882	13997	14105	14226	14344	14449	14543	14650	14746	14845	14939	15026	15121	15207	15286	15365	15436	15524	15591	15654	15725	15795	15856	15915	15984	16034	16084	16143	16195	16233	16289
2.40.100	0	0	0	0	0	0	0	163	163	163	163	163	163	163	182	240	296	390	481	564	640	688	743	784	826	880	921	956	987	1019	1063	1122	1192	1246	1305	1408	1516	1634	1749	1857	1968	2053	2134	2214	2302	2383	2477	2576	2697	2799	2909	3008	3121	3230	3353	3460	3561	3665	3783	3925	4049	4170	4322	4431	4558	4691	4824	4956	5094	5213	5344	5463	5585	5722	5830	5948	6078	6205	6325	6435	6566	6697	6844	6984	7126	7266	7407	7552	7684	7804	7941	8067	8185	8308	8433	8545	8659	8765	8876	8999	9103	9226	9336	9452	9570	9688	9794	9898	10002	10113	10211	10303	10417	10520	10611	10685	10798	10921	11017	11102	11187	11277	11365	11430	11503	11592	11668	11749	11825	11903	11961	12038	12115	12169	12238	12309	12362	12412	12459	12503	12565	12615	12651	12703	12755	12798	12841	12879	12917	12942	12970
2.40.100	0	0	0	0	0	0	0	169	169	169	169	169	169	170	217	272	336	432	528	607	691	740	792	833	892	928	967	1008	1046	1104	1157	1218	1288	1361	1443	1549	1647	1768	1887	2004	2124	2218	2321	2426	2512	2614	2715	2811	2926	3019	3139	3247	3360	3468	3597	3714	3851	3976	4118	4232	4392	4526	4662	4785	4903	5058	5204	5345	5474	5632	5794	5935	6079	6221	6353	6491	6656	6787	6930	7052	7170	7312	7448	7600	7750	7913	8051	8203	8358	8521	8660	8802	8937	9063	9207	9325	9463	9600	9718	9840	9959	10092	10207	10358	10486	10616	10731	10862	10979	11096	11183	11293	11405	11538	11649	11760	11850	11944	12039	12144	12245	12345	12443	12528	12615	12697	12769	12835	12908	12990	13055	13136	13193	13262	13327	13382	13439	13496	13550	13609	13655	13704	13753	13795	13841	13879	13918	13941	13970	13998	14033
2.40.100	0	0	0	0	0	0	0	172	172	172	172	172	172	175	202	274	329	421	511	595	666	727	775	819	865	909	949	986	1023	1071	1132	1188	1259	1341	1430	1516	1616	1747	1860	1971	2072	2163	2254	2344	2441	2530	2625	2724	2843	2960	3081	3182	3302	3416	3526	3657	3783	3908	4026	4153	4279	4440	4579	4708	4843	4988	5132	5278	5424	5586	5713	5854	6018	6128	6264	6410	6545	6683	6806	6947	7102	7264	7400	7543	7700	7847	7982	8149	8296	8448	8584	8724	8870	9016	9153	9304	9412	9534	9666	9826	9939	10068	10213	10344	10469	10611	10729	10859	10970	11091	11199	11334	11449	11556	11655	11758	11870	11981	12069	12165	12271	12354	12464	12549	12650	12738	12828	12904	13001	13073	13142	13208	13288	13356	13431	13505	13570	13642	13701	13763	13815	13871	13913	13951	14004	14047	14091	14145	14179	14218	14263
2.40.100	0	0	0	0	0	0	0	165	165	165	165	165	165	169	192	253	310	390	478	556	631	696	754	801	846	882	919	958	983	1029	1084	1128	1197	1269	1339	1439	1539	1661	1775	1887	1986	2090	2170	2262	2356	2434	2528	2658	2769	2864	2964	3081	3182	3298	3402	3519	3635	3753	3875	3994	4130	4257	4406	4535	4675	4810	4938	5068	5181	5321	5454	5600	5728	5859	5980	6093	6226	6341	6468	6612	6745	6897	7026	7184	7322	7469	7610	7762	7907	8043	8174	8294	8430	8535	8667	8771	8903	9018	9139	9269	9384	9505	9621	9746	9863	9988	10100	10223	10348	10446	10555	10663	10736	10857	10967	11070	11172	11282	11382	11466	11560	11638	11715	11804	11893	11991	12069	12158	12239	12308	12369	12435	12511	12572	12637	12687	12741	12805	12857	12903	12958	13013	13069	13114	13151	13182	13214	13250	13282	13305	13338
2.40.100	0	0	0	0	0	0	0	160	160	160	160	160	160	165	190	257	317	404	481	560	630	680	729	787	830	865	908	948	989	1037	1093	1151	1216	1271	1342	1432	1531	1643	1761	1872	1963	2076	2176	2271	2348	2437	2533	2622	2723	2835	2954	3045	3145	3265	3382	3481	3592	3719	3850	3975	4098	4227	4352	4472	4590	4726	4854	4987	5124	5273	5415	5549	5668	5805	5941	6087	6216	6343	6469	6575	6690	6821	6947	7087	7241	7380	7513	7640	7778	7921	8062	8193	8317	8444	8548	8676	8800	8913	9016	9126	9236	9354	9466	9595	9706	9808	9944	10038	10135	10237	10333	10435	10544	10645	10723	10807	10905	10995	11075	11159	11244	11332	11398	11484	11571	11631	11700	11756	11813	11883	11942	11997	12053	12096	12152	12199	12239	12285	12335	12375	12418	12450	12474	12506	12538	12567	12599	12626	12647	12664	12686
