2.40.100	177	0.0338983	0.039548	0.0734463	0.0564972	0.0169492	0.0169492	0.0451977	0.112994	0.0282486	0.0621469	0.0621469	0.0734463	0.0451977	0.0621469	0.039548	0.0451977	0.0734463	0	0.0225989	0.0903955
2.40.100	178	0.0449438	0.0393258	0.0280899	0.0786517	0.00561798	0.011236	0.0561798	0.129213	0.0168539	0.0561798	0.0393258	0.123596	0.0168539	0.0786517	0.0337079	0.0337079	0.0674157	0.011236	0.0224719	0.106742
2.40.100	172	0.0406977	0.0348837	0.0523256	0.0523256	0.0232558	0.0232558	0.0523256	0.151163	0.0232558	0.0523256	0.0465116	0.0930233	0.0290698	0.0697674	0.0406977	0.0639535	0.0523256	0.00581395	0.0116279	0.0813953
2.40.100	182	0.0659341	0.0494505	0.021978	0.0659341	0	0.021978	0.0549451	0.137363	0.021978	0.0769231	0.0384615	0.0934066	0.021978	0.0659341	0.0494505	0.032967	0.0659341	0.010989	0.021978	0.0824176
2.40.100	184	0.048913	0.0271739	0.0543478	0.0380435	0.0217391	0.0271739	0.076087	0.125	0.0380435	0.0652174	0.0543478	0.0923913	0.0163043	0.0706522	0.0652174	0.048913	0.048913	0	0.0108696	0.0706522
2.40.100	164	0.0609756	0.0304878	0.0731707	0.0670732	0.0121951	0.0365854	0.0670732	0.097561	0.0304878	0.0609756	0.0304878	0.0670732	0.0365854	0.0731707	0.0304878	0.0365854	0.0731707	0.00609756	0.0182927	0.0914634
2.40.100	170	0.0294118	0.0529412	0.0764706	0.0470588	0.0294118	0.0235294	0.0588235	0.111765	0.0235294	0.0823529	0.0470588	0.0647059	0.0294118	0.0705882	0.0352941	0.0882353	0.0470588	0.00588235	0.0176471	0.0588235
2.40.100	173	0.0346821	0.0404624	0.0578035	0.0578035	0.0289017	0.0289017	0.0404624	0.121387	0.017341	0.0635838	0.0462428	0.0693642	0.0289017	0.0809249	0.0635838	0.0635838	0.0404624	0.00578035	0.0115607	0.0982659
2.40.100	166	0.0783133	0.0301205	0.0722892	0.0722892	0	0.060241	0.0240964	0.0843373	0.0240964	0.0481928	0.0481928	0.0662651	0.0240964	0.060241	0.0662651	0.0481928	0.0662651	0	0.0240964	0.10241
2.40.100	161	0.0621118	0.0310559	0.0434783	0.0621118	0.0124224	0.0248447	0.0434783	0.142857	0.0248447	0.0434783	0.0496894	0.0745342	0.0124224	0.0745342	0.0621118	0.0559006	0.0496894	0.00621118	0.0310559	0.0931677
2.40.100	171	0.0935673	0.0409357	0.0467836	0.0584795	0	0.0409357	0.0350877	0.128655	0.0350877	0.0643275	0.0467836	0.0409357	0.0116959	0.0643275	0.0643275	0.0467836	0.0994152	0	0.0233918	0.0584795
2.40.100	165	0.0545455	0.0363636	0.0545455	0.0424242	0.0242424	0.0181818	0.0727273	0.139394	0.0242424	0.0606061	0.0424242	0.0848485	0.030303	0.0909091	0.0363636	0.0484848	0.0666667	0.00606061	0.0121212	0.0545455
2.40.100	119	0.0336134	0.0756303	0.0252101	0.0504202	0.00840336	0.0504202	0.12605	0.0588235	0.0168067	0.0588235	0.0840336	0.0756303	0.0252101	0.0420168	0.0168067	0.0252101	0.0588235	0.00840336	0.0504202	0.109244
2.40.100	166	0.0361446	0.0301205	0.0722892	0.0722892	0.0060241	0.0180723	0.0361446	0.13253	0.0180723	0.0542169	0.0361446	0.0903614	0.0240964	0.0783133	0.0421687	0.0361446	0.0662651	0.0060241	0.0180723	0.126506
2.40.100	166	0.0722892	0.0421687	0.0421687	0.060241	0.0120482	0.0421687	0.0361446	0.120482	0.0240964	0.0722892	0.0542169	0.060241	0.0361446	0.0481928	0.0662651	0.0361446	0.0662651	0.0180723	0.0361446	0.0542169
2.40.100	160	0.03125	0.03125	0.08125	0.05625	0.025	0.01875	0.0625	0.09375	0.0375	0.0625	0.0625	0.075	0.025	0.05625	0.04375	0.0375	0.08125	0.00625	0.04375	0.06875
2.40.100	186	0.00537634	0.016129	0.112903	0.0483871	0.0215054	0.0215054	0.0591398	0.0806452	0.016129	0.0913978	0.0860215	0.0860215	0.016129	0.0806452	0.0483871	0.0537634	0.0483871	0.00537634	0.0376344	0.0645161
2.40.100	187	0.0427807	0.0695187	0.0481283	0.0641711	0.0213904	0.026738	0.0588235	0.0962567	0.0320856	0.0534759	0.0641711	0.0641711	0.0106952	0.0588235	0.0534759	0.0641711	0.0802139	0.00534759	0.0320856	0.0534759
2.40.100	164	0.0243902	0.0426829	0.0609756	0.0487805	0.0121951	0.0243902	0.054878	0.097561	0.0487805	0.0731707	0.0243902	0.0609756	0.0304878	0.054878	0.054878	0.0670732	0.097561	0.0121951	0.0243902	0.0853659
2.40.100	169	0.035503	0.0236686	0.0710059	0.035503	0.0177515	0.0177515	0.0650888	0.0887574	0.035503	0.0887574	0.0710059	0.0710059	0.0236686	0.0591716	0.0414201	0.0532544	0.106509	0.00591716	0.0591716	0.0295858
2.40.100	164	0.0426829	0.0304878	0.054878	0.054878	0.0243902	0.0182927	0.0365854	0.134146	0.0304878	0.0487805	0.0609756	0.0853659	0.0182927	0.0670732	0.0426829	0.0670732	0.0670732	0.00609756	0.0182927	0.0914634
2.40.100	166	0.0481928	0.0361446	0.0542169	0.0662651	0.0060241	0.0240964	0.0542169	0.114458	0.0301205	0.060241	0.060241	0.0662651	0.0240964	0.0783133	0.0481928	0.0421687	0.0783133	0.0060241	0.0180723	0.0843373
2.40.100	179	0.0670391	0.0614525	0.0446927	0.0558659	0.0223464	0.0111732	0.0391061	0.134078	0.0223464	0.0502793	0.0446927	0.0726257	0.0223464	0.0614525	0.0335196	0.0837989	0.0726257	0.00558659	0.0167598	0.0782123
2.40.100	119	0.0504202	0.0756303	0.0588235	0.0588235	0	0.0420168	0.10084	0.0504202	0.00840336	0.0840336	0.109244	0.0588235	0	0.0252101	0.0336134	0.0336134	0.109244	0	0.0252101	0.0672269
2.40.100	133	0.0526316	0.0526316	0.0150376	0.0451128	0	0.0150376	0.0676692	0.12782	0.0075188	0.0977444	0.0676692	0.0526316	0.0075188	0.0601504	0.105263	0.037594	0.0300752	0.0225564	0.0526316	0.0827068
2.40.100	162	0.0308642	0.0246914	0.0617284	0.0555556	0.0246914	0.0308642	0.0493827	0.104938	0.0185185	0.111111	0.0679012	0.0925926	0.00617284	0.0679012	0.0493827	0.0740741	0.0493827	0	0.0617284	0.0185185
2.40.100	164	0.0304878	0.0304878	0.054878	0.0670732	0.0304878	0.0487805	0.0426829	0.128049	0.0304878	0.0609756	0.0609756	0.0853659	0.0304878	0.0670732	0.0426829	0.054878	0.054878	0.00609756	0.0182927	0.054878
2.40.100	182	0.032967	0.032967	0.032967	0.0879121	0.00549451	0.0164835	0.032967	0.131868	0.0274725	0.0659341	0.043956	0.0769231	0.021978	0.0714286	0.043956	0.0384615	0.0824176	0.0164835	0.021978	0.115385
2.40.100	121	0.0578512	0.0495868	0.0165289	0.0330579	0.00826446	0.0247934	0.0661157	0.132231	0.00826446	0.0991736	0.0743802	0.0495868	0.0165289	0.0330579	0.0991736	0.0661157	0.0413223	0.00826446	0.0330579	0.0826446
2.40.100	179	0.0391061	0.0670391	0.0614525	0.0726257	0.0167598	0.0223464	0.0446927	0.100559	0.0223464	0.0223464	0.111732	0.0446927	0.0111732	0.0726257	0.0558659	0.0167598	0.0782123	0.0111732	0.0335196	0.0949721
2.40.100	165	0.0424242	0.0666667	0.0484848	0.0606061	0.0242424	0.0363636	0.0606061	0.0787879	0.0363636	0.0666667	0.0848485	0.0787879	0.0181818	0.0787879	0.0545455	0.0545455	0.0363636	0.00606061	0.0121212	0.0545455
