c.37.1.10	0.453906	0.169359	0.180194	0.196541	
c.37.1.10	0.460461	0.169536	0.170411	0.199591	
c.37.1.10	0.467831	0.166779	0.174882	0.190508	
c.37.1.10	0.471444	0.164561	0.172445	0.19155	
c.37.1.10	0.486049	0.160216	0.171167	0.182568	
c.37.1.10	0.464842	0.169983	0.168159	0.197015	
c.37.1.10	0.479203	0.155736	0.149739	0.215322	
c.37.1.10	0.474736	0.157659	0.153502	0.214103	
c.37.1.10	0.467174	0.159972	0.15891	0.213944	
c.37.1.10	0.46753	0.1679	0.170424	0.194145	
c.37.1.10	0.467644	0.168023	0.176348	0.187985	
c.37.1.10	0.478136	0.156518	0.1651	0.200245	
c.37.1.10	0.475233	0.15769	0.160502	0.206576	
c.37.1.10	0.466653	0.173323	0.169674	0.190351	
c.37.1.10	0.48827	0.157455	0.149105	0.205169	
c.37.1.10	0.460914	0.168876	0.180507	0.189703	
c.37.1.10	0.462063	0.167354	0.180359	0.190224	
c.37.1.10	0.480759	0.13794	0.151491	0.22981	
c.37.1.10	0.476775	0.161269	0.160288	0.201668	
c.37.1.10	0.484017	0.155465	0.157649	0.202869	
c.37.1.10	0.479424	0.156379	0.157202	0.206996	
c.37.1.10	0.463544	0.169074	0.156745	0.210638	
c.37.1.10	0.497822	0.141876	0.147404	0.212898	
c.37.1.10	0.484626	0.150757	0.153511	0.211106	
c.37.1.10	0.462256	0.171332	0.177027	0.189386	
c.37.1.10	0.990868	0.00456621	0.00456621	0	
c.37.1.10	0.504159	0.143587	0.12987	0.222384	
c.37.1.10	0.502588	0.144396	0.134462	0.218553	
c.37.1.10	0.473207	0.161939	0.1645	0.200355	
c.37.1.10	0.486286	0.158636	0.151594	0.203484	
c.37.1.1	0.491764	0.135798	0.135396	0.237043	
c.37.1.1	0.5	0.124432	0.125795	0.249773	
c.37.1.1	0.503346	0.134087	0.139395	0.223171	
c.37.1.1	0.483333	0.157193	0.150877	0.208596	
c.37.1.1	0.476377	0.160176	0.157734	0.205714	
c.37.1.1	0.486709	0.129698	0.141613	0.24198	
c.37.1.1	0.482805	0.155429	0.139724	0.222042	
c.37.1.1	0.479331	0.153817	0.151894	0.214959	
c.37.1.1	0.500366	0.141705	0.129734	0.228194	
c.37.1.1	0.465503	0.169894	0.150804	0.213799	
c.37.1.1	0.485107	0.145001	0.148234	0.221658	
c.37.1.1	0.481601	0.149724	0.145814	0.222861	
c.37.1.1	0.474343	0.164205	0.147935	0.213517	
c.37.1.1	0.468138	0.146099	0.1576	0.228163	
c.37.1.1	0.473343	0.16293	0.145989	0.217738	
c.37.1.1	0.49161	0.146827	0.147614	0.213949	
c.37.1.1	0.474212	0.150015	0.150899	0.224875	
c.37.1.1	0.492999	0.14198	0.147384	0.217637	
c.37.1.1	0.473531	0.154535	0.158817	0.213118	
c.37.1.1	0.496147	0.149697	0.151348	0.202807	
c.37.1.1	0.489092	0.13685	0.139627	0.234431	
c.37.1.1	0.481206	0.153014	0.157092	0.208688	
c.37.1.1	0.478385	0.160926	0.156295	0.204394	
c.37.1.1	0.517616	0.125325	0.131946	0.225112	
c.37.1.1	0.501004	0.14595	0.137246	0.2158	
c.37.1.1	0.466633	0.163939	0.147318	0.22211	
c.37.1.1	0.485585	0.135502	0.141269	0.237644	
c.37.1.1	0.469987	0.158277	0.144549	0.227187	
c.37.1.1	0.466608	0.173463	0.141503	0.218426	
c.37.1.1	0.49509	0.156407	0.138922	0.209581	
c.37.1.1	0.499176	0.139929	0.135218	0.225677	
c.37.1.1	0.472244	0.159646	0.155906	0.212205	
c.37.1.1	0.502478	0.132533	0.129403	0.235586	
c.37.1.1	0.492077	0.155293	0.132474	0.220156	
c.37.1.1	0.510778	0.134021	0.126992	0.22821	
c.37.1.1	0.48536	0.163281	0.141915	0.209443	
c.37.1.1	0.485722	0.160694	0.140817	0.212766	
c.37.1.1	0.465053	0.175352	0.144233	0.215362	
c.37.1.1	0.46698	0.172423	0.153634	0.206963	
c.37.1.1	0.509745	0.118941	0.117941	0.253373	
c.37.1.1	0.486421	0.139035	0.136603	0.237941	
c.37.1.12	0.479842	0.160576	0.159719	0.199863	
c.37.1.12	0.476801	0.157379	0.163441	0.202378	
c.37.1.12	0.483179	0.156562	0.167837	0.192421	
c.37.1.12	0.463956	0.169362	0.161969	0.204713	
c.37.1.12	0.466512	0.168019	0.161298	0.204171	
c.37.1.12	0.509169	0.141631	0.147483	0.201717	
c.37.1.12	0.462653	0.165663	0.165886	0.205797	
c.37.1.12	0.470525	0.162695	0.162336	0.204444	
c.37.1.12	0.465042	0.167896	0.166132	0.20093	
c.37.1.12	0.527498	0.125828	0.123236	0.223438	
c.37.1.12	0.474851	0.16892	0.150352	0.205877	
c.37.1.12	0.467694	0.170813	0.163387	0.198106	
c.37.1.12	0.46867	0.16911	0.162514	0.199707	
c.37.1.12	0.480102	0.171888	0.148815	0.199196	
c.37.1.12	0.478538	0.156368	0.159434	0.20566	
c.37.1.12	0.463099	0.171305	0.161968	0.203627	
c.37.1.12	0.485547	0.159965	0.161052	0.193436	
c.37.1.12	0.471408	0.172538	0.156153	0.199902	
c.37.1.12	0.466866	0.168876	0.171227	0.193031	
c.37.1.12	0.4605	0.170954	0.171319	0.197227	
c.37.1.12	0.483406	0.162655	0.148796	0.205142	
c.37.1.12	0.48401	0.158078	0.166197	0.191715	
c.37.1.12	0.476955	0.157762	0.160284	0.204999	
c.37.1.12	0.472902	0.153957	0.164748	0.208393	
c.37.1.12	0.471575	0.15657	0.163793	0.208062	
c.37.1.12	0.514533	0.131579	0.141791	0.212097	
c.37.1.12	0.463214	0.184188	0.153661	0.198937	
c.37.1.12	0.469623	0.165599	0.16201	0.202769	
c.37.1.12	0.483376	0.167702	0.149982	0.19894	
c.37.1.12	0.471549	0.170896	0.158977	0.198577	
c.37.1.12	0.476266	0.164359	0.15447	0.204905	
c.37.1.12	0.47202	0.161431	0.163095	0.203453	
c.37.1.12	0.478802	0.155663	0.1641	0.201434	
c.37.1.1	0.497674	0.127442	0.123721	0.251163	
c.37.1.1	0.479748	0.152709	0.152983	0.214559	
c.37.1.1	0.495261	0.14763	0.133649	0.22346	
c.37.1.1	0.494492	0.146944	0.151031	0.207534	
c.37.1.1	0.470458	0.154668	0.165759	0.209115	
c.37.1.1	0.502754	0.135329	0.134371	0.227545	
c.37.1.1	0.494083	0.152667	0.137924	0.215325	
c.37.1.19	0.473411	0.161089	0.160311	0.205188	
c.37.1.19	0.464474	0.175789	0.147895	0.211842	
c.37.1.19	0.448054	0.174422	0.177641	0.199883	
c.37.1.19	0.455012	0.183702	0.166338	0.194949	
c.37.1.19	0.492167	0.137293	0.139469	0.23107	
c.37.1.19	0.474666	0.160398	0.141747	0.223189	
c.37.1.19	0.447487	0.17755	0.171833	0.20313	
c.37.1.19	0.456526	0.169664	0.174529	0.199281	
c.37.1.19	0.503917	0.147614	0.137999	0.21047	
c.37.1.19	0.475821	0.159559	0.15099	0.21363	
c.37.1.19	0.468085	0.172951	0.159469	0.199494	
c.37.1.19	0.469525	0.166957	0.15259	0.210927	
c.37.1.19	0.495821	0.145026	0.147395	0.211758	
c.37.1.19	0.494894	0.136599	0.154506	0.214	
c.37.1.19	0.464749	0.173015	0.16248	0.199757	
c.37.1.19	0.451676	0.184432	0.168649	0.195243	
c.37.1.19	0.538322	0.10376	0.09906	0.258858	
c.37.1.19	0.442152	0.173152	0.189606	0.19509	
c.37.1.19	0.461157	0.168388	0.173967	0.196488	
c.37.1.19	0.44582	0.178441	0.16662	0.209119	
c.37.1.19	0.473361	0.165013	0.163395	0.198231	
c.37.1.19	0.470169	0.166579	0.148099	0.215153	
c.37.1.19	0.452857	0.173673	0.173878	0.199592	
c.37.1.19	0.460805	0.166578	0.163665	0.208951	
c.37.1.19	0.502721	0.134194	0.141969	0.221116	
c.37.1.19	0.501716	0.13054	0.141836	0.225908	
c.37.1.19	0.462755	0.173741	0.166459	0.197045	
c.37.1.19	0.510865	0.138634	0.134768	0.215733	
c.37.1.19	0.49586	0.147859	0.142536	0.213745	
c.37.1.19	0.491608	0.15471	0.145642	0.20804	
c.37.1.19	0.495685	0.149051	0.141334	0.21393	
c.37.1.19	0.496225	0.150261	0.149535	0.203978	
c.37.1.19	0.486057	0.154769	0.148076	0.211099	
c.37.1.19	0.465978	0.169251	0.163652	0.20112	
c.37.1.19	0.505375	0.127434	0.149244	0.217947	
c.37.1.19	0.457045	0.17829	0.167172	0.197493	
c.37.1.19	0.445257	0.177424	0.17873	0.198589	
c.37.1.19	0.460139	0.177433	0.164963	0.197465	
c.37.1.19	0.465509	0.169623	0.172087	0.192781	
c.37.1.19	0.483866	0.16077	0.154543	0.200821	
c.37.1.19	0.485853	0.151154	0.15376	0.209233	
c.37.1.19	0.469369	0.16973	0.163604	0.197297	
c.37.1.19	0.484109	0.158343	0.149451	0.208097	
c.37.1.19	0.464043	0.163843	0.175851	0.196264	
c.37.1.19	0.475239	0.165071	0.164933	0.194757	
c.37.1.19	0.466315	0.165202	0.155243	0.21324	
c.37.1.19	0.489687	0.140829	0.150144	0.219339	
c.37.1.19	0.486002	0.145874	0.137279	0.230845	
c.37.1.19	0.466609	0.166584	0.164715	0.202093	
c.37.1.19	0.455567	0.180031	0.159602	0.204801	
c.37.1.19	0.441478	0.183125	0.181071	0.194325	
c.37.1.19	0.482176	0.158403	0.154918	0.204503	
c.37.1.19	0.44238	0.185386	0.176827	0.195407	
c.37.1.19	0.472768	0.157589	0.15067	0.218973	
c.37.1.19	0.446087	0.187417	0.174341	0.192155	
c.37.1.19	0.453179	0.184778	0.164547	0.197495	
c.37.1.19	0.443986	0.184306	0.172432	0.199277	
c.37.1.19	0.453648	0.178759	0.163845	0.203748	
c.37.1.19	0.443217	0.184224	0.178571	0.193988	
c.37.1.19	0.471362	0.159859	0.165493	0.203286	
c.37.1.19	0.450337	0.176557	0.175295	0.197811	
c.37.1.19	0.526858	0.11686	0.120588	0.235694	
c.37.1.19	0.490924	0.148403	0.156884	0.20379	
c.37.1.20	0.488974	0.15246	0.150975	0.207591	
c.37.1.20	0.481033	0.150509	0.155251	0.213207	
c.37.1.20	0.493557	0.147152	0.143044	0.216246	
c.37.1.20	0.502356	0.141831	0.137231	0.218582	
c.37.1.20	0.47045	0.159912	0.165954	0.203685	
c.37.1.20	0.49823	0.148284	0.140795	0.212691	
c.37.1.20	0.487098	0.159822	0.147475	0.205605	
c.37.1.20	0.489929	0.153633	0.144945	0.211493	
c.37.1.20	0.480844	0.158327	0.142299	0.21853	
c.37.1.20	0.494624	0.146277	0.151552	0.207547	
c.37.1.20	0.488363	0.15322	0.142358	0.216059	
c.37.1.20	0.491189	0.158605	0.135921	0.214286	
c.37.1.20	0.483365	0.150903	0.155894	0.209838	
c.37.1.20	0.463525	0.172077	0.151134	0.213264	
c.37.1.20	0.495915	0.146242	0.14134	0.216503	
c.37.1.20	0.482932	0.164096	0.146942	0.20603	
c.37.1.20	0.49204	0.148342	0.151339	0.208279	
c.37.1.20	0.481982	0.148475	0.159044	0.210499	
c.37.1.20	0.488241	0.147695	0.154657	0.209407	
c.37.1.20	0.501602	0.142422	0.14082	0.215155	
c.37.1.20	0.518284	0.120597	0.124361	0.236757	
c.37.1.20	0.504863	0.14235	0.136946	0.215841	
c.37.1.20	0.504405	0.138583	0.147944	0.209068	
c.37.1.20	0.497077	0.145177	0.14063	0.217116	
c.37.1.20	0.492994	0.145405	0.147225	0.214377	
c.37.1.20	0.556561	0.0682847	0.0691074	0.306047	
c.37.1.20	0.485896	0.153572	0.152275	0.208257	
c.37.1.20	0.487505	0.147443	0.150903	0.214148	
c.37.1.20	0.487785	0.15513	0.145969	0.211116	
c.37.1.20	0.478324	0.154532	0.153495	0.213649	
c.37.1.20	0.493122	0.149229	0.1411	0.216549	
c.37.1.20	0.487173	0.154625	0.156272	0.20193	
c.37.1.20	0.470102	0.169385	0.161339	0.199174	
c.37.1.20	0.4741	0.156507	0.168983	0.200411	
c.37.1.20	0.492891	0.143042	0.142324	0.221744	
c.37.1.20	0.480453	0.154805	0.161106	0.203637	
c.37.1.20	0.4953	0.149271	0.151053	0.204376	
c.37.1.20	0.492078	0.158254	0.142225	0.207443	
c.37.1.20	0.488738	0.154044	0.153137	0.204082	
c.37.1.20	0.470174	0.155942	0.150775	0.223109	
c.37.1.8	0.520237	0.137885	0.119266	0.222612	
c.37.1.8	0.485413	0.159885	0.157582	0.197121	
c.37.1.8	0.474422	0.163334	0.168787	0.193456	
c.37.1.8	0.464927	0.171302	0.167118	0.196653	
c.37.1.8	0.481946	0.158029	0.157816	0.202209	
c.37.1.8	0.475723	0.16185	0.16474	0.197688	
c.37.1.8	0.483459	0.156198	0.159548	0.200796	
c.37.1.8	0.478505	0.165215	0.157348	0.198932	
c.37.1.8	0.473057	0.160032	0.170322	0.196588	
c.37.1.8	0.487674	0.176492	0.137549	0.198285	
c.37.1.8	0.498	0.147972	0.155209	0.198819	
c.37.1.8	0.460943	0.182181	0.162715	0.19416	
c.37.1.8	0.492267	0.159109	0.151245	0.197379	
c.37.1.8	0.471242	0.159489	0.170047	0.199222	
c.37.1.8	0.481213	0.171233	0.149119	0.198434	
c.37.1.8	0.491387	0.162671	0.142959	0.202983	
c.37.1.8	0.464079	0.184145	0.162125	0.18965	
c.37.1.8	0.508762	0.140018	0.136224	0.214995	
c.37.1.8	0.479487	0.157692	0.162821	0.2	
c.37.1.8	0.480611	0.163597	0.154872	0.200921	
c.37.1.8	0.483262	0.154291	0.162849	0.199597	
c.37.1.8	0.481781	0.164221	0.162196	0.191802	
c.37.1.8	0.471012	0.152598	0.172725	0.203665	
c.37.1.8	0.500275	0.155923	0.14022	0.203581	
c.37.1.8	0.482353	0.153453	0.165217	0.198977	
c.37.1.8	0.479659	0.1581	0.167357	0.194884	
c.37.1.8	0.501988	0.149631	0.139977	0.208404	
c.37.1.8	0.486532	0.155373	0.161894	0.196201	
c.37.1.8	0.500135	0.152203	0.148148	0.199513	
c.37.1.8	0.487817	0.16081	0.158502	0.19287	
c.37.1.8	0.494436	0.155656	0.144105	0.205804	
c.37.1.8	0.506207	0.13558	0.145414	0.2128	
c.37.1.8	0.493548	0.155087	0.147395	0.20397	
c.37.1.8	0.495733	0.153627	0.149834	0.200806	
c.37.1.8	0.464896	0.177284	0.16373	0.194091	
c.37.1.8	0.482886	0.168853	0.144609	0.203651	
c.37.1.8	0.487278	0.142036	0.158243	0.212443	
c.37.1.8	0.458449	0.178075	0.173023	0.190452	
c.37.1.8	0.492479	0.147986	0.148714	0.21082	
c.37.1.8	0.500765	0.156719	0.14723	0.195286	
c.37.1.8	0.49009	0.161862	0.14955	0.198498	
c.37.1.8	0.504566	0.144035	0.139912	0.211487	
c.37.1.8	0.505015	0.138792	0.148823	0.207369	
c.37.1.8	0.482122	0.168364	0.148473	0.201042	
c.37.1.8	0.501288	0.144206	0.139628	0.214878	
c.37.1.8	0.491693	0.153102	0.156677	0.198528	
c.37.1.8	0.503684	0.143826	0.137342	0.215149	
c.37.1.8	0.503381	0.15168	0.134726	0.210213	
c.37.1.8	0.482397	0.160729	0.160939	0.195935	
c.37.1.8	0.475091	0.165802	0.16191	0.197198	
c.37.1.8	0.476888	0.167982	0.155862	0.199267	
c.37.1.8	0.483499	0.162651	0.159246	0.194605	
c.37.1.8	0.473712	0.162285	0.163627	0.200376	
c.37.1.8	0.475335	0.164033	0.166906	0.193726	
c.37.1.8	0.456691	0.177253	0.173989	0.192066	
