c.1.8.1	0	0	0	0	0	0	0	499	499	499	499	499	499	502	569	773	1048	1368	1668	1943	2153	2312	2453	2572	2677	2818	2963	3108	3267	3436	3631	3827	4078	4322	4615	4967	5309	5649	6018	6401	6722	7057	7383	7753	8052	8423	8774	9188	9605	9974	10383	10791	11271	11689	12161	12622	13101	13625	14096	14635	15121	15652	16192	16743	17275	17818	18370	18932	19502	20045	20633	21220	21824	22448	23042	23650	24236	24909	25558	26115	26781	27449	28129	28761	29483	30188	30886	31554	32228	32934	33679	34407	35133	35868	36634	37362	38086	38877	39586	40360	41096	41878	42618	43398	44194	44951	45704	46509	47296	48070	48884	49702	50503	51284	52059	52870	53662	54510	55287	56085	56836	57652	58460	59258	60074	60931	61781	62549	63299	64089	64891	65681	66462	67295	68068	68835	69595	70393	71191	72052	72859	73619	74441	75228	75987	76752	77482	78242	79004	79768	80499
c.1.8.1	0	0	0	0	0	0	0	474	474	474	474	476	477	486	567	767	1016	1332	1589	1844	2052	2202	2317	2421	2547	2660	2783	2923	3069	3212	3379	3598	3853	4103	4424	4724	5047	5357	5657	5977	6297	6582	6904	7234	7561	7893	8210	8551	8941	9299	9671	10010	10370	10777	11185	11638	12055	12513	12941	13393	13873	14357	14852	15341	15811	16341	16803	17324	17845	18406	18914	19463	20007	20523	21051	21597	22184	22773	23334	23869	24481	25061	25689	26313	26911	27552	28195	28805	29451	30069	30688	31334	31977	32643	33324	33991	34656	35352	36056	36736	37411	38084	38751	39431	40156	40889	41642	42322	43022	43710	44421	45163	45867	46571	47305	48023	48727	49476	50216	50961	51679	52374	53124	53871	54629	55323	56075	56792	57524	58273	58992	59670	60369	61086	61836	62563	63275	63987	64705	65398	66163	66894	67604	68284	68983	69661	70343	71050	71814	72512	73151
c.1.8.1	0	0	0	0	0	0	0	178	178	178	178	178	178	183	211	282	362	467	562	628	698	747	788	824	866	901	942	980	1027	1064	1128	1182	1246	1315	1398	1504	1600	1685	1771	1852	1933	2019	2102	2186	2269	2342	2453	2535	2616	2702	2788	2878	2975	3081	3175	3288	3409	3520	3623	3723	3828	3915	4021	4134	4233	4336	4458	4554	4666	4786	4885	4978	5069	5182	5280	5385	5471	5595	5694	5797	5906	5998	6107	6227	6317	6416	6510	6618	6704	6784	6876	6977	7066	7162	7270	7361	7457	7552	7649	7735	7822	7926	8012	8112	8187	8283	8372	8449	8536	8609	8679	8771	8851	8950	9025	9107	9184	9278	9358	9437	9517	9606	9691	9768	9844	9918	9981	10072	10159	10240	10313	10382	10466	10527	10609	10695	10761	10840	10899	10980	11055	11132	11199	11284	11351	11419	11490	11563	11628	11692	11758
c.1.8.1	0	0	0	0	0	0	0	405	405	405	405	406	406	410	472	659	843	1086	1353	1573	1754	1882	1968	2057	2178	2287	2405	2503	2620	2751	2888	3044	3224	3426	3678	3954	4244	4520	4807	5072	5357	5623	5881	6089	6352	6641	6936	7226	7511	7792	8110	8429	8760	9105	9468	9838	10193	10566	10940	11302	11719	12119	12528	12930	13345	13772	14159	14592	15015	15485	15921	16360	16796	17268	17731	18212	18667	19143	19563	20086	20592	21077	21585	22070	22564	23072	23574	24112	24663	25183	25649	26173	26704	27242	27751	28314	28857	29411	29967	30549	31112	31697	32261	32749	33299	33894	34467	35045	35602	36146	36747	37321	37913	38498	39055	39592	40145	40720	41342	41932	42492	43027	43617	44164	44767	45347	45931	46496	47096	47693	48248	48811	49413	49980	50575	51131	51664	52201	52740	53261	53754	54284	54800	55313	55826	56329	56867	57426	57905	58400	58914
c.1.8.1	0	0	0	0	0	0	0	405	405	405	405	406	406	406	514	693	895	1189	1409	1619	1774	1883	2005	2107	2198	2305	2421	2538	2654	2781	2933	3092	3277	3501	3773	4078	4343	4601	4898	5155	5432	5715	5956	6209	6458	6734	7002	7310	7595	7895	8231	8545	8908	9244	9618	9980	10362	10746	11139	11564	11972	12392	12808	13205	13614	14017	14399	14865	15305	15743	16195	16683	17140	17595	18079	18551	19061	19497	19956	20412	20935	21444	21938	22466	22994	23532	24066	24572	25058	25584	26089	26636	27168	27706	28254	28826	29378	29913	30512	31108	31672	32224	32747	33321	33920	34518	35101	35687	36250	36851	37439	37981	38579	39150	39699	40275	40846	41458	42026	42574	43132	43728	44327	44889	45496	46056	46666	47243	47883	48451	48995	49611	50209	50774	51332	51848	52377	52912	53436	53973	54483	55041	55558	56101	56647	57176	57691	58191	58751	59245	59719
c.1.8.1	0	0	0	0	0	0	0	401	401	401	401	402	405	435	529	691	925	1186	1400	1578	1727	1845	1956	2060	2166	2267	2386	2500	2608	2739	2887	3055	3224	3452	3702	4005	4279	4526	4769	5052	5318	5559	5808	6060	6341	6584	6851	7154	7460	7757	8049	8368	8705	9077	9410	9769	10128	10529	10896	11284	11683	12082	12478	12923	13321	13730	14129	14527	14967	15395	15830	16281	16693	17134	17574	18008	18523	19006	19438	19934	20406	20906	21416	21912	22411	22943	23489	23973	24496	24999	25475	26001	26511	27065	27566	28096	28648	29172	29746	30261	30805	31375	31920	32447	33006	33585	34134	34702	35258	35840	36403	36992	37583	38124	38705	39220	39739	40323	40886	41452	42019	42571	43127	43677	44272	44831	45400	45966	46544	47093	47696	48261	48806	49333	49899	50472	50965	51491	51985	52509	53034	53555	54061	54573	55119	55619	56138	56627	57123	57610	58158
c.1.8.1	0	0	0	0	0	0	0	392	392	392	392	392	393	399	469	674	875	1147	1375	1586	1770	1875	1969	2058	2154	2260	2379	2479	2582	2704	2863	3001	3178	3403	3637	3921	4206	4477	4758	5012	5276	5501	5729	5964	6192	6464	6716	7004	7312	7597	7916	8237	8532	8854	9218	9587	9962	10295	10633	10975	11355	11753	12146	12546	12936	13307	13714	14109	14495	14873	15291	15695	16117	16498	16932	17365	17762	18249	18733	19181	19631	20129	20558	21017	21470	21952	22429	22894	23322	23796	24263	24722	25180	25717	26229	26738	27223	27761	28254	28740	29288	29772	30288	30785	31316	31840	32378	32892	33374	33867	34375	34892	35397	35955	36502	37020	37517	38032	38531	39030	39543	40068	40596	41135	41662	42181	42675	43213	43705	44211	44729	45252	45733	46237	46713	47215	47713	48206	48683	49171	49628	50100	50562	51051	51500	51980	52414	52904	53325	53780	54195
c.1.8.1	0	0	0	0	0	0	0	381	381	381	381	381	386	438	573	755	937	1128	1300	1439	1563	1691	1804	1911	2035	2139	2232	2342	2463	2602	2730	2887	3078	3268	3500	3745	3990	4230	4489	4728	4965	5197	5426	5685	5937	6165	6447	6708	6985	7284	7587	7878	8174	8479	8797	9122	9488	9872	10243	10588	10952	11337	11711	12104	12501	12862	13253	13589	13960	14320	14754	15142	15574	15984	16420	16835	17259	17672	18082	18548	18978	19410	19858	20344	20784	21205	21638	22104	22556	22980	23477	23940	24420	24908	25374	25834	26282	26767	27260	27764	28245	28737	29189	29690	30181	30707	31238	31753	32249	32760	33281	33777	34264	34759	35248	35697	36185	36737	37260	37765	38278	38761	39272	39732	40200	40690	41161	41648	42131	42632	43103	43563	44046	44527	44972	45436	45917	46384	46843	47320	47763	48195	48671	49094	49546	49982	50434	50859	51279	51717	52135
c.1.8.1	0	0	0	0	0	0	0	399	399	399	399	399	439	490	625	801	1005	1204	1396	1548	1674	1774	1918	2030	2142	2251	2384	2500	2636	2773	2918	3084	3266	3457	3662	3910	4177	4438	4683	4941	5207	5425	5659	5923	6205	6488	6747	7043	7333	7630	7926	8233	8519	8888	9218	9595	9962	10333	10673	11040	11456	11853	12277	12699	13080	13492	13877	14278	14715	15139	15595	16077	16510	16951	17393	17863	18340	18833	19260	19730	20176	20654	21144	21614	22132	22615	23112	23659	24136	24609	25123	25648	26191	26723	27249	27789	28320	28888	29442	29945	30511	31058	31630	32174	32721	33321	33866	34437	35036	35622	36189	36763	37327	37864	38436	38993	39600	40191	40754	41351	41950	42486	43073	43609	44217	44748	45309	45910	46495	47051	47595	48161	48711	49273	49799	50381	50936	51483	52019	52583	53116	53645	54169	54682	55232	55794	56293	56832	57365	57870	58400
c.1.8.1	0	0	0	0	0	0	0	499	499	499	499	499	502	513	600	842	1095	1502	1772	2003	2197	2347	2461	2560	2680	2826	2978	3083	3221	3365	3532	3725	3937	4180	4532	4872	5189	5486	5837	6196	6516	6780	7065	7336	7687	8045	8427	8803	9175	9569	9920	10306	10720	11150	11571	12015	12445	12935	13383	13817	14312	14810	15365	15869	16365	16907	17410	17969	18493	19010	19527	20099	20675	21232	21794	22348	22936	23509	24146	24749	25371	25968	26624	27247	27902	28578	29212	29858	30498	31178	31854	32572	33236	33964	34636	35275	35960	36662	37372	38079	38779	39475	40205	40906	41649	42383	43181	43902	44625	45365	46199	46988	47733	48459	49275	50067	50825	51628	52353	53130	53928	54700	55463	56253	57012	57785	58518	59291	60032	60764	61513	62309	63084	63861	64647	65427	66150	66914	67686	68398	69133	69930	70689	71481	72194	72954	73677	74414	75168	75909	76656
