c.1.8.1	0.67748	0.565959	0.796696	0.679268	0.477343	0.737978	0.617658	0.500095	0.912607	0.876532	0.619805	0.827969	0.858871	0.740888	0.514439	0.669003	0.731687	0.680499	0.764765	0.302512	0.60643	0.466863	0.670441	0.676821	0.448617	0.603534	0.422258	0.506768	0.36495	
c.1.8.1	0.676725	0.566589	0.795752	0.676781	0.471692	0.738155	0.619836	0.496154	0.912144	0.874071	0.617209	0.827249	0.858305	0.738746	0.513479	0.663806	0.732367	0.681911	0.765798	0.280039	0.601089	0.471228	0.665396	0.681773	0.437868	0.60164	0.437684	0.499395	0.351381	
c.1.8.1	0.661361	0.545013	0.779969	0.644552	0.436313	0.723701	0.59864	0.460542	0.892629	0.848444	0.551406	0.80623	0.841764	0.705457	0.473116	0.63233	0.70847	0.653458	0.7468	0.211422	0.576037	0.422844	0.633588	0.659171	0.395983	0.570534	0.400582	0.462976	0.283055	
c.1.8.1	0.673318	0.56143	0.793685	0.674932	0.468675	0.733974	0.612058	0.492497	0.910634	0.874695	0.620733	0.823641	0.856136	0.738188	0.510719	0.664399	0.726177	0.673835	0.759193	0.267516	0.600149	0.452935	0.661844	0.671109	0.436485	0.593254	0.41168	0.4943	0.35153	
c.1.8.1	0.67316	0.562626	0.79374	0.672375	0.467481	0.735494	0.613619	0.495533	0.911354	0.872463	0.609243	0.825965	0.857453	0.735839	0.512359	0.660698	0.72713	0.677734	0.761174	0.284674	0.601624	0.453655	0.665937	0.673234	0.437236	0.597166	0.412278	0.497946	0.354594	
c.1.8.1	0.674499	0.562988	0.794347	0.672303	0.4612	0.734656	0.613043	0.493845	0.910786	0.871994	0.608863	0.822625	0.855908	0.732821	0.514183	0.656602	0.723812	0.673025	0.760086	0.255759	0.593367	0.451969	0.662352	0.671004	0.420202	0.59401	0.413578	0.496072	0.35209	
c.1.8.1	0.672548	0.561492	0.793565	0.672809	0.477297	0.735768	0.61761	0.493474	0.912099	0.871887	0.608331	0.826474	0.857703	0.73429	0.510115	0.670874	0.732113	0.679516	0.764901	0.302578	0.609906	0.471453	0.664869	0.679753	0.44615	0.601299	0.442275	0.50158	0.348605	
c.1.8.1	0.673706	0.564158	0.792289	0.668587	0.454152	0.732527	0.612811	0.496374	0.907841	0.870282	0.605181	0.816919	0.854496	0.729035	0.489371	0.649906	0.719456	0.666287	0.757057	0.223003	0.585393	0.454716	0.659314	0.665551	0.407805	0.594719	0.417875	0.49892	0.357364	
c.1.8.1	0.678044	0.570721	0.794736	0.665452	0.457074	0.736869	0.61812	0.505289	0.908445	0.864365	0.586901	0.817693	0.856565	0.722039	0.494676	0.645665	0.718313	0.671002	0.75989	0.237549	0.589445	0.443587	0.666226	0.669893	0.417704	0.60129	0.406886	0.509587	0.36877	
c.1.8.1	0.678906	0.575139	0.796757	0.672502	0.462758	0.742118	0.628589	0.51583	0.910974	0.869854	0.600745	0.827498	0.862473	0.732955	0.512096	0.652926	0.733993	0.685695	0.772054	0.285843	0.59383	0.470858	0.67902	0.689523	0.423727	0.618646	0.43169	0.527416	0.38566	
c.1.8.1	0.679945	0.571163	0.797055	0.672263	0.466013	0.73807	0.618178	0.506886	0.910897	0.870732	0.598476	0.823134	0.858264	0.729954	0.506407	0.65575	0.723452	0.673811	0.762845	0.280541	0.59328	0.447618	0.671273	0.672655	0.427866	0.603677	0.403794	0.51321	0.375316	
