c.1.8.1	6501	2233	2356	2393	
c.1.8.1	5953	2270	2202	2312	
c.1.8.1	1699	687	665	743	
c.1.8.1	5127	1855	1869	1954	
c.1.8.1	5222	1885	1886	2016	
c.1.8.1	5016	1785	1770	1917	
c.1.8.1	5249	2033	2013	2055	
c.1.8.1	4346	1518	1433	1717	
c.1.8.1	4666	1510	1529	1868	
c.1.8.1	6431	2306	2107	2620	
c.1.8.1	5816	1859	1945	2217	
c.1.8.1	7192	2487	2336	2844	
c.1.8.1	4212	1530	1545	1637	
c.1.8.1	4584	1678	1698	1802	
c.1.8.1	6870	2626	2497	2739	
c.1.8.1	5536	2077	1974	2179	
c.1.8.1	4570	1596	1568	1780	
c.1.8.1	4838	1769	1786	1901	
c.1.8.1	5207	2072	1937	2046	
c.1.8.1	8356	2624	2589	3236	
c.1.8.1	4903	1866	1741	2012	
c.1.8.1	4952	1894	1800	1937	
c.1.8.1	4340	1563	1621	1709	
c.1.8.1	5694	2164	2020	2213	
c.1.8.1	3698	1397	1298	1527	
c.1.8.1	4840	1623	1689	1947	
c.1.8.1	4947	1653	1795	1946	
c.1.8.1	6121	2368	2267	2452	
c.1.8.1	4546	1606	1530	1778	
c.1.8.1	4657	1737	1795	1858	
c.1.8.1	4970	1784	1835	1958	
c.1.8.1	5103	1817	1843	1967	
c.1.8.1	5312	1921	1889	2072	
c.1.8.1	3353	1164	1173	1389	
c.1.8.1	5399	1904	1863	2102	
c.1.8.1	4541	1633	1544	1763	
c.1.8.1	3794	1412	1275	1498	
c.1.8.1	6078	2123	1977	2419	
c.1.8.1	4257	1534	1537	1642	
c.1.8.1	3427	1276	1143	1359	
c.1.8.1	4898	1783	1842	1959	
c.1.8.1	5873	2248	2174	2366	
c.1.8.1	5180	1750	1783	2067	
c.1.8.1	6521	2170	2360	2529	
c.1.8.1	5135	1861	1769	2026	
c.1.8.1	4642	1756	1617	1877	
c.1.8.1	6344	2198	2023	2527	
c.1.8.1	4750	1759	1753	1876	
c.1.8.1	5123	1756	1827	2021	
c.1.8.1	5037	1820	1862	1970	
c.1.8.1	7268	2657	2567	2793	
c.1.8.1	5230	1932	1979	2046	
c.1.8.1	4831	1805	1770	1896	
c.1.8.1	5304	1955	1949	2041	
c.1.8.1	5040	1979	1866	1978	
c.1.8.3	3656	1254	1241	1449	
c.1.8.3	4077	1482	1429	1660	
c.1.8.3	3605	1316	1163	1392	
c.1.8.3	4105	1464	1502	1577	
c.1.8.3	4134	1477	1412	1619	
c.1.8.3	4475	1690	1761	1736	
c.1.8.3	4709	1738	1529	1849	
c.1.8.3	3708	1302	1303	1490	
c.1.8.3	4054	1405	1337	1658	
c.1.8.3	4096	1510	1535	1646	
c.1.8.3	4480	1672	1630	1756	
c.1.8.3	3431	1063	1109	1382	
c.1.8.3	4214	1540	1437	1664	
c.1.8.3	5303	1910	1927	2071	
c.1.8.3	4390	1690	1683	1771	
c.1.8.3	4265	1610	1631	1764	
c.1.8.3	4207	1508	1479	1675	
c.1.8.3	3388	1355	1218	1402	
c.1.8.3	4273	1488	1411	1709	
c.1.8.3	3390	1211	1134	1313	
c.1.8.3	3923	1362	1334	1559	
c.1.8.3	4868	1854	1828	1937	
c.1.8.3	4393	1597	1502	1668	
c.1.8.3	4792	1648	1676	1861	
c.1.8.3	4766	1759	1662	1935	
c.1.8.3	4878	1680	1624	1886	
c.1.8.3	4123	1407	1467	1630	
c.1.8.3	3967	1431	1422	1591	
c.1.8.3	4478	1620	1531	1752	
c.1.8.3	4449	1588	1457	1770	
c.1.8.3	4878	1716	1882	1957	
c.1.8.3	4827	1726	1630	1916	
c.1.8.3	5734	2036	2077	2232	
c.1.8.3	4201	1439	1442	1687	
c.1.8.3	4142	1423	1416	1694	
c.1.8.3	4221	1469	1371	1698	
c.1.8.3	4397	1591	1562	1745	
c.1.8.3	4520	1583	1547	1800	
c.1.8.3	4549	1727	1602	1792	
c.1.8.3	3997	1410	1435	1560	
c.1.8.3	4040	1386	1384	1612	
c.1.8.3	4119	1396	1416	1642	
c.1.8.3	3516	1360	1226	1480	
c.1.8.3	4578	1692	1704	1863	
c.1.8.3	4489	1669	1583	1731	
c.1.8.3	4822	1654	1693	1876	
c.1.8.3	3852	1326	1279	1523	
c.1.8.3	4651	1694	1571	1861	
c.1.8.3	4600	1717	1692	1814	
c.1.8.3	5016	1749	1818	1987	
c.1.8.3	3475	1356	1286	1433	
c.1.8.3	4306	1551	1510	1730	
c.1.8.3	3822	1362	1382	1528	
