3.30.1330	166	0.0843373	0.0361446	0.0120482	0.0783133	0.0301205	0.0180723	0.0542169	0.144578	0.0120482	0.0481928	0.0963855	0.0542169	0.0301205	0.0240964	0.0301205	0.0481928	0.0481928	0	0.0361446	0.114458
3.30.1330	127	0.0472441	0.0551181	0.015748	0.0551181	0.015748	0.0629921	0.0944882	0.0393701	0.023622	0.0551181	0.102362	0.0708661	0.0551181	0.00787402	0.0472441	0.023622	0.0944882	0.00787402	0.015748	0.110236
3.30.1330	125	0.032	0.032	0.024	0.056	0.008	0.048	0.096	0.096	0.008	0.08	0.096	0.088	0.032	0.072	0.016	0.04	0.048	0.008	0.056	0.064
3.30.1330	125	0.096	0.048	0.04	0.04	0.032	0.08	0.056	0.04	0.016	0.072	0.128	0.08	0.008	0.016	0.048	0.064	0.032	0	0.024	0.08
3.30.1330	157	0.121019	0.0509554	0.0127389	0.0764331	0.0127389	0.0191083	0.0573248	0.127389	0.0382166	0.0828025	0.101911	0.0509554	0	0.0382166	0.044586	0.0127389	0.0509554	0.00636943	0.0127389	0.0573248
3.30.1330	150	0.1	0.1	0	0.0733333	0.00666667	0.02	0.0533333	0.0933333	0.0333333	0.0266667	0.186667	0.0266667	0.02	0.02	0.06	0.0666667	0.0333333	0.00666667	0.02	0.0533333
3.30.1330	130	0.146154	0.0384615	0.0615385	0.0461538	0.00769231	0.0384615	0.0769231	0.0461538	0.0153846	0.0769231	0.0615385	0.0615385	0.0153846	0.0384615	0.0615385	0.0230769	0.0538462	0	0.0153846	0.115385
3.30.1330	126	0.150794	0.0238095	0.0793651	0.0396825	0.015873	0.0238095	0.0634921	0.0238095	0.0238095	0.0714286	0.0714286	0.0555556	0.0238095	0.0396825	0.047619	0.0793651	0.0396825	0	0.0238095	0.103175
3.30.1330	119	0.159664	0.0252101	0.00840336	0.10084	0	0.0252101	0.142857	0.0672269	0.0168067	0.0420168	0.0756303	0.0420168	0.00840336	0.0336134	0.0420168	0.0252101	0.0504202	0	0.00840336	0.12605
3.30.1330	133	0.157895	0.037594	0.0300752	0.0451128	0.0075188	0.0601504	0.037594	0.0827068	0	0.075188	0.075188	0.0451128	0.0075188	0.0300752	0.0526316	0.0601504	0.0526316	0	0.037594	0.105263
3.30.1330	136	0.132353	0.0367647	0.0441176	0.0367647	0.00735294	0.0514706	0.0441176	0.0808824	0	0.0882353	0.0735294	0.0588235	0.0147059	0.0294118	0.0441176	0.0808824	0.0588235	0	0.0367647	0.0808824
3.30.1330	130	0.107692	0.0538462	0.0307692	0.0769231	0.00769231	0.0461538	0.0692308	0.0615385	0.0307692	0.0615385	0.0538462	0.0153846	0.00769231	0.0769231	0.0615385	0.0538462	0.0692308	0.0153846	0.0230769	0.0769231
3.30.1330	132	0.136364	0.030303	0.0378788	0.0378788	0.00757576	0.0530303	0.0454545	0.0909091	0	0.0909091	0.0681818	0.0606061	0.00757576	0.030303	0.0454545	0.0681818	0.0606061	0	0.0378788	0.0909091
3.30.1330	124	0.112903	0.016129	0.0403226	0.0322581	0.00806452	0.0483871	0.0887097	0.0564516	0.0322581	0.0645161	0.0483871	0.0645161	0.0241935	0.0483871	0.0483871	0.0564516	0.0564516	0	0.0322581	0.120968
3.30.1330	127	0.149606	0.0393701	0.0551181	0.0551181	0	0.0314961	0.0629921	0.0551181	0.00787402	0.0787402	0.0393701	0.0629921	0.00787402	0.0393701	0.0551181	0.0314961	0.0787402	0	0.015748	0.125984
