3.30.1330	1408	494	522	632
3.30.1330	1047	445	445	486
3.30.1330	1038	280	372	462
3.30.1330	1255	373	422	563
3.30.1330	1475	579	618	647
3.30.1330	1435	518	532	619
3.30.1330	1034	392	349	470
3.30.1330	1141	483	444	491
3.30.1330	1206	334	416	541
3.30.1330	1113	411	402	459
3.30.1330	1203	458	436	486
3.30.1330	1174	397	419	509
3.30.1330	1186	431	426	478
3.30.1330	1123	435	420	475
3.30.1330	1215	490	473	532
3.30.1330	1306	452	399	656
3.30.1330	1089	265	307	494
3.30.1330	1191	321	408	542
3.30.1330	657	234	251	307
3.30.1330	707	286	289	289
3.30.1330	1183	378	417	532
3.30.1330	1571	514	565	681
3.30.1330	1526	585	655	664
3.30.1330	1019	412	442	482
3.30.1330	1234	481	469	574
3.30.1330	1107	336	377	559
3.30.1330	1186	367	377	578
3.30.1330	1527	591	626	690
3.30.1330	965	376	362	447
3.30.1330	1198	522	461	521
3.30.1330	1242	374	405	550
3.30.1330	974	462	498	481
3.30.1330	1136	464	427	494
3.30.1330	907	422	423	433
3.30.1330	1241	350	505	511
3.30.1330	1332	413	451	597
3.30.1330	1100	322	363	510
3.30.1330	947	356	260	441
3.30.1330	1186	490	443	499
3.30.1330	959	275	375	429
3.30.1330	1194	381	385	548
3.30.1330	1098	483	406	475
3.30.1330	860	294	280	381
3.30.1330	1291	378	432	569
3.30.1330	1034	458	446	457
3.30.1330	1116	436	418	462
3.30.1330	1148	426	475	515
3.30.1330	1397	423	490	608
3.30.1330	980	455	419	435
3.30.1330	1022	393	420	463
3.30.1330	1076	491	384	504
3.30.1330	1332	406	459	584
3.30.1330	965	483	463	446
3.30.1330	1606	522	640	682
3.30.1330	1289	449	472	560
3.30.1330	947	219	237	443
3.30.1330	1499	509	447	687
3.30.1330	1092	390	337	514
3.30.1330	1071	282	255	497
3.30.1330	1298	422	526	557
3.30.1330	1488	620	651	658
3.30.1330	1265	392	419	566
3.30.1330	922	396	397	400
3.30.1330	766	180	234	344
3.30.1330	1464	591	581	642
3.30.1330	1289	529	566	554
3.30.1330	1212	499	470	540
3.30.1330	1467	505	576	627
3.30.1330	827	375	367	393
3.30.1330	1214	382	438	552
3.30.1330	1378	577	590	615
3.30.1330	1856	819	810	781
3.30.1330	954	435	462	470
3.30.1330	1143	391	381	559
3.30.1330	1673	629	643	766
3.30.1330	1061	310	363	459
3.30.1330	1510	555	616	649
3.30.1330	1521	584	666	698
3.30.1330	1090	287	348	474
3.30.1330	1263	380	451	567
3.30.1330	1132	478	457	507
