b.1.1.1	-3.79329556159952	0.0913459142316297	-0.355968766612196
b.1.1.1	-4.5472896240976	1.86628075148278	0.76664305857292
b.1.1.1	-2.56724542291993	0.510582820047363	0.726177861546113
b.1.1.1	-5.64480948590117	0.3911844936336	-0.828525930071246
b.1.1.1	-4.29726268369665	0.00772223326905012	0.140416376218889
b.1.1.1	-0.0804462428896582	-1.58390783629031	0.339167339612445
b.1.1.1	3.97322538313603	-0.729029067067082	-0.659261697407536
b.1.1.1	-2.42743477019491	2.09847962254	1.45004566228092
b.1.1.1	0.896522901305938	-2.21346122629147	-0.152140464678954
b.1.1.1	-1.82281471667479	-0.783776643472016	0.320282578525302
b.1.1.1	-8.37735501807361	0.977369806140129	1.29588921119575
b.1.1.1	0.752589810021832	-1.25044614770168	-0.367489635605246
b.1.1.1	-4.67576886985076	-0.323772237618388	-0.650242787756397
b.1.1.1	0.688537646660381	2.34276991051244	-0.00445950524371697
b.1.1.1	-1.83098142804724	0.319933116038998	0.0704184464665274
b.1.1.1	1.18529076731935	-2.58568640061132	-0.876041196492006
b.1.1.1	13.9653823547733	-4.26006142117716	1.65806390312237
b.1.1.1	8.30272469802398	-4.73227248597506	2.06574123875324
b.1.1.1	-0.724872381276196	-1.21922068717823	-0.548556012201261
b.1.1.1	-2.62991184347756	-0.034466597837904	1.40781124312063
b.1.1.1	-5.07490404237484	-1.99824865184227	-0.0571737107903338
b.1.1.1	-0.929318487622399	-0.951781334263793	-0.95015989256208
b.1.1.1	-4.97176137698657	0.960868199242763	-0.279024960280466
b.1.1.1	-3.14261754206181	0.496845205799298	0.910122664611548
b.1.1.1	-3.53660561554442	0.293817049656954	-0.750384048652813
b.1.1.1	-5.00455441638588	0.256902378410761	0.733882780197402
b.1.1.1	-3.50887939143653	-1.1452791656179	-0.823344055983803
b.1.1.1	-3.56001976511741	-1.6351046172711	0.425818088376239
b.1.1.1	-7.16302897592475	2.32719224397577	0.909049375018401
b.1.1.1	-8.35870329276507	0.734105793775046	0.0597000738828405
b.1.1.1	11.1899237421999	-1.12276893656098	0.388512252559034
b.1.1.1	-0.945342075876058	0.845665644958944	2.14562458190501
b.1.1.1	-2.58372864793301	0.0883239713247767	-0.0638784414377167
b.1.1.1	-7.90182785702096	0.235856070724963	-0.24567342790064
b.1.1.1	-5.00666484852223	-0.189401121052299	-0.338085616265477
b.1.1.1	1.60173866957771	-1.58542111646409	0.754553149917595
b.1.1.1	2.11737457155318	-0.919490141009699	0.0292091862135205
b.1.1.1	2.04865449724122	1.44449097746243	3.28824495835284
b.1.1.1	-5.28589103619108	0.0294557279492267	0.757597027241824
b.1.1.1	-3.49089315282766	0.649881119172532	-0.251714856931781
b.1.1.1	-7.20327973151415	-0.274213780223138	-0.557669612498286
b.1.1.1	-3.07619798211349	0.838071138974882	0.162397464400814
