b.1.1.1	0.433136	0.191237	0.196257	0.17937	
b.1.1.1	0.408813	0.202007	0.199389	0.189791	
b.1.1.1	0.415085	0.205408	0.197818	0.181689	
b.1.1.1	0.429653	0.193232	0.195459	0.181656	
b.1.1.1	0.417257	0.182301	0.216372	0.184071	
b.1.1.1	0.44707	0.180529	0.197543	0.174858	
b.1.1.1	0.4341	0.192372	0.195177	0.178351	
b.1.1.1	0.430762	0.195167	0.189591	0.18448	
b.1.1.1	0.430753	0.212217	0.182201	0.174829	
b.1.1.1	0.430457	0.18859	0.203678	0.177275	
b.1.1.1	0.397389	0.196654	0.22807	0.177887	
b.1.1.1	0.424354	0.189246	0.207169	0.17923	
b.1.1.1	0.419424	0.206274	0.19596	0.178341	
b.1.1.1	0.427822	0.187402	0.195276	0.189501	
b.1.1.1	0.418976	0.187882	0.208549	0.184594	
b.1.1.1	0.433529	0.19968	0.194875	0.171917	
b.1.1.1	0.44569	0.185004	0.205326	0.16398	
b.1.1.1	0.429104	0.205846	0.208955	0.156095	
b.1.1.1	0.430162	0.199393	0.194838	0.175607	
b.1.1.1	0.410979	0.195227	0.212888	0.180907	
b.1.1.1	0.421164	0.18827	0.214195	0.176371	
b.1.1.1	0.420247	0.192593	0.209383	0.177778	
b.1.1.1	0.416667	0.208561	0.191712	0.18306	
b.1.1.1	0.430309	0.185688	0.203461	0.180543	
b.1.1.1	0.42077	0.199642	0.195166	0.184423	
b.1.1.1	0.436525	0.187263	0.198229	0.177984	
b.1.1.1	0.430433	0.190786	0.202885	0.175896	
b.1.1.1	0.432037	0.198169	0.197254	0.17254	
b.1.1.1	0.403003	0.204545	0.198864	0.193588	
b.1.1.1	0.411551	0.186187	0.218901	0.18336	
b.1.1.1	0.432796	0.204301	0.181452	0.181452	
b.1.1.1	0.432407	0.174282	0.212906	0.180405	
b.1.1.1	0.429392	0.204404	0.18382	0.182384	
b.1.1.1	0.427565	0.193422	0.198121	0.180893	
b.1.1.1	0.422261	0.19523	0.203622	0.178887	
b.1.1.1	0.440587	0.182885	0.196577	0.179951	
b.1.1.1	0.441481	0.189984	0.190528	0.178008	
b.1.1.1	0.416584	0.195631	0.207051	0.180735	
b.1.1.1	0.421117	0.207501	0.191194	0.180188	
b.1.1.1	0.414234	0.201186	0.202099	0.182482	
b.1.1.1	0.416126	0.183144	0.213533	0.187196	
b.1.1.1	0.44083	0.189533	0.186233	0.183404	
b.1.1.1	0.429613	0.186333	0.196355	0.187699	
b.1.1.1	0.428292	0.202978	0.196708	0.172022	
b.1.1.1	0.423905	0.198309	0.196387	0.181399	
b.1.1.1	0.421595	0.192652	0.205645	0.180108	
b.1.1.1	0.42101	0.187879	0.210101	0.18101	
b.1.1.1	0.414025	0.20365	0.20317	0.179155	
b.1.1.1	0.436448	0.191526	0.195589	0.176436	
b.1.1.1	0.428634	0.189142	0.202277	0.179947	
b.1.1.1	0.427126	0.203947	0.189777	0.17915	
b.1.1.1	0.427326	0.193798	0.196705	0.182171	
b.1.1.1	0.427239	0.198228	0.202425	0.172108	
b.1.1.1	0.409155	0.206229	0.193959	0.190656	
b.1.1.1	0.422676	0.200695	0.192441	0.184188	
b.1.1.1	0.421546	0.184543	0.208899	0.185012	
b.1.1.1	0.420471	0.201826	0.191735	0.185968	
b.1.1.1	0.441502	0.185364	0.198363	0.174771	
b.1.1.1	0.417027	0.207311	0.190476	0.185185	
b.1.1.1	0.438114	0.191225	0.182711	0.18795	
b.1.1.1	0.437212	0.19631	0.195284	0.171194	
b.1.1.1	0.424519	0.1875	0.220673	0.167308	
b.1.1.1	0.421867	0.210185	0.194209	0.173739	
b.1.1.1	0.437092	0.187325	0.207363	0.16822	
b.1.1.1	0.421507	0.18819	0.211714	0.178589	
b.1.1.1	0.427295	0.195037	0.195037	0.18263	
b.1.1.1	0.415441	0.218137	0.189542	0.176879	
b.1.1.1	0.420493	0.197197	0.199613	0.182697	
b.1.1.1	0.400562	0.208517	0.212133	0.178787	
b.1.1.1	0.427792	0.191563	0.1866	0.194045	
b.1.1.1	0.433529	0.195408	0.195942	0.17512	
b.1.1.1	0.422888	0.201375	0.189587	0.186149	
b.1.1.1	0.419314	0.186785	0.21474	0.179161	
b.1.1.1	0.41742	0.194669	0.2099	0.17801	
b.1.1.1	0.450484	0.192999	0.188853	0.167665	
b.1.1.1	0.421335	0.198734	0.197272	0.18266	
b.1.1.1	0.42151	0.206865	0.198627	0.172998	
b.1.1.1	0.420401	0.192488	0.213402	0.173709	
b.1.1.1	0.423529	0.203361	0.181513	0.191597	
b.1.1.1	0.422117	0.182444	0.208262	0.187177	
b.1.1.1	0.412776	0.198526	0.20688	0.181818	
b.1.1.1	0.454215	0.19766	0.173054	0.175071	
b.1.1.1	0.426545	0.202746	0.191304	0.179405	
