b.1.1.1	-2.83044832747482	0.370786006947108	0.383493767599665	0.701460506209597	-0.399034734016744	0.29132116309164
b.1.1.1	-3.9991031985302	-2.73885078728512	-0.794004665867821	-0.195521372606473	-0.0599014921616149	-0.357838687889015
b.1.1.1	-2.27147040523565	-1.22059024553141	-1.25046097067341	1.17781999087417	-0.670828720778087	-0.141714235775861
b.1.1.1	-4.68957103181194	0.0970416922298912	2.14664038420968	1.81918350938477	-0.514874633666389	-0.0052046461815754
b.1.1.1	-2.87012540059162	0.486577004140807	-0.176377710274994	0.253533888053682	-0.0284773958750977	0.367066870256192
b.1.1.1	1.15488907418965	2.46460534238021	-1.25004358952044	-1.31823932007834	1.72097978428171	-0.480821495476826
b.1.1.1	3.48748077817549	1.47666281967309	-0.0114100576229883	-1.91760114234859	0.0105079252890731	-0.25242144430533
b.1.1.1	-2.274094441636	-3.11271024022337	-0.969961857619223	0.867288695493144	0.694013235530027	0.784013419895067
b.1.1.1	1.26137919052131	3.24396349668518	-0.0483336195854376	0.762299704918037	-0.254586190627694	-0.474978254555409
b.1.1.1	-0.851402460013564	0.877043614539458	-0.387424753034618	0.339253519689239	0.1393299664882	0.213048735224205
b.1.1.1	-6.50211567994658	-1.08301085051357	1.41261522025101	4.03450899542518	0.480329274795124	0.308404223700385
b.1.1.1	1.1548903181565	1.5438831572496	-0.702776009025813	0.373368740267651	-1.76209325391439	0.934183670660443
b.1.1.1	-2.90007980245233	1.58172652215003	-0.299473135202851	-0.939176035710122	-0.0972643994844661	0.238637331721228
b.1.1.1	0.0784850845067833	-3.48040397887705	1.38748819645012	1.47021763285343	0.0555430579758874	1.98280551160961
b.1.1.1	-1.11354191238566	-0.480530695934196	-0.707589512925106	-0.401096433831686	0.112347609584091	0.160461755934698
b.1.1.1	1.9045576508264	4.58459429283104	0.70362347877208	0.109898588826992	-0.688840302213079	-1.11488551442352
b.1.1.1	14.7120713244109	6.03761873165552	-3.9170015713117	-1.41675712505947	2.21629168962101	-1.49300317617147
