alpha	-11.714788940023	4.83425405105034	-1.32089427489076	0.273412871576585	-0.391798065988382	-2.15649736515233	-0.593501778096581	-0.648641648071694	-0.743687014489421	-0.449521747575584	-0.0801383545206332	0.371863804891303	2.17787161405834	0.339342187309335	-1.55787979779633	0.853354025631052	0.6322477182384	0.586308148639858
alpha	-8.21057726497945	9.14428347010804	-8.96343685106427	-1.09745755608179	1.26440954607897	1.16679035285914	0.276321765335809	-0.0237984294176577	-2.23801166118565	-1.14552830486259	0.870688353781937	0.249771552866872	0.105249446394953	-0.680221586891558	0.504537509664633	0.841475314556636	0.581116275119726	-0.618829953943112
alpha	-11.2229368014055	7.54696266137458	-6.43026652856949	-1.63238221227756	0.782201612028084	0.820986502341204	0.33122417489107	0.399739897383767	-0.142684180104313	-1.76823884730632	0.812906627535811	-0.202182200063563	1.72792211127244	-0.619276914538814	-0.531740610691584	-1.24958434081622	-0.0703581093267368	1.02492853210608
alpha	-8.87116812110909	7.96949298408553	-6.83429873939704	-1.38828466519441	0.453022756478684	0.47739335424093	0.0766756263855142	-0.189546778880112	0.855399166623286	0.00590138652483474	-0.388129264366026	0.280959247213002	-0.75812160050331	0.292986974063463	-1.27025053682826	0.653807888207112	-0.104850269214692	-0.0057737447851828
alpha	-7.71943035204634	6.6250992210855	-6.45017967859707	-1.06932580033552	1.94443816083478	1.95672737700728	0.384086592498553	0.62507481297319	1.00163933414428	0.236955047396241	-0.689830952572663	0.491124066540765	-0.358640601420178	-0.649571982232077	-0.610357527729937	-0.499380899550214	0.0359111624906298	0.824639809775177
alpha	26.0095509376948	4.48411438614628	-1.94022185290257	-2.11419935860661	0.327704574166191	1.82865794754946	0.472027992233861	0.23569573076126	1.73359243342985	-1.08466800565258	-1.14158942575559	0.0135037241863361	-0.17862314790247	0.843546988040789	-0.807683952052561	1.02788529567924	0.0628837693041908	-0.961608892183044
alpha	-11.1462935363374	6.51080029951648	-6.59814911005125	-0.407599705195726	0.693732700034685	1.18251108943155	0.097339851164929	-0.42089483592876	1.29423292404093	0.337944467414524	-2.85248013375043	0.736647128624104	-2.34520950605594	0.404617451839704	-0.313253910218965	-0.833371724336048	-0.416767236831808	-0.0156639584035508
alpha	-14.2989793790039	12.0119109101859	-5.50508063133811	-2.38357649988777	-0.824017637687399	-2.33333998707744	-0.290680680890568	1.46738453388022	-0.309755660175597	0.333865083898794	1.41401605669901	-0.471246815465042	0.24770647301413	-0.553463481357885	-2.81718897778742	0.556765244939664	1.0210182025244	1.77980759366091
alpha	-14.248636717787	8.7321681736818	-5.38433225176454	-3.16657745190063	-1.56077503877466	-0.625760643020818	-0.0675090711057241	-0.87727675946622	-0.436605100534136	1.86864404025965	0.974590507934786	0.482730511347621	-0.317195619348358	1.98848006422574	-2.81371166435831	0.829343204621351	0.549655287044689	0.875334976850962
alpha	-14.0678681933581	10.9220938285135	-5.64080838065907	-2.24030423787288	0.532953557427491	-1.89519745530461	-0.105515105739351	1.16949950021618	-0.314280074090908	0.386513250599352	1.14029984984629	0.0427417147237129	1.23235438081455	-1.09029319578093	-2.78831764680017	-0.219223142113373	1.38564867265347	2.5934989727679
alpha	-14.3147319287613	9.6711458907567	-5.74392176451364	-3.44815725263013	-1.61582863709277	-0.916009738156463	-0.111122607347653	-0.980149138942225	-0.602056152470023	1.21666467777676	1.22346939313019	0.646087845592643	-0.392690391360665	1.83159599004655	-2.66312468489577	0.818776982667131	0.554603284788711	0.513741396908757
alpha	-6.45952461183795	7.23484073235527	-7.721067745463	-1.25469764613648	0.934022220892122	2.33823364352566	0.500599226462287	0.12825399514134	0.767655560546879	-0.0132045482790439	-0.0346404016569521	-0.349729422724351	0.249114026179897	1.53349916686935	-0.00150393651903388	0.390267320142523	0.00134909754840405	-0.394124655063733
alpha	-17.3436937971385	10.7642342889091	-5.68053075215731	-2.63440884923624	-1.96128659016563	-2.02211449680192	-0.303834720855299	-0.4668177959496	-1.76116164917662	-2.66231046142041	2.3291291844012	0.164081958471314	1.29716846890685	1.84536079796171	-0.114209665138711	0.973454234086982	0.924963184830102	-0.52481657105112
alpha	-9.08743773437926	4.63359074427793	-5.18863711187306	0.141553069898997	-0.747262869116567	1.23141594299045	0.295594470838	-0.05449725784076	-0.500277393257737	1.66595658100141	-0.120907351833257	1.67346842232667	-0.0409163837306431	1.56396089825184	-1.27752662207785	-1.06210395356062	2.6246733485759	-2.05933604464863
alpha	-4.68230868489149	5.257846535753	-6.49016192626402	0.173028734559837	1.89229910263255	1.84687082781294	0.480018764589545	1.10356559399257	0.883468145620834	-0.102170677901622	-0.792485130127978	0.884035403925952	0.165286821105214	-0.177837140909539	-2.1995122166552	-0.753557980512587	-0.382713552370619	-0.159271922459126
alpha	-2.1590050626742	5.99812565215662	-6.48889406613158	-1.22835021848001	1.67238813532743	2.12284456337714	0.555810428321248	-1.10873643894484	-0.0159387015478537	-1.64433281490181	0.464320065089933	0.828608566873188	1.2647111850415	-0.675511359417529	-0.683879048651738	-0.241016160890013	-0.881509205436264	0.424337669905978
alpha	-11.0032946804307	2.15661041334571	-4.37059285039545	0.338157326930492	1.01628685704143	0.917651412496278	0.0362727145524379	-2.09620686049392	-0.108453196009037	-3.8953300603347	-0.552125824713798	2.62658843737613	-1.07040552947819	0.164192147488262	-0.112960507624569	-0.271132205892491	0.486760693154395	0.866500693628812
alpha	-7.95437922006158	10.7883002678819	-7.44052790592545	-2.09952751454448	1.03006963136725	1.49042633672915	0.230612814286463	0.478609204321676	1.24301020192318	-0.280432014920646	-0.667255546159379	0.441277939265257	-0.880431719871713	-3.21257265331738	-2.7135347507928	-1.48069469670729	-1.50647838815208	1.46966867130277
alpha	10.7110040409677	2.10189142120552	-5.09108263404329	1.51683087585233	1.47419059308605	3.30011156286613	0.490576061663802	0.953928109045685	-0.110051538388711	-3.29792986958089	0.721110449468495	1.19974809612288	-1.05425743742028	0.0917450545142354	-0.384663246688346	1.52248269937138	0.109089556004276	-0.920304923070685
