1.1	0.139229	0.0389667	0.0569177	0.0183888	0.204028	0.0315236	0.0118214	0.012697	0.0227671	0.0485989	0.0674256	0.0262697	0.015324	0.0109457	0.00481611	0.0709282	0.0122592	0.0468476	0.0477233	0.00437828	0.00437828	0	0.00175131	0.0175131	0.00350263	0.00175131	0.00481611	0.0109457	0.00131349	0.00262697	0.0144483	0.00744308	0.00350263	0.00700525	0.0201401	0.000437828	0.00218914	0.000875657	0.000875657	0.00218914	0	0.000437828
1.1	0.102356	0.0372268	0.0362303	0.0177949	0.192825	0.0484732	0.0241298	0.0196455	0.0165848	0.0655563	0.0427788	0.0330273	0.0154459	0.0128123	0.00576553	0.0556623	0.00932451	0.0480461	0.0526728	0.00790092	0.00469784	0.000640615	0.00149477	0.0248416	0.00718912	0.00512492	0.00818564	0.018649	0.00256246	0.00341661	0.01509	0.00939569	0.00633497	0.00605025	0.0256958	0.000996512	0.00505374	0.00199302	0.00256246	0.00412841	0.000427077	0.00121005
1.1	0.0896172	0.0423434	0.0391531	0.0179814	0.144142	0.0613399	0.0146462	0.0169664	0.0237819	0.0588747	0.0511891	0.0551044	0.0194316	0.0156613	0.00290023	0.0581497	0.011891	0.0556845	0.0449536	0.0163863	0.00478538	0.000145012	0.00159513	0.0242169	0.00667053	0.0087007	0.011891	0.0146462	0.00319026	0.00507541	0.0155162	0.0142111	0.00768561	0.00565545	0.0158063	0.0013051	0.00449536	0.00348028	0.00232019	0.00580046	0.00116009	0.00145012
1.1	0.109986	0.0388017	0.0335235	0.0141227	0.199429	0.0600571	0.0128388	0.0124108	0.0164051	0.0607703	0.046933	0.0399429	0.0145506	0.0168331	0.00285307	0.0536377	0.00884451	0.0566334	0.056776	0.0121255	0.00741797	0.000713267	0.00328103	0.0235378	0.00271041	0.00713267	0.00699001	0.01398	0.0021398	0.00156919	0.0121255	0.00912981	0.00385164	0.00385164	0.0223966	0.00042796	0.00456491	0.0021398	0.000998573	0.00228245	0.00085592	0.00042796
1.1	0.105819	0.031112	0.0437872	0.0220857	0.19685	0.0380257	0.0203572	0.0122911	0.0109468	0.0330325	0.0591511	0.0343768	0.0226618	0.0165162	0.00249664	0.0674093	0.0142116	0.0516612	0.0345688	0.00556943	0.00364893	0.000384098	0.00230459	0.0289994	0.00806606	0.00614557	0.0144037	0.0111389	0.00230459	0.00345688	0.0192049	0.00768197	0.00883426	0.00672172	0.0289994	0.00153639	0.00806606	0.00211254	0.00403303	0.00652967	0.000768197	0.00172844
1.1	0.112227	0.03861	0.0319176	0.0169884	0.200257	0.0532819	0.0159588	0.0249678	0.0200772	0.0610039	0.041184	0.0319176	0.00849421	0.00849421	0.00694981	0.0610039	0.0048906	0.0419562	0.0496782	0.0131274	0.0043758	0.0015444	0.003861	0.021879	0.00540541	0.00978121	0.00875161	0.0169884	0.00772201	0.0020592	0.015444	0.01287	0.0023166	0.0041184	0.0236808	0.001287	0.0033462	0.0020592	0.0033462	0.003861	0.001287	0.0010296
1.1	0.111821	0.040625	0.0387228	0.0195652	0.187092	0.0451087	0.0160326	0.015625	0.0161685	0.0669837	0.0414402	0.0449728	0.0175272	0.00883152	0.00298913	0.0552989	0.0112772	0.0432065	0.0485054	0.0100543	0.00407609	0.00013587	0.0013587	0.0203804	0.00353261	0.00706522	0.0130435	0.0177989	0.00271739	0.00271739	0.017663	0.0133152	0.00611413	0.00516304	0.0248641	0.00122283	0.00502717	0.00285326	0.00258152	0.00475543	0.000407609	0.0013587
1.1	0.171571	0.0323249	0.0302528	0.0165769	0.306672	0.0426855	0.00621633	0.00704517	0.00704517	0.042271	0.0534604	0.0385412	0.00828844	0.00455864	0.000828844	0.0368835	0.00538748	0.0381268	0.0455864	0.00538748	0.00290095	0.000828844	0.00124327	0.0194778	0.00497306	0.00165769	0.00538748	0.00704517	0.000414422	0.00165769	0.00994613	0.00828844	0.00248653	0.000414422	0.0252797	0	0.00290095	0.000828844	0.000828844	0.00290095	0	0.000828844
1.1	0.144943	0.0333681	0.0368439	0.0156413	0.250261	0.0483142	0.012513	0.0100799	0.0135558	0.0403198	0.0552659	0.0354536	0.00764685	0.00347584	0.00173792	0.0670838	0.00938478	0.0396246	0.0469239	0.00521376	0.00417101	0.000347584	0.000695169	0.0243309	0.00278067	0.00486618	0.00590893	0.0107751	0.000695169	0.000695169	0.0118179	0.00764685	0.00347584	0.00417101	0.0260688	0.000347584	0.0045186	0.000695169	0.000347584	0.0066041	0.000695169	0.000695169
1.1	0.164474	0.0340557	0.0290248	0.0131579	0.298375	0.0553406	0.00541796	0.00464396	0.00580495	0.0417957	0.0495356	0.0367647	0.00928793	0.00503096	0.00116099	0.0406347	0.00386997	0.0441176	0.0541796	0.00696594	0.00773994	0.000773994	0.00348297	0.0174149	0.00348297	0.00270898	0.00696594	0.0112229	0.000386997	0	0.00657895	0.00580495	0.00116099	0.000773994	0.0212848	0	0.00154799	0.00154799	0.00116099	0.00116099	0.000773994	0.000386997
