c.10	-5.73651314542406	3.21645880367167	-2.39711991457853	-1.0622454459531	-3.00623319257701	-1.60299735489358	-1.60762054530897	0.829236500668867	0.797553876482861	-0.136790178362316	1.25983072198359
c.10	-2.93297249111429	6.01571166913055	-1.921715271089	-3.33746699866677	-6.05323728631201	-0.861010125991751	-1.10584766968189	3.16429068846394	0.454978553133952	-0.585980946732625	2.04521446060366
c.10	-7.48076926380674	3.07455990969791	-2.61142647516147	-2.19431381458002	-3.80074839039573	-0.153705499129283	-0.126864608201982	-0.122385886915577	1.28582342575111	-0.339858746372562	0.684788665408187
c.10	-6.57941382639691	0.463019877095549	0.60812457244833	-2.00932615302364	-2.11049092270257	-0.186397754053647	-0.0372294807412663	-0.509289644067013	1.05283888795463	-0.391540987299792	0.566343775508626
c.10	-2.3023809589324	5.38477892668001	-1.97486106348005	-3.11213111028706	-5.50679013297172	-0.876408381896392	-1.4019634736658	2.83629259096016	0.362781980605912	-0.440845849272183	1.87048097414678
c.10	-3.4286338469303	6.2624034990385	-1.84090973552337	-3.14867840798682	-5.97750692329743	-0.921511874674658	-1.30918977704998	2.99692542259103	0.457250286694688	-0.750747537475447	2.01453385127664
c.10	-5.97246233662624	5.36672293543367	-3.95259842919037	-1.90640022329928	-4.70944989960886	-0.209257457817699	0.167203000102446	1.25438819888994	0.957164969641334	-0.842123143766342	0.770400370440779
c.10	-3.69509607130771	5.2720058414557	-2.48032536008993	-1.22962141605949	-3.7513759276671	-0.862823809873098	0.545767767827118	2.24365462577817	0.0144273634322917	-0.0110637722045611	1.38346516035641
c.10	-5.40673311898245	2.32385327830698	1.75927576860101	-4.52269282242935	-4.28501058466972	0.155761796139998	0.466974997403782	-0.0071937134705526	1.05777379559188	-0.342448827033227	1.48549484913189
c.10	9.2861620324715	10.0300544657978	-1.78857276422074	-4.06560925691196	-7.80169130298926	1.14202705057257	1.85101480047776	3.73106852366001	3.71057174640927	-4.08688121180132	1.96095155505907
c.10	-4.50875559880637	4.13209952382563	-2.15172349782605	0.348178065550163	-2.34822668436485	0.147882906238969	1.9043390330181	-0.177672447520653	1.22303341221359	-2.0889580323998	0.528408335682837
c.10	-7.51993463637258	4.84864575104826	-3.92607271213113	-1.45719341618298	-4.51997851592629	0.144174329974546	1.2384329798251	1.4177212684727	0.467090864921171	-0.755889531886107	0.752736363798383
c.10	-5.39504169468021	3.07920033360118	-0.160414684203685	-2.87986903984139	-3.8402148874011	-0.757852403120265	-0.640189337504714	0.994873639740837	0.541594920503062	0.217982754252977	1.26843830173799
c.10	-3.95424904203868	5.50166643934588	-2.00698660537121	-3.04153577999784	-5.70824554267494	-0.901521425353474	-1.31442934363108	2.75557422910558	0.43739561308098	-0.587730335239657	1.84530205430286
c.10	-5.34559068015593	5.48434672347087	-4.16854657340099	-2.69772169097815	-5.28662443226684	0.291429173157739	1.32796987713088	2.77409227632578	-0.110313304738983	0.168409622255383	1.15316601031103
c.10	-5.28785403527941	3.58884123529588	-2.22693986547045	0.0711080347467352	-2.28651256552673	0.0771407509570872	1.7975014516993	0.133137584876281	1.04486128055982	-1.5598915136631	0.755652774883906
c.10	-5.77045659414955	3.68304795834729	-3.96276235871945	-1.54125472575256	-3.92136875283519	-0.00189644495601225	0.987610246001345	1.72034722193996	0.334471698950055	-0.221286965926743	0.557306677321998
c.10	-5.39810160669014	2.2478298957291	-2.2452431084236	0.126111660278411	-2.1717343100768	-0.194914811673602	1.11883671027357	-0.206640254185514	1.09869862443174	-1.19060619996003	0.471287038571259
c.10	-5.4634970103499	4.20363753525681	-4.05772163536346	-1.49364768962503	-4.05550422394024	0.0466805943173082	1.19256947549042	2.13627969348868	0.0946306953969308	-0.048710400616935	0.748509938963167
c.10	-5.60136240042486	3.02871633097934	-2.51631527162379	-0.353690731996988	-2.76510083127876	-0.222791512878997	0.824532802744849	0.392023729251115	1.01150754038313	-1.22626933759493	0.694967878921082
