3.10.100	0.6457	0.5178	0.770591	0.64083	0.420596	0.70041	0.565033	0.417269	0.889277	0.859017	0.587839	0.78724	0.827544	0.701066	0.443895	0.641636	0.683711	0.614243	0.717958	0.244048	0.551307	0.386643	0.587464	0.620488	0.384685	0.522524	0.354103	0.404891	0.22094
3.10.100	0.655058	0.535113	0.779144	0.65184	0.441494	0.718204	0.588921	0.450894	0.899455	0.862012	0.593519	0.810644	0.842413	0.717099	0.472088	0.647263	0.70697	0.652615	0.74061	0.248623	0.580583	0.426962	0.63002	0.651206	0.412138	0.565587	0.392129	0.442156	0.276207
3.10.100	0.653402	0.546801	0.773258	0.638225	0.413994	0.716684	0.597088	0.479102	0.889914	0.849245	0.569635	0.796397	0.837223	0.704481	0.446249	0.62796	0.696827	0.643808	0.741009	0.215829	0.550155	0.403544	0.63334	0.653259	0.378639	0.574697	0.365512	0.487968	0.33248
3.10.100	0.645836	0.529795	0.771398	0.639442	0.414606	0.714394	0.589643	0.453493	0.893173	0.851617	0.573763	0.801537	0.839397	0.709209	0.462934	0.62698	0.706404	0.648722	0.743632	0.182796	0.559482	0.419044	0.63105	0.655478	0.369602	0.571201	0.389525	0.462294	0.280139
3.10.100	0.653093	0.525682	0.772497	0.637984	0.421815	0.70733	0.574836	0.42699	0.887086	0.849957	0.564814	0.790507	0.82708	0.694828	0.438169	0.633176	0.686754	0.621886	0.72421	0.215339	0.554783	0.389948	0.600164	0.632005	0.38397	0.536446	0.348832	0.425086	0.259607
3.10.100	0.649222	0.525592	0.770149	0.635353	0.41976	0.708254	0.581694	0.432903	0.884882	0.848424	0.553557	0.79163	0.829179	0.695291	0.415607	0.631581	0.697199	0.629272	0.732532	0.239863	0.553413	0.413453	0.607642	0.641556	0.378011	0.553988	0.367547	0.435759	0.259168
3.10.100	0.643792	0.524247	0.770446	0.642389	0.410923	0.712827	0.582227	0.442344	0.891131	0.85813	0.578639	0.807317	0.839657	0.716144	0.456176	0.623833	0.709561	0.651775	0.739158	0.218514	0.555832	0.418127	0.628186	0.651648	0.379635	0.558796	0.376184	0.445835	0.259618
3.10.100	0.655522	0.53546	0.778447	0.650379	0.434632	0.718039	0.590503	0.446496	0.897385	0.859825	0.588779	0.807014	0.840572	0.714912	0.475688	0.642732	0.705416	0.650351	0.740572	0.22012	0.572137	0.424767	0.625057	0.654442	0.403964	0.559679	0.396273	0.44273	0.254864
3.10.100	0.645911	0.526436	0.768797	0.635002	0.413656	0.709618	0.58019	0.441753	0.886236	0.850995	0.564731	0.796169	0.833378	0.701244	0.451446	0.629195	0.697321	0.635966	0.733297	0.24233	0.554903	0.403581	0.62022	0.645008	0.374802	0.556195	0.358348	0.448336	0.275316
3.10.100	0.645033	0.523984	0.770366	0.632487	0.408005	0.710198	0.582408	0.440564	0.88988	0.849123	0.550869	0.800578	0.835094	0.697538	0.448702	0.619279	0.699067	0.638554	0.73768	0.165266	0.552535	0.39998	0.617938	0.648752	0.364388	0.562355	0.375292	0.447399	0.266297
3.10.100	0.649974	0.530218	0.771033	0.63609	0.42228	0.712808	0.586093	0.439596	0.887028	0.848122	0.558087	0.798521	0.833914	0.699944	0.436606	0.629074	0.700656	0.640465	0.738091	0.1962	0.557353	0.421071	0.616966	0.649141	0.398166	0.553066	0.390679	0.44201	0.263384
3.10.100	0.646384	0.524729	0.768922	0.638118	0.416431	0.709835	0.581678	0.435258	0.885638	0.850626	0.56806	0.795727	0.832303	0.704354	0.445686	0.627024	0.702817	0.63526	0.736434	0.118601	0.556332	0.416431	0.612697	0.64589	0.369373	0.55333	0.392257	0.436828	0.251905
3.10.100	0.642722	0.521458	0.77025	0.643704	0.429947	0.709461	0.580034	0.43932	0.892527	0.858679	0.58165	0.802934	0.836271	0.7131	0.470898	0.642759	0.704218	0.642356	0.736075	0.244842	0.574822	0.428517	0.619938	0.646685	0.410321	0.557703	0.387784	0.437614	0.280004
