3.20.20.100	-0.932547256830114	-1.39385358519009	-1.60787939866446	-1.54580759359238	1.37729290085758	-0.468550710021561	0.752500305874095	0.163205555095857	-0.117378261649276	0.102489856558531	0.0718481498290243	-2.03485317966923	0.165635843254877	-0.654980346572606	-0.0954984341457576
3.20.20.100	-0.229283827840322	-0.760333119246998	-1.93367322598319	-1.33237716817456	0.349252729002525	-0.387328582565404	0.298051515334198	-0.140775291130549	-1.02481315849421	0.806434531379019	0.0397701816295754	-0.695157635693726	1.04169785781806	1.37025461380014	0.0422544863029017
3.20.20.100	-0.235949791501463	-1.54231457448707	-1.97396234650792	-2.17928590678195	0.737682225273816	0.598942806455585	0.330090075450417	-1.23280972347628	-0.850226700394781	-0.29100064957351	0.160178225332297	-0.210704853453618	0.788835203037162	0.702942350975315	-0.135927341025563
3.20.20.100	-0.206220260323671	0.977822193060058	-0.694071411955267	-1.41445538055855	0.255722455907766	-0.175842467908383	-0.551034955093041	-2.26835411188301	-0.381409332373866	0.767107922916258	0.271882798255925	-0.412936218456419	-1.14026013172419	-0.289723786726479	-0.505023023145399
3.20.20.100	1.4619049099849	1.24058373058567	-0.105833445481575	0.891793778903566	0.637914958629171	1.24165020814546	0.383546667995475	0.776139471680813	-1.1939300061027	-0.493231742423948	-0.577737250800497	1.12897015826321	1.23647358856906	0.846026993785635	0.271603439925937
3.20.20.100	-0.0457566264478569	-0.875022387383526	-2.3833810411767	-1.94815185496586	0.101402609761581	-1.05266076985427	0.280090869787332	0.257070436334183	-0.430176096033901	0.503971679483941	-1.11402175954683	-0.809166787516279	0.819024528884446	0.257178624044831	0.796517789772093
3.20.20.100	-0.101179481607377	1.41746166329542	0.104084026446152	-1.21364389781563	-0.120875410384782	1.43683079313019	-0.451343075510099	-1.05444288534407	0.670990728539031	0.39474380239792	-0.513847827706797	-0.288278509342347	0.912887483115955	-0.0919019651140223	0.417363482969669
3.20.20.100	-0.763025670671529	-0.878078557694391	-1.56828120958553	-0.467598195842464	-0.419947882896299	1.14897037600784	0.565656370350131	0.583717769571146	-0.844673567281763	-0.267916002361986	0.858114943693472	0.53237590688942	-0.0840564268413782	0.516937063632658	0.346082159033341
3.20.20.100	-0.153466329874976	-0.141104726725422	-0.475873231171357	-0.214534062914571	1.17570243602624	0.97000968563498	-0.232369335046298	-0.104876998969408	-0.301093388731086	-1.97288928033544	-0.640834123514051	-0.0917299935223312	0.184017291836226	2.0038542602784	1.26446312957654
3.20.20.100	-0.44792449129854	-1.85958465865899	-2.02588657982885	0.738450965579412	-0.329824838020629	1.73246368482163	0.973253053438421	0.594724156757078	0.112770757498546	-0.228230938176599	0.164263706728399	0.242087464011956	0.0981272583026927	-0.0268105123132329	0.694290257299809
3.20.20.100	-0.265800214348188	-0.479460588433445	-0.226794398228679	0.416858991988713	-0.299149929599715	2.25792939637264	1.2016685085029	-0.670348870740073	0.656181269882801	-1.18904278791837	1.45266430670621	0.177812798618388	1.13758815632229	0.543089088689899	-0.877365355599568
