3.20.20.100	8.539185	4.848169	0.000197	0.000658	0.465929	0.026983	0.250135
3.20.20.100	8.617834	4.833174	0.000224	0.000672	0.467474	0.027533	0.242981
3.20.20.100	8.520635	4.805965	0.000222	0.000674	0.466935	0.027136	0.293646
3.20.20.100	8.617284	4.876199	0.00021	0.000644	0.471234	0.026934	0.187779
3.20.20.100	8.132296	4.862202	0.000304	0.000815	0.487684	0.032145	0.210539
3.20.20.100	8.340557	4.866508	0.000231	0.000649	0.473478	0.026025	0.227145
3.20.20.100	8.526012	4.896456	0.000168	6e-04	0.468135	0.024713	0.247487
3.20.20.100	8.564263	4.833797	0.000217	0.00066	0.482083	0.027062	0.194996
3.20.20.100	8.562044	4.636828	0.000294	0.000802	0.468611	0.03154	0.242972
3.20.20.100	8.340836	5.198776	0.000249	0.000633	0.488453	0.027172	0.224468
3.20.20.100	7.313253	5.449387	0.000218	0.000562	0.491605	0.022507	0.201988
3.20.20.100	8.453416	4.875041	0.000213	0.00065	0.479086	0.02646	0.240805
3.20.20.100	8.25641	5.162379	0.000289	0.000639	0.478756	0.026548	0.226708
3.20.20.100	8.514286	4.78077	0.000202	0.000677	0.466511	0.027402	0.236651
3.20.20.100	8.281879	5.006011	0.000271	0.000686	0.487643	0.028028	0.24295
3.20.20.100	8.636943	4.782951	0.000224	0.000679	0.467179	0.027908	0.241204
3.20.20.100	8.6121	4.612913	0.000254	0.000786	0.476803	0.031098	0.246028
3.20.20.100	8.71831	4.602722	0.000249	0.000779	0.477368	0.030975	0.186029
3.20.20.100	8.37013	4.834257	0.000212	0.000684	0.473194	0.0274	0.242555
3.20.20.100	8.674923	4.881891	0.000192	0.000644	0.485029	0.026941	0.145543
3.20.20.100	8.649842	4.781077	2e-04	0.000672	0.466919	0.027373	0.307136
3.20.20.100	8.616883	4.789268	0.000233	0.000691	0.466053	0.028209	0.213144
3.20.20.100	8.637771	4.876988	0.000212	0.000646	0.488009	0.026954	0.16051
3.20.20.100	8.627692	4.877303	0.000209	0.000643	0.47557	0.026629	0.178213
3.20.20.100	8.346749	4.95806	0.000192	0.000636	0.490009	0.025922	0.208486
3.20.20.100	8.433437	4.868392	0.000231	0.000648	0.469071	0.026441	0.2706
3.20.20.100	8.522013	4.775609	0.000198	0.00067	0.471398	0.026883	0.247018
3.20.20.100	8.554745	4.604449	0.000267	0.000808	0.481477	0.031513	0.217529
3.20.20.100	8.842857	4.59086	0.000256	0.000792	0.475565	0.032049	0.2158
3.20.20.100	8.535385	4.826762	0.000209	0.000649	0.470885	0.026469	0.263627
3.20.20.100	9	4.49444	0.000264	0.00082	0.469155	0.032913	0.205703
3.20.20.100	8.53125	4.877175	0.000216	0.000653	0.473191	0.026872	0.264933
3.20.20.100	8.664495	4.764897	0.000234	0.000696	0.474772	0.028458	0.202494
3.20.20.100	8.467949	4.807383	0.000206	0.00068	0.472758	0.027228	0.221151
3.20.20.100	8.547231	4.740691	0.000234	0.000701	0.476456	0.028668	0.217189
3.20.20.100	8.695925	4.747205	0.000217	0.000671	0.462955	0.027613	0.261416
3.20.20.100	8.183486	5.405921	0.000281	0.000581	0.474443	0.025456	0.274947
3.20.20.100	8.687023	4.581001	0.000322	0.000852	0.493627	0.033481	0.240389
3.20.20.100	8.552381	4.818825	0.000222	0.000671	0.472458	0.027237	0.267482
3.20.20.120	7.961538	4.786546	0.000297	0.000821	0.484554	0.03074	0.233124
3.20.20.120	8.145594	4.798025	0.000324	0.000817	0.479767	0.031329	0.257684
3.20.20.120	8.486842	4.740294	0.000261	0.000707	0.483521	0.028009	0.189203
3.20.20.120	8.173913	4.361146	0.000469	0.00113	0.476897	0.039679	0.135629
3.20.20.120	8.666667	4.335828	0.00033	0.001004	0.485001	0.037443	0.167386
3.20.20.120	8.923077	4.398407	0.000362	0.000938	0.478904	0.036273	0.18172
3.20.20.120	8.262712	4.574216	0.000361	0.000945	0.475135	0.03516	0.175326
3.20.20.120	8.023715	4.864326	0.000408	0.000834	0.485206	0.032255	0.214817
3.20.20.120	8.560261	4.742181	0.000234	7e-04	0.473896	0.027975	0.151739
3.20.20.120	8.330435	4.528422	0.000418	0.000981	0.476925	0.036865	0.172036
3.20.20.120	7.89899	4.356612	0.000461	0.001185	0.485905	0.040402	0.236546
3.20.20.120	8.363636	4.724536	0.000346	0.000823	0.472706	0.031986	0.216934
