3.1	3.250908	2.657056	3.876507	3.17667	1.991226	3.585122	2.935003	2.238046	4.474304	4.259235	2.71433	4.019947	4.214022	3.512818	2.238046	3.067443	3.512551	3.224533	3.700704	1.041393	2.7348	1.944483	3.11294	3.261025	1.755875	2.813581	1.799341	2.247973	1.39794
3.1	3.248709	2.646404	3.866465	3.153815	2.033424	3.556905	2.892095	2.220108	4.447515	4.239325	2.669317	3.968763	4.188281	3.453012	2.235528	3.074816	3.436481	3.164055	3.656577	0.954243	2.752816	1.934498	3.091315	3.173769	1.792392	2.757396	1.770852	2.181844	1.380211
3.1	3.246499	2.665581	3.847326	3.119915	2.025306	3.550595	2.892651	2.283301	4.418881	4.192595	2.613842	3.931763	4.178574	3.418467	2.143015	3.053463	3.406029	3.127429	3.639387	1	2.724276	1.880814	3.16465	3.148911	1.78533	2.773055	1.623249	2.269513	1.556303
3.1	3.299289	2.665581	3.926805	3.253338	2.11059	3.615634	2.926342	2.214844	4.51879	4.338636	2.853698	4.052078	4.247359	3.583426	2.305351	3.18949	3.538322	3.237795	3.716921	1	2.834421	2.060698	3.135769	3.234264	1.913814	2.765669	1.778151	2.190332	1.39794
3.1	3.193403	2.607455	3.78533	3.043755	1.929419	3.469527	2.836957	2.152288	4.347115	4.124472	2.526339	3.832126	4.087	3.305996	2.037426	2.935003	3.307068	3.009876	3.563718	0.845098	2.605305	1.919078	2.995196	3.084576	1.672098	2.653213	1.69897	2.103804	1.30103
3.1	3.360025	2.706718	3.984797	3.31492	2.181844	3.65215	2.955207	2.176091	4.59416	4.403447	2.970347	4.096145	4.276485	3.631748	2.4133	3.262925	3.557267	3.249443	3.71617	1.322219	2.895423	2.012837	3.100371	3.237795	1.986772	2.748963	1.869232	2.08636	1.079181
3.1	3.424718	2.832509	4.068371	3.373647	2.209515	3.767304	3.10721	2.474216	4.676694	4.483202	3.007748	4.202951	4.42055	3.731669	2.376577	3.324899	3.687886	3.396896	3.902927	1.176091	2.942504	2.089905	3.374932	3.425534	1.944483	3.031408	1.929419	2.502427	1.732394
3.1	3.205746	2.562293	3.826399	3.16643	2.017033	3.508126	2.815578	2.064458	4.416108	4.243063	2.793092	3.961706	4.131137	3.488692	2.161368	3.079543	3.435844	3.116276	3.584105	0.845098	2.7348	1.80618	2.970812	3.119586	1.792392	2.625312	1.690196	2.037426	1.20412
3.1	3.255514	2.61066	3.885192	3.23096	2.120574	3.531351	2.848805	2.103804	4.483587	4.331022	2.963788	3.969136	4.17234	3.534661	2.238046	3.235023	3.447158	3.09691	3.619824	1.230449	2.779596	1.94939	2.961895	3.128399	1.939519	2.634477	1.78533	2.041393	1.113943
3.1	3.161667	2.572872	3.754119	3.024075	1.919078	3.452247	2.813581	2.146128	4.32052	4.074524	2.457882	3.83866	4.058578	3.283979	2.029384	2.928908	3.337659	3.019116	3.541829	0.845098	2.597695	1.763428	2.996512	3.075182	1.662758	2.680336	1.633468	2.133539	1.230449
