3.1	0.644427	0.526708	0.768439	0.629711	0.39472	0.710678	0.581805	0.443647	0.88694	0.844307	0.538061	0.796873	0.835345	0.696345	0.443647	0.608059	0.696292	0.639199	0.73359	0.206435	0.542119	0.385454	0.617078	0.646432	0.348067	0.557736	0.356683	0.445615	0.277113
3.1	0.647872	0.527757	0.771067	0.628948	0.405514	0.709334	0.576754	0.442744	0.886943	0.845425	0.532327	0.791468	0.835245	0.688615	0.445819	0.613193	0.685318	0.63099	0.729211	0.190299	0.548979	0.385786	0.616484	0.632927	0.357447	0.549892	0.353151	0.435113	0.275248
3.1	0.650681	0.53425	0.771102	0.62531	0.405923	0.711629	0.579761	0.457632	0.885656	0.840303	0.52388	0.788025	0.837492	0.685148	0.429515	0.611991	0.682655	0.626816	0.729426	0.200425	0.546014	0.376963	0.634276	0.631122	0.357825	0.555791	0.32534	0.454868	0.311923
3.1	0.648115	0.523629	0.771385	0.639088	0.414606	0.710258	0.574853	0.435086	0.887675	0.852285	0.560583	0.795993	0.834355	0.703931	0.452865	0.626546	0.695071	0.636035	0.730155	0.196441	0.556796	0.404805	0.615993	0.635341	0.375951	0.54329	0.349301	0.43027	0.274612
3.1	0.650582	0.531209	0.771173	0.620095	0.393074	0.706836	0.577964	0.438479	0.885624	0.840266	0.514683	0.780707	0.832632	0.67352	0.415078	0.597939	0.673739	0.613192	0.726025	0.172169	0.530771	0.390968	0.610202	0.628411	0.340651	0.540531	0.346126	0.428601	0.265055
3.1	0.653389	0.526347	0.774882	0.644618	0.42428	0.710195	0.574668	0.423162	0.893378	0.856292	0.577612	0.796534	0.831603	0.706228	0.469289	0.634507	0.691744	0.631885	0.722645	0.257118	0.563042	0.391415	0.602897	0.62962	0.386347	0.534562	0.36349	0.405713	0.209857
3.1	0.652585	0.539738	0.775234	0.642853	0.421026	0.717865	0.592083	0.471465	0.89115	0.85428	0.57313	0.800878	0.842342	0.711075	0.45286	0.633564	0.702732	0.647283	0.743708	0.224106	0.560698	0.398234	0.643098	0.65274	0.370524	0.577639	0.367653	0.476841	0.33011
3.1	0.642904	0.513861	0.767375	0.63502	0.404511	0.703546	0.564657	0.414022	0.885639	0.850936	0.560147	0.79451	0.828489	0.699648	0.433457	0.617595	0.68905	0.624961	0.718783	0.169482	0.548457	0.362225	0.595789	0.625625	0.35946	0.5265	0.338965	0.408601	0.241483
3.1	0.6457	0.5178	0.770591	0.64083	0.420596	0.70041	0.565033	0.417269	0.889277	0.859017	0.587839	0.78724	0.827544	0.701066	0.443895	0.641636	0.683711	0.614243	0.717958	0.244048	0.551307	0.386643	0.587464	0.620488	0.384685	0.522524	0.354103	0.404891	0.22094
3.1	0.647321	0.526771	0.76862	0.61915	0.392913	0.706814	0.576054	0.439399	0.884585	0.83422	0.503228	0.785929	0.830955	0.672363	0.415497	0.599666	0.683354	0.618135	0.725155	0.173026	0.531853	0.361045	0.613507	0.629614	0.340434	0.548773	0.334437	0.436822	0.251923
3.1	0.645079	0.523665	0.768918	0.627855	0.414988	0.706344	0.57565	0.4291	0.886715	0.847951	0.545673	0.790288	0.832155	0.691706	0.444413	0.617375	0.687665	0.626012	0.728576	0.208218	0.552673	0.386786	0.605699	0.632745	0.384743	0.539809	0.377188	0.418562	0.235149
3.1	0.658836	0.540417	0.781831	0.653898	0.441578	0.721265	0.59421	0.459575	0.90125	0.860913	0.583133	0.810934	0.844215	0.71444	0.489461	0.644253	0.711463	0.654206	0.746825	0.253617	0.579967	0.440626	0.636744	0.655815	0.402478	0.574373	0.392627	0.451641	0.294382
3.1	0.655058	0.535113	0.779144	0.65184	0.441494	0.718204	0.588921	0.450894	0.899455	0.862012	0.593519	0.810644	0.842413	0.717099	0.472088	0.647263	0.70697	0.652615	0.74061	0.248623	0.580583	0.426962	0.63002	0.651206	0.412138	0.565587	0.392129	0.442156	0.276207
3.1	0.655857	0.547762	0.777151	0.629453	0.408193	0.721947	0.601076	0.483538	0.892514	0.840948	0.519227	0.79715	0.847387	0.686509	0.440133	0.609308	0.698566	0.644974	0.750757	0.20015	0.551789	0.401669	0.65393	0.659614	0.368837	0.591733	0.347138	0.492459	0.341751
3.1	0.651977	0.538824	0.775697	0.639411	0.419645	0.719098	0.59371	0.46598	0.89433	0.850108	0.555229	0.806591	0.844603	0.707479	0.447475	0.623487	0.706532	0.651768	0.746598	0.1808	0.562878	0.411198	0.642042	0.65664	0.381371	0.5764	0.382953	0.470699	0.316811
3.1	0.653402	0.546801	0.773258	0.638225	0.413994	0.716684	0.597088	0.479102	0.889914	0.849245	0.569635	0.796397	0.837223	0.704481	0.446249	0.62796	0.696827	0.643808	0.741009	0.215829	0.550155	0.403544	0.63334	0.653259	0.378639	0.574697	0.365512	0.487968	0.33248
3.1	0.645259	0.520542	0.769891	0.629782	0.411221	0.703954	0.572801	0.42317	0.887585	0.849662	0.541321	0.789451	0.833956	0.689642	0.443032	0.626952	0.686396	0.621467	0.725817	0.180215	0.546377	0.389977	0.604283	0.6296	0.368197	0.533963	0.369426	0.425117	0.234694
3.1	0.645516	0.515228	0.770751	0.638846	0.426329	0.707024	0.569519	0.416651	0.891195	0.853426	0.574484	0.798527	0.829258	0.701912	0.470421	0.641723	0.690971	0.63394	0.725908	0.230722	0.569413	0.389759	0.608962	0.631248	0.381463	0.539131	0.371185	0.400474	0.230722
3.1	0.645836	0.529795	0.771398	0.639442	0.414606	0.714394	0.589643	0.453493	0.893173	0.851617	0.573763	0.801537	0.839397	0.709209	0.462934	0.62698	0.706404	0.648722	0.743632	0.182796	0.559482	0.419044	0.63105	0.655478	0.369602	0.571201	0.389525	0.462294	0.280139
3.1	0.653093	0.525682	0.772497	0.637984	0.421815	0.70733	0.574836	0.42699	0.887086	0.849957	0.564814	0.790507	0.82708	0.694828	0.438169	0.633176	0.686754	0.621886	0.72421	0.215339	0.554783	0.389948	0.600164	0.632005	0.38397	0.536446	0.348832	0.425086	0.259607
3.1	0.649222	0.525592	0.770149	0.635353	0.41976	0.708254	0.581694	0.432903	0.884882	0.848424	0.553557	0.79163	0.829179	0.695291	0.415607	0.631581	0.697199	0.629272	0.732532	0.239863	0.553413	0.413453	0.607642	0.641556	0.378011	0.553988	0.367547	0.435759	0.259168
3.1	0.657605	0.535495	0.775902	0.633778	0.406616	0.712837	0.576175	0.444274	0.887702	0.84672	0.541321	0.790642	0.834111	0.689421	0.428705	0.612022	0.679479	0.625482	0.723048	0.168331	0.540153	0.354182	0.617275	0.624093	0.357019	0.540489	0.341803	0.434021	0.271237
3.1	0.658288	0.536798	0.77579	0.639485	0.419665	0.715406	0.586202	0.444437	0.890063	0.846926	0.555683	0.798922	0.832914	0.699786	0.441174	0.621117	0.697578	0.634936	0.731226	0.186869	0.552406	0.407164	0.618677	0.639762	0.372681	0.552278	0.371611	0.441648	0.270286
3.1	0.645948	0.527248	0.768111	0.628385	0.39126	0.709783	0.578693	0.44183	0.88365	0.844627	0.541055	0.793062	0.834395	0.695925	0.431521	0.596355	0.690499	0.634367	0.732678	0.139941	0.534052	0.382099	0.619125	0.636752	0.356005	0.551755	0.346844	0.443435	0.276333
3.1	0.645711	0.526818	0.769669	0.623214	0.410256	0.708452	0.580218	0.436234	0.887103	0.841659	0.518511	0.791053	0.835389	0.682401	0.439622	0.617464	0.685828	0.627721	0.733364	0.223013	0.552337	0.391242	0.6123	0.63678	0.365582	0.553541	0.370624	0.429034	0.241066
3.1	0.64848	0.523264	0.769005	0.627829	0.415959	0.702393	0.563141	0.436866	0.882519	0.845144	0.540448	0.776507	0.826871	0.684294	0.431375	0.629687	0.668718	0.605446	0.714637	0.235392	0.556257	0.341498	0.610718	0.603925	0.360623	0.534189	0.283469	0.43278	0.275708
3.1	0.662555	0.549589	0.781634	0.648453	0.433879	0.723479	0.595176	0.479339	0.896826	0.85437	0.564707	0.804389	0.844404	0.708762	0.455609	0.634001	0.703354	0.653749	0.741515	0.239782	0.568275	0.398249	0.648594	0.647253	0.400662	0.573919	0.350504	0.481349	0.338681
3.1	0.657913	0.538462	0.776749	0.633072	0.413742	0.716067	0.58561	0.449042	0.890812	0.842715	0.529758	0.797138	0.836099	0.687963	0.44633	0.609662	0.690132	0.635663	0.733693	0.187665	0.551069	0.381433	0.618851	0.64043	0.38984	0.552934	0.345317	0.443054	0.2876
3.1	0.64384	0.523016	0.767314	0.622839	0.391162	0.707369	0.575288	0.433324	0.884391	0.841514	0.531675	0.789786	0.833173	0.685049	0.415913	0.602933	0.684941	0.625712	0.729069	0.141334	0.538227	0.388044	0.610306	0.635843	0.348654	0.547651	0.341763	0.428787	0.248801
