3.1	0.772104	0.631062	0.920686	0.754472	0.472925	0.851481	0.697076	0.531545
3.1	0.774534	0.630937	0.921815	0.75191	0.484795	0.848012	0.689513	0.529302
3.1	0.7763	0.637392	0.919969	0.746032	0.484289	0.849015	0.691688	0.545981
3.1	0.775548	0.626586	0.923056	0.764747	0.496126	0.84991	0.687882	0.520633
3.1	0.776069	0.63367	0.919921	0.739701	0.468892	0.843173	0.689444	0.523055
3.1	0.780403	0.628665	0.925513	0.769927	0.506757	0.848252	0.686379	0.505421
3.1	0.778731	0.644071	0.925089	0.767118	0.502412	0.85663	0.706534	0.562601
3.1	0.771861	0.616934	0.921299	0.762395	0.48565	0.844667	0.677919	0.497069
3.1	0.774638	0.621198	0.924468	0.768796	0.504583	0.840273	0.677863	0.500593
3.1	0.773316	0.629302	0.918224	0.739662	0.46939	0.844389	0.688177	0.524924
3.1	0.773058	0.627557	0.921466	0.752417	0.497318	0.846477	0.689855	0.51423
3.1	0.784839	0.643773	0.931357	0.778957	0.526031	0.859208	0.707853	0.547469
3.1	0.782313	0.639067	0.930506	0.778471	0.527262	0.857727	0.703329	0.538487
3.1	0.779928	0.651384	0.924168	0.74853	0.485413	0.858521	0.714783	0.575011
3.1	0.778547	0.643427	0.926286	0.763542	0.501112	0.858698	0.708968	0.556442
3.1	0.778699	0.651657	0.921538	0.760612	0.493383	0.854116	0.711586	0.570975
3.1	0.77368	0.624142	0.923117	0.755122	0.493063	0.844056	0.686801	0.50739
3.1	0.774323	0.618036	0.924547	0.766322	0.511399	0.848104	0.683162	0.49979
3.1	0.774029	0.634954	0.924513	0.766365	0.496901	0.856195	0.706682	0.543508
3.1	0.779306	0.627273	0.921785	0.761277	0.503333	0.844024	0.685926	0.509508
3.1	0.77602	0.628244	0.920564	0.759442	0.501743	0.846581	0.695303	0.517452
3.1	0.781767	0.636602	0.9224	0.753441	0.483389	0.847427	0.684962	0.528157
3.1	0.782966	0.638466	0.922723	0.760602	0.499149	0.850902	0.697228	0.528612
3.1	0.773204	0.63112	0.919434	0.752181	0.468341	0.849616	0.6927	0.528874
3.1	0.77287	0.630564	0.921239	0.745944	0.491047	0.847967	0.694481	0.522141
3.1	0.774767	0.625165	0.918763	0.750094	0.496963	0.839178	0.672808	0.521942
3.1	0.786351	0.652278	0.92768	0.769614	0.514948	0.858658	0.706382	0.568901
3.1	0.78202	0.640036	0.923273	0.752493	0.491789	0.851144	0.696078	0.533748
3.1	0.7714	0.626638	0.919337	0.746239	0.46866	0.847516	0.689266	0.519176
3.1	0.785354	0.634105	0.899239	0.690158	0.365062	0.812008	0.647282	0.488929
3.1	0.779875	0.634699	0.92559	0.764455	0.497363	0.853072	0.695998	0.518577
3.1	0.769291	0.642655	0.917756	0.739587	0.46031	0.855184	0.709092	0.562543
3.1	0.776388	0.63223	0.92619	0.761138	0.510472	0.852194	0.694046	0.531253
3.1	0.786307	0.652977	0.931373	0.776918	0.517874	0.863004	0.716131	0.573839
3.1	0.772815	0.647723	0.917491	0.73056	0.433155	0.855008	0.709586	0.574171
3.1	0.7734	0.629789	0.925552	0.771715	0.49365	0.856334	0.699441	0.531397
3.1	0.782153	0.638897	0.928823	0.776016	0.518592	0.856746	0.704574	0.532747
3.1	0.776328	0.627769	0.924709	0.761115	0.518852	0.850497	0.693373	0.511944
3.1	0.774751	0.632682	0.921336	0.741339	0.472522	0.846521	0.691231	0.528372
3.1	0.777163	0.635685	0.924487	0.759215	0.511171	0.854853	0.70338	0.537374
3.1	0.77781	0.638262	0.91972	0.739119	0.470072	0.844128	0.686192	0.536802
3.1	0.783657	0.664129	0.912889	0.736524	0.441073	0.85482	0.709895	0.582679
3.1	0.7733	0.627255	0.921471	0.751156	0.482682	0.848698	0.686052	0.522121
3.1	0.776007	0.631057	0.920742	0.750165	0.476069	0.848537	0.690784	0.522323
3.1	0.774102	0.630915	0.921377	0.761027	0.495752	0.850452	0.695337	0.529426
3.1	0.774144	0.622179	0.922963	0.758942	0.500975	0.843893	0.68408	0.51199
3.1	0.773224	0.636068	0.922205	0.748547	0.47352	0.853385	0.697921	0.548425
3.1	0.771198	0.627872	0.915107	0.727082	0.441774	0.838128	0.686651	0.517512
3.1	0.776179	0.629057	0.918871	0.737115	0.465783	0.839608	0.674043	0.516007
3.1	0.773932	0.61996	0.922667	0.75197	0.49102	0.841203	0.678311	0.499506
3.1	0.784899	0.642046	0.930717	0.780155	0.534582	0.858218	0.703889	0.542062
3.1	0.773934	0.633274	0.918935	0.748937	0.49612	0.851072	0.697876	0.526203
3.1	0.781339	0.643833	0.925358	0.763342	0.498656	0.856004	0.709307	0.543923
3.1	0.780532	0.634104	0.925716	0.765841	0.533844	0.853079	0.70044	0.517082
3.1	0.782469	0.643007	0.924892	0.763316	0.506165	0.853753	0.703297	0.542324
3.1	0.778001	0.630741	0.924915	0.763645	0.527074	0.853442	0.69864	0.518919
3.1	0.784555	0.640583	0.931066	0.781341	0.537749	0.856683	0.702339	0.540136
3.1	0.774368	0.627155	0.917904	0.746106	0.481052	0.839049	0.684397	0.507257
3.1	0.772966	0.622626	0.921891	0.750565	0.500708	0.844335	0.681609	0.506696
3.1	0.770595	0.628641	0.919471	0.746256	0.489071	0.849518	0.690475	0.529865
3.1	0.791432	0.644764	0.933992	0.78877	0.544117	0.856618	0.700898	0.532217
3.1	0.773384	0.628249	0.923658	0.758342	0.489192	0.851517	0.698298	0.52823
3.1	0.772053	0.630449	0.919484	0.755954	0.478378	0.851157	0.691192	0.534162
3.1	0.774322	0.624454	0.921278	0.750715	0.491226	0.84201	0.684227	0.508408
3.1	0.77367	0.619922	0.920204	0.757982	0.472076	0.843572	0.679397	0.503507
3.1	0.776824	0.633695	0.921509	0.76023	0.504692	0.85192	0.700476	0.525388
3.1	0.774216	0.628502	0.920988	0.764315	0.498787	0.850216	0.696714	0.521337
3.1	0.779538	0.644437	0.92205	0.7431	0.476971	0.850707	0.702449	0.555755
3.1	0.778801	0.643201	0.924922	0.76426	0.502958	0.857673	0.702925	0.558787
3.1	0.772484	0.626737	0.925759	0.773663	0.51675	0.852696	0.697139	0.528016
3.1	0.774459	0.625916	0.925537	0.76931	0.515362	0.849414	0.694775	0.522399
3.1	0.784465	0.65268	0.926021	0.76411	0.512956	0.859813	0.712653	0.566176
3.1	0.771962	0.632762	0.920717	0.75519	0.473171	0.853836	0.700676	0.536873
3.1	0.778283	0.635796	0.923695	0.757035	0.49662	0.854295	0.701537	0.531984
3.1	0.774624	0.632536	0.922363	0.751238	0.473274	0.851426	0.692603	0.530786
3.1	0.77474	0.631657	0.922998	0.751682	0.483494	0.85007	0.6944	0.530232
3.1	0.775251	0.62832	0.926575	0.77101	0.504718	0.850699	0.696364	0.521337
3.1	0.772782	0.624609	0.923981	0.771765	0.509196	0.848019	0.69296	0.517017
3.1	0.790999	0.647751	0.932781	0.78641	0.538249	0.860074	0.706497	0.537954
3.1	0.767344	0.63308	0.916841	0.736126	0.472752	0.853837	0.701232	0.543808
3.1	0.776137	0.642694	0.923895	0.754645	0.47245	0.85222	0.697773	0.552241
3.1	0.774346	0.619675	0.925527	0.780477	0.523569	0.84709	0.687757	0.508599
3.1	0.778814	0.647377	0.925209	0.769008	0.512944	0.854192	0.708394	0.564385
