a.104.1.0	-0.897130652580611	-0.870919463766115	-1.92633123011833	-0.312114801492675	-0.727478016194394	-0.899661714482884	1.7111244624046	-0.0455085571686822	0.238817860646709	-1.9098308974538	0.539339748464904	-0.360822982861051
a.104.1.0	-0.695652782330222	-0.807743570075178	-1.94484397240852	-0.193014035203172	-0.917986077441955	-0.761418723007772	1.0303473883632	0.142915636991745	-0.490440853726789	-1.62095034441091	0.461655023901233	-0.720177938320099
a.104.1.0	-0.694081459186058	-0.939288515363614	-2.45447096476328	-0.370870977292493	-0.698398246361138	-0.331989290200279	1.00945217962603	-0.0174378761137577	-0.215100279545101	-1.3746967347591	0.272838657184271	-0.469324614131854
a.104.1.0	-0.699647946312152	-0.679378782205678	-1.76228780184451	-0.30239250549962	-0.832671869085242	-0.766577647509067	1.67605508300416	0.0458692215845262	0.0675589360173272	-2.06423895566111	0.284330241654332	-0.338380720193079
a.104.1.0	-0.606553175553437	-0.950501301017222	-2.04114539730516	-0.667472387357058	-0.504793526028133	-0.602461658438338	1.18368204872712	0.0480047364553213	-0.176200833964048	-1.51710842365021	0.682493770917145	-0.327898213654101
a.104.1.0	-0.799308148535877	-0.733102460138528	-2.05219562779701	-0.416264702971072	-0.760544686602621	-0.689177036473532	1.18385934436911	0.0176424462009054	-0.455653117116416	-1.50341770536987	0.646463823420581	-0.549353825391182
a.104.1.0	-0.793131462170529	-0.556132544521123	-1.64240378290672	-0.10174492606523	-0.590146384825654	-0.726786859292802	1.48621164129869	-0.0844419628816817	-0.23920726958511	-1.48734836675969	0.760776131032937	-0.434794165037904
a.104.1.0	-0.917856713908115	-0.705605319931071	-1.82366271705031	-0.523023359612141	-0.50596720773031	-0.72163888517117	0.942477654759917	-0.153935697828463	0.081756973551426	-1.67648668151378	0.482189650624506	-0.411630363001964
a.104.1.0	-1.06006643588046	-0.404882238689876	-1.45396486377824	-0.311776262248755	-0.625005478180837	-0.665755957380431	1.33880643239408	0.0204355023908098	-0.150245298721598	-1.58464275841221	0.643103544406204	-0.545728866141059
a.104.1.0	-0.674524325893389	-0.650269066327837	-1.91366758256607	-0.15167006313238	-1.01694444857373	-0.726914972803205	1.27121579187861	0.112047318333636	-0.447785089684464	-1.85895523302334	0.397393502314606	-0.550437097501896
a.104.1.0	-0.915368307585037	-0.526117013102668	-1.81671535758311	-0.472120381105562	-0.360736184172535	-0.494508627261993	1.2152733417856	-0.225784387543067	0.0053175336606602	-1.44865332146653	0.566451699683486	-0.405305767719345
a.104.1.0	-0.646681331043288	-0.738907445330456	-1.8440862984361	-0.33381022370762	-0.646139298666492	-0.73694735608937	1.20775598614773	0.0641203735231166	-0.0954853653704741	-1.70067852023421	0.293963810097295	-0.514093070990567
a.104.1.0	-0.708803776327467	-0.889333522011598	-1.65302977229388	-0.718380253496835	-0.517305396770814	-0.619008687729935	0.99719306323393	0.0411358093466552	0.160948052394233	-1.6711948559941	0.597983827898447	-0.317343036760367
a.104.1.0	-0.466961394919331	-0.669169364885691	-1.68065782092042	-0.579934486715136	-0.729690826170174	-0.70478121954955	1.46056204669277	0.119084209921424	0.17177047923806	-2.2593675160533	0.00507586135965342	-0.345817387663064
a.104.1.0	-1.52075377993662	-0.671074648569054	-1.92751963816725	-0.180688122826991	-1.11922936973028	-1.13577439111292	1.35200130681141	-0.438155233123166	-0.304466536906171	-1.69475663548957	0.489707413018888	-0.824504231801143
a.104.1.0	-0.468950915185742	-0.953240611164245	-2.27729143139052	-0.513694629772331	-0.520932174835869	-0.601721279575807	1.34635417970004	0.118165437246374	-0.105742726899285	-1.69615099573923	0.508257979034111	-0.563824445993797
a.104.1.0	-0.923639250470186	-0.859093558466482	-2.00615184545306	-0.522782901855558	-1.02415648261603	-0.800629513183694	1.53299264881573	-0.0583082082824854	0.0612257321784088	-2.00107473023457	0.230916719034389	-0.535747933055391
a.104.1.0	-0.718682277772959	-0.954184940972322	-1.9570017055833	-0.576407409213953	-0.738862637425222	-0.873446952807244	1.48300468313223	0.00516328701825449	0.261929652301232	-1.85076040371794	0.542723510733335	-0.456389853186159
a.104.1.0	-0.703476207489917	-0.485571107947312	-1.532113363769	-0.364960542758957	-0.580045300556689	-0.922256876261519	1.41057917823303	-0.000751958825218136	-0.296443920234344	-1.60032880244495	0.17166299196955	-0.416495355048638
a.104.1.0	-0.701561231646361	-0.916816967537193	-2.01194380274289	-0.670225304358202	-0.509795834047163	-0.800188802224951	1.4717874734735	-0.119369594638217	0.281613369868989	-1.72162512758826	0.663807212230756	-0.550375939259967
a.104.1.0	-0.212170661707777	-0.574173552426526	-1.55923296082918	-0.681929222218159	-0.185390974812605	-0.668289129888696	1.26467094621496	-0.0302093463050331	0.264882069649256	-1.89383550686669	0.0554427742880537	-0.307928827164355
a.104.1.0	-0.818993105992286	-0.942870387737643	-2.23663296818794	-0.313997423903947	-0.928091575898949	-0.647595401492661	1.21298772920473	0.158542865567404	-0.554803044390913	-1.44747029604559	0.417674896364164	-0.506338788106375
a.104.1.0	-0.427613082717361	-0.673510099846574	-1.75816648872433	-0.446440188574632	-0.551630740164919	-0.781164088103439	1.42835589317808	0.324217520295952	-0.31009455162604	-1.73627584202428	0.542463544442069	-0.414722847103305
a.104.1.0	-0.492001164719105	-1.0326789383716	-1.62579472879694	0.337200929542496	-1.2283162867292	-0.622288630495346	1.69722496639432	0.149688695406229	-0.316758578935664	-2.46519511416768	0.762849417799333	-0.243364282085921
a.104.1.0	-0.3160405247542	-0.78292194820255	-1.7898515495937	-0.692197966092763	-0.689923429721189	-0.675507964974428	1.39920364035536	0.38275508299839	-0.208458199822823	-1.65556474555369	0.441989139200407	-0.479318951295784
a.104.1.0	-0.398780965397549	-0.56572501572728	-1.55553740610712	-0.492437545752569	-0.254994233796142	-0.620612489951014	1.32009418105321	-0.0543946439297702	0.07746113879794	-1.68867376804961	0.571076813931103	-0.239794389370585
a.104.1.0	-1.08434628820267	-0.56424410895897	-2.00556413951348	-0.245181648054121	-0.557973330716941	-0.792461419100795	0.975895531140905	-0.179794343757068	-0.000158044915201418	-1.83557574802814	0.62355572372158	-0.532551548184943
