a.104.1.0	0.675894	0.572765	0.795613	0.669936	0.465293	0.74176	0.627313	0.517426	0.911837	0.868668	0.594317	0.828613	0.864397	0.731977	0.505463	0.656359	0.73425	0.686786	0.773826	0.282022	0.598474	0.46675	0.6854	0.688992	0.436486	0.621242	0.42486	0.530509	0.389544	
a.104.1.0	0.674322	0.56995	0.792988	0.663807	0.448435	0.736952	0.622039	0.511365	0.907952	0.863928	0.58577	0.819604	0.860022	0.72446	0.487807	0.640723	0.723036	0.672403	0.768029	0.242255	0.580946	0.461766	0.675053	0.679641	0.415548	0.612908	0.407619	0.521372	0.384277	
a.104.1.0	0.671282	0.567717	0.789915	0.656831	0.434079	0.736066	0.617997	0.509375	0.903401	0.859643	0.571506	0.818508	0.859587	0.717984	0.475886	0.627619	0.721251	0.672712	0.764224	0.217306	0.570339	0.442427	0.675459	0.675883	0.402444	0.608929	0.387321	0.516904	0.380109	
a.104.1.0	0.674785	0.571498	0.793733	0.668368	0.459012	0.739471	0.623399	0.516653	0.908688	0.868075	0.596659	0.823909	0.862136	0.731246	0.500116	0.652	0.729292	0.681519	0.770064	0.288104	0.591902	0.458861	0.683565	0.68302	0.427708	0.617868	0.408148	0.527232	0.392593	
a.104.1.0	0.67552	0.573561	0.793565	0.661088	0.444415	0.739357	0.622693	0.516709	0.90702	0.862393	0.572206	0.819637	0.861946	0.720616	0.491953	0.636508	0.722686	0.676905	0.767015	0.236294	0.582454	0.443372	0.680094	0.677762	0.40949	0.614009	0.396991	0.52324	0.390079	
a.104.1.0	0.673895	0.570237	0.792835	0.664251	0.453947	0.737889	0.619806	0.513724	0.908412	0.86489	0.58592	0.821334	0.860886	0.726579	0.493727	0.647948	0.723524	0.677368	0.765229	0.276476	0.591696	0.452708	0.678447	0.676463	0.415895	0.611747	0.396348	0.520953	0.389205	
a.104.1.0	0.675524	0.571487	0.79446	0.667041	0.459134	0.73969	0.623574	0.514701	0.909828	0.866195	0.588694	0.823547	0.862367	0.728731	0.500829	0.650451	0.727003	0.679829	0.769349	0.280487	0.59371	0.459436	0.680519	0.682589	0.429156	0.616411	0.403716	0.524777	0.388129	
a.104.1.0	0.674275	0.571916	0.792426	0.662351	0.440777	0.737928	0.621629	0.515682	0.906171	0.863166	0.585598	0.819154	0.861184	0.724473	0.478861	0.636629	0.72301	0.67507	0.767355	0.187622	0.57866	0.441216	0.677837	0.678916	0.397358	0.613256	0.397358	0.525611	0.390824	
a.104.1.0	0.674302	0.569237	0.793497	0.667567	0.455395	0.738704	0.621602	0.508884	0.908735	0.867139	0.592328	0.824323	0.860736	0.730592	0.501628	0.647657	0.72804	0.680896	0.767912	0.268583	0.592224	0.457486	0.675918	0.681108	0.422241	0.6114	0.413321	0.517149	0.377029	
a.104.1.0	0.673931	0.5719	0.792647	0.663143	0.442767	0.739972	0.624833	0.515596	0.907647	0.863373	0.583882	0.823651	0.862191	0.726025	0.486897	0.635988	0.728108	0.682778	0.770573	0.227542	0.579619	0.460948	0.681396	0.683944	0.408672	0.618485	0.405778	0.526847	0.386432	
a.104.1.0	0.675383	0.571722	0.793194	0.665144	0.451474	0.739426	0.624114	0.513354	0.906601	0.863189	0.583833	0.821563	0.86082	0.726374	0.492017	0.643245	0.728	0.679082	0.768743	0.2732	0.583103	0.462258	0.677036	0.683206	0.41878	0.614148	0.412863	0.52254	0.386163	
a.104.1.0	0.674244	0.570262	0.79263	0.663469	0.452881	0.736962	0.619325	0.513917	0.906809	0.864338	0.584085	0.818684	0.860058	0.723926	0.483253	0.649518	0.721226	0.672439	0.76401	0.284064	0.588858	0.444337	0.677596	0.673225	0.415173	0.611072	0.389637	0.521252	0.389637	
a.104.1.0	0.675573	0.571542	0.793536	0.663051	0.4481	0.738299	0.62105	0.513605	0.907638	0.862789	0.581279	0.819591	0.860765	0.722168	0.483623	0.642188	0.722614	0.674436	0.765836	0.239527	0.582417	0.441722	0.677394	0.677807	0.40787	0.611411	0.390121	0.521604	0.387962	
a.104.1.0	0.6734	0.569621	0.793084	0.665714	0.458955	0.738617	0.623195	0.512189	0.909369	0.866781	0.592064	0.824827	0.861546	0.72791	0.499992	0.650668	0.728944	0.681231	0.769419	0.252335	0.593646	0.457568	0.678591	0.684222	0.4346	0.616147	0.41831	0.521751	0.386085	
a.104.1.0	0.676205	0.573579	0.794931	0.669204	0.461361	0.739904	0.626033	0.51617	0.910264	0.868759	0.596486	0.825291	0.863157	0.731956	0.498754	0.652651	0.73149	0.682583	0.771534	0.223853	0.593011	0.466314	0.679627	0.684592	0.431756	0.616354	0.43008	0.526226	0.391382	
a.104.1.0	0.675419	0.572825	0.793589	0.663347	0.455744	0.737988	0.621576	0.517183	0.907656	0.863725	0.581745	0.818065	0.860971	0.722905	0.486689	0.648716	0.720821	0.672508	0.766082	0.269852	0.589389	0.4483	0.679176	0.676059	0.42074	0.612422	0.404778	0.524708	0.393111	
a.104.1.0	0.677691	0.576112	0.795298	0.665721	0.453516	0.741662	0.625739	0.520259	0.908691	0.864366	0.581939	0.823414	0.863553	0.727287	0.497422	0.643533	0.727096	0.681649	0.770345	0.244753	0.589889	0.453681	0.683428	0.683015	0.420796	0.617616	0.404482	0.526827	0.396373	
a.104.1.0	0.678675	0.576408	0.795298	0.66755	0.454463	0.74244	0.627036	0.521176	0.907984	0.864347	0.585496	0.823995	0.863436	0.729842	0.500683	0.642594	0.729344	0.68303	0.77045	0.254808	0.5891	0.455591	0.686005	0.684331	0.412327	0.62176	0.406364	0.530653	0.396765	
a.104.1.0	0.673465	0.567355	0.792421	0.663609	0.447567	0.73802	0.619692	0.506889	0.907427	0.863732	0.579771	0.82391	0.860464	0.725522	0.490573	0.638189	0.727974	0.67958	0.766883	0.208173	0.583787	0.454052	0.676387	0.681001	0.405646	0.610403	0.404967	0.513605	0.378673	
a.104.1.0	0.677629	0.575796	0.795688	0.668305	0.461053	0.742321	0.628136	0.522356	0.910334	0.866136	0.585644	0.825902	0.864199	0.73036	0.502232	0.649413	0.731338	0.684493	0.772289	0.256914	0.598108	0.458805	0.686926	0.68697	0.430636	0.623674	0.411629	0.53451	0.401779	
a.104.1.0	0.674484	0.569615	0.792871	0.661831	0.454157	0.736158	0.619301	0.511542	0.907571	0.863019	0.576972	0.817965	0.859374	0.720313	0.492528	0.648325	0.719312	0.669691	0.764337	0.296164	0.587709	0.446659	0.675248	0.674331	0.417401	0.610041	0.391006	0.520576	0.383748	
a.104.1.0	0.674571	0.573118	0.792524	0.657958	0.436769	0.738365	0.621513	0.51901	0.906342	0.859094	0.567125	0.817133	0.861354	0.717888	0.482601	0.63021	0.718298	0.673657	0.76627	0.247786	0.574486	0.434292	0.681328	0.675801	0.387857	0.615201	0.382078	0.527894	0.395358	
a.104.1.0	0.674914	0.573868	0.793018	0.664023	0.447679	0.741405	0.62687	0.518643	0.907236	0.863076	0.584782	0.824466	0.862781	0.72806	0.489652	0.63766	0.730122	0.685835	0.771775	0.245653	0.586226	0.460159	0.683838	0.68621	0.411836	0.620647	0.41672	0.529502	0.39069	
