a.104.1.0	4.029262	3.414472	4.742953	3.993745	2.773786	4.421916	3.739651	3.084576
a.104.1.0	3.891203	3.288920	4.575973	3.830525	2.587711	4.252610	3.589503	2.950851
a.104.1.0	3.800992	3.214579	4.472727	3.719165	2.457882	4.167819	3.499275	2.884229
a.104.1.0	3.958707	3.352761	4.656529	3.921062	2.692847	4.338197	3.657247	3.031004
a.104.1.0	3.892929	3.305351	4.573208	3.809762	2.561101	4.260810	3.588496	2.977724
a.104.1.0	3.904932	3.304275	4.594138	3.849051	2.630428	4.275749	3.591510	2.976808
a.104.1.0	3.958086	3.348500	4.654965	3.908378	2.690196	4.334051	3.653695	3.015779
a.104.1.0	3.878349	3.289589	4.557940	3.809762	2.535294	4.244475	3.575534	2.966142
a.104.1.0	3.937117	3.323665	4.633074	3.897792	2.658965	4.313150	3.629410	2.971276
a.104.1.0	3.916138	3.323252	4.605983	3.853455	2.572872	4.299899	3.630835	2.996074
a.104.1.0	3.905418	3.305996	4.586666	3.846213	2.610660	4.275749	3.608954	2.968483
a.104.1.0	3.877141	3.279211	4.557904	3.815179	2.604226	4.237795	3.561340	2.955207
a.104.1.0	3.892818	3.293363	4.572546	3.820661	2.582063	4.254258	3.578639	2.959518
a.104.1.0	3.941958	3.334454	4.642563	3.896967	2.686636	4.323726	3.648067	2.998259
a.104.1.0	3.994097	3.387923	4.695368	3.952744	2.725095	4.370347	3.697752	3.048830
a.104.1.0	3.895312	3.303628	4.576825	3.825686	2.628389	4.256164	3.584783	2.982723
a.104.1.0	3.963268	3.369216	4.651055	3.893262	2.652246	4.337379	3.659441	3.042576
a.104.1.0	3.972203	3.373647	4.654783	3.907089	2.659916	4.345413	3.669967	3.050380
a.104.1.0	3.895478	3.281715	4.583550	3.838471	2.588832	4.268882	3.584444	2.931966
a.104.1.0	4.005181	3.403292	4.702982	3.950073	2.725095	4.387550	3.712650	3.087426
a.104.1.0	3.869232	3.267641	4.548365	3.796644	2.605305	4.223028	3.552668	2.934498
a.104.1.0	3.852114	3.272770	4.525680	3.757244	2.494155	4.216403	3.549126	2.963788
a.104.1.0	3.932575	3.343802	4.620740	3.869114	2.608526	4.320001	3.652633	3.022016
a.104.1.0	3.960471	3.357554	4.646952	3.907949	2.669317	4.323747	3.644636	3.026533
a.104.1.0	3.889750	3.301030	4.570064	3.819281	2.553883	4.263920	3.587935	2.984977
a.104.1.0	3.934246	3.322012	4.631241	3.888853	2.703291	4.316536	3.631342	2.980003
a.104.1.0	3.922829	3.331630	4.610479	3.864570	2.593286	4.296292	3.625929	3.005181
a.104.1.0	3.995328	3.384174	4.697656	3.948853	2.690196	4.374968	3.695219	3.043755
a.104.1.0	3.891259	3.288696	4.568554	3.820464	2.644439	4.242293	3.564903	2.952308
a.104.1.0	3.937919	3.319938	4.634941	3.915136	2.680336	4.312177	3.626340	2.977724
a.104.1.0	3.966001	3.369030	4.647373	3.901022	2.687529	4.326807	3.651956	3.054996
a.104.1.0	3.874482	3.285107	4.544576	3.798720	2.580925	4.232157	3.560624	2.953760
a.104.1.0	3.856729	3.275311	4.515688	3.750740	2.523746	4.207904	3.529045	2.955207
a.104.1.0	3.986234	3.378943	4.674006	3.927268	2.706718	4.349141	3.675228	3.044148
a.104.1.0	3.906658	3.308137	4.588160	3.831678	2.610660	4.270865	3.596707	2.975432
a.104.1.0	3.918659	3.307924	4.602982	3.864867	2.677607	4.276829	3.593508	2.968016
a.104.1.0	3.898561	3.310268	4.572407	3.820530	2.577492	4.260906	3.591510	2.993436
a.104.1.0	3.849051	3.263162	4.527926	3.781540	2.552668	4.220971	3.548021	2.946943
a.104.1.0	3.970254	3.364551	4.666621	3.925879	2.699838	4.353839	3.667920	3.038620
a.104.1.0	3.954918	3.355260	4.628000	3.889358	2.638489	4.317980	3.643551	3.025715
a.104.1.0	3.963882	3.344981	4.659717	3.918135	2.698970	4.336640	3.660011	2.990783
a.104.1.0	3.898341	3.298853	4.587430	3.840984	2.637490	4.267500	3.588496	2.973128
a.104.1.0	3.887898	3.295787	4.572000	3.821841	2.589950	4.262475	3.590173	2.971276
a.104.1.0	3.912647	3.305566	4.607969	3.869056	2.663701	4.282350	3.592954	2.975432
a.104.1.0	3.879555	3.293584	4.553677	3.799961	2.611723	4.234720	3.576457	2.966142
a.104.1.0	3.878407	3.272770	4.558168	3.816970	2.588832	4.244450	3.560624	2.926857
a.104.1.0	3.968670	3.351796	4.674641	3.927011	2.701568	4.356771	3.669410	3.011570
a.104.1.0	3.942554	3.333850	4.642484	3.906173	2.683047	4.323190	3.643749	2.998259
a.121.1.1	3.292699	2.830589	3.917348	3.067815	1.875061	3.661623	3.086360	2.580925
a.121.1.1	3.250908	2.782473	3.871690	3.029384	1.812913	3.620240	3.049993	2.537819
a.121.1.1	3.285782	2.851870	3.885135	3.023252	1.681241	3.643156	3.094820	2.618048
a.121.1.1	3.319938	2.843233	3.961279	3.129690	1.785330	3.718751	3.128399	2.591065
a.121.1.1	3.260310	2.803457	3.884512	3.032619	1.681241	3.642662	3.077368	2.555094
a.121.1.1	3.348110	2.909556	3.973405	3.121560	1.812913	3.726075	3.160469	2.675778
a.121.1.1	3.216694	2.760422	3.848312	2.982723	1.748188	3.587823	3.022016	2.518514
a.121.1.1	3.184407	2.769377	3.739177	2.863323	1.556303	3.524396	2.985875	2.525045
a.121.1.1	3.254548	2.828015	3.840733	2.962843	1.716003	3.597256	3.062582	2.593286
a.121.1.1	3.219585	2.735599	3.838345	3.048053	1.838849	3.602711	3.002598	2.462398
a.121.1.1	3.247482	2.767156	3.867821	3.035029	1.886491	3.603794	3.016616	2.514548
a.121.1.1	3.283527	2.814913	3.916349	3.077731	1.845098	3.661813	3.082426	2.575188
