alpha	3.236033	2.683047	3.817698	3.041787	1.880814	3.529174	2.901458	2.307496	4.368863	4.112605	2.468347	3.880413	4.135864	3.31639	2.143015	2.862131	3.335658	3.080626	3.632862	0.477121	2.608526	1.770852	3.124504	3.134177	1.653213	2.805501	1.568202	2.30963	1.568202
alpha	3.414639	2.947924	4.055378	3.214844	2.113943	3.803321	3.231724	2.70757	4.652942	4.346979	2.523746	4.180642	4.486685	3.587149	2.283301	3.166134	3.660296	3.434729	4.010342	1.041393	2.961895	2.10721	3.521007	3.545431	1.991226	3.240549	1.845098	2.793092	2.060698
alpha	3.318898	2.826075	3.939669	3.146438	1.991226	3.665956	3.073352	2.558709	4.520103	4.257367	2.557507	4.011401	4.33648	3.478711	2.033424	3.089905	3.488127	3.247482	3.822691	0.69897	2.741152	2.037426	3.351023	3.32531	1.799341	3.041787	1.662758	2.608526	1.908485
alpha	3.383097	2.889862	4.018576	3.167908	1.963788	3.761326	3.165838	2.620136	4.613059	4.298045	2.460898	4.138902	4.439285	3.490099	2.217484	2.974512	3.598353	3.386677	3.935054	0.60206	2.774517	1.954243	3.466719	3.466868	1.78533	3.148911	1.845098	2.689309	1.934498
alpha	3.409764	2.888179	4.054383	3.246006	2.103804	3.770852	3.151982	2.608526	4.65215	4.375865	2.600973	4.15415	4.462608	3.581039	2.31597	3.11694	3.620344	3.365113	3.935054	0.90309	2.89098	2.071882	3.46434	3.429106	1.929419	3.113943	1.886491	2.656098	1.939519
alpha	3.909823	3.318272	4.627263	3.879211	2.549003	4.322075	3.643453	3.0187	5.328826	5.075846	3.441066	4.851185	5.062134	4.289567	2.900913	3.709524	4.290747	4.026206	4.523993	1.380211	3.386142	2.659916	4.011105	4.022098	2.346353	3.634679	2.348305	3.09899	2.305351
alpha	3.325516	2.810233	3.973866	3.168203	1.919078	3.710794	3.100026	2.541579	4.583493	4.29942	2.576341	4.10534	4.395711	3.510679	2.158362	3.005181	3.583992	3.345178	3.886434	0.778151	2.736397	2.025306	3.418798	3.421933	1.690196	3.096215	1.633468	2.627366	1.845098
alpha	3.217747	2.770852	3.799823	2.940018	1.755875	3.536811	2.991669	2.506505	4.342146	4.037785	2.352183	3.820989	4.179264	3.223496	1.892095	2.79379	3.262925	3.058805	3.678973	0.69897	2.510545	1.662758	3.223496	3.208441	1.462398	2.948902	1.39794	2.563481	1.851258
alpha	3.216694	2.764923	3.814714	2.997823	1.792392	3.560863	3.005609	2.509203	4.377452	4.100474	2.434569	3.861116	4.20607	3.330414	2.041393	2.835691	3.365301	3.147985	3.714246	0.778151	2.531479	1.740363	3.245019	3.269279	1.531479	2.974972	1.414973	2.571709	1.845098
alpha	3.215902	2.758155	3.811977	2.974051	1.886491	3.53618	2.978637	2.498311	4.366759	4.079109	2.4133	3.829625	4.198602	3.264582	1.838849	2.96708	3.293141	3.042182	3.683407	1.041393	2.646404	1.70757	3.235276	3.190332	1.612784	2.946943	1.322219	2.552668	1.851258
alpha	3.214844	2.764176	3.812713	2.984077	1.748188	3.571359	3.009876	2.511883	4.376486	4.081995	2.32838	3.898122	4.21288	3.324282	2.064458	2.755875	3.399501	3.187521	3.726809	0.477121	2.567026	1.732394	3.269046	3.275311	1.447158	2.987666	1.477121	2.579784	1.845098
alpha	3.459091	2.954243	4.115244	3.279895	2.064458	3.849112	3.246006	2.696356	4.730693	4.416358	2.563481	4.240948	4.547984	3.631545	2.352183	3.137987	3.709185	3.482159	4.038024	0.69897	2.909021	2.136721	3.562412	3.558829	1.880814	3.23477	1.851258	2.779596	2.025306
alpha	3.115278	2.683947	3.66483	2.822168	1.681241	3.448861	2.9154	2.409933	4.154637	3.883548	2.206826	3.726401	4.046378	3.142702	1.886491	2.588832	3.223496	3.034227	3.583765	0.30103	2.374748	1.78533	3.126781	3.144263	1.477121	2.880242	1.633468	2.459392	1.732394
alpha	3.371068	2.841985	3.988559	3.228657	1.995635	3.734079	3.101059	2.528917	4.570765	4.320437	2.682145	4.13072	4.38929	3.587374	2.298853	3.037028	3.618884	3.37236	3.852419	0.60206	2.79379	1.968483	3.409426	3.407051	1.845098	3.049993	1.643453	2.576341	1.832509
alpha	3.477266	2.935507	4.146035	3.361728	2.130334	3.870872	3.212454	2.667453	4.778332	4.513164	2.778151	4.315214	4.574807	3.736635	2.348305	3.236789	3.759517	3.533772	4.031812	0.90309	2.970812	2.075547	3.588047	3.534026	1.94939	3.205475	1.69897	2.738781	2.004321
alpha	3.538574	2.997823	4.214764	3.429106	2.103804	3.934801	3.282169	2.717671	4.862811	4.595187	2.895423	4.399414	4.648477	3.818885	2.392697	3.202488	3.842921	3.611086	4.106259	0.90309	2.959041	2.143015	3.638689	3.618153	1.851258	3.258637	1.863323	2.783189	2.049218
alpha	3.306639	2.748963	3.943841	3.194237	2.017033	3.677516	3.03862	2.432969	4.541542	4.295259	2.668386	4.117536	4.334072	3.536937	2.247973	3.054996	3.598791	3.325105	3.827757	0.477121	2.823474	2.033424	3.33163	3.376577	1.748188	3.01494	1.812913	2.491362	1.732394
alpha	3.418301	2.924279	4.067257	3.231979	1.934498	3.779163	3.178689	2.681241	4.673159	4.37916	2.634477	4.136245	4.487025	3.579669	2.161368	3.024486	3.587823	3.345178	3.962511	0.845098	2.757396	1.954243	3.507991	3.438067	1.623249	3.165244	1.380211	2.752816	2.041393
alpha	3.760573	3.173186	4.476904	3.72049	2.462398	4.177911	3.50853	2.874482	5.173422	4.909572	3.251151	4.692644	4.911115	4.128108	2.803457	3.594503	4.134814	3.881042	4.385034	1.176091	3.31597	2.525045	3.864392	3.882809	2.294466	3.511482	2.305351	2.949878	2.152288
alpha	2.495544	0	2.494155	0	0	0	0	0	2.49276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
alpha	3.904607	3.303844	4.619406	3.881099	2.621176	4.301703	3.620864	2.996949	5.315933	5.073447	3.473779	4.819142	5.038413	4.272491	2.936011	3.782831	4.261025	3.983401	4.494322	1.544068	3.443106	2.641474	3.984977	3.98322	2.409933	3.600646	2.31597	3.076276	2.274158
alpha	3.733598	3.163758	4.425306	3.650016	2.378398	4.123525	3.465085	2.864511	5.098062	4.829284	3.145818	4.60309	4.84206	4.018492	2.701568	3.480869	4.033182	3.783975	4.303304	1.322219	3.190612	2.444045	3.804957	3.811642	2.176091	3.449787	2.152288	2.930949	2.143015
alpha	3.77459	3.219846	4.440059	3.675687	2.392697	4.155336	3.499137	2.935507	5.07037	4.821324	3.142702	4.595265	4.856995	4.041353	2.628389	3.478711	4.05945	3.791761	4.300574	1.20412	3.219585	2.426511	3.858778	3.816241	2.149219	3.473779	2.11059	2.996074	2.257679
