alpha	-0.836952274072307	-0.745439761610757	1.37403553023455	-0.556996112853218	0.601396039449073
alpha	-0.066035688286577	-0.601157530248068	2.78736124184079	1.17408771015691	-0.673909618509785
alpha	0.00586579525096675	-1.20281127634716	0.401121054548127	0.551706395908247	-0.733239715756137
alpha	0.477574937675522	-1.32421263101826	0.144035896735027	0.889163251659233	-0.407227877238278
alpha	0.537403574054609	-0.939359912061116	-0.455012294668107	0.732988901041361	-0.234830381394067
alpha	1.45726558912805	1.22510358844615	1.76117436935815	0.676875319614493	0.444116571300817
alpha	0.0484188517989489	-2.01321660071164	-0.380304355454736	1.02379700050691	-0.150973098281955
alpha	-0.654789591641787	-1.41972545661549	1.66749326259173	0.288942708709009	-0.762263524752556
alpha	-0.640560266464427	-1.95045703691565	0.171883424745554	0.585156621094382	-0.934411168663136
alpha	-0.858566412995531	-1.60743042011319	2.50043727778445	0.459087504187454	-0.583783605105384
alpha	-0.764050093520189	-1.70194376595897	1.29476591098713	0.55909851759258	-0.494752547578648
alpha	0.995732300458687	-0.982955908316588	-1.12912817929258	1.12528059705301	-0.697219233252578
alpha	-1.54578448563683	-1.06404898754809	1.83084680797919	0.600570408994632	-1.7008973391291
alpha	-0.0959940299322767	-0.559618638043889	0.905052490885515	0.234654484848218	-0.488670044564601
alpha	0.752265401603488	-0.860625915178351	0.289363236348122	0.836197834604957	-0.0203777006471818
alpha	0.801413925943946	-0.318330372399468	1.18714689938376	0.731783966218125	0.258692283307677
alpha	-0.559489686462846	-1.4933932078387	0.567256721506208	0.485069727921392	0.307436772034427
alpha	0.589547692079081	-0.864765411601413	0.0845404810675101	0.826946438234501	-0.354332880030406
alpha	1.70208948196112	0.398395480837304	-0.193995092587189	1.15384626666065	-0.0526339720983039
alpha	-21.4522423188244	24.3775604289432	-2.42100026394689	0.715864966737473	-13.8693948827203
alpha	1.43487152809435	1.31592457156632	1.37790505344869	0.672439055780991	0.366397642436766
alpha	1.50490466704117	0.462236804011707	0.644502452862997	0.746790165105442	0.0147057837009962
alpha	1.46796983079425	0.835724124613123	0.0730523249568331	0.401780454255242	-0.612379864083147
alpha	0.677457684818759	-0.840935305901103	1.41213813365888	1.06663901100311	0.400678712771548
alpha	0.864631124057645	-0.761041468069104	-0.283622430827835	0.386170450392898	-0.988587044808316
alpha	-0.208413173168728	-1.55602141878752	0.436321167918826	0.335164522289398	-0.507570300110185
alpha	-0.386616505741044	-2.01521061948625	-0.58032988308067	0.352185729263168	-0.80844897940309
alpha	-2.21454496394627	-1.4998123002597	3.51125992472189	-0.00774603876208715	-1.0189483997901
alpha	1.71413795012023	1.35014283381836	-0.497880332244619	0.4798508747533	-0.394574555710409
alpha	-1.31042201799973	-1.95913806241258	0.53643153843521	-0.586933250622334	-0.64394898516123
alpha	0.699340844963085	-1.21695290761434	0.523027660304999	1.06506467658479	-0.151218930629029
alpha	0.721455933438728	-0.505039885707496	0.979335644864629	1.04939009400105	0.433622873129971
alpha	0.516426214554779	-0.613311164329547	-0.108480212523961	0.375676330296816	-0.754734805532076
alpha	1.61638486045126	0.963780724561888	0.017904500316182	0.564927742493553	-0.470796252949397
alpha	1.4767973535341	0.940684808793765	0.0346596788983869	0.561252838602931	-0.313830447124098
alpha	-0.0179181641983659	-1.38582976389771	1.02331916077467	0.697205864730206	-0.0610011745918462
alpha	-0.482446492269648	-2.0736324682738	-0.734510913855411	0.600173357866321	-0.245381525204204
alpha	0.0677064986196221	-1.43352616757864	1.19375069479417	0.928965462451886	0.515338903346409
