alpha	97.79	59.408	42.929	96.923	-7.7424	86.095	23.895	25.007	70.367	10.194	-10.395	24.182	-6.1254	15.478	-0.85352	1.7148	2.0686	4.4717	9.4443	4.3651	-4.6706	-6.7958	10.609	-10.87	3.2568	-3.0874	3.1349	-5.7782	2.6862	-1.034	0.24379
alpha	103.53	8.91	17.555	38.583	-90.63	22.175	18.97	38.401	24.477	8.9221	-43.056	8.7786	11.417	12.094	-1.7526	19.438	1.7852	0.90178	24.824	2.1633	0.36076	4.5832	6.6702	6.5565	7.3168	-4.6177	4.3024	-5.0935	7.7864	5.4471	11.092
alpha	98.033	25.455	0.69424	46.889	-57.596	48.175	2.3138	5.6068	31.619	5.5536	-30.512	-0.3503	-2.9448	10.51	-7.002	-6.8209	7.8463	5.3347	2.6632	6.74	-1.3749	-5.741	-2.7909	-3.7898	-0.82486	-0.34343	-0.0030319	0.23205	-0.87322	-0.16152	3.594
alpha	99.464	18.459	-5.6733	70.749	-47.333	58.437	13.16	9.8871	34.855	3.9328	-42.071	1.064	6.6411	-0.046552	0.59005	0.84898	-0.48997	0.70845	2.9418	0.22917	0.051587	-0.50516	-0.97679	4.0547	-2.0024	-1.4478	-1.4094	-0.088673	2.0571	0.74638	-3.1434
alpha	100.63	13.038	-9.0674	70.092	-51.048	57.394	12.566	6.1152	33.733	1.7189	-41	0.12748	5.1578	0.34741	0.046797	-0.56877	0.0016774	0.66897	1.3726	-1.638	0.0084955	0.33579	-0.89361	5.515	-1.2812	-1.4786	0.8542	-0.3394	0.68259	1.3053	-3.9328
alpha	138.05	6.0405	3.4397	95.243	-43.684	78.983	16.852	-8.9971	51.058	-9.8047	-27.983	-8.9011	-5.2989	5.9482	-5.0156	-2.7957	3.4699	0.72138	8.6427	1.6393	-2.0134	3.7257	-6.6356	-9.5416	2.7148	-0.16087	-0.37648	7.9488	14.392	-2.4331	-6.7497
alpha	93.466	3.9241	21.117	59.002	-55.071	42.189	-0.85809	18.932	34.922	11.083	-36.809	11.353	1.1248	4.7669	-1.77	0.37182	0.41549	1.4758	19.774	2.5085	1.9347	-2.4747	8.1043	2.4368	0.88521	-11.082	0.62026	3.6146	3.2824	0.17597	2.763
alpha	96.559	17.119	9.1944	50.41	-54.478	43.787	-8.0594	1.6947	32.464	-1.5581	-27.232	3.7213	-4.827	0.21718	-4.1926	-4.3036	3.5461	1.0927	10.635	-1.4841	1.1341	-1.1312	2.8978	0.12008	-1.0102	-2.2661	1.3037	1.5804	0.42723	-1.354	0.72053
alpha	93.199	-57.534	-16.779	66.441	-42.804	66.807	-19.08	-25.271	35.927	-13.453	-29.922	2.1988	-7.943	29.144	24.089	-6.5011	-19.497	-13.477	3.786	-10.941	6.5885	0.52079	0.87111	19.003	7.0541	-4.4022	-13.159	2.6795	-0.45226	8.73	-5.7404
alpha	95.55	19.086	8.064	52.026	-52.237	44.969	-10.219	-2.917	33.055	-4.873	-26.332	2.9932	-7.5738	1.2591	-5.5032	-4.8661	5.7497	2.1086	10.413	-2.4759	1.5443	-3.2359	2.6989	-0.26593	-1.2565	-2.0732	2.3403	2.141	0.099621	-1.1431	0.089296
alpha	93.732	-58.594	-19.019	66.47	-43.257	65.743	-17.44	-22.904	33.63	-11.12	-28.82	3.1914	-5.9719	24.879	22.079	-7.0611	-15.209	-13.451	6.3165	-10.232	5.3799	0.29492	0.69486	20.089	7.1215	-0.87863	-15.975	5.5523	-1.9583	6.8889	-6.7306
alpha	101.76	10.983	-8.5672	68.933	-54.913	56.034	10.68	8.0671	32.987	5.4715	-44.648	0.84439	5.7654	1.5401	-0.43153	0.09651	-0.35805	0.72244	0.41776	0.21565	0.010489	0.22149	-0.34036	3.8281	-0.48297	-2.0717	-0.016961	0.054502	1.5383	0.64323	-4.5447
alpha	91.006	-12.72	-7.6672	34.168	-76.28	24.752	0.34672	4.9741	31.893	2.4391	-27.702	-0.64468	10.534	3.2961	-0.3248	-2.1648	-0.29251	0.61637	-0.74934	0.25064	-0.66017	0.29514	-2.9972	8.5846	-0.57043	-0.63725	3.5754	-0.2714	-0.17093	-2.2869	-2.8413
alpha	102.21	-11.566	11.499	68.869	-34.116	54.201	0.50917	6.3641	64.668	5.9795	-18.957	30.081	-19.058	32.987	-6.7837	-44.03	-11.363	-42.881	36.885	-13.218	53.781	-13.655	21.667	-3.6352	3.6504	-32.067	0.7377	38.646	16.275	-9.0226	8.8545
alpha	103.31	-29.919	14.545	71.809	-50.155	54.157	21.782	20.862	43.955	17.873	-35.05	7.0333	15.675	-8.9678	-3.2271	9.4126	1.5671	-1.5027	19.925	-0.45852	-2.368	3.0384	-0.29741	3.2354	9.8354	-3.3525	-14.276	-0.89356	10.405	1.9989	-1.6995
alpha	108.89	-5.9728	-19.276	77.793	-62.053	55.744	7.4568	0.29993	39.589	-0.087117	-36.451	-8.1316	13.779	7.3699	3.1701	-7.6971	-1.4392	-4.5457	11.333	-1.3653	-6.273	5.2436	-2.7821	-3.6029	-2.466	11.067	0.038458	-1.5785	-3.4865	3.9412	-2.1124
alpha	93.996	-13.56	5.8739	77.87	-30.493	72.896	-3.7018	12.052	45.984	16.717	-18.794	7.9362	8.7782	-9.1672	-9.0193	5.6447	8.5018	-4.2495	1.9639	-8.0535	1.8409	2.8906	7.5866	-6.5865	-0.17525	2.3403	-2.748	0.075607	9.1263	-4.1067	-2.5792
alpha	102.21	-22.101	-2.9595	31.86	-96.437	23.827	-3.1432	0.89045	12.632	3.7312	-45.742	1.6962	3.4684	-5.115	-2.6503	2.7259	1.1183	1.0348	-1.7533	2.5398	0.96386	-0.41211	-3.0206	3.4767	-5.5296	-0.078144	2.8275	0.61571	-1.0503	4.0793	-3.5509
