e.3	0.474117	0.160084	0.171604	0.194195
e.3	0.485226	0.156721	0.16657	0.191483
e.3	0.472465	0.162807	0.174951	0.189777
e.3	0.465323	0.177833	0.168507	0.188337
e.3	0.470723	0.162439	0.17701	0.189827
e.3	0.485132	0.163623	0.152	0.199245
e.3	0.479468	0.167174	0.1673	0.186058
e.3	0.475887	0.173643	0.156658	0.193813
e.3	0.486396	0.16252	0.159028	0.192056
e.3	0.466315	0.1687	0.170502	0.194483
e.3	0.480101	0.16319	0.158307	0.198402
e.3	0.480391	0.16292	0.164316	0.192373
e.3	0.483477	0.162697	0.158529	0.195296
e.3	0.48674	0.159556	0.161142	0.192563
e.3	0.46956	0.17147	0.163051	0.19592
e.3	0.467842	0.167697	0.169538	0.194923
e.3	0.474469	0.166667	0.171265	0.187599
e.3	0.476978	0.170639	0.163466	0.188917
e.3	0.474606	0.169473	0.163498	0.192423
e.3	0.462153	0.181731	0.162248	0.193868
e.3	0.473928	0.165004	0.168377	0.192691
e.3	0.4756	0.164259	0.171539	0.188602
e.3	0.478555	0.170102	0.167499	0.183843
e.3	0.478195	0.17606	0.163108	0.182637
e.3	0.473893	0.166191	0.166563	0.193352
e.3	0.483122	0.167121	0.156343	0.193415
e.3	0.48462	0.168632	0.158176	0.188571
e.3	0.471684	0.176198	0.167671	0.184447
e.3	0.473133	0.167976	0.170324	0.188567
e.3	0.467665	0.180949	0.160561	0.190825
e.3	0.482862	0.161321	0.163365	0.192453
e.3	0.459916	0.167827	0.190084	0.182173
e.3	0.470477	0.161368	0.176279	0.191876
e.3	0.472559	0.166176	0.180578	0.180687
e.3	0.476474	0.15958	0.169785	0.194161
e.3	0.47864	0.16525	0.168863	0.187248
e.3	0.458167	0.176892	0.183367	0.181574
e.3	0.470192	0.172557	0.17052	0.18673
e.3	0.473567	0.177904	0.167492	0.181037
e.3	0.479958	0.16481	0.17418	0.181052
e.3	0.480296	0.163243	0.168259	0.188202
e.3	0.482911	0.16509	0.161733	0.190265
e.8	0.504336	0.146846	0.147737	0.201081
e.8	0.518315	0.135142	0.135892	0.210651
e.8	0.499611	0.152953	0.148436	0.198999
e.8	0.499869	0.152544	0.142334	0.205254
e.8	0.463965	0.175683	0.163348	0.197004
e.8	0.471469	0.174394	0.161377	0.19276
e.8	0.505685	0.14079	0.14203	0.211495
e.8	0.506209	0.142488	0.13928	0.212024
e.8	0.490964	0.160617	0.150904	0.197515
e.8	0.470885	0.17974	0.145573	0.203802
e.8	0.481511	0.164207	0.164948	0.189334
e.8	0.566845	0.07945	0.0667176	0.286988
e.8	0.567523	0.0694369	0.0694369	0.293603
e.8	0.493098	0.163164	0.148862	0.194876
e.8	0.483153	0.169544	0.154423	0.19288
e.8	0.469017	0.173678	0.161285	0.19602
e.8	0.494077	0.157749	0.146393	0.201781
e.8	0.487414	0.138444	0.156751	0.217391
e.8	0.495451	0.157479	0.142762	0.204308
e.8	0.497584	0.15396	0.145638	0.202819
e.8	0.476942	0.161135	0.16475	0.197174
e.8	0.481298	0.149087	0.161496	0.208119
e.8	0.484033	0.142221	0.167471	0.206276
e.8	0.489009	0.159353	0.156284	0.195355
e.8	0.510827	0.139145	0.135591	0.214436
e.8	0.511002	0.13878	0.137582	0.212636
e.8	0.511063	0.138465	0.135348	0.215124
e.8	0.5	0.143308	0.143308	0.213384
e.8	0.460529	0.176336	0.16207	0.201065
e.8	0.483096	0.166569	0.155613	0.194723
e.8	0.472596	0.168205	0.162201	0.196998
e.8	0.495465	0.15867	0.150125	0.195741
e.8	0.48629	0.167614	0.153656	0.192441
e.8	0.489826	0.16125	0.156785	0.192139
e.8	0.483516	0.156303	0.154363	0.205818
e.8	0.494653	0.156892	0.14553	0.202924
e.8	0.489973	0.145635	0.151626	0.212766
e.8	0.506564	0.138801	0.139412	0.215223
e.8	0.504478	0.140485	0.14129	0.213747
e.8	0.479192	0.170379	0.158318	0.192111
e.8	0.477172	0.17358	0.157927	0.191321
e.8	0.49586	0.154687	0.142431	0.207022
e.8	0.478634	0.168664	0.163916	0.188786
e.8	0.482807	0.168041	0.152967	0.196185
e.8	0.487231	0.154016	0.166963	0.191791
e.8	0.514393	0.134493	0.135957	0.215157
e.8	0.476539	0.161156	0.168084	0.194221
e.8	0.500093	0.145594	0.145964	0.208349
e.8	0.49017	0.166747	0.151882	0.191201
e.8	0.485431	0.156266	0.155493	0.202811
e.8	0.482016	0.148351	0.163103	0.206531
e.8	0.492734	0.141841	0.151832	0.213594
e.8	0.484508	0.163863	0.155276	0.196353
e.8	0.508227	0.13914	0.140169	0.212464
e.8	0.463633	0.170882	0.168946	0.196539
e.8	0.490196	0.167867	0.155062	0.186875
e.8	0.486011	0.170061	0.151789	0.192139
e.8	0.48353	0.167815	0.157622	0.191034
e.8	0.501895	0.144329	0.144135	0.209641
e.8	0.487199	0.144699	0.159302	0.2088
e.8	0.475698	0.14895	0.170586	0.204766
e.8	0.479703	0.151504	0.162559	0.206234
e.8	0.507924	0.14002	0.139619	0.212437
e.8	0.476309	0.146406	0.168057	0.209228
e.8	0.479313	0.154538	0.165495	0.200654
e.8	0.510291	0.139714	0.138193	0.211802
e.8	0.5077	0.138604	0.13963	0.214066
e.8	0.497671	0.154059	0.146633	0.201636
e.8	0.51279	0.134538	0.138783	0.213889
e.8	0.481263	0.172078	0.155711	0.190949
e.8	0.47852	0.153077	0.160617	0.207785
e.8	0.506686	0.136283	0.138623	0.218409
e.8	0.488301	0.164384	0.159184	0.188131
e.8	0.505798	0.1484	0.14204	0.203762
e.8	0.482787	0.162061	0.160773	0.194379
e.8	0.475764	0.150509	0.16614	0.207587
e.8	0.490134	0.139897	0.154104	0.215864
e.8	0.485839	0.147603	0.156318	0.21024
e.8	0.488767	0.155945	0.145205	0.210082
e.8	0.47422	0.17183	0.15914	0.19481
e.8	0.492371	0.161568	0.146546	0.199515
e.8	0.498378	0.146307	0.143921	0.211395
e.8	0.51003	0.13805	0.137079	0.21484
