e.3	3.731347	3.113609	4.419444	3.670988	2.478566	4.100095	3.420121	2.749736	5.088455	4.832624	3.186956	4.594801	4.800311	4.015569	2.741152	3.580811	4.030762	3.754119	4.260882	1.447158	3.263399	2.471292	3.726401	3.77122	2.274158	3.356408	2.235528	2.796574	1.94939
e.3	3.746868	3.12156	4.4371	3.710117	2.574031	4.102537	3.420781	2.762679	5.109491	4.867149	3.283979	4.584704	4.81312	4.051268	2.773055	3.701568	4.03527	3.733037	4.266138	1.623249	3.327972	2.480007	3.723538	3.745699	2.40654	3.351796	2.243038	2.811575	2.004321
e.3	3.758836	3.128722	4.460657	3.728922	2.502427	4.136118	3.444825	2.755112	5.147178	4.901965	3.300378	4.656472	4.85135	4.096423	2.782473	3.625415	4.094296	3.812913	4.307025	1.322219	3.295787	2.511883	3.745387	3.80373	2.292256	3.37767	2.245513	2.810233	1.954243
e.3	3.879268	3.245019	4.560337	3.849542	2.640481	4.223652	3.52866	2.85248	5.222532	4.997627	3.464042	4.711824	4.917815	4.195568	2.837588	3.750663	4.153662	3.851931	4.35702	1.491362	3.394977	2.58995	3.813981	3.848928	2.423246	3.424718	2.39794	2.856729	2.049218
e.3	3.778585	3.148603	4.48817	3.757092	2.569374	4.156489	3.469675	2.784617	5.181818	4.937443	3.350829	4.677671	4.878952	4.123852	2.844477	3.705864	4.113843	3.824191	4.334856	1.477121	3.37236	2.545307	3.773055	3.829561	2.350248	3.405005	2.33646	2.841985	1.995635
e.3	3.724767	3.120903	4.404594	3.667173	2.419956	4.079615	3.401573	2.769377	5.061494	4.824965	3.228913	4.557736	4.783596	4.014058	2.674861	3.547036	3.999565	3.715502	4.235907	1.255273	3.181272	2.418301	3.708166	3.715167	2.209515	3.330414	2.136721	2.810233	2.017033
e.3	3.807738	3.167022	4.491348	3.784189	2.609594	4.14392	3.439491	2.775246	5.158468	4.942613	3.419956	4.640044	4.846683	4.129013	2.790285	3.733919	4.070555	3.764998	4.280851	1.690196	3.349666	2.489958	3.739018	3.741388	2.414973	3.34986	2.264818	2.775246	1.995635
e.3	3.725667	3.106871	4.409646	3.680698	2.478566	4.089623	3.416141	2.733197	5.075635	4.832215	3.236285	4.582382	4.78629	4.036948	2.706718	3.587149	4.031166	3.741073	4.254137	1.518514	3.238297	2.498311	3.706718	3.758912	2.296665	3.343212	2.283301	2.781755	1.934498
e.3	3.744606	3.120903	4.43756	3.700963	2.537819	4.101781	3.416308	2.763428	5.110654	4.864553	3.283301	4.595221	4.813261	4.040127	2.754348	3.675503	4.02592	3.733197	4.258254	1.544068	3.311754	2.418301	3.727297	3.753047	2.33646	3.346549	2.212188	2.811575	2.0086
e.3	3.764326	3.147367	4.473998	3.724112	2.521138	4.162236	3.479287	2.794488	5.165636	4.908485	3.216694	4.690621	4.88327	4.100336	2.810904	3.63769	4.128496	3.861893	4.348869	1.447158	3.344196	2.563481	3.801609	3.864748	2.350248	3.43345	2.342423	2.865696	1.977724
