e.3	121.81	-69.863	-54.294	119.12	-6.1036	114.06	-0.69249	-10.767	77.179	3.9624	-4.3488	-1.0464	-5.3407	0.0955	11.602	-2.0103	-5.6154	0.97254	5.3835	3.8314	-2.1764	-0.84163	1.7	-2.6232	-3.0275	-1.99	2.8892	-1.2838	-10.472	0.011781	13.951
e.3	122.28	-18.536	-38.948	118.43	-7.8425	112.11	-18.833	-9.9688	76.404	-9.7567	-7.5562	8.9071	-16.063	-0.40949	1.9671	-1.955	2.6249	10.155	5.7537	-3.097	0.034875	-7.3888	8.2939	-2.2761	5.4948	-10.233	8.5385	-0.52891	-8.851	13.75	5.0019
e.3	122.59	11.34	-33.956	117.72	-8.2499	112.76	-24.071	-8.4451	75.669	-6.6032	-6.2965	10.246	-19.699	-8.2245	-1.8922	0.92519	0.47963	9.0973	2.8012	3.1711	-6.7108	3.4724	-1.3962	-0.99508	5.3689	-9.5371	10.244	1.5021	-12.684	15.087	6.2782
e.3	138.05	-73.795	-59.419	135.35	25.981	126.29	-56.807	-25.016	92.227	-20.039	-3.1659	-14	-17.825	20.292	12.676	7.0337	-12.301	2.0652	8.5319	-5.5365	9.0612	-8.1613	-1.4343	0.069954	19.071	-1.0573	-11.983	-7.3582	-8.3542	-7.769	3.1117
e.3	122.9	-2.0258	-35.383	116.86	-9.7899	110.79	-20.486	-7.9392	75.281	-6.8503	-8.4539	10.871	-17.283	-7.886	-0.29682	0.52731	1.6706	7.4986	4.6666	1.5027	-6.173	2.1563	-1.8068	-0.24574	2.674	-8.3838	9.3308	1.4658	-9.6866	13.382	5.6864
e.3	123.51	-37.184	-38.647	111.26	-17.068	103.09	-23.634	-14.647	72.453	-9.3889	-8.706	3.5546	-17.087	0.71004	-0.21405	2.382	0.74587	5.4242	4.3956	0.7723	-3.0549	2.5067	-1.5748	-0.71306	6.2139	-6.6338	8.792	-0.19636	-8.1244	8.2136	5.4549
e.3	132.46	-67.539	-54.946	125.47	6.589	117.83	-43.611	-34.797	81.658	-30.708	0.35856	-21.292	-22.239	35.653	26.391	13.857	-31.587	13.988	7.1259	-8.9515	0.29238	-21.396	11.375	3.2072	17.38	-7.4811	-11.744	-16.246	9.0072	-25.146	5.0239
e.3	121.97	-8.2936	-48.681	128.25	7.7063	123.24	-24.79	-19.532	86.865	-19.399	-1.8497	-2.7207	-25.917	-3.9745	1.2512	7.8587	10.533	12.178	9.1356	-5.1622	0.76439	-4.9488	12.856	-3.8041	3.2446	-4.5013	3.6838	-3.1414	-1.2138	4.8621	0.51332
e.3	122.9	-36.913	-36.797	115.42	-13.188	106.91	-24.07	-7.1637	73.484	-1.5347	-8.3898	11.185	-12.199	-4.3319	-2.3809	-0.4488	1.3831	3.4117	3.2716	4.1281	-4.48	3.4273	-3.2753	0.38541	1.0409	-6.8251	8.7247	2.79	-9.4656	11.912	3.4108
e.3	121.5	-4.2057	-36.686	119.9	-4.591	115.08	-25.112	-13.254	78.261	-12.447	-7.5425	7.2625	-22.294	-4.6445	1.5324	1.9738	6.1992	14.027	6.2493	-3.235	-5.2877	-5.1915	5.6409	-1.5349	7.39	-10.827	8.6364	0.99195	-10.127	12.992	6.2237
e.3	122.59	-26.96	-39.286	118.14	-8.418	111	-25.5	-13.311	76.486	-9.7451	-7.7274	6.0056	-18.96	-1.4677	1.8497	0.98339	3.4749	10.341	6.1015	-1.1246	-2.699	-4.2933	5.9973	-0.93622	4.7862	-9.211	7.0584	0.017785	-9.9623	11.434	7.3061
e.3	121.18	0.52808	-37.177	119.96	-4.6349	115.12	-22.997	-11.437	78.053	-11.627	-6.1461	8.0589	-20.201	-4.5256	2.7569	0.11187	4.9344	13.553	6.2316	-4.6249	-2.6271	-7.1409	7.9629	-0.37996	5.2402	-10.54	9.7663	-0.26146	-9.9513	13.177	7.1832
e.3	122.13	-10.44	-38.84	118.27	-8.2849	112.22	-21.78	-11.368	75.668	-9.8324	-6.9493	6.5211	-17.821	-3.5211	2.5175	0.35713	3.0292	10.87	4.3312	-3.482	-1.6358	-5.9006	8.4679	-0.37361	5.4965	-8.8494	8.6135	-1.031	-9.6223	12.296	5.6446
e.3	131.52	-19.691	-10.327	131.16	5.2941	115.71	-29.965	-23.703	79.627	-27.369	0.88625	-6.6562	-27.823	1.5902	4.8423	11.748	-3.5595	9.2077	10.067	6.0413	-3.0994	2.3562	-3.1853	-4.1376	-3.1603	-9.9991	1.4275	5.2848	-7.1789	7.4659	3.9246
e.3	118.43	-41.575	-27.778	116.23	-5.2126	113.01	-15.42	-13.329	79.941	-14.929	-3.165	3.0901	-14.188	4.4366	-0.64914	0.30289	-0.055242	4.9255	6.0606	-1.5982	1.0799	1.1911	0.15539	-8.3172	1.5232	-11.426	8.6167	-1.1902	4.7693	9.1296	3.9921
e.3	122.44	-34.526	-39.255	118.76	-6.1527	112.24	-25.549	-12.755	78.771	-7.216	-9.0894	7.2392	-19.33	-2.7475	-2.8071	2.1195	1.2173	3.3643	3.3249	2.2728	-5.317	7.0023	-3.1061	-0.42694	7.366	-7.6585	6.0677	2.9152	-8.7846	11.475	1.7543
e.3	120.22	-30.354	-30.732	124.34	2.9138	119.09	-24.731	-25.092	84.22	-26.41	-0.65523	-4.118	-30.771	10.73	13.86	11.22	-6.312	19.356	4.1711	-3.8915	2.1839	-15.546	7.75	-8.1704	3.3982	-11.579	7.5073	-4.4422	2.4861	12.016	3.9141
e.3	127.79	-48.247	-25.13	125.64	6.2505	119.27	-44.724	-24.109	86.29	-21.422	-9.6528	-9.1762	-25.383	15.233	7.9464	7.3425	-4.9313	7.8943	9.6031	-1.3169	7.399	-3.3463	-2.7718	-11.515	4.0743	-13.203	-11.078	0.14377	20.061	0.15301	9.0579
e.3	122.75	19.816	-33.716	116.38	-8.6787	112.45	-25.42	-8.9045	76.048	-7.6291	-10.118	9.6839	-20.688	-8.1569	-2.0709	1.3183	0.91777	5.1879	4.826	0.1249	-6.3799	5.999	-1.6073	0.93448	5.9194	-8.513	7.0785	4.3662	-10.887	12.835	3.473
e.3	119.74	-39.016	-29.869	124.6	4.3497	118.94	-15.219	-18.597	86.391	-20.702	-0.63036	-3.0586	-21.358	5.2319	2.5235	5.2713	-1.7313	10.756	7.399	-1.8714	1.6579	-3.4212	2.3307	-11.026	3.2642	-14.572	7.4985	-1.1119	11.089	7.7164	1.6112
e.3	123.05	4.5905	-31.877	117.82	-8.3958	111.56	-19.79	-4.889	76.315	-5.9224	-9.3857	12.807	-14.486	-4.1476	0.28649	-2.67	1.8385	5.9626	4.2335	-3.0204	-2.2121	-2.9878	5.6379	2.2142	2.1856	-7.0628	8.9089	1.1829	-11.359	11.274	5.1691
e.3	135.57	-31.56	-27.492	134.56	14.222	120.28	-37.211	-24.949	82.798	-25.804	-0.30885	-5.6099	-30.1	7.3369	6.6633	11.867	-6.4966	13.057	8.9049	2.8953	1.9292	-4.9333	0.35233	-5.2963	-4.4887	-8.2174	4.2414	0.31474	0.66547	9.4906	-2.4691
e.3	135.94	-50.417	-60.132	133.93	17.924	121.06	-45.735	-31.2	87.37	-27.934	-5.0451	-24.128	-19.908	28.869	25.669	12.04	-24.948	15.197	8.1077	-0.94491	-12.404	-15.722	-16.503	-2.0643	15.357	-7.8792	-13.484	4.313	11.541	-23.131	8.9147
e.3	136.32	-47.139	-59.928	132.91	16.675	120.28	-46.207	-31.502	86.239	-28.298	-4.6748	-23.915	-20.322	28.178	25.135	12.687	-23.624	16.751	8.3223	-0.97038	-12.512	-16.42	-16.649	-1.2911	15.171	-7.8417	-13.146	5.4632	9.5203	-23.311	8.8711
e.3	128.07	-19.019	-31.34	120.24	0.47558	119.1	-14.06	-2.5777	80.357	7.2911	-7.0757	2.8323	-4.0245	-8.1047	-4.5051	-1.2574	2.4257	2.4608	9.7724	2.5562	0.88226	1.8664	0.55598	-2.801	-5.6486	-3.3492	5.002	3.2522	4.3385	1.3143	0.13148
e.3	129.2	-54.165	-28.472	120.1	-3.6753	113.76	-38.65	-24.943	76.842	-20.179	-18.908	-6.3818	-25.481	15.561	7.2834	8.3838	-5.3014	3.0358	11.097	-0.28842	7.9159	-2.1657	-5.8886	-11.288	5.1693	-8.5522	-12.197	2.8669	16.098	-6.5076	6.6206
e.3	132.72	-38.311	-29.862	129.31	9.8687	118.07	-33.453	-19.697	84.055	-17.477	-4.1304	0.064167	-26.439	3.7779	5.7307	6.7739	-6.3278	5.0485	9.5102	3.2413	7.7862	-3.3111	4.1997	-6.3543	-10.857	-6.7351	5.5583	-0.17199	1.5199	10.573	-0.38208
e.3	147.3	-101.54	-40.313	130.36	31.251	130.73	-19.956	-13.502	87.52	-12.245	6.193	0.50645	-3.6485	7.108	-0.87687	-3.2625	35.287	-2.4807	12.51	-15.748	3.0527	-7.5904	17.279	2.1672	2.0831	3.4064	-28.324	2.1653	9.5154	-13.128	-0.49559
e.3	148.16	-108.47	-40.393	129.78	29.725	128.65	-22.327	-13.74	85.731	-12.298	5.36	1.0827	-1.1237	13.683	4.4952	-5.3243	29	-11.95	12.915	-16.349	10.139	-7.3356	17.254	3.2739	2.8784	3.4139	-28.733	0.54995	9.7596	-14.173	0.72106
e.3	119.41	-32.497	-36.025	123.46	1.3868	116.6	-17.731	-19.055	84.02	-18.415	0.51984	-7.1357	-19.805	0.37801	0.69402	7.7961	-1.4668	5.1982	7.2294	0.050986	3.3592	2.8826	-0.10677	-10.534	-3.8037	-11.845	5.9842	0.136	10.967	7.6702	2.2448
e.3	122.13	-16.33	-37.533	123.55	6.6725	121.13	-22.861	-9.2239	89.226	-4.1606	-1.8387	7.4521	-18.48	-8.3255	-4.6261	1.2195	5.2642	4.9062	5.7404	2.1958	-2.1712	4.5774	5.288	-4.4887	-6.5823	-2.8332	7.1477	1.7878	4.1001	3.4067	-0.067071
e.3	134.03	-86.077	-59.759	133.5	16.67	123.17	-50.509	-39.391	86.467	-35.002	-3.6322	-21.794	-27.188	44.532	32.177	16.141	-40.442	11.09	8.5585	-9.6522	9.691	-25.145	-3.0486	7.11	25.341	-11.622	-13.752	-15.622	7.4443	-25.966	3.7227
e.3	146.66	-13.104	-36.458	133.89	16.645	110.79	-23.592	-32.596	81.047	-24.185	-4.5111	-21.208	-32.737	11.158	11.945	19.697	-6.7308	29.125	1.9733	3.8413	-9.0633	-7.1353	-1.9958	5.4004	6.4277	-4.9821	5.5547	-10.013	10.947	4.0723	1.0743
e.3	139.02	-13.135	-37.1	138.34	19.636	120.75	-24.102	-28.654	84.942	-25.945	1.9553	-19.366	-29.81	7.5301	8.2683	16.176	-4.5921	16.995	5.2411	-2.8321	7.3001	-9.3785	6.0917	1.8213	-1.9058	-1.7448	4.454	-11.733	11.28	-0.80947	-1.7524
e.3	122.28	-17.623	-39.348	120.87	-3.1625	115.39	-22.287	-9.5854	79.861	-7.8043	-6.5318	12.255	-19.466	-7.0015	0.11796	0.86881	2.7752	8.4572	4.795	2.155	-7.3205	2.0156	-2.5601	0.84331	2.6914	-8.384	9.4691	1.5565	-10.462	14.243	5.3124
e.3	138.9	-38.572	-45.278	126.4	12.533	114.42	-40.333	-23.848	85.071	-17.666	-5.5045	-11.407	-24.039	0.8339	-10.85	11.808	16.88	12.87	6.3452	2.7424	2.2999	6.7051	0.12663	3.7426	7.3758	-7.7101	-10.53	-0.30436	14.226	-11.29	1.5068
e.3	136.2	-52.151	-62.406	139.02	25.052	124.64	-55.462	-29.172	92.346	-26.62	-2.088	-21.312	-20.259	25.564	24.341	10.225	-23.43	15.622	8.4188	-2.868	-2.9417	-14.357	-5.2779	1.3652	18.071	-5.6391	-11.057	-13.79	25.001	-31.133	2.8028
e.3	147.09	-94.262	-35.127	121.06	20.567	123.77	-18.795	-12.894	82.077	-7.2606	5.7688	4.0088	-9.4361	-1.0289	-1.1889	-0.085266	31.418	5.1701	10.167	-5.7048	-4.5509	-6.1558	8.413	0.064214	1.8899	1.1622	-22.685	8.3136	7.5851	-13.094	-0.03765
e.3	135.69	-48.165	-61.75	135.9	20.477	122.79	-46.022	-30.413	89.084	-26.563	-3.8567	-26.465	-18.102	27.02	23.716	11.751	-23.568	11.463	8.3298	-1.788	-11.837	-12.181	-14.193	-3.5834	15.922	-5.8611	-13.59	1.6778	11.012	-21.478	7.7764
e.3	139.62	-10.52	-42.652	144.41	24.227	122.48	-14.228	-25.433	86.528	-24.941	6.8298	-24.355	-21.334	8.0698	4.3683	12.733	-6.8964	19.643	-1.0059	3.3982	10.641	-6.6037	6.2085	5.7846	3.7067	-5.0476	8.1898	-15.497	21.289	-4.8578	-3.5958
e.3	135.44	-18.056	-26.798	135.8	15.871	121.33	-39.844	-23.567	83.958	-25.299	1.2939	-4.8818	-29.882	3.2048	7.4701	11.39	-4.9365	14.13	8.558	2.8731	-3.4748	-2.2794	-0.92599	-4.6286	-5.455	-8.2191	5.7122	1.6693	1.4898	9.8667	-1.9331
e.3	121.81	-15.077	-38.015	120.82	0.096868	116.79	-22.368	-6.1409	83.929	-0.95189	-2.2173	14.001	-17.382	-11.302	-9.4164	1.8636	12.604	3.0385	8.4187	3.9644	-10.731	9.9319	-3.2151	-5.1873	-4.6824	-4.9567	3.8494	8.0934	1.4332	6.3022	2.0874
e.8	175.46	-9.4464	25.794	115.16	45.444	87.397	-42.614	-12.932	66.848	-11.933	-17.891	5.4087	-20.964	15.034	8.7253	-2.252	-14.882	-3.3618	4.3368	-2.7569	7.4787	1.806	9.4454	-4.1493	1.683	-5.6602	2.3642	3.3982	3.9747	-4.3744	-1.2244
e.8	141.5	-43.326	-24.091	93.071	-39.937	78.153	-41.34	-20.172	54.447	-11.005	-19.287	-5.6546	-11.835	19.376	12.776	3.1579	-10.254	6.5521	1.4108	-5.7226	-10.375	-4.8097	5.7602	-1.5071	2.2914	-1.745	-6.8198	-1.2093	8.2045	11.473	-1.7015
e.8	181.87	-3.3595	24.232	117.64	56.632	88.357	-37.296	-9.1117	63.973	-9.6506	-20.241	8.3296	-18.858	11.53	4.1379	-2.8961	-11.412	-11.045	3.8965	-0.5483	13.47	1.952	8.2174	-3.0919	-0.0057173	-5.0026	2.8811	6.7543	-1.1943	-6.141	-0.20438
e.8	154.46	-11.254	-33.462	91.244	-20.025	71.597	-5.5116	-11.022	61.875	-2.9548	-10.072	-7.3292	-6.338	-3.935	11.65	2.5299	-7.0059	3.2254	3.3489	9.7976	-6.4796	1.8483	-6.1532	-3.4403	-10.536	-1.9531	-5.3623	3.4868	11.953	-3.2465	6.3146
e.8	121.81	-55.992	-24.994	125.99	-10.093	105.07	-93.412	-30.542	72.894	-29.638	5.1633	-13.659	-12.324	27.077	22.571	6.5791	-1.6562	-0.69935	12.12	-20.832	-24.993	3.5522	1.7155	23.414	24.95	-14.79	-1.7624	15.76	34.424	-18.206	-3.777
e.8	121.18	-59.098	-26.845	127.25	-8.8776	104.75	-98.299	-31.552	74.139	-29.453	6.7149	-14.457	-12.55	29.491	24.244	6.9847	-6.3483	-1.6845	11.658	-22.833	-25.995	4.742	2.57	23.918	24.874	-14.546	-2.8397	17.288	34.904	-13.471	-6.2436
e.8	141.5	-42.826	-20.922	91.816	-42.823	77.568	-40.113	-14.715	52.302	-8.2248	-27.312	2.0097	-10.283	19.368	11.073	-3.6378	-12.495	-8.3278	3.3043	-7.019	9.5131	-2.8894	4.7503	0.43275	3.1854	-3.6743	-9.1375	4.0841	6.6042	10.755	-2.6914
e.8	141.5	-43.047	-21.146	92.191	-42.391	77.753	-40.32	-14.886	52.484	-8.3704	-27.238	2.0587	-10.52	19.527	11.119	-3.6152	-12.723	-8.7551	3.5612	-7.1302	9.7969	-2.8216	4.8019	0.29829	3.5678	-3.642	-9.3414	4.276	6.3704	10.544	-2.7559
